종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"051915","LG화학우","KOSPI","화학","179500","0","0.00","1369391319500"
"079550","LIG넥스원","KOSPI","기계","80500","-600","-0.74","1771000000000"
"006260","LS","KOSPI","서비스업","59300","-600","-1.00","1909460000000"
"000680","LS네트웍스","KOSPI","유통업","3035","-35","-1.14","239167153560"
"010120","LS산전","KOSPI","전기전자","39750","-500","-1.24","1192500000000"
"023150","MH에탄올","KOSPI","음식료품","7900","70","0.89","58290355400"
"035420","NAVER","KOSPI","서비스업","775000","12000","1.57","25546076225000"
"181710","NHN엔터테인먼트","KOSPI","서비스업","50300","-200","-0.40","984120757500"
"005940","NH투자증권","KOSPI","증권","9650","-110","-1.13","2715595759550"
"005945","NH투자증권우","KOSPI","증권","6760","-30","-0.44","127567743680"
"034310","NICE","KOSPI","서비스업","17600","250","1.44","666728480000"
"008260","NI스틸","KOSPI","철강금속","3135","50","1.62","89118174750"
"004250","NPC","KOSPI","화학","6440","0","0.00","236476800000"
"004255","NPC우","KOSPI","화학","2985","-15","-0.50","15760800000"
"010060","OCI","KOSPI","화학","78700","400","0.51","1876945497700"
"005490","POSCO","KOSPI","철강금속","257500","2000","0.78","22450610012500"
"100840","S&TC","KOSPI","기계","19200","50","0.26","136024550400"
"064960","S&T모티브","KOSPI","운수장비","48850","-150","-0.31","714340193600"
"003570","S&T중공업","KOSPI","운수장비","9300","-50","-0.53","302002982700"
"036530","S&T홀딩스","KOSPI","서비스업","15850","-150","-0.94","250907164250"
"010950","S-Oil","KOSPI","화학","84700","900","1.07","9535762482400"
"010955","S-Oil우","KOSPI","화학","56000","-600","-1.06","225227912000"
"034120","SBS","KOSPI","서비스업","26250","-100","-0.38","479130277500"
"101060","SBS미디어홀딩스","KOSPI","서비스업","2675","10","0.38","374222308250"
"004060","SG세계물산","KOSPI","유통업","1145","0","0.00","231776579200"
"001380","SG충방","KOSPI","운수장비","3415","120","3.64","142567610050"
"002360","SH에너지화학","KOSPI","화학","1575","20","1.29","175035624750"
"009160","SIMPAC","KOSPI","기계","4740","25","0.53","137862544500"
"123700","SJM","KOSPI","운수장비","6040","-10","-0.17","94253583920"
"025530","SJM홀딩스","KOSPI","서비스업","5220","-50","-0.95","77955521760"
"034730","SK","KOSPI","서비스업","229500","1000","0.44","16147688161500"
"011790","SKC","KOSPI","화학","33000","-100","-0.30","1238640315000"
"018670","SK가스","KOSPI","유통업","129500","5000","4.02","1150150494500"
"001740","SK네트웍스","KOSPI","유통업","6920","-70","-1.00","1717458517240"
"001745","SK네트웍스우","KOSPI","유통업","49600","50","0.10","5636940800"
"210980","SK디앤디","KOSPI","서비스업","44150","-200","-0.45","475495500000"
"03473K","SK우","KOSPI","서비스업","137000","1500","1.11","77560495000"
"096770","SK이노베이션","KOSPI","서비스업","146500","-1500","-1.01","13546205126000"
"096775","SK이노베이션우","KOSPI","서비스업","86900","400","0.46","108488219400"
"001510","SK증권","KOSPI","증권","1020","-5","-0.49","326519514420"
"001515","SK증권우","KOSPI","증권","1570","-5","-0.32","6142646980"
"006120","SK케미칼","KOSPI","화학","67000","100","0.15","1628318085000"
"006125","SK케미칼우","KOSPI","화학","27100","0","0.00","76344087500"
"017670","SK텔레콤","KOSPI","통신업","224000","-500","-0.22","18087039264000"
"000660","SK하이닉스","KOSPI","전기전자","44700","-650","-1.43","32541705715500"
"005610","SPC삼립","KOSPI","음식료품","169500","1500","0.89","1462617025500"
"011810","STX","KOSPI","유통업","1660","-45","-2.64","78570572200"
"077970","STX엔진","KOSPI","기계","6630","30","0.45","152549033520"
"071970","STX중공업","KOSPI","기계","1170","-20","-1.68","27837022590"
"084870","TBH글로벌","KOSPI","섬유의복","8700","150","1.75","181454325300"
"002710","TCC동양","KOSPI","철강금속","2465","35","1.44","55074262500"
"024070","WISCOM","KOSPI","화학","4180","-25","-0.59","62808345600"
"037270","YG PLUS","KOSPI","서비스업","2100","-15","-0.71","122158478400"
"000500","가온전선","KOSPI","전기전자","22200","0","0.00","92359703400"
"000860","강남제비스코","KOSPI","화학","36150","550","1.54","234975000000"
"035250","강원랜드","KOSPI","서비스업","35750","-500","-1.38","7648372875000"
"011420","갤럭시아에스엠","KOSPI","서비스업","2125","30","1.43","58542993500"
"002100","경농","KOSPI","화학","5800","-50","-0.85","125812150000"
"012320","경동가스","KOSPI","전기가스업","76700","1900","2.54","267284160000"
"009450","경동나비엔","KOSPI","전기전자","43050","300","0.70","548435905500"
"000050","경방","KOSPI","섬유의복","15300","-250","-1.61","419453631000"
"214390","경보제약","KOSPI","의약품","13950","-100","-0.71","333500697000"
"012610","경인양행","KOSPI","화학","4990","100","2.04","201577861350"
"009140","경인전자","KOSPI","전기전자","22550","50","0.22","35421472350"
"013580","계룡건설","KOSPI","건설업","14100","50","0.36","125925788700"
"012200","계양전기","KOSPI","기계","5040","-40","-0.79","164304000000"
"012205","계양전기우","KOSPI","기계","3910","0","0.00","5474000000"
"004200","고려개발","KOSPI","건설업","6290","50","0.80","135549500000"
"002140","고려산업","KOSPI","음식료품","6670","-150","-2.20","166345964750"
"010130","고려아연","KOSPI","철강금속","475000","8000","1.71","8963250000000"
"002240","고려제강","KOSPI","철강금속","40150","-450","-1.11","722700000000"
"009810","고려포리머","KOSPI","유통업","990","21","2.17","65594960640"
"001290","골든브릿지증권","KOSPI","증권","883","4","0.46","56279830161"
"009290","광동제약","KOSPI","의약품","8520","-50","-0.58","446625650520"
"017040","광명전기","KOSPI","전기전자","3260","-10","-0.31","141280624900"
"017900","광전자","KOSPI","전기전자","2325","20","0.87","134719248975"
"037710","광주신세계","KOSPI","유통업","248500","500","0.20","397600000000"
"192530","광주은행","KOSPI","은행","10800","0","0.00","554213415600"
"140910","광희리츠","KOSPI","서비스업","5830","-110","-1.85","21155525050"
"030610","교보증권","KOSPI","증권","8810","50","0.57","317160000000"
"007690","국도화학","KOSPI","화학","54900","0","0.00","319002818400"
"005320","국동","KOSPI","유통업","7990","70","0.88","47253275480"
"001140","국보","KOSPI","운수창고업","21000","450","2.19","21573384000"
"002720","국제약품","KOSPI","의약품","4605","-65","-1.39","76476699390"
"014530","극동유화","KOSPI","화학","3270","40","1.24","114023003400"
"014280","금강공업","KOSPI","철강금속","39100","-100","-0.26","189868192400"
"014285","금강공업우","KOSPI","철강금속","43100","-650","-1.49","5084722500"
"008870","금비","KOSPI","비금속광물","88800","400","0.45","88800000000"
"001570","금양","KOSPI","화학","2985","10","0.34","117469624380"
"002990","금호산업","KOSPI","건설업","9680","110","1.15","339680812240"
"002995","금호산업우","KOSPI","건설업","17750","-200","-1.11","5187721500"
"011780","금호석유","KOSPI","화학","82000","500","0.61","2498350662000"
"011785","금호석유우","KOSPI","화학","29300","100","0.34","88588139800"
"214330","금호에이치티","KOSPI","운수장비","6340","170","2.76","61910100000"
"001210","금호전기","KOSPI","전기전자","9490","80","0.85","65633323990"
"073240","금호타이어","KOSPI","화학","8480","330","4.05","1339781979840"
"092440","기신정기","KOSPI","기계","4895","15","0.31","142934000000"
"000270","기아차","KOSPI","운수장비","39250","300","0.77","15910511369750"
"024110","기업은행","KOSPI","은행","12700","-350","-2.68","7111730950500"
"013700","까뮤이앤씨","KOSPI","건설업","11050","0","0.00","49893269400"
"004540","깨끗한나라","KOSPI","종이목재","5720","180","3.25","212972971640"
"004545","깨끗한나라우","KOSPI","종이목재","17200","-200","-1.15","6297952000"
"007460","나라케이아이씨","KOSPI","기계","2620","-15","-0.57","44348729520"
"001260","남광토건","KOSPI","건설업","7280","-150","-2.02","71318192400"
"008350","남선알미늄","KOSPI","철강금속","1190","10","0.85","131113117100"
"008355","남선알미우","KOSPI","철강금속","8380","0","0.00","2580118200"
"004270","남성","KOSPI","유통업","1835","65","3.67","66449313600"
"003920","남양유업","KOSPI","음식료품","734000","-6000","-0.81","528480000000"
"003925","남양유업우","KOSPI","음식료품","244000","1000","0.41","40665528000"
"002070","남영비비안","KOSPI","섬유의복","8850","-20","-0.23","60781313250"
"025860","남해화학","KOSPI","화학","8400","-130","-1.52","417302281200"
"005720","넥센","KOSPI","서비스업","8080","120","1.51","411111773600"
"005725","넥센우","KOSPI","서비스업","4970","-5","-0.10","17894982000"
"002350","넥센타이어","KOSPI","화학","13000","-100","-0.76","1253406401000"
"002355","넥센타이어1우B","KOSPI","화학","5300","0","0.00","34450000000"
"110570","넥솔론","KOSPI","전기전자","547","-5","-0.91","88160097212"
"090350","노루페인트","KOSPI","화학","8550","-100","-1.16","171000000000"
"090355","노루페인트우","KOSPI","화학","8690","0","0.00","4024564940"
"000320","노루홀딩스","KOSPI","서비스업","15600","0","0.00","205898331600"
"000327","노루홀딩스2우B","KOSPI","서비스업","17500","0","0.00","1619450000"
"000325","노루홀딩스우","KOSPI","서비스업","14550","150","1.04","2695387500"
"006280","녹십자","KOSPI","의약품","157000","-3000","-1.88","1834786466000"
"005250","녹십자홀딩스","KOSPI","서비스업","23800","-100","-0.42","1119271398000"
"005255","녹십자홀딩스1우","KOSPI","서비스업","23750","300","1.28","39635662500"
"005257","녹십자홀딩스2우","KOSPI","서비스업","21300","-300","-1.39","18019587000"
"004370","농심","KOSPI","음식료품","332500","-3500","-1.04","2022478465000"
"072710","농심홀딩스","KOSPI","서비스업","120500","500","0.42","558853695000"
"023590","다우기술","KOSPI","서비스업","18000","0","0.00","807599106000"
"020120","다우인큐브","KOSPI","서비스업","2965","-40","-1.33","46943507785"
"015590","대경기계","KOSPI","기계","1070","10","0.94","75691682300"
"019680","대교","KOSPI","서비스업","8130","-10","-0.12","688634170500"
"019685","대교우B","KOSPI","서비스업","5140","0","0.00","99854728600"
"006370","대구백화점","KOSPI","유통업","13900","100","0.72","150420392900"
"004130","대덕GDS","KOSPI","전기전자","12900","300","2.38","265425407700"
"004135","대덕GDS우","KOSPI","전기전자","7190","50","0.70","15530400000"
"008060","대덕전자","KOSPI","전기전자","8160","110","1.37","398177808000"
"000490","대동공업","KOSPI","기계","7150","30","0.42","169656701500"
"008110","대동전자","KOSPI","전기전자","4625","-20","-0.43","48518317375"
"005750","대림B&Co","KOSPI","비금속광물","8330","120","1.46","129128927760"
"000210","대림산업","KOSPI","건설업","87100","4400","5.32","3031080000000"
"000215","대림산업우","KOSPI","건설업","30700","950","3.19","116660000000"
"004440","대림씨엔에스","KOSPI","비금속광물","19700","200","1.03","250819355900"
"006570","대림통상","KOSPI","기계","6100","-110","-1.77","92872500000"
"001680","대상","KOSPI","음식료품","26400","-350","-1.31","908465580000"
"001689","대상3우B","KOSPI","음식료품","26900","0","0.00","6360505000"
"001685","대상우","KOSPI","음식료품","12850","-50","-0.39","17607365550"
"084690","대상홀딩스","KOSPI","서비스업","10300","-200","-1.90","372989141400"
"084695","대상홀딩스우","KOSPI","서비스업","7140","0","0.00","6522261480"
"128820","대성산업","KOSPI","유통업","4340","0","0.00","104541724700"
"117580","대성에너지","KOSPI","전기가스업","6400","50","0.79","176000000000"
"005620","대성합동지주","KOSPI","서비스업","42000","-150","-0.36","75561234000"
"016710","대성홀딩스","KOSPI","서비스업","10000","0","0.00","160894590000"
"003540","대신증권","KOSPI","증권","10400","-300","-2.80","528043360000"
"003547","대신증권2우B","KOSPI","증권","6790","0","0.00","67900000000"
"003545","대신증권우","KOSPI","증권","7300","20","0.27","189800000000"
"009190","대양금속","KOSPI","철강금속","4075","-165","-3.89","50195576975"
"014160","대영포장","KOSPI","종이목재","940","6","0.64","100189804120"
"047040","대우건설","KOSPI","건설업","5080","0","0.00","2111363001040"
"009320","대우부품","KOSPI","운수장비","1565","25","1.62","74566576875"
"042660","대우조선해양","KOSPI","운수장비","4480","0","0.00","1224900848640"
"003090","대웅","KOSPI","서비스업","44050","-300","-0.68","512230843800"
"069620","대웅제약","KOSPI","의약품","68700","-1600","-2.28","795997702500"
"000430","대원강업","KOSPI","운수장비","4480","-75","-1.65","277760000000"
"006340","대원전선","KOSPI","전기전자","1270","-15","-1.17","86496107170"
"006345","대원전선우","KOSPI","전기전자","3075","-85","-2.69","8060190000"
"003220","대원제약","KOSPI","의약품","19600","-150","-0.76","346557478400"
"024890","대원화성","KOSPI","화학","2600","10","0.39","107247795200"
"002880","대유에이텍","KOSPI","운수장비","1670","-35","-2.05","153279781000"
"000300","대유플러스","KOSPI","운수장비","945","4","0.43","83273897070"
"012800","대창","KOSPI","철강금속","997","0","0.00","90867077503"
"015230","대창단조","KOSPI","운수장비","48500","-850","-1.72","97000000000"
"001070","대한방직","KOSPI","섬유의복","89800","-1700","-1.86","95188000000"
"006650","대한유화","KOSPI","화학","275500","4500","1.66","1790750000000"
"001440","대한전선","KOSPI","전기전자","1855","5","0.27","1588757431695"
"084010","대한제강","KOSPI","철강금속","9510","-120","-1.25","234390440340"
"001790","대한제당","KOSPI","음식료품","24000","0","0.00","212160048000"
"001799","대한제당3우B","KOSPI","음식료품","20550","0","0.00","2664430800"
"001795","대한제당우","KOSPI","음식료품","12450","-50","-0.40","8071036200"
"001130","대한제분","KOSPI","음식료품","180000","500","0.28","304200000000"
"003490","대한항공","KOSPI","운수창고업","27350","-1050","-3.70","1992166998400"
"003495","대한항공우","KOSPI","운수창고업","12500","-50","-0.40","13884925000"
"005880","대한해운","KOSPI","운수창고업","17200","600","3.61","420135868800"
"003830","대한화섬","KOSPI","화학","104500","1000","0.97","138776000000"
"016090","대현","KOSPI","섬유의복","4165","90","2.21","188600821150"
"069460","대호에이엘","KOSPI","철강금속","1690","20","1.20","45857877910"
"012510","더존비즈온","KOSPI","서비스업","21450","350","1.66","636479415000"
"004830","덕성","KOSPI","화학","6400","0","0.00","100352000000"
"004835","덕성우","KOSPI","화학","2840","35","1.25","3953280000"
"024900","덕양산업","KOSPI","운수장비","1765","-20","-1.12","57477189700"
"008000","도레이케미칼","KOSPI","화학","19250","0","0.00","892504131750"
"002150","도화엔지니어링","KOSPI","서비스업","4885","30","0.62","164722200000"
"001620","동국실업","KOSPI","운수장비","2840","-55","-1.90","74790036800"
"001230","동국제강","KOSPI","철강금속","11050","-500","-4.33","1054163613100"
"023450","동남합성","KOSPI","화학","58200","-800","-1.36","87886306800"
"004140","동방","KOSPI","운수창고업","2045","45","2.25","66511518650"
"007590","동방아그로","KOSPI","화학","7310","100","1.39","99544487870"
"012030","동부","KOSPI","서비스업","734","10","1.38","133680718880"
"005960","동부건설","KOSPI","건설업","9970","0","0.00","207221315450"
"005965","동부건설우","KOSPI","건설업","18850","250","1.34","4255048200"
"016380","동부제철","KOSPI","철강금속","14550","150","1.04","363751775100"
"016385","동부제철우","KOSPI","철강금속","30600","850","2.86","4906220400"
"016610","동부증권","KOSPI","증권","3240","-110","-3.28","137526300360"
"000990","동부하이텍","KOSPI","전기전자","15900","250","1.60","705448528800"
"000995","동부하이텍1우","KOSPI","전기전자","29700","100","0.34","3335785200"
"005830","동부화재","KOSPI","보험","62500","-900","-1.42","4425000000000"
"083350","동북아10호","KOSPI","서비스업","4400","-20","-0.45","6976904000"
"083360","동북아11호","KOSPI","서비스업","4345","0","0.00","6889692700"
"083370","동북아12호","KOSPI","서비스업","4400","0","0.00","6976904000"
"083380","동북아13호","KOSPI","서비스업","4350","0","0.00","6897621000"
"083390","동북아14호","KOSPI","서비스업","4400","-5","-0.11","6976904000"
"026960","동서","KOSPI","유통업","27550","550","2.04","2746735000000"
"002210","동성제약","KOSPI","의약품","4190","45","1.09","93875927640"
"102260","동성코퍼레이션","KOSPI","서비스업","6200","-100","-1.59","281758814000"
"005190","동성화학","KOSPI","화학","19350","-50","-0.26","102651421050"
"000640","동아쏘시오홀딩스","KOSPI","서비스업","156500","-6000","-3.69","946873984500"
"058730","동아에스텍","KOSPI","기계","6180","-70","-1.12","94986600000"
"170900","동아에스티","KOSPI","의약품","105500","-2500","-2.31","890828074000"
"028100","동아지질","KOSPI","건설업","9600","-160","-1.64","110400000000"
"007340","동아타이어","KOSPI","화학","24900","200","0.81","590802798000"
"001520","동양","KOSPI","비금속광물","2985","-55","-1.81","712471928055"
"001527","동양2우B","KOSPI","비금속광물","12800","-200","-1.54","3949683200"
"001529","동양3우B","KOSPI","비금속광물","23250","150","0.65","2086036500"
"084670","동양고속","KOSPI","운수창고업","37100","150","0.41","98389200000"
"030790","동양네트웍스","KOSPI","서비스업","1115","0","0.00","58798795790"
"002900","동양물산","KOSPI","기계","3790","-270","-6.65","247823931000"
"082640","동양생명","KOSPI","보험","12700","-500","-3.79","1366169353000"
"001525","동양우","KOSPI","비금속광물","14300","0","0.00","8833553300"
"008970","동양철관","KOSPI","철강금속","1265","5","0.40","108263819455"
"003580","동원","KOSPI","광업","43750","150","0.34","55943868750"
"049770","동원F&B","KOSPI","음식료품","198000","-2000","-1.00","764106552000"
"018500","동원금속","KOSPI","운수장비","3445","15","0.44","120997098625"
"006040","동원산업","KOSPI","농업, 임업 및 어업","363500","8500","2.39","1222523200000"
"030720","동원수산","KOSPI","농업, 임업 및 어업","9700","-80","-0.82","39378207300"
"014820","동원시스템즈","KOSPI","화학","59700","-1100","-1.81","1437549373800"
"014825","동원시스템즈우","KOSPI","화학","26900","100","0.37","7138130200"
"163560","동일고무벨트","KOSPI","화학","12100","-450","-3.59","148467000000"
"001530","동일방직","KOSPI","섬유의복","59900","0","0.00","137429228900"
"004890","동일산업","KOSPI","철강금속","83400","200","0.24","202262931000"
"002690","동일제강","KOSPI","철강금속","3765","45","1.21","56475000000"
"000020","동화약품","KOSPI","의약품","8120","-10","-0.12","226803536400"
"000150","두산","KOSPI","서비스업","105000","-4000","-3.67","2233443240000"
"000157","두산2우B","KOSPI","서비스업","66200","0","0.00","65252347000"
"011160","두산건설","KOSPI","건설업","3690","20","0.54","225506025360"
"241560","두산밥캣","KOSPI","서비스업","35850","250","0.70","3593932601100"
"082740","두산엔진","KOSPI","기계","3285","-45","-1.35","228307500000"
"000155","두산우","KOSPI","서비스업","65300","-900","-1.36","288043132200"
"042670","두산인프라코어","KOSPI","기계","8820","-150","-1.67","1829755869480"
"034020","두산중공업","KOSPI","기계","27200","-550","-1.98","2887504563200"
"016740","두올","KOSPI","운수장비","4625","-30","-0.64","82119187500"
"024090","디씨엠","KOSPI","철강금속","12650","-50","-0.39","148005000000"
"003160","디아이","KOSPI","의료정밀","4705","5","0.11","148192373425"
"092200","디아이씨","KOSPI","운수장비","9660","330","3.54","209622000000"
"013570","디와이","KOSPI","서비스업","7090","-30","-0.42","186606197970"
"210540","디와이파워","KOSPI","기계","9280","60","0.65","102467050240"
"026890","디피씨","KOSPI","전기전자","3680","15","0.41","153375684000"
"115390","락앤락","KOSPI","화학","14500","-200","-1.36","797500000000"
"032350","롯데관광개발","KOSPI","서비스업","7360","0","0.00","334107369280"
"000400","롯데손해보험","KOSPI","보험","2410","0","0.00","323614800000"
"023530","롯데쇼핑","KOSPI","유통업","221500","0","0.00","6975232578000"
"004000","롯데정밀화학","KOSPI","화학","30650","50","0.16","790770000000"
"004990","롯데제과","KOSPI","음식료품","178500","1500","0.85","2537199000000"
"005300","롯데칠성","KOSPI","음식료품","1460000","23000","1.60","1806316380000"
"005305","롯데칠성우","KOSPI","음식료품","710000","19000","2.75","85200000000"
"011170","롯데케미칼","KOSPI","화학","369000","5500","1.51","12647629611000"
"002270","롯데푸드","KOSPI","음식료품","649000","-1000","-0.15","888763964000"
"071840","롯데하이마트","KOSPI","유통업","42200","-150","-0.35","996245446400"
"027740","마니커","KOSPI","음식료품","894","37","4.32","104352576438"
"204320","만도","KOSPI","운수장비","234500","0","0.00","2202288928000"
"001080","만호제강","KOSPI","철강금속","19300","300","1.58","80095000000"
"088980","맥쿼리인프라","KOSPI","기타금융","8150","-120","-1.45","2701393629150"
"094800","맵스리얼티1","KOSPI","기타금융","3970","-10","-0.25","368552294070"
"138040","메리츠금융지주","KOSPI","기타금융","11100","-100","-0.89","1586032579800"
"008560","메리츠종금증권","KOSPI","증권","3460","-20","-0.57","1718369327640"
"000060","메리츠화재","KOSPI","보험","15300","-250","-1.61","1688171400000"
"017180","명문제약","KOSPI","의약품","5370","0","0.00","124691400000"
"012690","모나리자","KOSPI","종이목재","6840","160","2.40","250147384200"
"005360","모나미","KOSPI","유통업","4250","-35","-0.82","80313554750"
"204210","모두투어리츠","KOSPI","서비스업","4715","-10","-0.21","36903432725"
"009680","모토닉","KOSPI","운수장비","9250","40","0.43","305250000000"
"009580","무림P&P","KOSPI","종이목재","4050","-35","-0.86","252591712200"
"009200","무림페이퍼","KOSPI","종이목재","2650","10","0.38","110264671500"
"033920","무학","KOSPI","음식료품","22850","-350","-1.51","651225000000"
"008420","문배철강","KOSPI","철강금속","2735","-30","-1.08","56077086175"
"025560","미래산업","KOSPI","의료정밀","283","-3","-1.05","173467753014"
"007120","미래아이앤지","KOSPI","서비스업","1355","20","1.50","81662892035"
"006800","미래에셋대우","KOSPI","증권","7240","-50","-0.69","2365314450840"
"006805","미래에셋대우우","KOSPI","증권","5440","-20","-0.37","76572080000"
"085620","미래에셋생명","KOSPI","보험","5150","0","0.00","747677000000"
"037620","미래에셋증권","KOSPI","증권","20500","0","0.00","2342860355500"
"002840","미원상사","KOSPI","화학","209500","-7500","-3.46","184570757000"
"107590","미원에스씨","KOSPI","화학","449500","2500","0.56","316736129500"
"134380","미원화학","KOSPI","화학","69500","0","0.00","154147664000"
"003650","미창석유","KOSPI","화학","94600","900","0.96","164572971200"
"155900","바다로19호","KOSPI","서비스업","2940","35","1.20","44688011760"
"003610","방림","KOSPI","섬유의복","22550","-300","-1.31","95418272950"
"001340","백광산업","KOSPI","화학","1985","-5","-0.25","89163037895"
"014580","백광소재","KOSPI","비금속광물","2890","-70","-2.36","79715159000"
"035150","백산","KOSPI","화학","9480","90","0.96","229416000000"
"002410","범양건영","KOSPI","건설업","13250","-50","-0.38","62976282750"
"096300","베트남개발1","KOSPI","기타금융","506","-2","-0.39","62572897112"
"007210","벽산","KOSPI","비금속광물","4660","-10","-0.21","319489600000"
"002760","보락","KOSPI","화학","5780","50","0.87","69244400000"
"003850","보령제약","KOSPI","의약품","62000","900","1.47","522660000000"
"004740","보루네오","KOSPI","기타제조업","1615","0","0.00","64577536965"
"000890","보해양조","KOSPI","음식료품","1325","-60","-4.33","126989237550"
"003000","부광약품","KOSPI","의약품","26400","600","2.33","987030554400"
