종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"047050","대우인터내셔널","KOSPI","유통업","41300","100","0.24","4703090818300"
"042660","대우조선해양","KOSPI","운수장비","35000","300","0.86","6698676530000"
"006800","대우증권","KOSPI","증권","8900","20","0.23","2907637929900"
"006805","대우증권우","KOSPI","증권","3980","50","1.27","56021485000"
"003090","대웅","KOSPI","서비스업","40000","650","1.65","465135840000"
"069620","대웅제약","KOSPI","의약품","76200","-1900","-2.43","882897015000"
"000430","대원강업","KOSPI","운수장비","7460","30","0.40","462520000000"
"006340","대원전선","KOSPI","전기전자","680","15","2.26","46312876280"
"006345","대원전선우","KOSPI","전기전자","734","21","2.95","1923960800"
"003220","대원제약","KOSPI","의약품","10450","-100","-0.95","162903200350"
"024890","대원화성","KOSPI","화학","1585","10","0.63","51000017195"
"000300","대유신소재","KOSPI","운수장비","1330","15","1.14","115893633100"
"002880","대유에이텍","KOSPI","운수장비","1120","10","0.90","94560961600"
"012800","대창","KOSPI","철강금속","994","3","0.30","90593656006"
"015230","대창단조","KOSPI","운수장비","49000","-50","-0.10","98000000000"
"012805","대창우","KOSPI","철강금속","82500","0","0.00","176550000"
"001070","대한방직","KOSPI","섬유의복","18400","-200","-1.08","19504000000"
"006650","대한유화","KOSPI","화학","87200","1200","1.40","566800000000"
"001440","대한전선","KOSPI","전기전자","2385","25","1.06","250750993725"
"084010","대한제강","KOSPI","철강금속","5800","80","1.40","142951057200"
"001790","대한제당","KOSPI","음식료품","28350","400","1.43","212872212000"
"001799","대한제당3우B","KOSPI","음식료품","23650","0","0.00","2555287900"
"001795","대한제당우","KOSPI","음식료품","11150","100","0.90","6023564500"
"001130","대한제분","KOSPI","음식료품","153500","-2500","-1.60","259415000000"
"003490","대한항공","KOSPI","운수창고업","31200","900","2.97","1830673665600"
"003495","대한항공우","KOSPI","운수창고업","10750","200","1.90","11941035500"
"005880","대한해운","KOSPI","운수창고업","25750","-150","-0.58","616854434000"
"003830","대한화섬","KOSPI","화학","61000","-600","-0.97","81008000000"
"016090","대현","KOSPI","섬유의복","2335","25","1.08","105734193850"
"069460","대호에이엘","KOSPI","철강금속","2045","30","1.49","55490745755"
"012510","더존비즈온","KOSPI","서비스업","11200","50","0.45","332334240000"
"004830","덕성","KOSPI","화학","2870","-10","-0.35","45001600000"
"004835","덕성우","KOSPI","화학","1610","-20","-1.23","2241120000"
"024900","덕양산업","KOSPI","운수장비","18300","-400","-2.14","59593913400"
"002150","도화엔지니어링","KOSPI","서비스업","4900","0","0.00","165228000000"
"001620","동국실업","KOSPI","운수장비","2335","35","1.52","61491104200"
"001230","동국제강","KOSPI","철강금속","13150","100","0.77","812989413500"
"023450","동남합성","KOSPI","화학","34000","300","0.89","43462982000"
"004140","동방","KOSPI","운수창고업","2110","0","0.00","45415576700"
"007590","동방아그로","KOSPI","화학","6300","-10","-0.16","85790735100"
"012030","동부CNI","KOSPI","서비스업","4440","0","0.00","80864086080"
"005960","동부건설","KOSPI","건설업","2795","75","2.76","98821146385"
"005965","동부건설우","KOSPI","건설업","1470","30","2.08","4913276550"
"016380","동부제철","KOSPI","철강금속","2685","75","2.87","135993542340"
"016385","동부제철우","KOSPI","철강금속","1455","10","0.69","3732584250"
"016610","동부증권","KOSPI","증권","3335","-5","-0.15","141558707315"
"000990","동부하이텍","KOSPI","전기전자","7530","500","7.11","334089774960"
"000995","동부하이텍1우","KOSPI","전기전자","11100","1430","14.79","1246707600"
"000997","동부하이텍2우B","KOSPI","전기전자","23500","3050","14.91","728946500"
"005830","동부화재","KOSPI","보험","56200","-200","-0.35","3978960000000"
"083350","동북아10호","KOSPI","서비스업","4400","0","0.00","6976904000"
"083360","동북아11호","KOSPI","서비스업","4290","-10","-0.23","6802481400"
"083370","동북아12호","KOSPI","서비스업","4320","30","0.70","6850051200"
"083380","동북아13호","KOSPI","서비스업","4385","10","0.23","6953119100"
"083390","동북아14호","KOSPI","서비스업","4285","0","0.00","6794553100"
"080960","동북아3호","KOSPI","서비스업","4920","0","0.00","20184792000"
"080970","동북아4호","KOSPI","서비스업","4920","20","0.41","20184792000"
"080980","동북아5호","KOSPI","서비스업","4850","0","0.00","19897610000"
"002210","동성제약","KOSPI","의약품","3365","-15","-0.44","73244137900"
"102260","동성홀딩스","KOSPI","서비스업","5280","-50","-0.94","144810346560"
"005190","동성화학","KOSPI","화학","21650","0","0.00","105583780850"
"000640","동아쏘시오홀딩스","KOSPI","의약품","147500","-2000","-1.34","640096752500"
"058730","동아에스텍","KOSPI","기계","3230","15","0.47","39971250000"
"170900","동아에스티","KOSPI","의약품","99500","-1000","-1.00","731416142000"
"008040","동아원","KOSPI","음식료품","3180","25","0.79","207273509820"
"028100","동아지질","KOSPI","건설업","8190","40","0.49","94185000000"
"007340","동아타이어","KOSPI","화학","19000","350","1.88","450813380000"
"001520","동양","KOSPI","비금속광물","290","-1","-0.34","71033767830"
"001527","동양2우B","KOSPI","비금속광물","1045","5","0.48","3256132220"
"001529","동양3우B","KOSPI","비금속광물","1275","20","1.59","1187717325"
"001780","동양강철","KOSPI","철강금속","1995","135","7.26","113353380315"
"005900","동양건설","KOSPI","건설업","3770","320","9.28","45382238330"
"084670","동양고속","KOSPI","운수창고업","23150","-350","-1.49","61393800000"
"013570","동양기전","KOSPI","기계","11250","250","2.27","356234715000"
"030790","동양네트웍스","KOSPI","유통업","515","-6","-1.15","21428912585"
"002900","동양물산","KOSPI","기계","8040","90","1.13","52572675600"
"082640","동양생명","KOSPI","보험","11350","50","0.44","1220946626500"
"001525","동양우","KOSPI","비금속광물","289","4","1.40","1800999448"
"003470","동양증권","KOSPI","증권","2525","5","0.20","315084205600"
"003475","동양증권1우","KOSPI","증권","1310","5","0.38","16914997720"
"008970","동양철관","KOSPI","철강금속","1295","20","1.57","105480112080"
"008975","동양철관우","KOSPI","철강금속","18400","-450","-2.39","426696000"
"003580","동원","KOSPI","광업","4200","50","1.20","19802109600"
"049770","동원F&B","KOSPI","음식료품","132000","1500","1.15","509404368000"
"018500","동원금속","KOSPI","운수장비","1510","-15","-0.98","40468000000"
"006040","동원산업","KOSPI","농업, 임업 및 어업","316500","4500","1.44","1064452800000"
"030720","동원수산","KOSPI","농업, 임업 및 어업","10450","250","2.45","39173935900"
"014820","동원시스템즈","KOSPI","화학","8670","0","0.00","208769733180"
"014825","동원시스템즈우","KOSPI","화학","8770","670","8.27","2327189660"
"163560","동일고무벨트","KOSPI","화학","8400","-50","-0.59","93240000000"
"001530","동일방직","KOSPI","섬유의복","50200","-100","-0.20","111130099400"
"004890","동일산업","KOSPI","철강금속","49500","-100","-0.20","120048142500"
"019300","동일제지","KOSPI","종이목재","2240","15","0.67","88905600000"
"000020","동화약품","KOSPI","의약품","4390","-40","-0.90","122619153300"
"000150","두산","KOSPI","서비스업","139500","-2000","-1.41","2913048904500"
"000157","두산2우B","KOSPI","서비스업","56100","-100","-0.18","55296928500"
"011160","두산건설","KOSPI","건설업","1780","20","1.14","982297111800"
"082740","두산엔진","KOSPI","기계","8850","150","1.72","615075000000"
"000155","두산우","KOSPI","서비스업","55900","-100","-0.18","246579036600"
"042670","두산인프라코어","KOSPI","기계","12600","50","0.40","2613936956400"
"034020","두산중공업","KOSPI","기계","35400","-550","-1.53","3758002262400"
"024090","디씨엠","KOSPI","철강금속","10600","-100","-0.93","124020000000"
"003160","디아이","KOSPI","의료정밀","10100","100","1.00","318117528500"
"092200","디아이씨","KOSPI","운수장비","4335","85","2.00","94069500000"
"007120","디올메디바이오","KOSPI","서비스업","2120","40","1.92","50112964920"
"026890","디피씨","KOSPI","전기전자","2900","20","0.69","120866707500"
"115390","락앤락","KOSPI","화학","23000","0","0.00","1265000000000"
"006490","로엔케이","KOSPI","유통업","2140","85","4.14","119254226360"
"000420","로케트전기","KOSPI","전기전자","519","30","6.13","30682904763"
"000425","로케트전우","KOSPI","전기전자","2460","-30","-1.20","2616874200"
"032350","롯데관광개발","KOSPI","서비스업","8080","-30","-0.37","198878146560"
"000400","롯데손해보험","KOSPI","보험","2855","0","0.00","192084400000"
"023530","롯데쇼핑","KOSPI","유통업","404000","6000","1.51","12722320368000"
"004990","롯데제과","KOSPI","음식료품","1912000","42000","2.25","2717716800000"
"005300","롯데칠성","KOSPI","음식료품","1525000","-18000","-1.17","1886734575000"
"005305","롯데칠성우","KOSPI","음식료품","459000","-500","-0.11","55080000000"
"011170","롯데케미칼","KOSPI","화학","232000","3000","1.31","7951897208000"
"002270","롯데푸드","KOSPI","음식료품","746000","8000","1.08","1021599256000"
"071840","롯데하이마트","KOSPI","유통업","87500","300","0.34","2065674800000"
"079430","리바트","KOSPI","기타제조업","12300","650","5.58","212318295000"
"027740","마니커","KOSPI","음식료품","665","1","0.15","47880711550"
"060980","만도","KOSPI","운수장비","125000","3000","2.46","2249936000000"
"001080","만호제강","KOSPI","철강금속","14750","0","0.00","61212500000"
"088980","맥쿼리인프라","KOSPI","기타금융","6110","-110","-1.77","2025216573510"
"094800","맵스리얼티1","KOSPI","기타금융","3740","0","0.00","347200397940"
"138040","메리츠금융지주","KOSPI","기타금융","6790","120","1.80","779106518120"
"008560","메리츠종금증권","KOSPI","증권","1750","-5","-0.28","541585409750"
"000060","메리츠화재","KOSPI","보험","15150","-150","-0.98","1535131320000"
"017180","명문제약","KOSPI","의약품","2110","-20","-0.94","35870000000"
"012690","모나리자","KOSPI","종이목재","2050","-5","-0.24","74971072750"
"005360","모나미","KOSPI","유통업","1975","25","1.28","27447181325"
"009680","모토닉","KOSPI","운수장비","10900","-250","-2.24","359700000000"
"009580","무림P&P","KOSPI","종이목재","5700","-90","-1.55","355499446800"
"009200","무림페이퍼","KOSPI","종이목재","3140","-20","-0.63","130653233400"
"033920","무학","KOSPI","음식료품","19200","250","1.32","518400000000"
"008420","문배철강","KOSPI","철강금속","1855","15","0.82","38034001775"
"025560","미래산업","KOSPI","의료정밀","280","1","0.36","84306442360"
"037620","미래에셋증권","KOSPI","증권","38400","1000","2.67","1608661593600"
"002840","미원상사","KOSPI","화학","184000","-8000","-4.17","164399032000"
"107590","미원에스씨","KOSPI","화학","358500","-500","-0.14","258289570500"
"134380","미원화학","KOSPI","화학","33200","-100","-0.30","77431862000"
"003650","미창석유","KOSPI","화학","72400","200","0.28","125952252800"
"155900","바다로19호","KOSPI","서비스업","4600","80","1.77","69920018400"
"092630","바다로3호","KOSPI","서비스업","3970","0","0.00","3520869930"
"003610","방림","KOSPI","섬유의복","11500","-50","-0.43","48661203500"
"001340","백광산업","KOSPI","화학","2830","-50","-1.74","88327812030"
"014580","백광소재","KOSPI","비금속광물","21800","0","0.00","60131158000"
"035150","백산","KOSPI","화학","6620","80","1.22","160204000000"
"002410","범양건영","KOSPI","건설업","37800","0","0.00","39052503000"
"084870","베이직하우스","KOSPI","섬유의복","23550","350","1.51","491178087450"
"096300","베트남개발1","KOSPI","기타금융","485","0","0.00","59975998220"
"007210","벽산","KOSPI","비금속광물","2660","-65","-2.39","182369600000"
"002530","벽산건설","KOSPI","건설업","3345","-590","-14.99","40114611450"
"002535","벽산건설우","KOSPI","건설업","113000","-19500","-14.72","360696000"
"002760","보락","KOSPI","화학","2400","10","0.42","28752000000"
"003850","보령제약","KOSPI","의약품","33450","-50","-0.15","244619850000"
"004740","보루네오","KOSPI","기타제조업","585","0","0.00","18756836865"
"000890","보해양조","KOSPI","음식료품","809","-1","-0.12","38716434350"
"000895","보해양조우","KOSPI","음식료품","23200","100","0.43","591832000"
"003000","부광약품","KOSPI","의약품","14350","-50","-0.35","426013056350"
"001270","부국증권","KOSPI","증권","12000","350","3.00","124438632000"
"001275","부국증권우","KOSPI","증권","10200","-50","-0.49","30600000000"
"026940","부국철강","KOSPI","철강금속","2005","20","1.01","40100000000"
"015350","부산가스","KOSPI","전기가스업","38200","750","2.00","420200000000"
"011390","부산산업","KOSPI","비금속광물","17500","100","0.57","18480000000"
"005030","부산주공","KOSPI","운수장비","1330","-25","-1.85","17450132000"
"100220","비상교육","KOSPI","서비스업","13500","0","0.00","175456003500"
"005180","빙그레","KOSPI","음식료품","97100","1300","1.36","956555501100"
"003960","사조대림","KOSPI","음식료품","12500","200","1.63","74507187500"
"003965","사조대림우","KOSPI","음식료품","113000","2000","1.80","427140000"
"007160","사조산업","KOSPI","농업, 임업 및 어업","29100","-100","-0.34","145500000000"
"014710","사조씨푸드","KOSPI","음식료품","4575","5","0.11","78774834225"
"006090","사조오양","KOSPI","농업, 임업 및 어업","7900","150","1.94","34444000000"
"079660","사조해표","KOSPI","음식료품","7300","0","0.00","52268000000"
"005090","삼광글라스","KOSPI","비금속광물","46700","500","1.08","226701320600"
"005610","삼립식품","KOSPI","음식료품","60200","-200","-0.33","519466341800"
"001470","삼부토건","KOSPI","건설업","5270","230","4.56","42174160490"
"006400","삼성SDI","KOSPI","전기전자","162000","0","0.00","7380451242000"
"006405","삼성SDI우","KOSPI","전기전자","72300","-300","-0.41","116973880800"
"006660","삼성공조","KOSPI","운수장비","7890","50","0.64","64116617460"
"000830","삼성물산","KOSPI","유통업","60600","1600","2.71","9466796498400"
"000835","삼성물산우","KOSPI","유통업","27500","50","0.18","127837957500"
"032830","삼성생명","KOSPI","보험","104000","1000","0.97","20800000000000"
"028050","삼성엔지니어링","KOSPI","서비스업","66000","1500","2.33","2640000000000"
"009150","삼성전기","KOSPI","전기전자","73000","-1100","-1.48","5452639808000"
"009155","삼성전기우","KOSPI","전기전자","32050","-850","-2.58","93168837200"
"005930","삼성전자","KOSPI","전기전자","1372000","-24000","-1.72","202094690364000"
"005935","삼성전자우","KOSPI","전기전자","1013000","-33000","-3.15","23130261551000"
"004000","삼성정밀화학","KOSPI","화학","44550","-100","-0.22","1149390000000"
"001360","삼성제약","KOSPI","의약품","1850","5","0.27","21532236950"
"010140","삼성중공업","KOSPI","운수장비","38050","50","0.13","8784808437300"
"010145","삼성중공우","KOSPI","운수장비","29850","250","0.84","3428123250"
"016360","삼성증권","KOSPI","증권","44050","200","0.46","3366969018250"
"068290","삼성출판사","KOSPI","서비스업","4165","-85","-2.00","41650000000"
"029780","삼성카드","KOSPI","기타금융","37400","-250","-0.66","4333122523400"
"012450","삼성테크윈","KOSPI","전기전자","54400","700","1.30","2890272000000"
"000810","삼성화재","KOSPI","보험","259000","5000","1.97","12270082783000"
"000815","삼성화재우","KOSPI","보험","142500","-5500","-3.72","454860000000"
"006110","삼아알미늄","KOSPI","철강금속","2635","10","0.38","28985000000"
"145990","삼양사","KOSPI","음식료품","44400","300","0.68","202577264400"
"145995","삼양사우","KOSPI","음식료품","26400","50","0.19","4347552000"
"003230","삼양식품","KOSPI","음식료품","24650","-100","-0.40","185688819750"
"008720","삼양엔텍","KOSPI","기계","19550","-200","-1.01","24154416000"
"003940","삼양제넥스","KOSPI","음식료품","95000","300","0.32","181061165000"
"003945","삼양제넥우","KOSPI","음식료품","46000","50","0.11","7897602000"
"002170","삼양통상","KOSPI","기타제조업","26100","0","0.00","78300000000"
"000070","삼양홀딩스","KOSPI","서비스업","74600","-3700","-4.73","609516689000"
"000075","삼양홀딩스우","KOSPI","서비스업","34000","-150","-0.44","10337972000"
"002810","삼영무역","KOSPI","유통업","15700","100","0.64","258525981100"
"005680","삼영전자","KOSPI","전기전자","9340","-20","-0.21","186800000000"
"004920","삼영홀딩스","KOSPI","유통업","812","-8","-0.98","15299541600"
"003720","삼영화학","KOSPI","화학","2030","35","1.75","69020000000"
"023000","삼원강재","KOSPI","운수장비","3695","0","0.00","147800000000"
"004380","삼익THK","KOSPI","기계","7800","-20","-0.26","163800000000"
"002450","삼익악기","KOSPI","기타제조업","2260","-15","-0.66","159399872420"
"000520","삼일제약","KOSPI","의약품","5530","-10","-0.18","30415000000"
"009770","삼정펄프","KOSPI","종이목재","44600","-1350","-2.94","111498706600"
"005500","삼진제약","KOSPI","의약품","14450","500","3.58","200855000000"
"004690","삼천리","KOSPI","전기가스업","127000","-1500","-1.17","514988175000"
"001880","삼호","KOSPI","건설업","3300","0","0.00","47520000000"
"010960","삼호개발","KOSPI","건설업","2460","-70","-2.77","61500000000"
"004450","삼화왕관","KOSPI","기계","24900","300","1.22","53644037100"
"009470","삼화전기","KOSPI","전기전자","5280","80","1.54","34920969600"
"011230","삼화전자","KOSPI","전기전자","1580","20","1.28","18356124000"
"001820","삼화콘덴서","KOSPI","전기전자","5700","120","2.15","59251500000"
"000390","삼화페인트","KOSPI","화학","10500","100","0.96","235200000000"
"000360","삼환기업","KOSPI","건설업","3220","80","2.55","28555072700"
"000365","삼환기업우","KOSPI","건설업","1745","80","4.80","1897572330"
"013700","삼환까뮤","KOSPI","건설업","3760","310","8.99","16977257280"
"041650","상신브레이크","KOSPI","운수장비","5660","50","0.89","121528407000"
"075180","새론오토모티브","KOSPI","운수장비","9080","-90","-0.98","174336000000"
"007540","샘표식품","KOSPI","음식료품","22700","50","0.22","100878800000"
"017390","서울가스","KOSPI","전기가스업","118000","-1500","-1.26","590000000000"
"004410","서울식품","KOSPI","음식료품","2390","60","2.58","31587196000"
"004415","서울식품우","KOSPI","음식료품","13800","50","0.36","1227924000"
"021050","서원","KOSPI","철강금속","1840","-25","-1.34","51473245600"
"008490","서흥캅셀","KOSPI","화학","38750","100","0.26","448303128750"
"007610","선도전기","KOSPI","전기전자","2420","10","0.41","43560000000"
"136490","선진","KOSPI","음식료품","24750","-200","-0.80","201465000000"
"002820","선창산업","KOSPI","종이목재","6650","-40","-0.60","69857917500"
"014910","성문전자","KOSPI","전기전자","1670","-10","-0.60","22748340870"
"014915","성문전자우","KOSPI","전기전자","2175","30","1.40","1305000000"
"003080","성보화학","KOSPI","화학","28500","-200","-0.70","57057000000"
"004980","성신양회","KOSPI","비금속광물","6380","-70","-1.09","138817188400"
"004987","성신양회2우B","KOSPI","비금속광물","6210","-320","-4.90","1370503530"
"004989","성신양회3우B","KOSPI","비금속광물","5610","-80","-1.41","1609497780"
"004985","성신양회우","KOSPI","비금속광물","2720","60","2.26","2000954400"
"011300","성안","KOSPI","섬유의복","660","-8","-1.20","37526187600"
"005980","성지건설","KOSPI","건설업","7000","250","3.70","68189282000"
"000180","성창기업지주","KOSPI","서비스업","16650","450","2.78","96156414000"
"002420","세기상사","KOSPI","서비스업","27750","0","0.00","11310678000"
"004360","세방","KOSPI","운수창고업","18750","-50","-0.27","315000000000"
"004367","세방2우B","KOSPI","운수창고업","16850","0","0.00","42271426500"
"004365","세방우","KOSPI","운수창고업","6000","0","0.00","22135500000"
"004490","세방전지","KOSPI","전기전자","54800","-200","-0.36","767200000000"
"001430","세아베스틸","KOSPI","철강금속","25900","-850","-3.18","928828882100"
"003030","세아제강","KOSPI","철강금속","88300","400","0.46","529800000000"
"019440","세아특수강","KOSPI","철강금속","28000","600","2.19","239960000000"
"058650","세아홀딩스","KOSPI","서비스업","94500","0","0.00","378000000000"
"013000","세우글로벌","KOSPI","유통업","1065","25","2.40","25230600825"
"013005","세우글로벌우","KOSPI","유통업","83300","-3700","-4.25","386012200"
"091090","세원셀론텍","KOSPI","기계","2180","15","0.69","87886617160"
"021820","세원정공","KOSPI","운수장비","26150","-1150","-4.21","261500000000"
"067830","세이브존I&C","KOSPI","유통업","4800","10","0.21","196996296000"
"033530","세종공업","KOSPI","운수장비","15200","0","0.00","304827336000"
"027970","세하","KOSPI","종이목재","326","-57","-14.88","14184823980"
"004430","송원산업","KOSPI","화학","9940","120","1.22","238560000000"
"017550","수산중공업","KOSPI","기계","1255","-30","-2.33","63315490450"
"017555","수산중공우","KOSPI","기계","34200","-18800","-35.47","34884000"
"002200","수출포장","KOSPI","종이목재","22100","-400","-1.78","88400000000"
"003060","슈넬생명과학","KOSPI","의약품","460","0","0.00","62041409340"
"053210","스카이라이프","KOSPI","서비스업","29550","750","2.60","1413139095300"
"016590","신대양제지","KOSPI","종이목재","24000","0","0.00","86180832000"
"029530","신도리코","KOSPI","전기전자","68800","0","0.00","693505995200"
"004970","신라교역","KOSPI","농업, 임업 및 어업","24300","-550","-2.21","388800000000"
"011930","신성솔라에너지","KOSPI","전기전자","1130","0","0.00","63639690300"
"104120","신성에프에이","KOSPI","기계","730","30","4.29","12867171260"
"104110","신성이엔지","KOSPI","기계","1360","60","4.62","23971716320"
"005390","신성통상","KOSPI","유통업","912","-9","-0.98","131062051680"
"004170","신세계","KOSPI","유통업","252500","-500","-0.20","2485908202500"
"035510","신세계 I&C","KOSPI","서비스업","76500","800","1.06","131580000000"
"034300","신세계건설","KOSPI","건설업","9750","-60","-0.61","39000000000"
"031430","신세계인터내셔날","KOSPI","유통업","90000","500","0.56","642600000000"
"031440","신세계푸드","KOSPI","서비스업","85500","1000","1.18","293145300000"
"006880","신송홀딩스","KOSPI","서비스업","8400","-150","-1.75","99362407200"
"005800","신영와코루","KOSPI","섬유의복","98400","-400","-0.40","88560000000"
"001720","신영증권","KOSPI","증권","39350","350","0.90","369348425950"
"001725","신영증권우","KOSPI","증권","35500","-400","-1.11","250408586500"
"025620","신우","KOSPI","기타제조업","1405","-10","-0.71","13797753325"
"009270","신원","KOSPI","섬유의복","1110","10","0.91","70266740700"
"009275","신원우","KOSPI","섬유의복","10350","-100","-0.96","939159000"
"014350","신일건업","KOSPI","건설업","14500","0","0.00","21381337500"
"002700","신일산업","KOSPI","유통업","1505","40","2.73","76649374585"
"019170","신풍제약","KOSPI","의약품","4540","-15","-0.33","190830728000"
"019175","신풍제약우","KOSPI","의약품","3150","40","1.29","6930000000"
"002870","신풍제지","KOSPI","종이목재","8050","-170","-2.07","28141753500"
"005450","신한","KOSPI","건설업","1925","65","3.49","13518965075"
"055550","신한지주","KOSPI","기타금융","47300","500","1.07","22429640465100"
"001770","신화실업","KOSPI","철강금속","10500","50","0.48","12756219000"
"004080","신흥","KOSPI","유통업","6970","-10","-0.14","66912000000"
"102280","쌍방울","KOSPI","섬유의복","710","2","0.28","59011799100"
"047400","쌍용머티리얼","KOSPI","비금속광물","1770","10","0.57","74340000000"
"003410","쌍용양회","KOSPI","비금속광물","6850","130","1.93","511423986600"
"003417","쌍용양회2우B","KOSPI","비금속광물","10850","0","0.00","164095400"
"003419","쌍용양회3우B","KOSPI","비금속광물","6100","90","1.50","968710500"
"00341A","쌍용양회4우B","KOSPI","비금속광물","62100","0","0.00","77625000000"
"00341D","쌍용양회5우B","KOSPI","비금속광물","8000","0","0.00","31280400000"
"003415","쌍용양회우","KOSPI","비금속광물","3060","5","0.16","944735220"
"003620","쌍용차","KOSPI","운수장비","7550","550","7.86","1036011724800"
"004770","써니전자","KOSPI","전기전자","4560","25","0.55","88737600000"
"008700","아남전자","KOSPI","전기전자","651","4","0.62","50208257820"
"008705","아남전자우","KOSPI","전기전자","17350","-150","-0.86","480421500"
"002790","아모레G","KOSPI","서비스업","465000","0","0.00","3710280570000"
"002797","아모레G2우B","KOSPI","서비스업","553000","0","0.00","147496160000"
"002795","아모레G우","KOSPI","서비스업","194000","-1000","-0.51","125009138000"
"090430","아모레퍼시픽","KOSPI","화학","1000000","10000","1.01","5845849000000"
"090435","아모레퍼시픽우","KOSPI","화학","421000","4000","0.96","444484643000"
"090370","아비스타","KOSPI","섬유의복","6180","-10","-0.16","88073460420"
"002030","아세아","KOSPI","서비스업","126000","500","0.40","181833120000"
"183190","아세아시멘트","KOSPI","비금속광물","84000","1800","2.19","276847956000"
"002310","아세아제지","KOSPI","종이목재","21900","200","0.92","196147393800"
"083570","아시아10호","KOSPI","서비스업","4080","175","4.48","10640252400"
"083580","아시아11호","KOSPI","서비스업","3980","-10","-0.25","10379461900"
"083590","아시아12호","KOSPI","서비스업","4085","0","0.00","10653291925"
"083600","아시아13호","KOSPI","서비스업","4000","0","0.00","10431620000"
"083610","아시아14호","KOSPI","서비스업","4750","120","2.59","9244421500"
"083620","아시아15호","KOSPI","서비스업","4500","0","0.00","8759623500"
"080180","아시아1호","KOSPI","서비스업","4860","0","0.00","22185657000"
"081190","아시아2호","KOSPI","서비스업","4955","-15","-0.30","9313591425"
"081200","아시아3호","KOSPI","서비스업","4950","0","0.00","9304193250"
"081210","아시아4호","KOSPI","서비스업","4960","0","0.00","6551664000"
"082240","아시아5호","KOSPI","서비스업","4405","-95","-2.11","13739371200"
"082250","아시아6호","KOSPI","서비스업","4695","90","1.95","14643892800"
"082260","아시아7호","KOSPI","서비스업","4405","-300","-6.38","13739371200"
"081930","아시아8호","KOSPI","서비스업","4795","95","2.02","11659713800"
"081940","아시아9호","KOSPI","서비스업","4930","10","0.20","13171628900"
"020560","아시아나항공","KOSPI","운수창고업","4935","95","1.96","962825236275"
"122900","아이마켓코리아","KOSPI","유통업","25750","-150","-0.58","925541005000"
"010780","아이에스동서","KOSPI","비금속광물","15950","-200","-1.24","407259819450"
"033660","아주캐피탈","KOSPI","기타금융","5010","-70","-1.38","288304908900"
"101140","아티스","KOSPI","유통업","1040","-5","-0.48","11675380080"
"161000","애경유화","KOSPI","화학","58400","300","0.52","187113600000"
"011090","에넥스","KOSPI","기타제조업","765","31","4.22","45893605365"
"093240","에리트베이직","KOSPI","섬유의복","2555","-20","-0.78","31608789030"
"005850","에스엘","KOSPI","운수장비","16350","450","2.83","553694221500"
"012750","에스원","KOSPI","서비스업","74800","1100","1.49","2842338514400"
"023960","에쓰씨엔지니어링","KOSPI","서비스업","1685","-40","-2.32","17148214670"
"078520","에이블씨엔씨","KOSPI","화학","30300","-400","-1.30","351967617900"
"015260","에이엔피","KOSPI","전기전자","907","23","2.60","37636815766"
"036570","엔씨소프트","KOSPI","서비스업","248500","3000","1.22","5445804938000"
"085310","엔케이","KOSPI","기계","3380","15","0.45","108587637600"
"069640","엠케이트렌드","KOSPI","유통업","8290","380","4.80","99480000000"
"014440","영보화학","KOSPI","화학","3635","15","0.41","72700000000"
"111770","영원무역","KOSPI","유통업","42500","3400","8.70","1883237390000"
"009970","영원무역홀딩스","KOSPI","서비스업","78900","5900","8.08","1075848208800"
"003520","영진약품","KOSPI","의약품","1680","10","0.60","298401600000"
"000670","영풍","KOSPI","철강금속","1267000","-69000","-5.16","2333864680000"
"006740","영풍제지","KOSPI","종이목재","18950","-100","-0.52","42069000000"
"012280","영화금속","KOSPI","운수장비","891","6","0.68","42050447406"
"012160","영흥철강","KOSPI","철강금속","1850","-30","-1.60","145020023700"
"015360","예스코","KOSPI","전기가스업","37500","-200","-0.53","225000000000"
"007310","오뚜기","KOSPI","음식료품","398000","26000","6.99","1369120000000"
"002630","오리엔트바이오","KOSPI","의약품","542","-8","-1.45","54314686116"
"001800","오리온","KOSPI","음식료품","949000","14000","1.50","5666607115000"
"010600","와이비로드","KOSPI","유통업","1390","65","4.91","19718616450"
"053000","우리금융","KOSPI","기타금융","13300","500","3.91","10720004022000"
"118000","우리들생명과학","KOSPI","유통업","373","-1","-0.27","29783001497"
"004720","우리들제약","KOSPI","의약품","407","3","0.74","32345750316"
"010050","우리종금","KOSPI","기타금융","611","2","0.33","204389285165"
"005940","우리투자증권","KOSPI","증권","9590","-210","-2.14","1910844546170"
"005945","우리투자증권우","KOSPI","증권","4595","-40","-0.86","86712097960"
"021960","우리파이낸셜","KOSPI","기타금융","22400","-250","-1.10","481423667200"
"006980","우성사료","KOSPI","음식료품","2755","30","1.10","85129500000"
"017370","우신시스템","KOSPI","기계","2515","-10","-0.40","35210000000"
"105840","우진","KOSPI","의료정밀","7520","-20","-0.27","130547200000"
"049800","우진플라임","KOSPI","기계","4695","185","4.10","46950000000"
"095720","웅진씽크빅","KOSPI","서비스업","6900","480","7.48","199637424000"
"103130","웅진에너지","KOSPI","전기전자","1930","10","0.52","128786433460"
"008000","웅진케미칼","KOSPI","화학","10900","100","0.93","505365975900"
"016880","웅진홀딩스","KOSPI","서비스업","3060","0","0.00","130062135960"
