연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2018/12","성문전자우","014915","STK","8200","10650","8000","3.301405","-0.761466",,,"0.008670352","43892.0458","0","1025980","53999","10135284170","533436009"
"2018/12","KG스틸","016380","STK","6420","6700","6320","1.968726","0.404626",,,"0.031627017","11548.8625","5.263158","161983","8525","1057317320","55648280"
"2018/12","세하","027970","STK","1380","1420","1370","1.437823","8.706518",,,"0.020561311","33424.8539","26.315789","494084","26004","681835290","35886068"
"2018/12","한국토지신탁","034830","STK","2700","2830","2475","1.729567","0.595964",,,"0.00130971","498685.4182","5.263158","8934232","470223","24103262059","1268592740"
"2018/12","코스맥스비티아이","044820","STK","19550","20950","18500","2.575085","-0.411709",,,"0.004350968","24527.2514","0","545762","28724","10739095050","565215529"
"2018/12","LG화학","051910","STK","347000","365000","340000","2.323008","0.848728",,,"0.000020062","206097.4526","10.526316","3860539","203186","1359450158000","71550008316"
"2018/12","이엔플러스","074610","STK","5660","7920","4940","6.206589","0.034729",,,"0.001426055","128359.9357","0","12138196","638852","73286295740","3857173460"
"2018/12","한화생명","088350","STK","4220","4450","4215","1.308266","1.28431",,,"0.000234127","1598358.4513","10.526316","17577076","925109","75693528205","3983869906"
"2018/12","신한알파리츠","293940","STK","5620","5740","5620","0.488131","2.848022",,,"0.001975563","177813.6013","5.263158","1211907","63785","6879498730","362078881"
"2018/12","한일시멘트","300720","STK","117500","130500","113000","2.466911","-0.40519",,,"0.007043651","1728.7621","0","55729","2933","6669454500","351023921"
"2018/12","페이퍼코리아","001020","STK","935","935","819","2.804765","0.518746",,,"0.012458217","240766.4208","10.526316","4446939","234049","3979949874","209471046"
"2018/12","대한유화","006650","STK","153500","170000","150000","2.536003","1.047435",,,"0.000262204","29680.0685","5.263158","873349","45966","136932442000","7206970632"
"2018/12","일정실업","008500","STK","19250","19600","18350","1.339097","2.176067",,,"0.421566511","291.7482","21.052632","5044","265","96209450","5063655"
"2018/12","태영건설우","009415","STK","5390","5650","5300","1.388821","-0.306618",,,"0.011811229","35670.5637","0","372992","19631","2033435210","107022906"
"2018/12","웰바이오텍","010600","STK","5020","7100","3360","12.804939","2.063681",,,"0.001489091","447068.5808","5.263158","23943122","1260164","112838301275","5938857962"
"2018/12","센트럴인사이트","012600","STK","2770","3005","2760","1.585483","1.296904",,,"0.029567987","11669.1437","21.052632","262067","13793","760443420","40023338"
"2018/12","교보증권","030610","STK","9120","10000","9120","1.690808","1.926904",,,"0.001218502","185277.7056","5.263158","2122198","111695","20505949110","1079260479"
"2018/12","SBS","034120","STK","20000","21200","19400","1.808293","0.726142",,,"0.002142504","38850.3343","5.263158","731114","38480","14964876600","787625084"
"2018/12","LG디스플레이","034220","STK","18050","18500","16800","2.133245","0.296453",,,"0.000064994","1544903.4063","0","27358508","1439921","487878608500","25677821500"
"2018/12","테이팩스","055490","STK","21050","22500","19150","3.46577","0.608159",,,"0.006588213","10734.8944","0","365516","19238","7482431850","393812203"
"2018/12","엔케이","085310","STK","1685","1755","1160","5.953951","3.772968",,,"0.002100912","944626.453","5.263158","54224815","2853938","83757264495","4408277079"
"2018/12","씨에스윈드","112610","STK","27600","31000","25950","2.392254","0.353947",,,"0.001333133","38053.2969","5.263158","1008754","53092","28454880850","1497625308"
"2018/12","코오롱인더우","120115","STK","25000","25300","24350","1.33814","0.582521",,,"0.012579651","4789.5346","5.263158","85458","4498","2119905050","111573950"
"2018/12","동일고무벨트","163560","STK","6330","6480","6120","0.929279","0.263557",,,"0.045606618","6777.6085","5.263158","68036","3581","428224490","22538131"
"2018/12","유니켐","011330","STK","1495","1605","1415","2.81611","-0.895445",,,"0.005359807","245379.2444","5.263158","13101068","689530","20969463265","1103655961"
"2018/12","코웨이","021240","STK","74100","78600","73500","2.428345","-1.231291",,,"0.0001571","168712.8447","0","3608169","189904","276464980762","14550788461"
"2018/12","진양화학","051630","STK","6300","6300","4830","7.962302","2.149572",,,"0.000738832","333078.4022","10.526316","31501852","1657992","170966032890","8998212257"
"2018/12","LIG넥스원","079550","STK","36950","36950","33350","2.830643","7.158214",,,"0.000542319","91212.2823","0","1965866","103467","68955067750","3629214092"
"2018/12","아이마켓코리아","122900","STK","6920","7840","6870","1.93413","0.116409",,,"0.002174166","143258.6651","5.263158","2023186","106483","14743780850","775988466"
"2018/12","동아타이어","282690","STK","12700","13300","12450","1.755197","-0.184899",,,"0.075365029","2281.2844","5.263158","46516","2448","594540350","31291597"
"2018/12","쿠쿠홈시스","284740","STK","177500","180000","161000","2.672117","1.309003",,,"0.004670875","2914.2946","0","55620","2927","9472163000","498534895"
"2018/12","대유플러스","000300","STK","854","970","801","3.302636","4.896309",,,"0.005127973","3697187.21","5.263158","16004675","842351","14924701400","785510600"
"2018/12","현대해상","001450","STK","41050","43650","39400","1.782661","0.10324",,,"0.00015307","354581.0114","5.263158","4411253","232171","182266765950","9592987682"
"2018/12","BYC","001460","STK","246000","248500","240000","0.803784","-0.089513",,,"0.039359099","217.4632","15.789474","3048","160","741855500","39045026"
"2018/12","한국수출포장","002200","STK","19450","21100","19450","1.201039","0.286422",,,"0.008799994","6663.6053","10.526316","131669","6930","2654739250","139723118"
"2018/12","고려제강","002240","STK","23250","24350","21750","1.913883","-0.572835",,,"0.005854956","11426.6967","5.263158","249191","13115","5757294300","303015489"
"2018/12","유화증권","003460","STK","13400","13700","13300","0.626984","0.748069",,,"0.026698839","3001.8668","42.105263","62480","3288","841674700","44298668"
"2018/12","롯데칠성","005300","STK","1400000","1485000","1400000","1.484289","-0.300178",,,"0.000589554","1925.7037","5.263158","23644","1244","34196635000","1799822895"
"2018/12","휴니드","005870","STK","8000","8610","7520","1.781699","0.373827",,,"0.009383514","39286.3648","0","359051","18897","2858428660","150443614"
"2018/12","카프로","006380","STK","4335","5070","4200","2.285448","-1.129014",,,"0.003342769","90032.7702","0","2913903","153363","13411172595","705851189"
"2018/12","미래에셋증권2우B","00680K","STK","3550","3830","3550","1.236002","1.21709",,,"0.001027675","540453.3832","0","5037883","265152","18601872925","979045943"
"2018/12","무림페이퍼","009200","STK","2820","3035","2750","1.284655","-1.111234",,,"0.005680369","98345.9921","5.263158","1605116","84480","4545346175","239228746"
"2018/12","대창","012800","STK","925","967","913","1.52069","-1.077625",,,"0.005992027","836261.8337","0","5708977","300472","5385749766","283460514"
"2018/12","동원시스템즈","014820","STK","27350","30650","27200","2.777295","0.317775",,,"0.004084166","14852.2698","5.263158","459643","24192","13799984400","726314968"
"2018/12","삼성에스디에스","018260","STK","204000","204500","193000","1.96632","-0.715523",,,"0.000100093","80301.8448","5.263158","1535379","80809","305177059500","16061950500"
"2018/12","세아홀딩스","058650","STK","97300","104000","97300","1.569486","3.742198",,,"0.054752068","541.9417","15.789474","7013","369","701192800","36904884"
"2018/12","현대글로비스","086280","STK","129000","134500","119500","2.562133","10.447012",,,"0.000139216","69275.62","10.526316","1448797","76252","185351216912","9755327206"
"2018/12","디아이씨","092200","STK","6570","6570","5400","1.568437","-0.246247",,,"0.004415892","69553.73","10.526316","1199753","63145","7085768080","372935162"
"2018/12","맵스리얼티1","094800","STK","3650","3850","3650","0.82353","16.125426",,,"0.000718887","355919.7218","31.578947","1887965","99367","7145533100","376080689"
"2018/12","동아에스티","170900","STK","104500","107000","101500","1.900087","-0.002233",,,"0.000623296","20033.5048","15.789474","416993","21947","43677251500","2298802711"
"2018/12","삼성바이오로직스","207940","STK","386500","410000","334500","4.985874","7.36072",,,"0.000017408","284122.4216","31.578947","5294645","407280","2032666593554","156358968735"
"2018/12","효성티앤씨","298020","STK","185000","191000","181500","1.732623","0.573766",,,"0.000572718","14366.9024","15.789474","231841","12202","43302322500","2279069605"
"2018/12","CJ제일제당","097950","STK","330500","351000","325500","1.15774","0.163539",,,"0.000080203","69872.6139","5.263158","644866","33940","219907063996","11574056000"
"2018/12","미원홀딩스","107590","STK","34550","35700","33900","0.744999","1.957829",,,"0.023254243","2459.7725","10.526316","20365","1072","707617250","37243013"
"2018/12","모두투어리츠","204210","STK","3120","3165","3015","1.303211","0.472113",,,"0.144901263","10794.006","0","118675","6246","364435700","19180826"
"2018/12","토니모리","214420","STK","11250","14400","10900","3.517918","-0.031478",,,"0.001444246","91084.0838","5.263158","4487482","236183","58245399800","3065547358"
"2018/12","HDC현대산업개발","294870","STK","48200","48650","40200","2.771194","3.240982",,,"0.000195809","199709.6906","0","3981861","209572","175650197678","9244747246"
"2018/12","현대두산인프라코어","042670","STK","7590","8700","7450","1.650348","0.210176",,,"0.000135382","1189518.6927","5.263158","23768880","1250994","191275847800","10067149884"
"2018/12","신한지주","055550","STK","39600","42250","39050","1.436003","0.175278",,,"0.000023714","1816804.0955","5.263158","23168896","1219416","940561665470","49503245551"
"2018/12","휠라홀딩스","081660","STK","53500","54700","49000","3.370976","0.108546",,,"0.000087122","403304.7496","5.263158","11661421","613759","602267416516","31698285080"
"2018/12","인터지스","129260","STK","2310","2475","2285","2.27048","0.183884",,,"0.01290266","69813.8883","0","1555734","81881","3708774860","195198677"
"2018/12","동양","001520","STK","2070","2085","1910","2.23508","0.357159",,,"0.002018293","388877.989","5.263158","8127477","427762","16257826735","855675091"
"2018/12","아모레G","002790","STK","72700","72700","61800","2.62902","-0.403785",,,"0.000167266","294142.509","0","3943667","207561","266455468650","14023972034"
"2018/12","서울식품","004410","STK","177","200","170","1.780033","-0.907183",,,"0.006207957","2307056.9854","0","36703914","1931785","7021468417","369550969"
"2018/12","팜젠사이언스","004720","STK","7400","8320","7170","3.555858","0.448983",,,"0.002126973","223823.5107","5.263158","5854708","308143","47225818370","2485569388"
"2018/12","부산산업","011390","STK","163000","196000","159500","3.5329","-0.027253",,,"0.000299549","38723.3974","0","943910","49679","168131091000","8849004789"
"2018/12","한국전력","015760","STK","33100","34350","29750","1.535685","-0.423574",,,"0.000025007","2569788.7207","0","32338673","1702035","1043783062510","54935950658"
"2018/12","환인제약","016580","STK","19150","19950","18150","1.838732","1.714204",,,"0.004530562","11622.3326","21.052632","322515","16974","6175467250","325024592"
"2018/12","KT","030200","STK","29800","31150","29600","1.285122","-0.791206",,,"0.000057094","1072688.6474","0","12347178","649851","377150502011","19850026422"
"2018/12","대상홀딩스우","084695","STK","5630","5850","5630","1.180132","1.591743",,,"11.422344114","524.383","10.526316","7509","395","42665790","2245568"
"2018/12","영원무역","111770","STK","38350","38850","36650","1.871985","1.339527",,,"0.000372931","141928.4355","5.263158","2043125","107533","77258512100","4066237479"
"2018/12","DGB금융지주","139130","STK","8310","8790","8310","1.049687","0.889193",,,"0.00012765","1597707.7972","5.263158","14571945","766944","125463939894","6603365258"
"2018/12","엘브이엠씨홀딩스","900140","STK","2330","2590","2280","2.634638","0.078349",,,"0.004990787","173198.8864","0","3764192","198115","9235116210","486058748"
"2018/12","두산우","000155","STK","74500","79400","73800","0.719546","1.287821",,,"0.00317757","7168.0617","5.263158","49184","2589","3776929400","198785758"
"2018/12","대원강업","000430","STK","3875","3925","3650","2.106337","2.983923",,,"0.01095119","59903.0677","5.263158","1074261","56540","4163095525","219110291"
"2018/12","CS홀딩스","000590","STK","63900","69000","63700","1.668092","1.437785",,,"0.085450377","609.6485","15.789474","7753","408","506492100","26657479"
"2018/12","신성통상","005390","STK","925","1000","893","1.840417","-0.19086",,,"0.007820685","166713.3377","10.526316","4396833","231412","4176719355","219827334"
"2018/12","SK디스커버리우","006125","STK","15250","16000","15250","1.131708","0.611917",,,"0.028902456","6050.0704","15.789474","70355","3703","1106646800","58244568"
"2018/12","와이투솔루션","011690","STK","7270","7280","6140","4.510734","1.101418",,,"0.000975991","672822.8417","10.526316","9642927","507522","64751526410","3407975074"
"2018/12","한섬","020000","STK","36250","37900","34550","1.675028","0.341239",,,"0.0008116","75595.49","0","959174","50483","35343995400","1860210284"
"2018/12","SJM홀딩스","025530","STK","3425","3495","3315","1.501915","1.460318",,,"0.10148683","4469.5608","10.526316","76245","4013","261740640","13775823"
"2018/12","동양생명","082640","STK","4770","5890","4675","2.914477","-0.665081",,,"0.002291889","114808.3146","0","5108186","268852","25486248510","1341381501"
"2018/12","대상홀딩스","084690","STK","7860","8180","7860","0.834798","-0.447225",,,"0.00436164","63071.0829","10.526316","433303","22805","3469706480","182616131"
"2018/12","미창석유","003650","STK","76500","82000","76500","0.927024","-0.093118",,,"0.07195428","233.1047","31.578947","3332","175","261454600","13760768"
"2018/12","깨끗한나라","004540","STK","3045","3360","2950","2.08358","-0.848193",,,"0.013773974","47586.435","0","782570","41188","2467112700","129848037"
"2018/12","삼영전자","005680","STK","11850","12500","11750","1.762802","-0.597251",,,"0.004217002","24883.4745","5.263158","548742","28881","6643027850","349633045"
"2018/12","삼정펄프","009770","STK","33450","33700","32750","0.773964","0.155954",,,"0.161511711","1364.5339","10.526316","7613","401","253432350","13338545"
"2018/12","사조씨푸드","014710","STK","6340","6590","6090","1.496004","-0.484048",,,"0.01161782","26906.4474","0","421934","22207","2702921300","142259016"
"2018/12","유나이티드제약","033270","STK","22950","24550","22300","1.933514","-0.624221",,,"0.0016722","39164.5239","0","899826","47359","21167172800","1114061726"
"2018/12","현대홈쇼핑","057050","STK","99000","105500","97400","1.535469","-0.859463",,,"0.000405441","54979.146","0","625106","32900","63014346800","3316544568"
"2018/12","다스코","058730","STK","8190","9230","7180","5.29069","5.002805",,,"0.000700309","578417.887","5.263158","17625111","927637","151979268340","7998908860"
"2018/12","인바이오젠","101140","STK","4900","5630","3180","9.293846","1.167117",,,"0.001756872","284925.3913","0","30904137","1626534","139196338010","7326123053"
"2018/12","미원화학","134380","STK","43200","45350","42150","1.976617","0.368407",,,"0.44984509","574.0922","0","5657","298","249622850","13138045"
"2018/12","기아","000270","STK","33700","33850","30400","1.48343","0.586119",,,"0.000037458","1467599.4039","10.526316","16249408","855232","528587562849","27820398045"
"2018/12","한화","000880","STK","31350","32850","30100","1.667647","-1.388028",,,"0.000251489","255643.7961","0","3589481","188920","112088286000","5899383474"
"2018/12","NI스틸","008260","STK","2270","2495","2235","2.771598","3.058292",,,"0.011114489","107475.5705","0","1470968","77419","3433845165","180728693"
"2018/12","대창단조","015230","STK","42700","43700","41350","1.317799","0.453099",,,"0.010677148","7119.6561","5.263158","50800","2674","2160720450","113722129"
"2018/12","스틱인베스트먼트","026890","STK","5710","6710","5360","3.346095","-1.125464",,,"0.000157085","3003809.4772","5.263158","65364224","3440222","393996706280","20736668752"
"2018/12","TKG휴켐스","069260","STK","24100","26600","24100","2.188985","2.16082",,,"0.00042578","262790.103","5.263158","2737102","144058","69325980350","3648735808"
"2018/12","코오롱인더","120110","STK","57300","57300","50400","2.240079","0.696156",,,"0.00027434","132285.4767","0","2149371","113125","115166380900","6061388468"
"2018/12","시디즈","134790","STK","36100","41200","36000","1.098576","0.199483",,,"0.025894475","2396.9276","10.526316","22790","1199","887447300","46707753"
"2018/12","한진칼","180640","STK","29800","32400","29000","3.034683","0.849264",,,"0.000049348","1128527.6093","0","29477425","1551443","909021877900","47843256732"
"2018/12","보해양조","000890","STK","1890","2310","1510","11.139302","-0.066624",,,"0.000099227","10719885.0655","0","770510243","40553171","1475065828945","77635043629"
"2018/12","대한제당우","001795","STK","12200","12850","12000","1.148104","2.544807",,,"0.118484658","1168.1134","21.052632","31109","1637","392390150","20652113"
"2018/12","넥센타이어1우B","002355","STK","3700","3975","3700","0.731103","-0.084236",,,"0.203175415","2054.7859","26.315789","34043","1792","130417770","6864093"
"2018/12","세기상사","002420","STK","65500","75900","64000","1.779897","0.879211",,,"0.04560947","830.1426","5.263158","14637","770","994564500","52345500"
"2018/12","NPC우","004255","STK","2235","2285","2195","1.483433","0.575722",,,"6.01990195","2120.0358","10.526316","29083","1531","64119090","3374689"
"2018/12","덕성","004830","STK","3500","3610","3395","1.999292","-0.168903",,,"0.010425115","49904.4291","5.263158","1041029","54791","3658685220","192562380"
"2018/12","AK홀딩스","006840","STK","54000","56500","53600","1.698615","1.334167",,,"0.001213072","19276.5861","10.526316","405692","21352","22359910500","1176837395"
"2018/12","에이엔피","015260","STK","390","437","377","1.646195","0.068583",,,"0.019204006","197774.161","5.263158","4144022","218106","1691355910","89018732"
"2018/12","삼성물산","028260","STK","105500","110000","103500","1.655008","0.018919",,,"0.000035366","282886.5387","10.526316","7365982","387683","790189929000","41588943632"
"2018/12","체시스","033250","STK","882","959","860","2.093111","2.263564",,,"0.012652046","328388.0422","0","3750418","197390","3492641261","183823224"
"2018/12","포스코스틸리온","058430","STK","20700","20900","19300","1.5417","-0.829755",,,"0.0107339","9364.5879","0","156289","8226","3138245700","165170826"
"2018/12","아모레퍼시픽우","090435","STK","102500","104500","85400","3.11172","-1.096043",,,"0.002239866","8517.2528","0","276024","14528","25907721500","1363564289"
"2018/12","메리츠금융지주","138040","STK","11550","12200","11250","2.358046","-1.112293",,,"0.003022855","36638.8109","5.263158","1171926","61680","13789731850","725775361"
"2018/12","한진칼우","18064K","STK","20900","28350","20900","3.380851","-0.582813",,,"0.002958791","31083.5187","0","1104928","58154","28083749700","1478092089"
"2018/12","E1","017940","STK","55800","59800","55800","1.400263","4.920557",,,"0.002584242","12601.4274","0","171758","9040","9858060500","518845289"
"2018/12","KH 필룩스","033180","STK","12200","12750","11150","3.324845","1.284133",,,"0.000155359","915151.2486","10.526316","22992500","1210132","273510996150","14395315587"
"2018/12","삼성출판사","068290","STK","11100","13300","10350","3.029996","-0.012567",,,"0.002272752","67349.5822","0","2393762","125987","28201775700","1484303984"
"2018/12","DSR제강","069730","STK","4300","4940","4240","5.776699","2.857246",,,"0.00261603","354690.7464","0","10901679","573773","49775685130","2619772902"
"2018/12","세원이앤씨","091090","STK","3600","4255","3385","2.811954","-1.172678",,,"0.00239783","217446.5516","0","5664831","298149","21262828580","1119096241"
"2018/12","덴티움","145720","STK","57500","70000","53100","3.395292","0.945725",,,"0.000579524","67014.5665","5.263158","1378929","72575","82578367000","4346229842"
"2018/12","하이트진로홀딩스","000140","STK","7010","7210","6920","1.033429","0.212887",,,"0.049131798","11388.4197","5.263158","89383","4704","624893990","32889157"
"2018/12","GS글로벌","001250","STK","2465","2680","2445","2.140138","-0.976192",,,"0.00461829","144276.6334","0","3042132","160112","7756493245","408236487"
"2018/12","금비","008870","STK","64900","65700","63900","0.917007","-0.219463",,,"0.048356904","645.0351","21.052632","8600","453","555426700","29232984"
"2018/12","MH에탄올","023150","STK","5890","5920","5480","1.537058","1.095913",,,"0.033673441","7352.7998","15.789474","114080","6004","651821080","34306373"
"2018/12","다올투자증권","030210","STK","2960","3515","2880","2.360058","-0.868794",,,"0.005662479","70829.2042","5.263158","2378797","125200","7548387670","397283562"
"2018/12","HDC현대EP","089470","STK","4295","4485","4070","1.760899","0.139763",,,"0.011280294","71232.9976","0","712464","37498","3087433675","162496509"
"2018/12","비상교육","100220","STK","6210","7070","6120","1.579227","1.430546",,,"0.007190064","26480.7026","5.263158","499948","26313","3202072230","168530117"
"2018/12","현대건설기계","267270","STK","42700","49900","41250","2.684882","-0.846961",,,"0.00048588","117920.1892","0","2589191","136273","114009922700","6000522247"
"2018/12","에어부산","298690","STK","6090","6090","5220","9.322552","0",,,"0.000182866","1353267.7435","0","54541795","27270898","305350195740","152675097870"
"2018/12","동양우","001525","STK","9400","10350","9400","1.879375","2.640084",,,"0.147648543","984.5706","10.526316","26951","1418","268147470","14113025"
"2018/12","남양유업","003920","STK","624000","674000","624000","1.612574","0.967615",,,"0.002091806","871.5703","10.526316","17082","899","11197733000","589354368"
"2018/12","SGC에너지","005090","STK","28900","29200","27750","1.27374","5.211719",,,"0.005927935","11304.381","0","90820","4780","2564057900","134950416"
"2018/12","모토닉","009680","STK","9990","10250","8470","2.899964","0.16667",,,"0.003763177","82085.9988","5.263158","3388693","178352","33852498980","1781710473"
"2018/12","삼화전자","011230","STK","2245","2490","2135","4.023665","9.63392",,,"0.016515853","33409.358","21.052632","3127342","164597","7533331055","396491108"
"2018/12","제이준코스메틱","025620","STK","10900","12800","10400","3.540456","0.719267",,,"0.000685199","161907.1355","10.526316","6661297","350595","77260364150","4066334955"
"2018/12","한국주강","025890","STK","1595","1750","1595","1.342711","-0.723795",,,"0.044385956","18380.6334","5.263158","342185","18010","577613770","30400725"
"2018/12","상신브레이크","041650","STK","4220","4415","3810","2.723916","3.505856",,,"0.007929845","108833.7333","0","2099772","110514","8843747740","465460407"
"2018/12","노루페인트우","090355","STK","8270","9180","8270","1.716619","2.285564",,,"0.482195307","1187.7419","5.263158","14383","757","121881200","6414800"
"2018/12","아모레퍼시픽","090430","STK","209500","209500","161000","3.310879","-0.077164",,,"0.000041004","207984.3531","10.526316","6410278","337383","1198127284500","63059330763"
"2018/12","일진전기","103590","STK","3000","3260","2890","1.966471","-0.473412",,,"0.013136958","44937.6727","0","902564","47503","2798864215","147308643"
"2018/12","한국철강","104700","STK","5520","5810","5400","1.324224","-0.508906",,,"0.00686571","48428.7646","0","645903","33995","3593507580","189131978"
"2018/12","조선선재","120030","STK","79000","91400","78500","2.0662","0.050713",,,"0.005893802","3924.5902","0","59058","3108","5015045800","263949779"
"2018/12","종근당","185750","STK","102000","111000","102000","1.846786","-0.583055",,,"0.000449408","30680.0381","5.263158","647511","34080","69788298000","3673068316"
"2018/12","BGF리테일","282330","STK","204000","218000","190500","2.202048","-0.362757",,,"0.000357125","24070.1356","10.526316","544698","28668","110252119020","5802743106"
"2018/12","CJ대한통운","000120","STK","167000","171500","156000","1.378802","-1.209665",,,"0.000145174","56869.5436","5.263158","1092159","57482","178990521750","9420553776"
"2018/12","국보","001140","STK","11350","14000","10900","3.23366","-0.244013",,,"0.011191576","11021.2227","5.263158","430465","22656","5293384300","278599174"
"2018/12","SK증권","001510","STK","660","702","612","2.371382","0.184142",,,"0.001550678","1484724.096","5.263158","52555053","2766055","34789841614","1831044295"
"2018/12","제주은행","006220","STK","4655","4930","4610","0.760827","3.052868",,,"0.006283444","94075.6226","15.789474","673055","35424","3155349880","166071046"
"2018/12","신송홀딩스","006880","STK","4460","4835","4320","3.185402","0.131264",,,"0.026554536","24186.3288","5.263158","943664","49667","4488260085","236224215"
"2018/12","CJ씨푸드","011150","STK","2320","2470","2265","1.705168","-0.419955",,,"0.011923973","95205.3889","0","1169939","61576","2797803575","147252820"
"2018/12","덕양산업","024900","STK","1250","1455","1240","3.077057","0.692193",,,"0.005482868","275810.7133","21.052632","6921690","364299","9504219990","500222105"
"2018/12","일진다이아","081000","STK","28150","28150","18150","5.755857","3.280076",,,"0.000734039","244437.9726","0","11194733","589196","272852221700","14360643247"
"2018/12","한세실업","105630","STK","19850","19850","16650","2.769986","0.995631",,,"0.000557844","200890.6937","10.526316","3223350","169650","58336500200","3070342116"
"2018/12","현대퓨처넷","126560","STK","4060","4560","4030","1.658252","0.471166",,,"0.004840234","70362.2975","5.263158","1415095","74479","6073573150","319661745"
"2018/12","JW중외제약","001060","STK","40750","41750","38400","2.102503","0.333748",,,"0.000493559","92018.21","5.263158","1538198","80958","61953022350","3260685387"
"2018/12","금호건설우","002995","STK","23850","27050","23150","2.593765","-0.666256",,,"0.02653067","3294.3356","0","60961","3208","1552139400","81691547"
"2018/12","에이프로젠제약","003060","STK","2385","2815","2220","3.148109","-1.277447",,,"0.004656048","137429.5137","0","4762029","250633","11865513250","624500697"
"2018/12","삼성전자우","005935","STK","31750","35000","31000","1.92021","-0.235882",,,"0.000028634","2340489.3328","5.263158","30237374","1591441","984744842816","51828675938"
"2018/12","국도화학","007690","STK","45650","47450","44300","1.849193","0.650752",,,"0.002482386","16821.2331","0","250403","13179","11360585400","597925547"
"2018/12","에넥스","011090","STK","1375","1535","1010","8.014419","9.172759",,,"0.005160684","2642112.5018","10.526316","71746454","3776129","106032893410","5580678601"
"2018/12","남해화학","025860","STK","11500","12450","11150","2.764695","-1.083771",,,"0.001130775","104510.8387","5.263158","3441112","181111","40604776400","2137093495"
"2018/12","한전KPS","051600","STK","33200","35550","31050","2.122339","2.484125",,,"0.000176317","315288.7993","0","4793919","252312","159812216400","8411169284"
"2018/12","초록뱀헬스케어","118000","STK","2145","2560","2075","3.262091","-0.69709",,,"0.008174351","150116.3122","0","3035247","159750","7050284030","371067581"
"2018/12","두산밥캣","241560","STK","31500","33500","30850","1.497926","-0.823211",,,"0.000149204","367494.0121","5.263158","6784504","357079","222636605396","11717716073"
"2018/12","일동제약","249420","STK","20450","22750","20400","1.654076","1.628548",,,"0.00161819","43860.5901","0","646042","34002","13945735100","733986058"
"2018/12","DL","000210","STK","102500","105500","95300","1.855017","0.303661",,,"0.000064718","323251.972","10.526316","3900797","205305","392161554250","20640081803"
"2018/12","CJ","001040","STK","121500","136500","120500","2.108889","1.501678",,,"0.000181557","60535.5972","5.263158","1418765","74672","184831224000","9727959158"
"2018/12","유화증권우","003465","STK","13200","13450","13000","0.850159","2.741154",,,"0.59325689","1437.6512","36.842105","29113","1617","377602350","20977908"
"2018/12","SK디스커버리","006120","STK","26100","30300","26000","1.716236","-0.330466",,,"0.001175835","56065.8319","0","815205","42906","23004994600","1210789189"
"2018/12","미래아이앤지","007120","STK","410","464","379","4.940555","2.727457",,,"0.01929698","298045.9099","5.263158","11048010","581474","4792308083","252226741"
"2018/12","까뮤이앤씨","013700","STK","1330","1375","1220","3.726739","0.798465",,,"0.003320946","747564.9862","10.526316","17971487","945868","24174342205","1272333800"
