연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2019/12","솔루스첨단소재2우B","33637L","STK","25200","29700","14300","13.373417","0.179635",,,"0.001541154","102155.241","5","10411161","520558","249333086600","12466654330"
"2019/12","유한양행","000100","STK","236500","246000","215500","1.124346","4.071881",,,"0.000100033","44053.6275","15","713410","35671","165802489000","8290124450"
"2019/12","삼화페인트","000390","STK","5140","5140","4960","0.612987","-0.119597",,,"0.007003114","26428.1297","20","253126","12656","1268544690","63427235"
"2019/12","대동","000490","STK","5680","5760","5490","0.831303","3.457286",,,"0.001222122","137124.5379","30","1461450","73073","8190856950","409542848"
"2019/12","SK하이닉스","000660","STK","94100","96000","77700","2.007361","0.602071",,,"0.000004841","4751591.6026","5","71423375","3571169","6103629943246","305181497162"
"2019/12","동성제약","002210","STK","16050","16100","14750","1.986261","0.902226",,,"0.000347697","489527.1303","5","5675701","283785","89325590600","4466279530"
"2019/12","방림","003610","STK","2135","2200","2020","1.394511","2.138664",,,"0.015820226","53679.084","15","776889","38844","1625170825","81258541"
"2019/12","에스엘","005850","STK","18150","18400","17600","1.418471","-0.387439",,,"0.001042786","70816.358","15","1221907","61095","21806175450","1090308773"
"2019/12","카프로","006380","STK","3110","3135","2925","2.16836","0.138322",,,"0.006343629","122630.9276","0","1823826","91191","5529553745","276477687"
"2019/12","현대위아","011210","STK","50200","52500","48250","1.661394","1.115147",,,"0.000305466","83985.4689","15","1628768","81438","81576621700","4078831085"
"2019/12","테이팩스","055490","STK","22000","22150","21200","1.139033","0.647836",,,"0.010673418","8495.6433","10","99946","4997","2161585650","108079283"
"2019/12","DSR","155660","STK","4590","4760","4140","2.487295","0.973613",,,"0.004905424","129825.8642","5","6912327","345616","34277412230","1713870612"
"2019/12","SK케미칼","285130","STK","64000","66800","60500","1.817665","0.754027",,,"0.000064574","479108.7081","0","7928048","396402","511981771500","25599088575"
"2019/12","신성이엔지","011930","STK","950","950","889","1.291616","0.386936",,,"0.002936631","619302.7309","0","6649546","332477","6118144557","305907228"
"2019/12","애경산업","018250","STK","28400","28400","25850","1.854635","3.498622",,,"0.000331404","191114.4029","0","2305589","115279","62439008050","3121950403"
"2019/12","키다리스튜디오","020120","STK","4035","4045","3640","2.481116","1.180169",,,"0.015788461","40855.3897","5","778334","38917","3025631540","151281577"
"2019/12","상신브레이크","041650","STK","3510","3745","3510","0.839836","2.440883",,,"0.011458666","77578.9409","5","569175","28459","2051330510","102566526"
"2019/12","효성첨단소재","298050","STK","111000","112500","103500","1.296515","0.320528",,,"0.000657305","13207.9722","15","273606","13680","29680042000","1484002100"
"2019/12","세아제강지주","003030","STK","47400","47950","45450","0.96109","-0.718683",,,"0.004972236","4733.1012","25","74710","3736","3462833700","173141685"
"2019/12","녹십자홀딩스","005250","STK","22250","22250","20950","1.672322","1.450793",,,"0.001554544","70550.8987","0","869626","43481","18778516800","938925840"
"2019/12","코스모화학","005420","STK","6120","6900","4220","9.078383","4.722376",,,"0.001400356","766993.7668","0","55484009","2774200","353884317350","17694215868"
"2019/12","한국공항","005430","STK","45200","45200","41200","1.640517","3.815085",,,"0.00583556","14696.5086","15","195615","9781","8653973150","432698658"
"2019/12","KC그린홀딩스","009440","STK","4820","5130","4315","2.86167","6.452551",,,"0.00608769","80764.6378","15","1871388","93569","9112548595","455627430"
"2019/12","한국조선해양","009540","STK","126500","126500","120000","0.999137","-1.183251",,,"0.000056111","127517.154","15","2460418","123021","303884249500","15194212475"
"2019/12","한화솔루션우","009835","STK","12150","12400","11850","0.649474","0.111495",,,"0.008442251","7603.272","25","115159","5758","1394710950","69735548"
"2019/12","하나금융지주","086790","STK","36900","38700","35500","1.533763","-0.059361",,,"0.000033084","1557649.9111","0","18664223","933211","696415730310","34820786516"
"2019/12","동양피스톤","092780","STK","4815","4880","4530","1.341561","1.805158",,,"0.006269608","48438.3","5","604212","30211","2855658715","142782936"
"2019/12","LF","093050","STK","18500","18650","17150","1.689091","-0.491557",,,"0.001142655","52231.4515","10","1355190","67760","24370491200","1218524560"
"2019/12","한국패러랠","168490","STK","2230","2265","2230","0.386016","6.752573",,,"0.008605318","49985.825","40","397749","19887","892789360","44639468"
"2019/12","효성중공업","298040","STK","26650","26750","24550","1.603567","1.337923",,,"0.001628388","33222.7411","5","549231","27462","14129074850","706453743"
"2019/12","한세실업","105630","STK","17300","17650","16650","1.245382","-0.008494",,,"0.000479252","135922.0216","5","2517056","125853","43045341700","2152267085"
"2019/12","SK증권","001510","STK","607","608","580","0.902934","4.311209",,,"0.000907459","1800124.3138","25","19488355","974418","11616986133","580849307"
"2019/12","조비","001550","STK","15300","15800","14700","2.262438","-0.981114",,,"0.007034801","12069.6124","10","390077","19504","5948334250","297416713"
"2019/12","삼양통상","002170","STK","59900","67100","58100","2.754197","7.760896",,,"0.00256232","13560.7144","15","241266","12063","14709922300","735496115"
"2019/12","HLB글로벌","003580","STK","8090","9150","7010","5.930212","2.63839",,,"0.000194355","1096195.0245","0","58058440","2902922","464252502830","23212625142"
"2019/12","사조대림","003960","STK","16000","17000","15700","1.062326","0.177433",,,"0.003519679","14125.7641","25","272994","13650","4400454350","220022718"
"2019/12","동방","004140","STK","1555","1615","1510","1.406557","-0.55416",,,"0.006267748","103824.3325","20","2376790","118840","3695619650","184780983"
"2019/12","세방","004360","STK","11500","11550","11100","0.895364","0.355304",,,"0.003519281","23942.949","20","360078","18004","4067181300","203359065"
"2019/12","삼일씨엔에스","004440","STK","7620","7620","7300","0.924239","4.942635",,,"0.010485031","25517.3946","20","150641","7532","1116628550","55831428"
"2019/12","코리아써키트","007810","STK","11950","11950","10150","3.932254","-0.618813",,,"0.000561765","252267.743","5","11493813","574691","127258450300","6362922515"
"2019/12","경인전자","009140","STK","20600","21250","20050","1.192769","0.223954",,,"0.029273807","1397.8805","25","30850","1543","630174900","31508745"
"2019/12","대영포장","014160","STK","1110","1115","1060","1.39499","0.300557",,,"0.001277678","716503.1313","10","14699796","734990","15934355310","796717766"
"2019/12","삼성에스디에스","018260","STK","194500","199000","192000","0.979741","-0.728604",,,"0.000062088","103059.5306","15","1339095","66955","261308802500","13065440125"
"2019/12","에쓰씨엔지니어링","023960","STK","1435","1485","1355","2.491673","-0.012124",,,"0.059821001","16284.5629","5","543630","27182","764684200","38234210"
"2019/12","KT&G","033780","STK","93800","97600","93800","0.867882","9.667077",,,"0.000010892","1574073.6482","0","12736765","636838","1219173794605","60958689730"
"2019/12","백산","035150","STK","8990","9000","8100","1.7701","0.015549",,,"0.000803412","400623.3116","0","5164458","258223","44774452570","2238722629"
"2019/12","주연테크","044380","STK","796","806","493","8.787363","4.522079",,,"0.001003196","29599067.8773","5","504652201","25232610","381988604024","19099430201"
"2019/12","일진다이아","081000","STK","27950","27950","25750","2.060057","-0.251935",,,"0.000514774","92864.3466","10","2371631","118582","64317001950","3215850098"
"2019/12","CJ제일제당 우","097955","STK","109000","109000","102000","1.244459","1.256168",,,"0.002009007","5985.5135","15","121884","6094","12773943800","638697190"
"2019/12","쿠쿠홀딩스","192400","STK","105000","107000","100000","1.490499","0.027438",,,"0.002208582","4901.4917","15","133878","6694","13894136200","694706810"
"2019/12","미원에스씨","268280","STK","72200","74200","70500","0.847393","0.264621",,,"0.005753227","12583.6168","5","79672","3984","5725272300","286263615"
"2019/12","자이에스앤디","317400","STK","5710","5970","5280","2.57516","0.96709",,,"0.001728934","184796.3363","5","5355228","267761","31030169930","1551508497"
"2019/12","동국제강","001230","STK","5950","6000","5750","1.310607","0.333957",,,"0.000898894","293936.383","5","3820458","191023","22521706810","1126085341"
"2019/12","GS글로벌","001250","STK","2220","2265","2190","0.75149","-0.191063",,,"0.002485594","275720.426","10","2621642","131082","5854868850","292743443"
"2019/12","SK네트웍스","001740","STK","5940","6040","5720","0.834112","-0.848168",,,"0.000205421","1009028.8328","15","11692630","584632","68771850800","3438592540"
"2019/12","SUN&L","002820","STK","4340","4430","4185","1.092664","0.839866",,,"0.019395457","24718.6295","15","421186","21059","1809508940","90475447"
"2019/12","SNT중공업","003570","STK","6610","6950","6360","1.841229","-0.61696",,,"0.007485399","36517.8203","0","1000899","50045","6890892380","344544619"
"2019/12","NPC우","004255","STK","2295","2340","2275","0.781059","8.002421",,,"0.199042298","3661.9828","35","42760","2138","98420850","4921043"
"2019/12","농심","004370","STK","240500","240500","230000","0.869677","-0.868452",,,"0.00040479","18613.2706","0","172361","8618","40311565000","2015578250"
"2019/12","사조오양","006090","STK","7570","7800","7400","1.160522","-0.531555",,,"0.007023222","20330.9812","10","349952","17498","2662657230","133132862"
"2019/12","이구산업","025820","STK","1780","1805","1480","3.422524","0.972172",,,"0.003773489","837788.9504","0","41645762","2082288","74612904105","3730645205"
"2019/12","진양화학","051630","STK","4650","5440","4510","2.179885","0.521052",,,"0.002792204","413532.4137","0","5965175","298259","30413572450","1520678623"
"2019/12","LG화학우","051915","STK","173000","173000","161500","1.195835","-0.777769",,,"0.000344396","18988.8514","10","322847","16142","53871414500","2693570725"
"2019/12","SNT모티브","064960","STK","42750","44750","40600","2.051283","0.38492",,,"0.00091859","37407.1675","5","779342","38967","33465923750","1673296188"
"2019/12","후성","093370","STK","8170","8170","7300","1.87215","-0.331046",,,"0.000240974","561189.3742","10","16963811","848191","134265667790","6713283390"
"2019/12","KB금융","105560","STK","47650","50000","45850","1.62175","-0.10919",,,"0.000021952","1585528.1283","5","22362510","1118126","1077648038063","53882401903"
"2019/12","효성화학","298000","STK","144500","149000","135000","2.104949","7.020233",,,"0.000675278","13190.7882","10","283609","14180","40475696500","2023784825"
"2019/12","선진","136490","STK","9390","9440","9050","0.865586","1.310686",,,"0.003777599","83814.0807","10","428287","21414","3984637320","199231866"
"2019/12","덴티움","145720","STK","53800","54500","50600","1.823658","0.053842",,,"0.000907773","25920.2787","10","534086","26704","28102382700","1405119135"
"2019/12","더블유게임즈","192080","STK","49850","49850","45100","1.593763","-0.235677",,,"0.00036844","119862.5363","5","1136819","56841","53999849650","2699992483"
"2019/12","세아제강","306200","STK","60900","62000","60600","0.831301","0.78905",,,"0.004880337","10735.8804","10","64563","3228","3927623300","196381165"
"2019/12","흥국화재","000540","STK","3065","3170","3005","1.131916","4.171249",,,"0.024912234","41810.8937","15","350715","17536","1086619820","54330991"
"2019/12","유수홀딩스","000700","STK","6660","6800","6500","1.040153","2.280898",,,"0.004988264","48432.0365","10","446450","22323","2947142440","147357122"
"2019/12","페이퍼코리아","001020","STK","628","676","624","1.88102","1.306223",,,"0.017306717","162176.5928","0","4068842","203442","2719378110","135968906"
"2019/12","롯데지주우","00499K","STK","61800","70700","50500","8.917794","6.091668",,,"0.002984554","89994.5569","0","1874120","93706","123385238550","6169261928"
"2019/12","모나미","005360","STK","3670","3780","3410","1.753944","0.137507",,,"0.000784627","1319561.6878","0","13426107","671305","48898153960","2444907698"
"2019/12","현대차","005380","STK","120500","124000","118000","1.231176","1.926914",,,"0.000007045","1656136.4921","10","24707303","1235365","2984440736462","149222036823"
"2019/12","신성통상","005390","STK","1545","1560","1450","1.396871","-0.051585",,,"0.000429365","2362197.6196","20","51147600","2557380","78584139045","3929206952"
"2019/12","NH투자증권우","005945","STK","8830","9370","8830","1.124124","11.13716",,,"0.000648348","246613.543","20","1875517","93776","17278239850","863911993"
"2019/12","일신석재","007110","STK","2420","2620","2330","3.438688","-1.034767",,,"0.000733339","810899.2386","0","34318273","1715914","85150269440","4257513472"
"2019/12","성문전자","014910","STK","2150","2230","2035","1.692363","3.502459",,,"0.005859714","159068.629","5","3369415","168471","7203573610","360178681"
"2019/12","대성홀딩스","016710","STK","8330","8480","7770","1.344748","2.485381",,,"0.012804791","15965.5334","15","290479","14524","2382383450","119119173"
"2019/12","두올","016740","STK","3140","3290","3115","1.528705","1.600261",,,"0.0042487","143202.3671","15","2152943","107647","6914718515","345735926"
"2019/12","동남합성","023450","STK","24850","25350","24000","1.343932","1.372531",,,"0.271503922","1174.5226","5","14275","714","352466500","17623325"
"2019/12","코아스","071950","STK","1290","1395","1265","1.684416","1.42492",,,"0.006186633","162251.5209","10","2733576","136679","3621725000","181086250"
"2019/12","기신정기","092440","STK","3775","3820","3695","0.850605","-0.473843",,,"0.019214797","30380.7334","10","353674","17684","1326869830","66343492"
"2019/12","해성디에스","195870","STK","15800","15800","13800","1.749359","1.262157",,,"0.002060436","49940.9836","20","1149241","57462","17438406750","871920338"
"2019/12","현대일렉트릭","267260","STK","11550","11550","8350","4.880189","-0.068931",,,"0.001018078","180976.3275","0","10901198","545060","110817495910","5540874796"
"2019/12","한국토지신탁","034830","STK","2100","2240","2100","1.156941","2.628942",,,"0.000759778","839179.0404","10","9371418","468571","20408575110","1020428756"
"2019/12","한미글로벌","053690","STK","9600","10700","9270","2.646427","3.099423",,,"0.001444616","224838.8127","0","2869495","143475","28895146410","1444757321"
"2019/12","휠라홀딩스","081660","STK","53000","54000","51300","1.733373","-0.187498",,,"0.000084704","407811.3129","0","6445908","322295","339238703900","16961935195"
"2019/12","동양고속","084670","STK","27250","28650","26900","1.355275","8.165473",,,"0.004680881","17849.6369","30","362743","18137","9668770200","483438510"
"2019/12","LX인터내셔널","001120","STK","15050","15250","14600","1.057198","-1.033436",,,"0.000553078","144031.7399","10","2261437","113072","33543824800","1677191240"
"2019/12","현대차2우B","005387","STK","79400","84000","79400","1.32888","1.834494",,,"0.000169293","116927.7468","10","1308078","65404","107053530380","5352676519"
"2019/12","대원전선우","006345","STK","2860","3065","2855","1.19001","-1.291438",,,"0.069800663","21343.323","10","360319","18016","1090246765","54512338"
"2019/12","신송홀딩스","006880","STK","3980","4110","3845","1.132702","0.769149",,,"0.005907257","79135.5777","5","783723","39186","3109193640","155459682"
"2019/12","SIMPAC","009160","STK","2945","3020","2840","1.371708","0.322961",,,"0.004605945","126542.511","5","1797889","89894","5198666960","259933348"
"2019/12","퍼시스","016800","STK","29500","29950","29400","0.616208","3.515648",,,"0.013762088","3640.29","20","27320","1366","810218100","40510905"
"2019/12","팬오션","028670","STK","4545","4645","4215","1.313688","-0.670547",,,"0.000292389","1429179.5407","5","18672966","933648","82934732995","4146736650"
"2019/12","유나이티드제약","033270","STK","18350","18750","17850","0.999771","-0.964722",,,"0.00172093","36933.1073","10","603969","30198","11077252950","553862648"
"2019/12","신세계 I&C","035510","STK","107500","112000","105000","1.069294","0.848785",,,"0.001951955","4539.6884","20","96165","4808","10328732500","516436625"
"2019/12","하이스틸","071090","STK","19150","20150","18600","1.516836","-0.485129",,,"0.012805796","4691.7136","10","107684","5384","2081691750","104084588"
"2019/12","유엔젤","072130","STK","5170","5840","4960","3.013886","-0.807643",,,"0.000541039","811749.3412","0","32053126","1602656","174673440690","8733672035"
"2019/12","대상홀딩스","084690","STK","6740","6940","6700","0.892619","-0.809295",,,"0.005537936","41161.8844","10","524489","26224","3556842390","177842120"
"2019/12","한국자산신탁","123890","STK","3370","4005","3360","2.464268","3.749012",,,"0.001778838","233615.0781","5","4789842","239492","17467363875","873368194"
"2019/12","한전산업","130660","STK","3500","3660","3430","1.230063","3.187608",,,"0.007207464","70539.884","5","864647","43232","3075931110","153796556"
"2019/12","삼양사우","145995","STK","37350","38200","35800","1.144968","1.967378",,,"0.12609416","840.2157","10","5439","272","201219100","10060955"
"2019/12","체시스","033250","STK","3040","3090","2625","3.539687","0.809599",,,"0.002188489","271966.6445","0","9667689","483384","27960965515","1398048276"
"2019/12","이엔플러스","074610","STK","7790","8250","7080","2.863681","-0.453816",,,"0.000316754","825211.4555","0","20591329","1029566","161587854930","8079392747"
"2019/12","TBH글로벌","084870","STK","2750","2840","2535","3.279991","9.718921",,,"0.014002866","38248.9696","5","1674048","83702","4537251300","226862565"
"2019/12","CJ제일제당","097950","STK","252500","254000","238500","1.907146","3.737137",,,"0.000129145","62586.5136","5","782756","39138","192526362000","9626318100"
"2019/12","조선선재","120030","STK","82600","88000","80400","1.225959","1.852427",,,"0.008380974","3835.2719","5","28996","1450","2441513100","122075655"
"2019/12","에이리츠","140910","STK","6560","7600","6560","2.506771","3.818226",,,"0.009379201","42068.7459","5","810961","40548","5726599210","286329961"
"2019/12","일동제약","249420","STK","16750","16800","15900","1.205424","0.654081",,,"0.001098746","78895.6934","5","1118919","55946","18473620100","923681005"
"2019/12","에어부산","298690","STK","5890","6540","5890","1.720451","-0.680116",,,"0.000314073","1116775.0516","0","15231866","761593","96581447120","4829072356"
"2019/12","흥국화재2우B","000547","STK","20150","20750","18700","1.709651","-0.447951",,,"0.216115695","1239.6142","5","27427","1371","552017450","27600873"
"2019/12","JW중외제약","001060","STK","29600","30800","28250","1.631222","-0.854569",,,"0.000837343","69543.3768","0","1339576","66979","39519087350","1975954368"
"2019/12","대한방직","001070","STK","20150","20300","19200","1.183623","3.871588",,,"0.024303443","3804.2161","25","67451","3373","1339789650","66989483"
"2019/12","유화증권우","003465","STK","12750","13250","12750","0.822278","8.197399",,,"2.979640499","1725.9484","40","27337","1439","357970200","18840537"
"2019/12","유안타증권우","003475","STK","2125","2170","2045","0.890896","1.10584",,,"0.045861212","22174.3934","5","238583","11929","501829835","25091492"
"2019/12","신세계","004170","STK","289000","294500","277500","1.637837","-0.776965",,,"0.00011881","40522.3911","5","761239","38062","217432255000","10871612750"
"2019/12","써니전자","004770","STK","3850","3940","3460","2.783559","0.857252",,,"0.000202377","3303321.6988","5","70215328","3510766","266326454105","13316322705"
"2019/12","한국프랜지","010100","STK","2200","2230","2015","2.199771","2.385861",,,"0.004006413","221075.2755","10","4120804","206040","8796412010","439820601"
"2019/12","LS ELECTRIC","010120","STK","54600","54700","50900","1.109019","0.143471",,,"0.000278142","80711.1287","20","1118408","55920","59361677600","2968083880"
"2019/12","일진홀딩스","015860","STK","5070","5410","3735","7.682448","9.901965",,,"0.001523032","1272403.3906","5","53197150","2659858","281997326665","14099866333"
"2019/12","한국금융지주","071050","STK","72400","73200","67000","1.459442","0.418855",,,"0.000084301","219919.7409","5","3487248","174362","244426586995","12221329350"
"2019/12","미원화학","134380","STK","44600","45900","43100","1.318561","1.367985",,,"0.074304848","598.618","5","8721","436","386515450","19325773"
"2019/12","NHN","181710","STK","66800","67700","64400","1.140951","-0.087018",,,"0.000230024","133053.2602","5","1137690","56885","75245024060","3762251203"
"2019/12","롯데정밀화학","004000","STK","45150","46300","43500","1.357592","-0.371962",,,"0.000397483","124917.0007","0","1256572","62829","56450884500","2822544225"
"2019/12","부산주공","005030","STK","469","476","448","1.549387","2.281775",,,"0.008506134","530905.8244","5","7468720","373436","3454744535","172737227"
"2019/12","삼성SDI우","006405","STK","92300","92300","87400","1.288592","3.150776",,,"0.002514697","8608.1188","0","110231","5512","9949522200","497476110"
"2019/12","화천기계","010660","STK","2760","2975","2630","3.696098","-0.529135",,,"0.000823858","762326.061","0","32867040","1643352","96969231495","4848461575"
"2019/12","신풍제약","019170","STK","7240","7240","6540","1.785211","0.544438",,,"0.000366716","800769.1221","10","10156438","507822","69860130590","3493006530"
"2019/12","무학","033920","STK","8490","8960","8320","0.83201","0.478119",,,"0.003997436","56250.374","10","708578","35429","6131204670","306560234"
"2019/12","현대건설기계","267270","STK","29900","31100","26850","2.515243","3.297883",,,"0.000890146","54205.6441","10","1571506","78575","45885445650","2294272283"
"2019/12","유유제약1우","000225","STK","7090","7210","6750","1.422816","1.796584",,,"0.022803381","29187.4888","10","1397853","69893","10799313230","539965662"
"2019/12","이화산업","000760","STK","15500","15800","15300","0.833332","0.12649",,,"0.116779286","714.327","20","10800","540","167021250","8351063"
"2019/12","대상","001680","STK","23200","23800","22700","1.009039","-1.004105",,,"0.000634085","94469.7715","10","1311658","65583","30533239400","1526661970"
"2019/12","삼천리","004690","STK","84500","86500","84300","0.610405","7.358234",,,"0.001661924","9727.3528","15","57150","2858","4874997000","243749850"
"2019/12","벽산","007210","STK","1925","1950","1815","1.710057","0.399502",,,"0.002946548","239038.3476","10","4833646","241682","9137582265","456879113"
"2019/12","대덕","008060","STK","10450","10650","9390","2.106602","6.815986",,,"0.000287562","404841.1339","20","8327644","416382","83263879730","4163193987"
"2019/12","삼화전기","009470","STK","15400","15400","13150","1.962141","0.528377",,,"0.002573325","43673.6497","20","842960","42148","12223652850","611182643"
"2019/12","영흥","012160","STK","1145","1195","1100","1.670556","0.69585",,,"0.00502934","190267.5466","15","4632820","231641","5339967915","266998396"
"2019/12","경동인베스트","012320","STK","36650","36650","35400","0.607635","-0.333822",,,"0.006816982","4034.9312","20","44147","2207","1589382500","79469125"
"2019/12","하이트론","019490","STK","3165","3295","3065","1.539915","0.731752",,,"0.060603139","14125.2859","5","223880","11194","702981060","35149053"
"2019/12","한국단자","025540","STK","42750","44300","40600","1.708947","0.68225",,,"0.00207585","16795.3528","0","303346","15167","13024108350","651205418"
"2019/12","카카오","035720","STK","153500","157000","146500","1.603006","2.538893",,,"0.000017625","493219.2829","10","8044560","402228","1212762852374","60638142619"
"2019/12","종근당바이오","063160","STK","29500","30050","28600","1.187822","-0.543029",,,"0.001356587","52807.7689","0","500434","25022","14693507050","734675353"
"2019/12","현대퓨처넷","126560","STK","3410","3650","3335","1.585312","2.108924",,,"0.003679193","1102669.9723","0","33553682","1677684","136492977250","6824648863"
"2019/12","한국타이어앤테크놀로지","161390","STK","33550","34450","33050","1.066962","0.228048",,,"0.000136543","317631.7868","10","3899248","194962","131421784750","6571089238"
"2019/12","크라운제과","264900","STK","8690","8800","8390","0.664585","1.456688",,,"0.006437125","27535.0579","10","198000","9900","1704112080","85205604"
"2019/12","JW중외제약우","001065","STK","27700","29100","25800","3.855797","6.409639",,,"0.021090969","4577.3287","20","427622","21381","12828616600","641430830"
"2019/12","경농","002100","STK","11350","11650","10900","2.418314","-1.281351",,,"0.003309368","51759.6014","0","1211347","60567","13671126700","683556335"
"2019/12","코리안리","003690","STK","9110","9450","8310","2.183958","12.461179",,,"0.000430284","627492.1135","0","8438906","421945","76580205682","3829010284"
"2019/12","현대제철","004020","STK","31450","32450","30300","1.247652","0.04477",,,"0.000080247","478558.6628","5","7212824","360641","227482653800","11374132690"
"2019/12","삼성전자우","005935","STK","45400","46700","40900","1.449379","0.109746",,,"0.000015746","2667542.7918","5","31817107","1590855","1412772459679","70638622984"
