,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
1143,(주)화신테크,86250,18-Dec,제조업,114.0,-29.02,7.13,5.41,-2.9,4.38,9.25,3.34,5.34,4.88,0.42,-30.95,11.66,0.87,161.88,81.2,435.08,81.17,-8.19,0.71,0.71,-12.32,-1.59,101.59,34.02,4292.63,0.618144379,0.003100553,0.196230683,0.18366104,1.693097997,7.74241202,-23.11178788,-41.65897957,-24.67405941,-0.084715824,-0.204645263,0.02917432,-3673.037687,-298.0425787,2,0,2,1
1144,디에스티(주),33430,18-Dec,제조업,221.66,-6.1,-18.4,-12.87,0.26,7.78,64.76,-8.91,5.61,3.88,0.47,-9.76,3.14,3.99,224.81,96.62,338.14,76.74,-2.31,4.4,0.57,-2.89,45.52,54.48,33.99,3.78,0.692127227,0.030000525,-1.236423618,0.41612431,1.106411347,7.755976705,760.4113615,25.1661688,-16.76340823,0.018450881,-0.034670962,0.071037497,-72.25198624,-152.1944469,2,0,2,1
1145,메디앙스(주),14100,18-Dec,제조업,91.8,2.95,3.72,5.76,4.91,0.46,149.38,3.35,18.59,14.26,0.99,6.55,8.36,4.28,139.52,133.05,845.83,82.91,12.67,21.12,1.77,2.91,53.83,46.17,32.96,4.85,0.582498779,0.080937286,0.367482699,0.507239763,1.17385034,8.077478591,5.767727653,17.94903273,-10.70116821,0.030673519,0.05233196,0.006240888,-42.97492118,-46.85592453,2,1,5,1
1146,미래오토스,176440,18-Dec,제조업,91.16,0.1,1.17,4.9,7.03,0.42,70.04,2.54,32.74,24.82,2.18,0.47,14.58,6.22,108.01,132.07,723.25,107.28,14.05,54.49,4.2,0.23,10.68,89.32,31.85,18.14,0.519258674,0.23881113,0.304505529,0.071319827,0.876204756,8.018116771,1.191997419,1.131062827,11.05708985,0.077494421,0.004334214,0.011030835,376.6863575,967.7896912,2,1,5,1
1147,에이아이비트(주),39230,18-Dec,제조업,160.25,-24.64,-14.21,-11.68,0.48,11.69,420.93,-7.19,1.53,4.67,0.59,-40.21,2.55,45.91,160.34,137.54,100.28,134.05,23.11,16.28,0.92,-14.52,33.43,66.57,32.73,32.79,0.615886328,0.100208789,-0.969573074,0.264428536,0.399307298,7.872806813,63.81472225,30.30906611,-29.89850273,0.041182412,-0.2267931,0.085394149,-1.328956672,-74.48371088,2,0,2,1
1148,엔시트론(주),101400,18-Dec,제조업,105.73,-109.49,-24.82,-17.97,-4.5,5.95,-448.62,-12.73,1.76,-30.65,0.45,-164.72,5.66,7.55,243.22,124.62,56.07,92.7,7.59,5.95,0.7,-49.7,1.3,98.7,61.17,3.31,0.708642076,0.018318153,-1.138442626,0.664419902,2.11451833,7.501263045,-41.32838861,-38.19701127,-38.02129295,-0.295705052,-0.7629862,0.065668971,-82.27185186,-103.9987811,2,0,2,1
1149,참존글로벌(주),158310,18-Dec,제조업,119.76,-211.82,-107.44,-21.62,-3.35,7.38,-114.89,-11.82,1.24,-13.8,0.13,-51.66,1.6,0.89,120.71,61.25,462.21,47.94,-21.03,15.22,0.26,-26.91,35.58,64.42,52.86,1.91,0.546922296,0.082608044,-0.424304809,1.463532988,1.473585733,7.645260057,5.170810338,-32.25868759,-63.89991109,-0.14071116,-0.549381371,0.041984842,-1636.695961,-60.76564324,2,0,2,1
1150,코오롱생명과학(주),102940,18-Dec,제조업,17.26,-38.2,-8.25,-6.34,-23.27,0.31,-4.38,-1.77,27.9,-0.97,0.2,-10.22,6.22,0.85,38.72,137.28,7818.65,88.68,4.64,42.43,0.77,-7.59,8.09,91.91,10.51,3.16,0.279134829,0.052789136,0.052779802,0.341346416,1.150266834,8.791622779,-18.20025248,-29.97777185,12.34370748,-0.051749654,-0.294585143,0.002223996,-523.2980815,-3510.997218,2,1,5,1
1151,코오롱티슈진(주),950160,18-Dec,제조업,9.46,-852.4,-964.19,-133.53,-31.45,-3.84,-3374.43,-22.17,1446.13,-14.57,0.02,-21.7,5.98,3.65,19.91,1204.81,5122701.68,1198.82,87.2,157.0,0.13,-18.07,36.04,63.96,11.89,4.7,0.166035648,0.123912348,-0.906343306,9.062722905,0.058878913,8.216486373,-14.25196654,-17.32865796,18.57689631,-0.184464978,-1.079976775,0.005865835,19.15108585,28.98229307,2,0,2,1
1152,크루셜텍(주),114120,18-Dec,제조업,67.52,-64.1,-5.13,-6.43,-8.55,2.36,-44.19,-2.82,1.76,-12.94,0.42,-62.85,2.44,1.8,78.07,160.73,129.99,64.59,23.03,26.03,0.73,-26.75,-8.83,108.83,33.85,1.35,0.438407393,0.098725983,-0.802162079,0.269669904,0.695355764,8.181930247,0.343833406,-39.40947583,-51.54935403,-0.149401981,-0.465241224,0.017465719,24.29439036,15.8497813,2,0,2,1
