일자,기관,개인,외국인,기타,전체
"2021/08/03","883541","121905","4755161","20","5760627"
"2021/08/02","910129","115312","4702556","0","5727997"
"2021/07/30","1045967","138551","5310178","0","6494696"
"2021/07/29","891354","145473","4715733","0","5752560"
"2021/07/28","649317","140464","5395827","0","6185608"
"2021/07/27","871864","95867","5305892","0","6273623"
"2021/07/26","882142","118417","4456383","0","5456942"
"2021/07/23","1429135","137823","5073723","0","6640681"
"2021/07/22","1392077","149129","5730906","0","7272112"
"2021/07/21","3427195","183540","5825438","0","9436173"
"2021/07/20","2344989","141937","5612774","0","8099700"
"2021/07/19","1646264","102016","4187671","0","5935951"
"2021/07/16","1797473","81705","5179010","100","7058288"
"2021/07/15","1753322","106252","5200937","0","7060511"
"2021/07/14","1366747","113121","5705962","0","7185830"
"2021/07/13","1073484","141527","5600618","0","6815629"
"2021/07/12","1194594","124434","4775357","0","6094385"
"2021/07/09","3027598","220705","7043932","0","10292235"
"2021/07/08","1268517","158372","6634193","0","8061082"
"2021/07/07","1293532","147200","5145402","0","6586134"
"2021/07/06","1341993","173494","4237084","0","5752571"
"2021/07/05","1008294","113959","4054351","0","5176604"
"2021/07/02","1075744","124249","4528448","0","5728441"
"2021/07/01","1737095","131220","5036632","0","6904947"
"2021/06/30","1784721","99149","5392787","0","7276657"
"2021/06/29","1939333","197042","5080185","0","7216560"
"2021/06/28","3101473","224749","5254902","0","8581124"
"2021/06/25","3013386","250294","5743406","0","9007086"
"2021/06/24","2890090","195945","6620820","0","9706855"
"2021/06/23","1883770","151051","8408616","539","10443976"
"2021/06/22","2553186","251198","5995015","0","8799399"
"2021/06/21","2891561","97852","6515319","0","9504732"
"2021/06/18","1889051","122834","5850054","0","7861939"
"2021/06/17","3045125","132200","6024725","0","9202050"
"2021/06/16","2161624","130603","4684620","0","6976847"
"2021/06/15","1946962","151872","7092326","0","9191160"
"2021/06/14","1946807","139652","4336893","590","6423942"
"2021/06/11","4728393","214174","9239586","2650","14184803"
"2021/06/10","2973341","216151","8787879","0","11977371"
"2021/06/09","2797117","219124","6117397","1772","9135410"
"2021/06/08","2874606","338591","7134204","0","10347401"
"2021/06/07","4202934","302894","6554491","3043","11063362"
"2021/06/04","4739309","390923","6646572","0","11776804"
"2021/06/03","2534265","152762","6626513","0","9313540"
"2021/06/02","4096736","361465","7751975","0","12210176"
"2021/06/01","2590097","195406","7486746","1875","10274124"
"2021/05/31","3290572","120884","7600908","5566","11017930"
"2021/05/28","2555207","138423","8767364","238","11461232"
"2021/05/27","1968474","157436","11284269","0","13410179"
"2021/05/26","1840428","155151","8219771","0","10215350"
"2021/05/25","1154482","148938","8080171","356","9383947"
"2021/05/24","2216495","155880","8189127","275","10561777"
"2021/05/21","1896647","206722","9516865","744","11620978"
"2021/05/20","1964446","174663","10001265","0","12140374"
"2021/05/18","1094224","178865","8628896","0","9901985"
"2021/05/17","3556689","167429","8252812","0","11976930"
"2021/05/14","1417929","250070","7451103","18","9119120"
"2021/05/13","2176464","429406","12627022","9983","15242875"
"2021/05/12","1645235","268447","14784120","460","16698262"
"2021/05/11","2161718","395383","11465234","640","14022975"
"2021/05/10","1378305","221887","9488399","15","11088606"
"2021/05/07","1034910","196221","8423186","5","9654322"
"2021/05/06","1013653","416777","16344339","0","17774769"
"2021/05/04","2810417","221346","13618567","0","16650330"
"2021/05/03","1809717","252235","18604423","0","20666375"
"2021/04/30","351441","0","0","0","351441"
"2021/04/29","228868","0","0","0","228868"
"2021/04/28","509498","0","0","0","509498"
"2021/04/27","370464","0","0","0","370464"
"2021/04/26","583242","0","0","0","583242"
"2021/04/23","181508","0","0","0","181508"
"2021/04/22","207794","0","0","0","207794"
"2021/04/21","380796","0","0","0","380796"
"2021/04/20","253187","0","0","0","253187"
"2021/04/19","227772","0","0","0","227772"
"2021/04/16","213196","0","0","0","213196"
"2021/04/15","300212","0","0","0","300212"
"2021/04/14","169995","0","0","0","169995"
"2021/04/13","228910","0","0","0","228910"
"2021/04/12","153331","0","0","0","153331"
"2021/04/09","396881","0","0","0","396881"
"2021/04/08","385763","0","0","0","385763"
"2021/04/07","563801","0","0","0","563801"
"2021/04/06","451967","0","0","0","451967"
"2021/04/05","154686","0","0","0","154686"
"2021/04/02","335658","0","0","0","335658"
"2021/04/01","349068","0","0","0","349068"
"2021/03/31","459925","0","0","0","459925"
"2021/03/30","419279","0","0","0","419279"
"2021/03/29","603578","0","0","0","603578"
"2021/03/26","499404","0","0","0","499404"
"2021/03/25","295101","0","0","0","295101"
"2021/03/24","261671","0","0","0","261671"
"2021/03/23","321193","0","0","0","321193"
"2021/03/22","302413","0","0","0","302413"
"2021/03/19","561017","0","0","0","561017"
"2021/03/18","193912","0","0","0","193912"
"2021/03/17","395075","0","0","0","395075"
"2021/03/16","139905","0","0","0","139905"
"2021/03/15","438924","0","0","0","438924"
"2021/03/12","362968","0","0","0","362968"
"2021/03/11","507366","0","0","0","507366"
"2021/03/10","152694","0","0","0","152694"
"2021/03/09","292500","0","0","0","292500"
"2021/03/08","267784","0","0","0","267784"
"2021/03/05","783068","0","0","0","783068"
"2021/03/04","405424","0","0","0","405424"
"2021/03/03","178758","0","0","0","178758"
"2021/03/02","265320","0","0","0","265320"
"2021/02/26","394665","0","0","0","394665"
"2021/02/25","168663","0","0","0","168663"
"2021/02/24","200525","0","0","0","200525"
"2021/02/23","202730","0","0","0","202730"
"2021/02/22","291904","0","0","0","291904"
"2021/02/19","335981","0","0","0","335981"
"2021/02/18","292620","0","0","0","292620"
"2021/02/17","314095","0","0","0","314095"
"2021/02/16","246117","0","0","0","246117"
"2021/02/15","147786","0","0","0","147786"
"2021/02/10","178700","0","0","0","178700"
"2021/02/09","225194","0","0","0","225194"
"2021/02/08","340892","0","0","0","340892"
"2021/02/05","246024","0","0","0","246024"
"2021/02/04","310114","0","0","0","310114"
"2021/02/03","157068","0","0","0","157068"
"2021/02/02","283023","0","0","0","283023"
"2021/02/01","504208","0","0","0","504208"
"2021/01/29","527219","0","0","0","527219"
"2021/01/28","408576","0","0","0","408576"
"2021/01/27","399172","0","0","0","399172"
"2021/01/26","478268","0","0","0","478268"
"2021/01/25","303055","0","0","0","303055"
"2021/01/22","356044","0","0","0","356044"
"2021/01/21","422529","0","0","0","422529"
"2021/01/20","206970","0","0","0","206970"
"2021/01/19","454318","0","0","0","454318"
"2021/01/18","372179","0","0","0","372179"
"2021/01/15","487853","0","0","0","487853"
"2021/01/14","457320","0","0","0","457320"
"2021/01/13","301912","0","0","0","301912"
"2021/01/12","455149","0","0","0","455149"
"2021/01/11","325955","0","0","0","325955"
"2021/01/08","525053","0","0","0","525053"
"2021/01/07","510984","0","0","0","510984"
"2021/01/06","437326","0","0","0","437326"
"2021/01/05","612363","0","0","0","612363"
"2021/01/04","522089","0","0","0","522089"
"2020/12/30","487505","0","0","0","487505"
"2020/12/29","248107","0","0","0","248107"
"2020/12/28","478551","0","0","0","478551"
"2020/12/24","311483","0","0","0","311483"
"2020/12/23","359434","0","0","0","359434"
"2020/12/22","273733","0","0","0","273733"
"2020/12/21","258787","0","0","0","258787"
"2020/12/18","239529","0","0","0","239529"
"2020/12/17","296164","0","0","0","296164"
"2020/12/16","479661","0","0","0","479661"
"2020/12/15","461462","0","0","0","461462"
"2020/12/14","504420","0","0","0","504420"
"2020/12/11","1093637","0","0","0","1093637"
"2020/12/10","1298811","0","0","0","1298811"
"2020/12/09","208160","0","0","0","208160"
"2020/12/08","254430","0","0","0","254430"
"2020/12/07","263868","0","0","0","263868"
"2020/12/04","406036","0","0","0","406036"
"2020/12/03","189108","0","0","0","189108"
"2020/12/02","290819","0","0","0","290819"
"2020/12/01","306253","0","0","0","306253"
"2020/11/30","548202","0","0","0","548202"
"2020/11/27","384853","0","0","0","384853"
"2020/11/26","447976","0","0","0","447976"
"2020/11/25","424238","0","0","0","424238"
"2020/11/24","542094","0","0","0","542094"
"2020/11/23","775653","0","0","0","775653"
"2020/11/20","289297","0","0","0","289297"
"2020/11/19","271064","0","0","0","271064"
"2020/11/18","308182","0","0","0","308182"
"2020/11/17","265910","0","0","0","265910"
"2020/11/16","416669","0","0","0","416669"
"2020/11/13","196143","0","0","0","196143"
"2020/11/12","330763","0","0","0","330763"
"2020/11/11","314408","0","0","0","314408"
"2020/11/10","234067","0","0","0","234067"
"2020/11/09","462310","0","0","0","462310"
"2020/11/06","182493","0","0","0","182493"
"2020/11/05","185558","0","0","0","185558"
"2020/11/04","290079","0","0","0","290079"
"2020/11/03","211824","0","0","0","211824"
"2020/11/02","80821","0","0","0","80821"
"2020/10/30","210796","0","0","0","210796"
"2020/10/29","138110","0","0","0","138110"
"2020/10/28","86391","0","0","0","86391"
"2020/10/27","142508","0","0","0","142508"
"2020/10/26","188765","0","0","0","188765"
"2020/10/23","232018","0","0","0","232018"
"2020/10/22","186146","0","0","0","186146"
"2020/10/21","241417","0","0","0","241417"
"2020/10/20","245619","0","0","0","245619"
"2020/10/19","265889","0","0","0","265889"
"2020/10/16","137800","0","0","0","137800"
"2020/10/15","215866","0","0","0","215866"
"2020/10/14","178251","0","0","0","178251"
"2020/10/13","138978","0","0","0","138978"
"2020/10/12","320045","0","0","0","320045"
"2020/10/08","417097","0","0","0","417097"
"2020/10/07","131969","0","0","0","131969"
"2020/10/06","101565","0","0","0","101565"
"2020/10/05","209100","0","0","0","209100"
"2020/09/29","391012","0","0","0","391012"
"2020/09/28","573719","0","0","0","573719"
"2020/09/25","414035","0","0","0","414035"
"2020/09/24","265782","0","0","0","265782"
"2020/09/23","355423","0","0","0","355423"
"2020/09/22","911289","0","0","0","911289"
"2020/09/21","280964","0","0","0","280964"
"2020/09/18","170801","0","0","0","170801"
"2020/09/17","198400","0","0","0","198400"
"2020/09/16","290085","0","0","0","290085"
"2020/09/15","281788","0","0","0","281788"
"2020/09/14","396411","0","0","0","396411"
"2020/09/11","465564","0","0","0","465564"
"2020/09/10","782465","0","0","0","782465"
"2020/09/09","264381","0","0","0","264381"
"2020/09/08","389648","0","0","0","389648"
"2020/09/07","293705","0","0","0","293705"
"2020/09/04","984283","0","0","0","984283"
"2020/09/03","761765","0","0","0","761765"
"2020/09/02","902282","0","0","0","902282"
"2020/09/01","423579","0","0","0","423579"
"2020/08/31","690469","0","0","0","690469"
"2020/08/28","532327","0","0","0","532327"
"2020/08/27","168124","0","0","0","168124"
"2020/08/26","142460","0","0","0","142460"
"2020/08/25","239365","0","0","0","239365"
"2020/08/24","254450","0","0","0","254450"
"2020/08/21","285342","0","0","0","285342"
"2020/08/20","483469","0","0","0","483469"
"2020/08/19","286022","0","0","0","286022"
"2020/08/18","281116","0","0","0","281116"
"2020/08/14","408588","0","0","0","408588"
"2020/08/13","323119","0","0","0","323119"
"2020/08/12","414720","0","0","0","414720"
"2020/08/11","365145","0","0","0","365145"
"2020/08/10","369833","0","0","0","369833"
"2020/08/07","680300","0","0","0","680300"
"2020/08/06","372487","0","0","0","372487"
"2020/08/05","405855","0","0","0","405855"
"2020/08/04","390563","0","0","0","390563"
"2020/08/03","366296","0","0","0","366296"
"2020/07/31","219896","0","0","0","219896"
"2020/07/30","300008","0","0","0","300008"
"2020/07/29","411431","0","0","0","411431"
"2020/07/28","204210","0","0","0","204210"
"2020/07/27","435722","0","0","0","435722"
"2020/07/24","620692","0","0","0","620692"
"2020/07/23","439268","0","0","0","439268"
"2020/07/22","1150693","0","0","0","1150693"
"2020/07/21","1109730","0","0","0","1109730"
"2020/07/20","337879","0","0","0","337879"
"2020/07/17","324913","0","0","0","324913"
"2020/07/16","224355","0","0","0","224355"
"2020/07/15","277684","0","0","0","277684"
"2020/07/14","239617","0","0","0","239617"
"2020/07/13","261605","0","0","0","261605"
"2020/07/10","452223","0","0","0","452223"
"2020/07/09","292363","0","0","0","292363"
"2020/07/08","304028","0","0","0","304028"
"2020/07/07","227841","0","0","0","227841"
"2020/07/06","227736","0","0","0","227736"
"2020/07/03","165148","0","0","0","165148"
"2020/07/02","224949","0","0","0","224949"
"2020/07/01","223453","0","0","0","223453"
"2020/06/30","671928","0","0","0","671928"
"2020/06/29","301556","0","0","0","301556"
"2020/06/26","227181","0","0","0","227181"
"2020/06/25","331947","0","0","0","331947"
"2020/06/24","305288","0","0","0","305288"
"2020/06/23","274869","0","0","0","274869"
"2020/06/22","386438","0","0","0","386438"
"2020/06/19","520078","0","0","0","520078"
"2020/06/18","549705","0","0","0","549705"
"2020/06/17","1505915","0","0","0","1505915"
"2020/06/16","1265609","0","0","0","1265609"
"2020/06/15","627832","0","0","0","627832"
"2020/06/12","1795953","0","0","0","1795953"
"2020/06/11","2989381","0","0","0","2989381"
"2020/06/10","353229","0","0","0","353229"
"2020/06/09","384705","0","0","0","384705"
"2020/06/08","273993","0","0","0","273993"
"2020/06/05","436596","0","0","0","436596"
"2020/06/04","959667","0","0","0","959667"
"2020/06/03","873546","0","0","0","873546"
"2020/06/02","645007","0","0","0","645007"
"2020/06/01","432401","0","0","0","432401"
"2020/05/29","724117","0","0","0","724117"
"2020/05/28","258897","0","0","0","258897"
"2020/05/27","290051","0","0","0","290051"
"2020/05/26","193822","0","0","0","193822"
"2020/05/25","275097","0","0","0","275097"
"2020/05/22","522475","0","0","0","522475"
"2020/05/21","466411","0","0","0","466411"
"2020/05/20","296946","0","0","0","296946"
"2020/05/19","458992","0","0","0","458992"
"2020/05/18","344036","0","0","0","344036"
"2020/05/15","451733","0","0","0","451733"
"2020/05/14","498741","0","0","0","498741"
"2020/05/13","232079","0","0","0","232079"
"2020/05/12","376766","0","0","0","376766"
"2020/05/11","247657","0","0","0","247657"
"2020/05/08","308090","0","0","0","308090"
"2020/05/07","204892","0","0","0","204892"
"2020/05/06","264426","0","0","0","264426"
"2020/05/04","294466","0","0","0","294466"
"2020/04/29","276752","0","0","0","276752"
"2020/04/28","256784","0","0","0","256784"
"2020/04/27","113465","0","0","0","113465"
"2020/04/24","253566","0","0","0","253566"
"2020/04/23","342474","0","0","0","342474"
"2020/04/22","431371","0","0","0","431371"
"2020/04/21","377405","0","0","0","377405"
"2020/04/20","398534","0","0","0","398534"
"2020/04/17","590822","0","0","0","590822"
"2020/04/16","301597","0","0","0","301597"
"2020/04/14","160911","0","0","0","160911"
"2020/04/13","538652","0","0","0","538652"
"2020/04/10","763819","0","0","0","763819"
"2020/04/09","344146","0","0","0","344146"
"2020/04/08","269065","0","0","0","269065"
"2020/04/07","207264","0","0","0","207264"
"2020/04/06","181498","0","0","0","181498"
"2020/04/03","309222","0","0","0","309222"
"2020/04/02","296578","0","0","0","296578"
"2020/04/01","336112","0","0","0","336112"
"2020/03/31","386219","0","0","0","386219"
"2020/03/30","202700","0","0","0","202700"
"2020/03/27","318141","0","0","0","318141"
"2020/03/26","471734","0","0","0","471734"
"2020/03/25","372872","0","0","0","372872"
"2020/03/24","352195","0","0","0","352195"
"2020/03/23","530803","0","0","0","530803"
"2020/03/20","588218","0","0","0","588218"
"2020/03/19","251202","0","0","0","251202"
"2020/03/18","619950","0","0","0","619950"
"2020/03/17","1019331","0","0","0","1019331"
"2020/03/16","11322744","0","0","0","11322744"
"2020/03/13","12675179","327716","28783065","0","41785960"
"2020/03/12","8192082","230502","22587782","0","31010366"
"2020/03/11","10584817","289175","18107612","0","28981604"
"2020/03/10","5312778","298320","17657593","0","23268691"
"2020/03/09","12118890","226373","23221601","0","35566864"
"2020/03/06","11023866","283244","15215319","0","26522429"
"2020/03/05","10583892","452370","13451469","0","24487731"
"2020/03/04","6791207","681464","13471648","0","20944319"
"2020/03/03","8589302","529317","13154385","0","22273004"
"2020/03/02","5204610","306016","17245307","0","22755933"
"2020/02/28","6937942","604235","18664279","0","26206456"
"2020/02/27","7915972","345531","13130816","2000","21394319"
"2020/02/26","7226367","261362","12182230","0","19669959"
"2020/02/25","8279046","300899","15677992","0","24257937"
"2020/02/24","6889815","426183","18025426","2000","25343424"
"2020/02/21","7134296","389612","14544907","0","22068815"
"2020/02/20","6974387","447842","11717820","0","19140049"
