일자,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"2021/05/20","12180","10030","2150","509029","2.39","1137614800","936938300","200676500","47502605000","2.39"
"2021/05/18","69440","66380","3060","616875","11.26","6555829800","6266429400","289400400","58281011800","11.25"
"2021/05/17","58768","57518","1250","1064010","5.52","5455396800","5338044800","117352000","99960969900","5.46"
"2021/05/14","25051","24447","604","671347","3.73","2334478900","2278082700","56396200","62939103600","3.71"
"2021/05/13","13300","11654","1646","1242043","1.07","1254807400","1099251600","155555800","117085083200","1.07"
"2021/05/12","27824","26406","1418","791575","3.52","2571098100","2439526000","131572100","73439939400","3.50"
"2021/05/11","57040","56160","880","743205","7.67","5320718100","5238095300","82622800","69460101300","7.66"
"2021/05/10","39414","38491","923","896038","4.40","3686409800","3599679800","86730000","83762239400","4.40"
"2021/05/07","4909","4665","244","737992","0.67","455090100","432552300","22537800","68347925100","0.67"
"2021/05/06","22628","22610","18","1329512","1.70","2094182800","2092517400","1665400","122700758000","1.71"
"2021/05/04","81487","81461","26","1493426","5.46","6579463100","6577112700","2350400","133670506500","4.92"
"2021/05/03","137052","137043","9","2157450","6.35","12258658300","12257855500","802800","193420793600","6.34"
"2021/04/30","56","0","56","2865487","0.00","5034400","0","5034400","255349213900","0.00"
"2021/04/29","102","0","102","1993861","0.01","9037200","0","9037200","174566758000","0.01"
"2021/04/28","3644","0","3644","1070348","0.34","306422400","0","306422400","91364453800","0.34"
"2021/04/27","2761","0","2761","418268","0.66","233180900","0","233180900","35313008300","0.66"
"2021/04/26","3259","0","3259","470557","0.69","273498400","0","273498400","39682890300","0.69"
"2021/04/23","1434","0","1434","290140","0.49","119437600","0","119437600","24069247700","0.50"
"2021/04/22","4212","0","4212","242461","1.74","352148500","0","352148500","20274909900","1.74"
"2021/04/21","6805","0","6805","320296","2.12","571008500","0","571008500","26871766500","2.12"
"2021/04/20","3490","0","3490","355885","0.98","295045000","0","295045000","30117345000","0.98"
"2021/04/19","5861","0","5861","342405","1.71","489846200","0","489846200","28626697700","1.71"
"2021/04/16","2735","0","2735","287056","0.95","229370900","0","229370900","24086793100","0.95"
"2021/04/15","4942","0","4942","382971","1.29","414490700","0","414490700","32082085400","1.29"
"2021/04/14","11414","0","11414","664068","1.72","958577800","0","958577800","55788638000","1.72"
"2021/04/13","4837","0","4837","415223","1.16","410236100","0","410236100","35248569300","1.16"
"2021/04/12","35","0","35","271542","0.01","2992500","0","2992500","23172784400","0.01"
"2021/04/09","245","0","245","258188","0.09","20866300","0","20866300","22007091600","0.09"
"2021/04/08","296","0","296","405112","0.07","25217800","0","25217800","34510807100","0.07"
"2021/04/07","233","0","233","356857","0.07","20093200","0","20093200","30681478700","0.07"
"2021/04/06","185","0","185","360130","0.05","15982800","0","15982800","31167724500","0.05"
"2021/04/05","20","0","20","285555","0.01","1718600","0","1718600","24515625000","0.01"
"2021/04/02","56","0","56","434234","0.01","4810400","0","4810400","37260661800","0.01"
"2021/04/01","115","0","115","646621","0.02","9940700","0","9940700","56011060200","0.02"
"2021/03/31","176","0","176","533023","0.03","15307600","0","15307600","46612075700","0.03"
"2021/03/30","115","0","115","272879","0.04","9957600","0","9957600","23634108600","0.04"
"2021/03/29","277","0","277","344281","0.08","23910800","0","23910800","29729243700","0.08"
"2021/03/26","14","0","14","425680","0.00","1229200","0","1229200","37148392100","0.00"
"2021/03/25","17","0","17","380716","0.00","1482700","0","1482700","33074425300","0.00"
"2021/03/24","88","0","88","587724","0.01","7578500","0","7578500","50607406800","0.01"
"2021/03/23","14","0","14","574683","0.00","1227800","0","1227800","50641966900","0.00"
"2021/03/22","117","0","117","476804","0.02","10190700","0","10190700","41654828300","0.02"
"2021/03/19","413","0","413","476842","0.09","35887400","0","35887400","41449477800","0.09"
"2021/03/18","299","0","299","532728","0.06","26109200","0","26109200","46617773400","0.06"
"2021/03/17","373","0","373","927868","0.04","32595900","0","32595900","81205075700","0.04"
"2021/03/16","125","0","125","856250","0.01","10890400","0","10890400","74645792300","0.01"
"2021/03/15","848","0","848","1855348","0.05","73844300","0","73844300","160736632300","0.05"
"2021/03/12","1618","0","0","366287","0.44","135588200","0","0","30697076600","0.44"
"2021/03/11","44","0","0","473747","0.01","3672400","0","0","39536874800","0.01"
"2021/03/10","41","0","0","399713","0.01","3432000","0","0","33463771900","0.01"
"2021/03/09","22","0","0","839090","0.00","1862300","0","0","70759285400","0.00"
"2021/03/08","4","0","0","461978","0.00","331600","0","0","38645540300","0.00"
"2021/03/05","199","0","0","410485","0.05","16605600","0","0","34308129300","0.05"
"2021/03/04","88","0","0","599855","0.01","7414000","0","0","50655890600","0.01"
"2021/03/03","1133","0","0","697397","0.16","95264300","0","0","58441178000","0.16"
"2021/03/02","99","0","0","392122","0.03","8139800","0","0","32279863100","0.03"
"2021/02/26","210","0","0","603422","0.03","17155600","0","0","49388089300","0.03"
"2021/02/25","212","0","0","513823","0.04","17683200","0","0","42900131300","0.04"
"2021/02/24","33","0","0","1461332","0.00","2786300","0","0","123913090700","0.00"
"2021/02/23","11","0","0","990399","0.00","927300","0","0","83191144100","0.00"
"2021/02/22","12","0","0","558169","0.00","999600","0","0","46480448100","0.00"
"2021/02/19","90","0","0","643604","0.01","7393100","0","0","52970514500","0.01"
"2021/02/18","218","0","0","1391938","0.02","18249300","0","0","116969479600","0.02"
"2021/02/17","66","0","0","402470","0.02","5408400","0","0","32964500300","0.02"
"2021/02/16","60","0","0","451912","0.01","4904600","0","0","36941910000","0.01"
"2021/02/15","31","0","0","497403","0.01","2533800","0","0","40707461500","0.01"
"2021/02/10","1013","0","0","375119","0.27","82717300","0","0","30661317200","0.27"
"2021/02/09","193","0","0","440690","0.04","15845300","0","0","36432053400","0.04"
"2021/02/08","22","0","0","592237","0.00","1831500","0","0","49181039800","0.00"
"2021/02/05","357","0","0","344570","0.10","29271000","0","0","28112609300","0.10"
"2021/02/04","34","0","0","563815","0.01","2762000","0","0","46003628400","0.01"
"2021/02/03","12","0","0","531638","0.00","972300","0","0","43261120000","0.00"
"2021/02/02","2487","0","0","538227","0.46","204169500","0","0","44040059400","0.46"
"2021/02/01","4339","0","0","887927","0.49","348907300","0","0","70864453400","0.49"
"2021/01/29","64","0","0","826142","0.01","5204100","0","0","67410628800","0.01"
"2021/01/28","164","0","0","695030","0.02","13579200","0","0","57327218800","0.02"
"2021/01/27","720","0","0","962018","0.07","60957300","0","0","81508921100","0.07"
"2021/01/26","528","0","0","958081","0.06","45144000","0","0","82661978700","0.05"
"2021/01/25","131","0","0","757951","0.02","11608900","0","0","67281865900","0.02"
"2021/01/22","113","0","0","1738134","0.01","9955300","0","0","153257450700","0.01"
"2021/01/21","31","0","0","891328","0.00","2646700","0","0","76081671700","0.00"
"2021/01/20","0","0","0","549184","0.00","0","0","0","46074932300","0.00"
"2021/01/19","642","0","0","729371","0.09","54102600","0","0","61430668600","0.09"
"2021/01/18","80","0","0","3564336","0.00","6695700","0","0","306921639275","0.00"
"2021/01/15","437","0","0","791172","0.06","37104300","0","0","67474366600","0.05"
"2021/01/14","99","0","0","1256449","0.01","8418500","0","0","107339006500","0.01"
"2021/01/13","22","0","0","969981","0.00","1855700","0","0","82247885800","0.00"
"2021/01/12","25","0","0","2121881","0.00","2125000","0","0","179107050300","0.00"
"2021/01/11","36","0","0","1251204","0.00","2971200","0","0","103218067500","0.00"
"2021/01/08","147","0","0","1246092","0.01","12206300","0","0","103597632400","0.01"
"2021/01/07","186","0","0","760330","0.02","15307000","0","0","62599235800","0.02"
"2021/01/06","248","0","0","821300","0.03","20214700","0","0","67516089600","0.03"
"2021/01/05","254","0","0","605661","0.04","20867800","0","0","49452209300","0.04"
"2021/01/04","94","0","0","553357","0.02","7780100","0","0","45733214000","0.02"
"2020/12/30","367","0","0","554701","0.07","30183400","0","0","45594428000","0.07"
"2020/12/29","206","0","0","384205","0.05","16698700","0","0","31138302100","0.05"
"2020/12/28","74","0","0","407327","0.02","5934200","0","0","32653718800","0.02"
"2020/12/24","11","0","0","339316","0.00","887700","0","0","27407525400","0.00"
"2020/12/23","2","0","0","434333","0.00","159400","0","0","34693256600","0.00"
"2020/12/22","10","0","0","346592","0.00","804300","0","0","27963948300","0.00"
"2020/12/21","0","0","0","343826","0.00","0","0","0","27832761100","0.00"
"2020/12/18","59","0","0","304163","0.02","4838000","0","0","24831492100","0.02"
"2020/12/17","136","0","0","445153","0.03","11111200","0","0","36333702800","0.03"
"2020/12/16","47","0","0","342409","0.01","3873900","0","0","28274596000","0.01"
"2020/12/15","147","0","0","420853","0.03","12098100","0","0","34583639500","0.03"
"2020/12/14","80","0","0","911855","0.01","6606200","0","0","75426629400","0.01"
"2020/12/11","383","0","0","919589","0.04","32677800","0","0","78994774900","0.04"
"2020/12/10","1002","0","0","841515","0.12","84669000","0","0","71244564600","0.12"
"2020/12/09","46","0","0","1584583","0.00","3860300","0","0","132941606900","0.00"
"2020/12/08","191","0","0","395130","0.05","15530000","0","0","32207523200","0.05"
"2020/12/07","592","0","0","412153","0.14","48128800","0","0","33380091600","0.14"
"2020/12/04","63","0","0","655778","0.01","5151300","0","0","53765693800","0.01"
"2020/12/03","95","0","0","567296","0.02","7847000","0","0","47052339800","0.02"
"2020/12/02","25","0","0","684939","0.00","2050000","0","0","56201540300","0.00"
"2020/12/01","129","0","0","367709","0.04","10449000","0","0","29656873600","0.04"
"2020/11/30","703","0","0","529565","0.13","56240000","0","0","42704398800","0.13"
"2020/11/27","310","0","0","414645","0.07","25110000","0","0","33498291800","0.07"
"2020/11/26","157","0","0","518001","0.03","12858600","0","0","42294154800","0.03"
"2020/11/25","943","0","0","902777","0.10","77854700","0","0","75037908200","0.10"
"2020/11/24","310","0","0","1184651","0.03","25885000","0","0","98255649400","0.03"
"2020/11/23","266","0","0","500330","0.05","21599200","0","0","40395775700","0.05"
"2020/11/20","271","0","0","630324","0.04","21882800","0","0","50752272200","0.04"
"2020/11/19","156","0","0","582738","0.03","12339100","0","0","45905988700","0.03"
"2020/11/18","106","0","0","438845","0.02","8480000","0","0","35251767600","0.02"
"2020/11/17","69","0","0","890441","0.01","5547600","0","0","72692969300","0.01"
"2020/11/16","0","0","0","646813","0.00","0","0","0","51965983100","0.00"
"2020/11/13","114","0","0","684125","0.02","9172700","0","0","55071294500","0.02"
"2020/11/12","215","0","0","1334863","0.02","17501000","0","0","108793609000","0.02"
"2020/11/11","2869","0","0","1195630","0.24","232813900","0","0","96350359500","0.24"
"2020/11/10","41","0","0","3178169","0.00","3286400","0","0","257052743200","0.00"
"2020/11/09","0","0","0","295665","0.00","0","0","0","22394742500","0.00"
"2020/11/06","4","0","0","240967","0.00","301200","0","0","18159530300","0.00"
"2020/11/05","61","0","0","326288","0.02","4613500","0","0","24684444300","0.02"
"2020/11/04","57","0","0","311917","0.02","4290700","0","0","23623872800","0.02"
"2020/11/03","184","0","0","238936","0.08","13965600","0","0","18126843600","0.08"
"2020/11/02","0","0","0","192720","0.00","0","0","0","14468516200","0.00"
"2020/10/30","230","0","0","209388","0.11","17066000","0","0","15628341200","0.11"
"2020/10/29","89","0","0","319802","0.03","6691500","0","0","23863933600","0.03"
"2020/10/28","322","0","0","210487","0.15","24359600","0","0","15864202100","0.15"
"2020/10/27","1037","0","0","388046","0.27","78406100","0","0","29338362500","0.27"
"2020/10/26","5802","0","0","1556839","0.37","445572400","0","0","121765877600","0.37"
"2020/10/23","283","0","0","300633","0.09","21650700","0","0","23120477800","0.09"
"2020/10/22","711","0","0","271307","0.26","54673700","0","0","20859083300","0.26"
"2020/10/21","0","0","0","593905","0.00","0","0","0","46155927700","0.00"
"2020/10/20","56","0","0","344945","0.02","4289600","0","0","26214502000","0.02"
"2020/10/19","16","0","0","744149","0.00","1235200","0","0","57581881500","0.00"
"2020/10/16","99","0","0","279613","0.04","7454700","0","0","21002290600","0.04"
"2020/10/15","3","0","0","342764","0.00","224700","0","0","25733972900","0.00"
"2020/10/14","70","0","0","351037","0.02","5314500","0","0","26905762500","0.02"
"2020/10/13","23","0","0","445338","0.01","1768700","0","0","34173522900","0.01"
"2020/10/12","54","0","0","1028518","0.01","4206600","0","0","79634345100","0.01"
"2020/10/08","0","0","0","314688","0.00","0","0","0","23635569300","0.00"
"2020/10/07","205","0","0","189181","0.11","15354500","0","0","14059247700","0.11"
"2020/10/06","414","0","0","453803","0.09","30741900","0","0","33967940100","0.09"
"2020/10/05","115","0","0","242404","0.05","8705500","0","0","18371406700","0.05"
"2020/09/29","101","0","0","410328","0.02","7686100","0","0","31250715700","0.02"
"2020/09/28","0","0","0","356924","0.00","0","0","0","26825128200","0.00"
"2020/09/25","0","0","0","275811","0.00","0","0","0","20212824400","0.00"
"2020/09/24","4","0","0","665109","0.00","290000","0","0","48578241900","0.00"
"2020/09/23","0","0","0","427687","0.00","0","0","0","32182590400","0.00"
"2020/09/22","8","0","0","585658","0.00","604000","0","0","44380082500","0.00"
"2020/09/21","0","0","0","1123811","0.00","0","0","0","87604296300","0.00"
"2020/09/18","0","0","0","515135","0.00","0","0","0","39218953800","0.00"
"2020/09/17","0","0","0","940218","0.00","0","0","0","71276504900","0.00"
"2020/09/16","0","0","0","462239","0.00","0","0","0","34706622800","0.00"
"2020/09/15","55","0","0","597650","0.01","4151900","0","0","44628605300","0.01"
"2020/09/14","38","0","0","518885","0.01","2853800","0","0","38949371900","0.01"
"2020/09/11","397","0","0","1003853","0.04","29713400","0","0","75024353600","0.04"
"2020/09/10","81","0","0","781966","0.01","5848200","0","0","56577154400","0.01"
"2020/09/09","13","0","0","650667","0.00","941200","0","0","47419388800","0.00"
"2020/09/08","13","0","0","441906","0.00","967200","0","0","33066874800","0.00"
"2020/09/07","1","0","0","447807","0.00","75400","0","0","33768377800","0.00"
"2020/09/04","0","0","0","596400","0.00","0","0","0","44306416600","0.00"
"2020/09/03","0","0","0","1086752","0.00","0","0","0","83139434400","0.00"
"2020/09/02","0","0","0","1333521","0.00","0","0","0","100965277602","0.00"
"2020/09/01","29","0","0","696976","0.00","2061900","0","0","50363615200","0.00"
"2020/08/31","155","0","0","348867","0.04","10916600","0","0","24749466300","0.04"
"2020/08/28","0","0","0","380724","0.00","0","0","0","27088401900","0.00"
"2020/08/27","409","0","0","374751","0.11","28608600","0","0","26255089400","0.11"
"2020/08/26","224","0","0","342028","0.07","15881600","0","0","24180974000","0.07"
"2020/08/25","522","0","0","304747","0.17","37375200","0","0","21800170300","0.17"
"2020/08/24","381","0","0","362101","0.11","26936700","0","0","25501089300","0.11"
"2020/08/21","39","0","0","344309","0.01","2788500","0","0","24535070300","0.01"
"2020/08/20","10","0","0","683846","0.00","705200","0","0","48423641800","0.00"
"2020/08/19","9","0","0","678114","0.00","659700","0","0","49519734600","0.00"
"2020/08/18","550","0","0","1522556","0.04","39303400","0","0","111696132000","0.04"
"2020/08/14","229","0","0","1357617","0.02","18068300","0","0","106766682800","0.02"
"2020/08/13","3676","0","0","1983414","0.19","283964200","0","0","154579827200","0.18"
"2020/08/12","0","0","0","2874821","0.00","0","0","0","217729238300","0.00"
"2020/08/11","70","0","0","756114","0.01","5075000","0","0","54888169800","0.01"
"2020/08/10","112","0","0","545922","0.02","7974400","0","0","38705430600","0.02"
"2020/08/07","0","0","0","1341186","0.00","0","0","0","97129098200","0.00"
"2020/08/06","0","0","0","296129","0.00","0","0","0","20739475300","0.00"
"2020/08/05","0","0","0","295770","0.00","0","0","0","20606533700","0.00"
"2020/08/04","784","0","0","245170","0.32","54691600","0","0","17115294900","0.32"
"2020/08/03","237","0","0","417522","0.06","16424100","0","0","28975989900","0.06"
"2020/07/31","277","0","0","342854","0.08","19473100","0","0","24197046300","0.08"
"2020/07/30","2116","0","0","606650","0.35","152094000","0","0","43230192100","0.35"
"2020/07/29","8","0","0","227386","0.00","560800","0","0","15925637000","0.00"
"2020/07/28","0","0","0","354464","0.00","0","0","0","24840661900","0.00"
"2020/07/27","0","0","0","225483","0.00","0","0","0","15779357300","0.00"
"2020/07/24","0","0","0","288813","0.00","0","0","0","20257117600","0.00"
"2020/07/23","0","0","0","266238","0.00","0","0","0","18710425500","0.00"
"2020/07/22","44","0","0","319426","0.01","3115200","0","0","22744246300","0.01"
"2020/07/21","1","0","0","427000","0.00","70800","0","0","30519886000","0.00"
"2020/07/20","137","0","0","295665","0.05","9647900","0","0","20815659300","0.05"
"2020/07/17","140","0","0","326483","0.04","9968000","0","0","23351637800","0.04"
"2020/07/16","0","0","0","919513","0.00","0","0","0","66486285900","0.00"
"2020/07/15","0","0","0","545335","0.00","0","0","0","38482772100","0.00"
"2020/07/14","0","0","0","290708","0.00","0","0","0","19909725700","0.00"
"2020/07/13","133","0","0","246099","0.05","9242400","0","0","17128343900","0.05"
"2020/07/10","83","0","0","359342","0.02","5701700","0","0","24734177300","0.02"
"2020/07/09","107","0","0","409242","0.03","7500700","0","0","28663196600","0.03"
"2020/07/08","32","0","0","251285","0.01","2265000","0","0","17811469300","0.01"
"2020/07/07","0","0","0","361341","0.00","0","0","0","25683791100","0.00"
"2020/07/06","182","0","0","277236","0.07","12860600","0","0","19562313400","0.07"
"2020/07/03","734","0","0","327098","0.22","52058600","0","0","23225351700","0.22"
"2020/07/02","184","0","0","532382","0.03","13051700","0","0","37549917300","0.03"
"2020/07/01","0","0","0","626957","0.00","0","0","0","43522307800","0.00"
"2020/06/30","947","0","0","3299832","0.03","67237000","0","0","236002743500","0.03"
"2020/06/29","2","0","0","584492","0.00","132000","0","0","38976336100","0.00"
"2020/06/26","879","0","0","373427","0.24","60486700","0","0","25663537000","0.24"
"2020/06/25","3","0","0","477484","0.00","205800","0","0","32788214100","0.00"
"2020/06/24","151","0","0","340968","0.04","10554900","0","0","23863803700","0.04"
"2020/06/23","659","0","0","527618","0.12","45807700","0","0","36891969500","0.12"
"2020/06/22","130","0","0","526850","0.02","9185000","0","0","37182560000","0.02"
"2020/06/19","123","0","0","584062","0.02","8850600","0","0","41872008400","0.02"
"2020/06/18","177","0","0","575467","0.03","12547400","0","0","40945457500","0.03"
"2020/06/17","367","0","0","516721","0.07","26650300","0","0","37543181600","0.07"
"2020/06/16","219","0","0","426501","0.05","16208400","0","0","31559745500","0.05"
"2020/06/15","108","0","0","830788","0.01","7830000","0","0","61609202700","0.01"
"2020/06/12","465","0","0","814104","0.06","35659900","0","0","62401597700","0.06"
"2020/06/11","1519","0","0","671699","0.23","120760500","0","0","53491521700","0.23"
"2020/06/10","299","0","0","660142","0.05","24009700","0","0","53214251200","0.05"
"2020/06/09","196","0","0","589296","0.03","16016200","0","0","48387299100","0.03"
"2020/06/08","0","0","0","662927","0.00","0","0","0","55340000000","0.00"
"2020/06/05","51","0","0","610885","0.01","4243200","0","0","50693564600","0.01"
"2020/06/04","67","0","0","1351798","0.00","5535700","0","0","112200945900","0.00"
"2020/06/03","243","0","0","996801","0.02","20040600","0","0","82092356500","0.02"
"2020/06/02","43","0","0","757354","0.01","3487400","0","0","61658905300","0.01"
"2020/06/01","450","0","0","454997","0.10","36164100","0","0","36332976700","0.10"
"2020/05/29","668","0","0","517238","0.13","52874800","0","0","40945230500","0.13"
"2020/05/28","33","0","0","570188","0.01","2641200","0","0","45460442400","0.01"
"2020/05/27","206","0","0","574447","0.04","16856300","0","0","46418408800","0.04"
"2020/05/26","0","0","0","565480","0.00","0","0","0","45659841400","0.00"
"2020/05/25","0","0","0","495237","0.00","0","0","0","39129422200","0.00"
"2020/05/22","10","0","0","567533","0.00","818000","0","0","45649265300","0.00"
"2020/05/21","0","0","0","404973","0.00","0","0","0","33449157000","0.00"
"2020/05/20","94","0","0","532736","0.02","7773500","0","0","43912898900","0.02"
"2020/05/19","18","0","0","1320419","0.00","1505500","0","0","110154722100","0.00"
"2020/05/18","116","0","0","315189","0.04","9268400","0","0","25031701900","0.04"
"2020/05/15","15","0","0","315438","0.00","1194800","0","0","25169828600","0.00"
"2020/05/14","81","0","0","453644","0.02","6486600","0","0","36321869900","0.02"
"2020/05/13","8","0","0","396098","0.00","642400","0","0","31598500000","0.00"
"2020/05/12","186","0","0","548910","0.03","14997600","0","0","44180796000","0.03"
"2020/05/11","242","0","0","884533","0.03","19352600","0","0","71168928500","0.03"
"2020/05/08","526","0","0","615633","0.09","43472400","0","0","50942167400","0.09"
"2020/05/07","472","0","0","738443","0.06","39423200","0","0","61291232800","0.06"
"2020/05/06","16","0","0","603409","0.00","1356800","0","0","50741723000","0.00"
"2020/05/04","61","0","0","883340","0.01","5134600","0","0","74530114700","0.01"
"2020/04/29","0","0","0","2042454","0.00","0","0","0","172514703300","0.00"
"2020/04/28","26","0","0","1661552","0.00","2132000","0","0","134447540300","0.00"
"2020/04/27","55","0","0","660048","0.01","4301000","0","0","51333911700","0.01"
"2020/04/24","12","0","0","486126","0.00","922800","0","0","37311197400","0.00"
"2020/04/23","88","0","0","479602","0.02","6838100","0","0","37379015700","0.02"
"2020/04/22","31","0","0","551808","0.01","2404100","0","0","42088043500","0.01"
"2020/04/21","328","0","0","812738","0.04","25609900","0","0","63130146200","0.04"
"2020/04/20","153","0","0","1105161","0.01","12063400","0","0","88433605900","0.01"
"2020/04/17","182","0","0","1671138","0.01","14139400","0","0","131709954300","0.01"
"2020/04/16","2897","0","0","516018","0.56","212280500","0","0","37952797800","0.56"
"2020/04/14","0","0","0","460165","0.00","0","0","0","33573248900","0.00"
"2020/04/13","3336","0","0","474553","0.70","245468700","0","0","34846683100","0.70"
"2020/04/10","87","0","0","588620","0.01","6517200","0","0","43622606200","0.01"
"2020/04/09","56","0","0","658059","0.01","4216800","0","0","49236896000","0.01"
"2020/04/08","71","0","0","999500","0.01","5254800","0","0","74875914000","0.01"
"2020/04/07","1888","0","0","1121802","0.17","135686100","0","0","81360858900","0.17"
"2020/04/06","70","0","0","805194","0.01","4921000","0","0","55411222100","0.01"
"2020/04/03","656","0","0","494459","0.13","44042800","0","0","33205461100","0.13"
"2020/04/02","992","0","0","761774","0.13","66575200","0","0","50956930800","0.13"
"2020/04/01","2180","0","0","718939","0.30","151314700","0","0","49724900000","0.30"
"2020/03/31","2130","0","0","1091119","0.20","145793000","0","0","75297630500","0.19"
"2020/03/30","108","0","0","997649","0.01","7389000","0","0","67461164800","0.01"
"2020/03/27","281","0","0","1064237","0.03","19920600","0","0","75458497900","0.03"
"2020/03/26","81","0","0","904978","0.01","5751000","0","0","66321546800","0.01"
"2020/03/25","119","0","0","1246474","0.01","8385500","0","0","86604755400","0.01"
"2020/03/24","264","0","0","885966","0.03","17106400","0","0","56493414800","0.03"
"2020/03/23","120","0","0","735001","0.02","7416000","0","0","46038510800","0.02"
"2020/03/20","397","0","0","835080","0.05","26876900","0","0","54914651000","0.05"
"2020/03/19","38","0","0","1094365","0.00","2436400","0","0","73063883900","0.00"
"2020/03/18","0","0","0","1270816","0.00","0","0","0","94799511500","0.00"
"2020/03/17","328","0","0","923565","0.04","23219400","0","0","66853365700","0.03"
"2020/03/16","15268","0","0","755600","2.02","1139977600","0","0","55855824900","2.04"
"2020/03/13","354669","0","0","1613653","21.98","25782533600","0","0","117871153900","21.87"
"2020/03/12","372081","0","0","1418707","26.23","29526273100","0","0","112377422900","26.27"
"2020/03/11","36032","0","0","478135","7.54","3002983100","0","0","39970759000","7.51"
"2020/03/10","47047","0","0","813711","5.78","3960964600","0","0","68006957600","5.82"
"2020/03/09","278014","0","0","772226","36.00","22503566700","0","0","62446810100","36.04"
"2020/03/06","43622","0","0","501682","8.70","3673004400","0","0","42403360900","8.66"
"2020/03/05","45682","0","0","623272","7.33","3931286400","0","0","53678460900","7.32"
"2020/03/04","66700","0","0","595455","11.20","5649871900","0","0","50297236500","11.23"
"2020/03/03","46396","0","0","599394","7.74","3846955000","0","0","49965527600","7.70"
"2020/03/02","79377","0","0","731391","10.85","6433780500","0","0","59359583700","10.84"
"2020/02/28","132049","0","0","1041668","12.68","10636127500","0","0","84322186800","12.61"
"2020/02/27","87392","0","0","593162","14.73","7384962700","0","0","50253909300","14.70"
"2020/02/26","55509","0","0","645087","8.60","4756285000","0","0","55315266700","8.60"
"2020/02/25","148733","0","0","815626","18.24","12750615600","0","0","69703026600","18.29"
"2020/02/24","172107","0","0","1047798","16.43","14541554100","0","0","88552994100","16.42"
"2020/02/21","91810","0","0","883251","10.39","8195952400","0","0","79086360500","10.36"
"2020/02/20","124865","0","0","787822","15.85","11376767700","0","0","72107994100","15.78"
"2020/02/19","37687","0","0","459080","8.21","3540704100","0","0","43178227200","8.20"
"2020/02/18","85448","0","0","652214","13.10","8127903800","0","0","62132808600","13.08"
"2020/02/17","43822","0","0","499871","8.77","4287046500","0","0","48863982200","8.77"
"2020/02/14","26507","0","0","467931","5.66","2564532600","0","0","45239168100","5.67"
"2020/02/13","102628","0","0","1203127","8.53","9958618000","0","0","116779802300","8.53"
"2020/02/12","59893","0","0","1076967","5.56","5745264900","0","0","103081001800","5.57"
"2020/02/11","35932","0","0","549352","6.54","3319240600","0","0","50851279400","6.53"
"2020/02/10","103244","0","0","647191","15.95","9296563200","0","0","58350280100","15.93"
"2020/02/07","115469","0","0","996203","11.59","10685399600","0","0","92290724200","11.58"
"2020/02/06","54715","0","0","1166680","4.69","5126255700","0","0","108664550700","4.72"
"2020/02/05","55978","0","0","673171","8.32","5004918700","0","0","60267518200","8.30"
"2020/02/04","91509","0","0","870658","10.51","8198070600","0","0","78135040200","10.49"
"2020/02/03","311088","0","0","1729475","17.99","27249722000","0","0","152380624200","17.88"
"2020/01/31","82661","0","0","785687","10.52","7320280800","0","0","69596632700","10.52"
"2020/01/30","104968","0","0","841384","12.48","9255670800","0","0","74360264600","12.45"
"2020/01/29","52782","0","0","1553767","3.40","4693323600","0","0","138176403100","3.40"
"2020/01/28","118404","0","0","2383525","4.97","10351784000","0","0","208188937500","4.97"
"2020/01/23","82318","0","0","952483","8.64","8019335600","0","0","93184424800","8.61"
"2020/01/22","86337","0","0","1412802","6.11","8500653000","0","0","140785565800","6.04"
"2020/01/21","138759","0","0","1196061","11.60","13981853200","0","0","120654083400","11.59"
"2020/01/20","110487","0","0","1168346","9.46","11566812500","0","0","121747577000","9.50"
"2020/01/17","4420","0","0","242391","1.82","477461500","0","0","26165586000","1.82"
"2020/01/16","7492","0","0","308999","2.42","796916000","0","0","32820767000","2.43"
"2020/01/15","29075","0","0","399136","7.28","3059826000","0","0","41924995000","7.30"
"2020/01/14","24413","0","0","765307","3.19","2609005500","0","0","81843448310","3.19"
"2020/01/13","38331","0","0","574810","6.67","4025926500","0","0","60738134000","6.63"
"2020/01/10","45222","0","0","559067","8.09","4596420000","0","0","56805278500","8.09"
"2020/01/09","118457","0","0","604384","19.60","11766079200","0","0","59990832600","19.61"
"2020/01/08","79227","0","0","731806","10.83","7783640200","0","0","71892495600","10.83"
"2020/01/07","64181","0","0","736235","8.72","6334715500","0","0","72508613300","8.74"
"2020/01/06","30255","0","0","413182","7.32","2855345600","0","0","38980408500","7.33"
"2020/01/03","43312","0","0","689855","6.28","4111185500","0","0","65413421800","6.28"
"2020/01/02","32327","0","0","833223","3.88","2989481600","0","0","77308840600","3.87"
"2019/12/30","20709","0","0","726313","2.85","1867144000","0","0","65200257300","2.86"
"2019/12/27","7174","0","0","553933","1.30","620700100","0","0","47908146300","1.30"
"2019/12/26","3563","0","0","312194","1.14","300219600","0","0","26350629000","1.14"
"2019/12/24","23660","0","0","343165","6.89","2007327300","0","0","29093447400","6.90"
"2019/12/23","2431","0","0","183558","1.32","209093000","0","0","15790161600","1.32"
"2019/12/20","2687","0","0","264830","1.01","230565700","0","0","22780303200","1.01"
