일자,기관,개인,외국인,기타,전체
"2020/10/06","3999700100","0","0","0","3999700100"
"2020/10/05","5105990394","0","0","0","5105990394"
"2020/09/29","9214238918","0","0","0","9214238918"
"2020/09/28","8809210876","0","0","0","8809210876"
"2020/09/25","6924656888","0","0","0","6924656888"
"2020/09/24","10794177701","0","0","0","10794177701"
"2020/09/23","11091270177","0","0","0","11091270177"
"2020/09/22","17437823595","0","0","0","17437823595"
"2020/09/21","10688443665","0","0","0","10688443665"
"2020/09/18","9869325622","0","0","0","9869325622"
"2020/09/17","11457659784","0","0","0","11457659784"
"2020/09/16","10030604604","0","0","0","10030604604"
"2020/09/15","10969186901","0","0","0","10969186901"
"2020/09/14","12186434011","0","0","0","12186434011"
"2020/09/11","20004074481","0","0","0","20004074481"
"2020/09/10","22949579977","0","0","0","22949579977"
"2020/09/09","8417677463","0","0","0","8417677463"
"2020/09/08","9307391759","0","0","0","9307391759"
"2020/09/07","5619326246","0","0","0","5619326246"
"2020/09/04","17215619723","0","0","0","17215619723"
"2020/09/03","14289178419","0","0","0","14289178419"
"2020/09/02","14609487049","0","0","0","14609487049"
"2020/09/01","8151709575","0","0","0","8151709575"
"2020/08/31","19981635029","0","0","0","19981635029"
"2020/08/28","12713882379","0","0","0","12713882379"
"2020/08/27","9785320335","0","0","0","9785320335"
"2020/08/26","8634253459","0","0","0","8634253459"
"2020/08/25","7537836959","0","0","0","7537836959"
"2020/08/24","7377684630","0","0","0","7377684630"
"2020/08/21","8836559420","0","0","0","8836559420"
"2020/08/20","14420791533","0","0","0","14420791533"
"2020/08/19","12782848027","0","0","0","12782848027"
"2020/08/18","13045215392","0","0","0","13045215392"
"2020/08/14","14926918466","0","0","0","14926918466"
"2020/08/13","9768725602","0","0","0","9768725602"
"2020/08/12","12447736519","0","0","0","12447736519"
"2020/08/11","12928988058","0","0","0","12928988058"
"2020/08/10","11278606764","0","0","0","11278606764"
"2020/08/07","18161606988","0","0","0","18161606988"
"2020/08/06","24351187950","0","0","0","24351187950"
"2020/08/05","13002096698","0","0","0","13002096698"
"2020/08/04","10916228803","0","0","0","10916228803"
"2020/08/03","11198202988","0","0","0","11198202988"
"2020/07/31","8044442695","0","0","0","8044442695"
"2020/07/30","8303454191","0","0","0","8303454191"
"2020/07/29","9928670233","0","0","0","9928670233"
"2020/07/28","11085356441","0","0","0","11085356441"
"2020/07/27","6514193516","0","0","0","6514193516"
