일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2019/04/19","2216.15","2.38","0.11","2223.42","2225.37","2215.58","525263603","4965672.0","1.46842093E9"
"2019/04/18","2213.77","-32.12","-1.43","2248.80","2250.11","2210.43","573343371","6501104.0","1.467185238E9"
"2019/04/17","2245.89","-2.74","-0.12","2249.05","2252.05","2242.01","452474829","5586184.0","1.488430885E9"
"2019/04/16","2248.63","5.75","0.26","2241.06","2249.89","2235.72","569056241","7083491.0","1.489660939E9"
"2019/04/15","2242.88","9.43","0.42","2242.31","2251.22","2240.29","404160070","6668129.0","1.485758717E9"
"2019/04/12","2233.45","9.01","0.41","2221.10","2233.45","2212.88","449634273","6098418.0","1.479300935E9"
"2019/04/11","2224.44","0.05","0.00","2227.69","2230.41","2217.18","402016393","6022087.0","1.473103446E9"
"2019/04/10","2224.39","10.83","0.49","2206.20","2225.02","2203.82","399694690","5135094.0","1.473098587E9"
"2019/04/09","2213.56","2.96","0.13","2212.32","2221.62","2203.54","414809277","4904130.0","1.466472415E9"
"2019/04/08","2210.60","0.99","0.04","2217.66","2217.87","2202.49","347910204","4660047.0","1.464185952E9"
"2019/04/05","2209.61","3.08","0.14","2206.36","2214.82","2205.26","517153053","4215787.0","1.463238721E9"
"2019/04/04","2206.53","3.26","0.15","2201.04","2216.15","2198.66","431013240","4857554.0","1.461266734E9"
"2019/04/03","2203.27","26.09","1.20","2176.81","2203.29","2172.83","358644921","5466969.0","1.458945251E9"
"2019/04/02","2177.18","8.90","0.41","2177.20","2181.37","2171.84","257453028","4247457.0","1.441635795E9"
"2019/04/01","2168.28","27.61","1.29","2153.31","2171.49","2153.31","263312768","4365111.0","1.435481137E9"
"2019/03/29","2140.67","12.57","0.59","2138.45","2143.30","2124.07","364618638","5248941.0","1.417246091E9"
"2019/03/28","2128.10","-17.52","-0.82","2131.25","2136.40","2120.93","288036217","4403906.0","1.409454256E9"
"2019/03/27","2145.62","-3.18","-0.15","2147.19","2152.91","2132.42","363169415","4490156.0","1.419130932E9"
"2019/03/26","2148.80","3.94","0.18","2152.98","2153.90","2143.63","301253574","4248900.0","1.421123429E9"
"2019/03/25","2144.86","-42.09","-1.92","2158.80","2159.25","2143.70","307071247","4136472.0","1.418438627E9"
"2019/03/22","2186.95","2.07","0.09","2192.72","2195.42","2178.77","333617567","6881723.0","1.4468427E9"
"2019/03/21","2184.88","7.78","0.36","2183.11","2200.32","2173.70","342747152","6229925.0","1.445055041E9"
"2019/03/20","2177.10","-0.52","-0.02","2171.41","2177.19","2152.21","317606686","4175741.0","1.438253703E9"
"2019/03/19","2177.62","-1.87","-0.09","2183.03","2183.76","2171.05","319702553","3867859.0","1.438506503E9"
"2019/03/18","2179.49","3.38","0.16","2179.69","2183.90","2172.34","257951275","4093226.0","1.439426928E9"
"2019/03/15","2176.11","20.43","0.95","2152.96","2181.77","2152.59","387135808","6821324.0","1.437037921E9"
"2019/03/14","2155.68","7.27","0.34","2154.35","2158.34","2142.31","341009699","5882524.0","1.423787458E9"
"2019/03/13","2148.41","-8.77","-0.41","2152.66","2154.11","2134.16","285600820","4088451.0","1.41908307E9"
"2019/03/12","2157.18","19.08","0.89","2154.61","2161.69","2150.96","355282965","4222805.0","1.424679601E9"
"2019/03/11","2138.10","0.66","0.03","2140.29","2145.31","2125.54","272103487","4077476.0","1.410561695E9"
"2019/03/08","2137.44","-28.35","-1.31","2152.80","2159.67","2137.44","313314909","4497331.0","1.41056835E9"
"2019/03/07","2165.79","-9.81","-0.45","2173.19","2181.19","2155.19","292578442","4858919.0","1.429496102E9"
"2019/03/06","2175.60","-3.63","-0.17","2177.11","2179.01","2168.46","328943179","4828088.0","1.435423977E9"
"2019/03/05","2179.23","-11.43","-0.52","2183.35","2185.74","2171.33","313145801","4980941.0","1.437785626E9"
"2019/03/04","2190.66","-4.78","-0.22","2210.97","2216.02","2188.56","373166073","6405237.0","1.445642E9"
"2019/02/28","2195.44","-39.35","-1.76","2231.58","2233.93","2195.44","510022158","8307296.0","1.448767024E9"
"2019/02/27","2234.79","8.19","0.37","2234.46","2237.77","2228.16","301513165","4914613.0","1.475176574E9"
"2019/02/26","2226.60","-5.96","-0.27","2230.37","2235.70","2221.76","331962323","5024238.0","1.46993363E9"
"2019/02/25","2232.56","2.06","0.09","2241.13","2241.76","2224.64","339233786","4689861.0","1.473911027E9"
"2019/02/22","2230.50","1.84","0.08","2222.32","2230.50","2217.08","409310838","4645184.0","1.472581253E9"
"2019/02/21","2228.66","-1.10","-0.05","2224.26","2234.31","2213.19","382510920","5480910.0","1.471404503E9"
"2019/02/20","2229.76","24.13","1.09","2216.74","2234.68","2213.83","374342331","5948417.0","1.4719368E9"
"2019/02/19","2205.63","-5.26","-0.24","2208.96","2213.87","2193.34","389093896","4534559.0","1.455230607E9"
"2019/02/18","2210.89","14.80","0.67","2207.36","2217.32","2203.00","314370950","4668187.0","1.458936951E9"
"2019/02/15","2196.09","-29.76","-1.34","2210.94","2210.94","2187.71","400591521","5097631.0","1.449296807E9"
"2019/02/14","2225.85","24.37","1.11","2195.92","2225.85","2186.09","573362007","6426023.0","1.469357631E9"
"2019/02/13","2201.48","11.01","0.50","2200.00","2203.71","2194.75","421989698","5585495.0","1.453501271E9"
"2019/02/12","2190.47","9.74","0.45","2182.71","2195.05","2178.59","429940461","5929463.0","1.446167643E9"
"2019/02/11","2180.73","3.68","0.17","2180.54","2181.58","2167.36","406059815","5327610.0","1.438816002E9"
"2019/02/08","2177.05","-26.37","-1.20","2192.01","2192.48","2171.96","391029097","5728530.0","1.436388009E9"
"2019/02/07","2203.42","-0.04","0.00","2215.77","2215.79","2196.77","427842793","6339361.0","1.454323219E9"
"2019/02/01","2203.46","-1.39","-0.06","2211.93","2218.78","2201.41","479378556","6874000.0","1.454699811E9"
"2019/01/31","2204.85","-1.35","-0.06","2222.88","2222.88","2201.22","545247910","7762307.0","1.455505296E9"
"2019/01/30","2206.20","22.84","1.05","2183.49","2206.20","2177.88","480390487","6875693.0","1.45605999E9"
"2019/01/29","2183.36","6.06","0.28","2172.83","2183.36","2162.53","552586618","6504583.0","1.441345149E9"
"2019/01/28","2177.30","-0.43","-0.02","2184.41","2188.15","2169.17","371618518","6060559.0","1.437491623E9"
"2019/01/25","2177.73","32.70","1.52","2147.92","2178.01","2146.64","410001961","7065652.0","1.437842917E9"
"2019/01/24","2145.03","17.25","0.81","2127.88","2145.08","2125.48","413652271","6035836.0","1.415738358E9"
"2019/01/23","2127.78","10.01","0.47","2108.72","2131.05","2106.74","408600062","5170562.0","1.403936954E9"
"2019/01/22","2117.77","-6.84","-0.32","2126.03","2129.37","2108.91","419441359","4897406.0","1.397318462E9"
"2019/01/21","2124.61","0.33","0.02","2133.87","2134.17","2114.45","398034986","5320635.0","1.401780024E9"
"2019/01/18","2124.28","17.22","0.82","2116.43","2124.50","2113.44","456737721","5356125.0","1.401233933E9"
"2019/01/17","2107.06","0.96","0.05","2110.14","2117.43","2101.70","475884760","5857767.0","1.389975887E9"
"2019/01/16","2106.10","8.92","0.43","2098.65","2106.35","2091.92","500078131","5352467.0","1.38869552E9"
"2019/01/15","2097.18","32.66","1.58","2069.14","2098.01","2067.58","439488652","5236964.0","1.382450778E9"
"2019/01/14","2064.52","-11.05","-0.53","2070.49","2073.94","2059.46","432890569","4941021.0","1.360565231E9"
"2019/01/11","2075.57","12.29","0.60","2070.36","2076.99","2063.99","380061043","4592461.0","1.368311381E9"
"2019/01/10","2063.28","-1.43","-0.07","2065.73","2072.81","2057.16","382877104","5434257.0","1.35985782E9"
"2019/01/09","2064.71","39.44","1.95","2034.19","2068.23","2034.19","386247767","5532689.0","1.360852002E9"
"2019/01/08","2025.27","-11.83","-0.58","2038.68","2042.70","2023.59","397831202","4826642.0","1.333996221E9"
"2019/01/07","2037.10","26.85","1.34","2034.24","2048.06","2030.90","440191435","5301385.0","1.342381871E9"
"2019/01/04","2010.25","16.55","0.83","1992.40","2011.56","1984.53","408990897","5490148.0","1.323719373E9"
"2019/01/03","1993.70","-16.30","-0.81","2011.81","2014.72","1991.65","427976017","5358519.0","1.312758913E9"
"2019/01/02","2010.00","-31.04","-1.52","2050.55","2053.45","2004.27","326367773","4295872.0","1.323645397E9"
"2018/12/28","2041.04","12.60","0.62","2036.70","2046.97","2035.41","352677713","4120696.0","1.343971858E9"
"2018/12/27","2028.44","0.43","0.02","2032.09","2035.57","2021.39","398021312","5351004.0","1.335555862E9"
"2018/12/26","2028.01","-27.00","-1.31","2028.81","2037.83","2014.28","321499356","5424078.0","1.336757289E9"
"2018/12/24","2055.01","-6.48","-0.31","2050.38","2059.94","2046.18","285275041","3843849.0","1.352900456E9"
"2018/12/21","2061.49","1.37","0.07","2052.70","2061.51","2049.76","311388830","5492538.0","1.357352795E9"
"2018/12/20","2060.12","-18.72","-0.90","2063.70","2071.08","2047.52","421064811","5483090.0","1.356169266E9"
"2018/12/19","2078.84","16.73","0.81","2068.95","2080.65","2063.01","418796781","5124895.0","1.368928571E9"
"2018/12/18","2062.11","-8.98","-0.43","2057.39","2074.31","2054.26","429530034","5241610.0","1.358110563E9"
"2018/12/17","2071.09","1.71","0.08","2071.21","2075.93","2065.51","444522436","4764477.0","1.363331838E9"
"2018/12/14","2069.38","-26.17","-1.25","2095.64","2095.64","2061.40","448237566","5784242.0","1.362231208E9"
"2018/12/13","2095.55","12.98","0.62","2087.43","2104.43","2084.37","379818934","7941966.0","1.379759768E9"
"2018/12/12","2082.57","29.60","1.44","2062.77","2084.77","2061.13","457126806","5613049.0","1.371559154E9"
"2018/12/11","2052.97","-0.82","-0.04","2058.16","2060.94","2047.17","273932724","5020322.0","1.37334257E9"
"2018/12/10","2053.79","-21.97","-1.06","2048.45","2061.78","2043.21","344164081","4697529.0","1.373936929E9"
"2018/12/07","2075.76","7.07","0.34","2081.68","2086.84","2065.62","371590518","4318800.0","1.38903461E9"
"2018/12/06","2068.69","-32.62","-1.55","2094.62","2094.62","2064.00","537409666","5606457.0","1.383505179E9"
"2018/12/05","2101.31","-13.04","-0.62","2086.57","2107.69","2086.57","492716302","4802793.0","1.405505402E9"
"2018/12/04","2114.35","-17.58","-0.82","2125.67","2128.94","2105.45","507517915","5539553.0","1.414637237E9"
"2018/12/03","2131.93","35.07","1.67","2127.78","2136.64","2113.60","436588354","5571246.0","1.427528843E9"
"2018/11/30","2096.86","-17.24","-0.82","2116.83","2122.33","2093.83","427354687","7316751.0","1.403482458E9"
"2018/11/29","2114.10","5.88","0.28","2133.95","2136.74","2108.90","307230147","5304159.0","1.414953064E9"
"2018/11/28","2108.22","8.80","0.42","2104.13","2108.65","2094.32","300075899","4793983.0","1.410935094E9"
"2018/11/27","2099.42","16.40","0.79","2091.75","2102.29","2079.49","239211333","4554649.0","1.405263074E9"
"2018/11/26","2083.02","25.54","1.24","2060.17","2083.96","2060.17","237710998","4482314.0","1.394139024E9"
"2018/11/23","2057.48","-12.47","-0.60","2073.26","2075.91","2047.96","227202249","3774227.0","1.377477157E9"
"2018/11/22","2069.95","-6.60","-0.32","2079.01","2081.75","2066.20","242498695","4152746.0","1.385804544E9"
"2018/11/21","2076.55","-6.03","-0.29","2057.07","2077.49","2049.76","267903665","5151649.0","1.389907927E9"
"2018/11/20","2082.58","-17.98","-0.86","2074.67","2089.54","2074.67","281685483","5043725.0","1.394320913E9"
"2018/11/19","2100.56","8.16","0.39","2096.13","2111.39","2089.37","273198192","4703757.0","1.407580891E9"
"2018/11/16","2092.40","4.34","0.21","2097.94","2103.11","2086.54","301604800","4837652.0","1.40321407E9"
"2018/11/15","2088.06","20.01","0.97","2061.47","2088.61","2058.73","351042679","4828620.0","1.400644704E9"
"2018/11/14","2068.05","-3.18","-0.15","2071.41","2075.12","2060.86","339046421","5561969.0","1.387531773E9"
"2018/11/13","2071.23","-9.21","-0.44","2047.62","2072.03","2032.05","383421096","5865351.0","1.389821571E9"
"2018/11/12","2080.44","-5.65","-0.27","2065.92","2087.24","2065.52","295528834","5542962.0","1.396015015E9"
"2018/11/09","2086.09","-6.54","-0.31","2093.89","2101.92","2082.47","298072439","5260640.0","1.399495753E9"
"2018/11/08","2092.63","13.94","0.67","2109.97","2120.88","2092.36","328034643","5987515.0","1.403264489E9"
"2018/11/07","2078.69","-10.93","-0.52","2090.32","2107.63","2072.48","485225008","6452004.0","1.394112654E9"
"2018/11/06","2089.62","12.70","0.61","2085.81","2092.61","2068.59","315816036","5143563.0","1.40079316E9"
"2018/11/05","2076.92","-19.08","-0.91","2079.81","2080.49","2052.67","361302495","4917286.0","1.392607296E9"
"2018/11/02","2096.00","71.54","3.53","2046.61","2096.63","2044.94","371978982","6798069.0","1.405334524E9"
"2018/11/01","2024.46","-5.23","-0.26","2035.11","2054.22","2023.43","343813982","5965853.0","1.357721489E9"
"2018/10/31","2029.69","15.00","0.74","2022.84","2030.50","2006.63","373027917","6347336.0","1.36147801E9"
"2018/10/30","2014.69","18.64","0.93","1985.95","2028.84","1985.95","441585024","7022060.0","1.350728242E9"
"2018/10/29","1996.05","-31.10","-1.53","2026.68","2045.76","1993.77","427304809","6359734.0","1.337548193E9"
"2018/10/26","2027.15","-36.15","-1.75","2066.57","2066.57","2008.86","449197781","6688109.0","1.357749078E9"
"2018/10/25","2063.30","-34.28","-1.63","2046.67","2066.06","2033.81","376014931","7607756.0","1.381218885E9"
"2018/10/24","2097.58","-8.52","-0.40","2119.19","2121.36","2092.10","399734277","6490107.0","1.404498959E9"
"2018/10/23","2106.10","-55.61","-2.57","2147.30","2148.80","2094.69","373468365","6995702.0","1.41067181E9"
"2018/10/22","2161.71","5.45","0.25","2143.08","2163.21","2136.92","308740360","3910411.0","1.447338908E9"
"2018/10/19","2156.26","7.95","0.37","2130.06","2158.78","2117.62","351771056","4875051.0","1.444034123E9"
"2018/10/18","2148.31","-19.20","-0.89","2158.80","2168.01","2146.61","321762515","4229127.0","1.438938481E9"
"2018/10/17","2167.51","22.39","1.04","2169.44","2182.77","2159.37","275159713","5284969.0","1.451605026E9"
"2018/10/16","2145.12","0.00","0.00","2156.00","2161.76","2140.19","222512420","3936708.0","1.43673959E9"
"2018/10/15","2145.12","-16.73","-0.77","2155.34","2159.23","2141.28","259176039","4708940.0","1.436393187E9"
"2018/10/12","2161.85","32.18","1.51","2131.66","2173.01","2129.13","292573680","6085084.0","1.447954874E9"
"2018/10/11","2129.67","-98.94","-4.44","2176.16","2186.69","2129.67","411919150","8335699.0","1.425862544E9"
"2018/10/10","2228.61","-25.22","-1.12","2256.03","2257.52","2222.95","365683910","8836408.0","1.491298711E9"
"2018/10/08","2253.83","-13.69","-0.60","2258.73","2273.71","2253.83","214644406","4478792.0","1.507728175E9"
"2018/10/05","2267.52","-6.97","-0.31","2269.94","2278.12","2250.99","282139132","6398399.0","1.516687626E9"
"2018/10/04","2274.49","-35.08","-1.52","2311.06","2311.06","2270.22","309502297","7606335.0","1.522077632E9"
"2018/10/02","2309.57","-29.31","-1.25","2338.28","2341.55","2308.90","287868231","6394764.0","1.54568725E9"
"2018/10/01","2338.88","-4.19","-0.18","2349.64","2352.11","2333.32","278310244","5541730.0","1.565088147E9"
"2018/09/28","2343.07","-12.36","-0.52","2356.13","2356.62","2337.47","317870220","7215237.0","1.56760041E9"
"2018/09/27","2355.43","16.26","0.70","2331.70","2355.43","2331.70","279230447","7299706.0","1.576072563E9"
"2018/09/21","2339.17","15.72","0.68","2332.04","2339.17","2325.12","321703947","8286570.0","1.565411084E9"
"2018/09/20","2323.45","14.99","0.65","2314.41","2334.04","2311.56","289085599","6468799.0","1.554805559E9"
"2018/09/19","2308.46","-0.52","-0.02","2319.22","2319.22","2301.79","350949190","6382677.0","1.544270949E9"
"2018/09/18","2308.98","5.97","0.26","2287.73","2310.97","2287.42","309235497","5794170.0","1.544113849E9"
"2018/09/17","2303.01","-15.24","-0.66","2314.55","2314.55","2295.26","343167026","5079754.0","1.53897431E9"
"2018/09/14","2318.25","32.02","1.40","2304.70","2318.65","2304.15","292236044","5839238.0","1.549484911E9"
"2018/09/13","2286.23","3.31","0.14","2285.28","2291.51","2281.63","301308674","6598921.0","1.526997038E9"
"2018/09/12","2282.92","-0.28","-0.01","2286.28","2289.66","2271.00","336830263","6445490.0","1.525237665E9"
"2018/09/11","2283.20","-5.46","-0.24","2286.91","2295.76","2275.13","368210972","6188337.0","1.525866108E9"
"2018/09/10","2288.66","7.08","0.31","2277.35","2289.38","2276.60","312612746","5599499.0","1.529962355E9"
"2018/09/07","2281.58","-6.03","-0.26","2278.08","2286.82","2264.90","357560508","6263721.0","1.525066818E9"
"2018/09/06","2287.61","-4.16","-0.18","2288.80","2298.47","2284.50","387510638","5679574.0","1.529906807E9"
"2018/09/05","2291.77","-23.95","-1.03","2310.90","2315.43","2288.01","358187171","5390489.0","1.533312914E9"
"2018/09/04","2315.72","8.69","0.38","2308.96","2317.74","2302.17","277014039","4551221.0","1.549614964E9"
"2018/09/03","2307.03","-15.85","-0.68","2317.93","2318.72","2302.17","230513226","4096555.0","1.543779721E9"
"2018/08/31","2322.88","15.53","0.67","2298.13","2322.88","2295.72","255908832","5525835.0","1.554873151E9"
"2018/08/30","2307.35","-1.68","-0.07","2313.11","2320.85","2305.46","286926328","5252383.0","1.54432757E9"
"2018/08/29","2309.03","5.91","0.26","2304.66","2309.88","2300.21","268214663","4807773.0","1.545071113E9"
"2018/08/28","2303.12","3.82","0.17","2312.14","2314.60","2299.45","276889044","5503107.0","1.540990368E9"
"2018/08/27","2299.30","6.09","0.27","2297.32","2302.87","2289.41","307044931","5766323.0","1.53834801E9"
"2018/08/24","2293.21","10.61","0.46","2276.16","2295.22","2271.35","347291597","5136918.0","1.534269102E9"
"2018/08/23","2282.60","9.27","0.41","2282.57","2282.88","2268.06","338386224","5238290.0","1.527487741E9"
"2018/08/22","2273.33","3.27","0.14","2273.68","2280.31","2268.91","269270912","5425019.0","1.521284194E9"
"2018/08/21","2270.06","22.18","0.99","2248.04","2272.86","2244.59","294337213","5182954.0","1.518199753E9"
"2018/08/20","2247.88","0.83","0.04","2257.35","2264.42","2245.06","271600351","4418977.0","1.502923724E9"
"2018/08/17","2247.05","6.25","0.28","2244.61","2250.92","2240.14","238377527","4645284.0","1.502273894E9"
"2018/08/16","2240.80","-18.11","-0.80","2233.05","2244.08","2218.09","312519375","6021649.0","1.497924104E9"
"2018/08/14","2258.91","10.46","0.47","2249.86","2262.52","2247.37","255216014","4872039.0","1.510814983E9"
"2018/08/13","2248.45","-34.34","-1.50","2266.43","2271.82","2238.55","335380511","5950056.0","1.503939154E9"
"2018/08/10","2282.79","-20.92","-0.91","2295.21","2295.62","2277.89","286161078","6186206.0","1.526683423E9"
"2018/08/09","2303.71","2.26","0.10","2303.04","2303.71","2291.91","244882986","5985859.0","1.541180723E9"
"2018/08/08","2301.45","1.29","0.06","2305.73","2308.60","2298.41","299691489","5518134.0","1.540110624E9"
"2018/08/07","2300.16","13.66","0.60","2290.85","2301.27","2279.55","230339675","4748559.0","1.538743025E9"
"2018/08/06","2286.50","-1.18","-0.05","2288.51","2300.38","2283.26","244548774","4607351.0","1.529611887E9"
"2018/08/03","2287.68","17.48","0.77","2278.33","2288.93","2272.94","270494062","4312568.0","1.531545566E9"
"2018/08/02","2270.20","-36.87","-1.60","2304.14","2306.72","2265.46","352056565","5042803.0","1.519901926E9"
"2018/08/01","2307.07","11.81","0.51","2301.17","2312.65","2301.13","219034945","4832859.0","1.544459955E9"
"2018/07/31","2295.26","1.75","0.08","2292.23","2296.60","2286.02","223927490","4878429.0","1.536034531E9"
"2018/07/30","2293.51","-1.48","-0.06","2290.18","2296.91","2283.29","206497608","4552318.0","1.534963942E9"
"2018/07/27","2294.99","5.93","0.26","2292.33","2295.27","2284.44","262143886","5091587.0","1.535382663E9"
"2018/07/26","2289.06","16.03","0.71","2284.51","2297.16","2276.54","303334181","6357106.0","1.530914784E9"
"2018/07/25","2273.03","-7.17","-0.31","2284.38","2292.61","2269.67","309319890","6142620.0","1.520152854E9"
"2018/07/24","2280.20","10.89","0.48","2273.15","2284.43","2263.13","436133079","5831914.0","1.525094802E9"
"2018/07/23","2269.31","-19.88","-0.87","2289.61","2289.61","2264.42","334290969","5549482.0","1.517777198E9"
"2018/07/20","2289.19","6.90","0.30","2281.36","2293.34","2269.55","353236050","4910685.0","1.531651201E9"
"2018/07/19","2282.29","-7.82","-0.34","2298.91","2300.18","2278.94","464516252","5431162.0","1.526048347E9"
"2018/07/18","2290.11","-7.81","-0.34","2313.78","2319.39","2287.10","402771770","5032249.0","1.5311126E9"
"2018/07/17","2297.92","-4.07","-0.18","2302.95","2306.07","2290.24","379033611","4897899.0","1.535441962E9"
"2018/07/16","2301.99","-8.91","-0.39","2312.26","2317.84","2299.79","297122349","4968950.0","1.538124414E9"
"2018/07/13","2310.90","25.84","1.13","2293.07","2313.80","2293.07","291562667","6500718.0","1.543892668E9"
"2018/07/12","2285.06","4.44","0.19","2285.93","2298.56","2277.73","364407858","6157667.0","1.52707584E9"
"2018/07/11","2280.62","-13.54","-0.59","2277.22","2287.08","2262.77","422988851","5700945.0","1.524675252E9"
"2018/07/10","2294.16","8.36","0.37","2299.09","2305.84","2292.13","339918901","5038809.0","1.533821001E9"
"2018/07/09","2285.80","12.93","0.57","2276.92","2294.61","2267.25","352638929","5796356.0","1.52755584E9"
"2018/07/06","2272.87","15.32","0.68","2261.44","2283.75","2247.35","344433123","6358358.0","1.5190667E9"
"2018/07/05","2257.55","-7.91","-0.35","2264.74","2274.74","2243.90","346883778","5166569.0","1.509639742E9"
"2018/07/04","2265.46","-7.30","-0.32","2270.95","2280.81","2261.34","315103306","4880995.0","1.514392988E9"
"2018/07/03","2272.76","1.22","0.05","2285.88","2287.39","2252.36","366027823","6002086.0","1.519169825E9"
"2018/07/02","2271.54","-54.59","-2.35","2322.23","2327.59","2271.53","393265550","5990018.0","1.518812068E9"
"2018/06/29","2326.13","11.89","0.51","2325.68","2329.58","2296.39","396663082","6309714.0","1.55471734E9"
"2018/06/28","2314.24","-27.79","-1.19","2327.37","2335.35","2310.80","414370866","5775390.0","1.546538948E9"
"2018/06/27","2342.03","-8.89","-0.38","2349.38","2358.71","2342.02","526625486","7007326.0","1.565467895E9"
"2018/06/26","2350.92","-6.96","-0.30","2334.75","2358.01","2326.61","470914793","6536279.0","1.570771913E9"
"2018/06/25","2357.88","0.66","0.03","2351.89","2361.39","2337.22","415079870","5683867.0","1.574954888E9"
"2018/06/22","2357.22","19.39","0.83","2323.08","2357.40","2320.76","537263746","6604291.0","1.574319861E9"
"2018/06/21","2337.83","-26.08","-1.10","2364.16","2370.58","2337.83","438264363","6784647.0","1.561394173E9"
"2018/06/20","2363.91","23.80","1.02","2350.24","2374.52","2345.22","456004074","6986902.0","1.578520494E9"
"2018/06/19","2340.11","-36.13","-1.52","2373.12","2379.49","2336.54","606304628","7994621.0","1.562923311E9"
"2018/06/18","2376.24","-27.80","-1.16","2404.68","2405.56","2365.31","564818841","8593501.0","1.586801749E9"
"2018/06/15","2404.04","-19.44","-0.80","2432.18","2433.51","2403.97","502361838","9089895.0","1.605379381E9"
"2018/06/14","2423.48","-45.35","-1.84","2450.86","2451.95","2422.37","533448320","9754344.0","1.61912145E9"
"2018/06/12","2468.83","-1.32","-0.05","2474.78","2479.56","2462.84","613166240","9615204.0","1.648939548E9"
"2018/06/11","2470.15","18.57","0.76","2454.25","2470.99","2448.00","427946746","7025547.0","1.649425579E9"
"2018/06/08","2451.58","-19.00","-0.77","2467.88","2468.27","2449.11","530159889","7672722.0","1.638226631E9"
"2018/06/07","2470.58","16.82","0.69","2468.26","2478.67","2466.01","474146882","8060721.0","1.650987317E9"
"2018/06/05","2453.76","6.00","0.25","2450.39","2455.78","2432.81","501363826","7344811.0","1.640471133E9"
"2018/06/04","2447.76","8.80","0.36","2444.62","2452.67","2441.25","438929359","7770705.0","1.63644267E9"
"2018/06/01","2438.96","15.95","0.66","2419.63","2445.31","2418.11","603023355","8767489.0","1.630337823E9"
"2018/05/31","2423.01","13.98","0.58","2428.83","2430.15","2415.50","816930187","1.3252142E7","1.619387832E9"
"2018/05/30","2409.03","-48.22","-1.96","2446.81","2449.88","2399.58","575922403","8999466.0","1.609052659E9"
"2018/05/29","2457.25","-21.71","-0.88","2476.70","2479.68","2457.18","571836895","8532894.0","1.641963442E9"
"2018/05/28","2478.96","18.16","0.74","2465.00","2482.40","2463.14","708362383","9841222.0","1.656584844E9"
"2018/05/25","2460.80","-5.21","-0.21","2452.80","2466.57","2444.77","653592136","9078584.0","1.645067822E9"
"2018/05/24","2466.01","-5.90","-0.24","2477.48","2481.31","2457.84","638125950","6766220.0","1.647251127E9"
"2018/05/23","2471.91","6.34","0.26","2462.98","2476.86","2460.07","752675599","9262009.0","1.651604786E9"
"2018/05/21","2465.57","4.92","0.20","2464.07","2472.30","2447.69","588088192","6298421.0","1.646798799E9"
"2018/05/18","2460.65","12.20","0.50","2459.73","2461.95","2452.34","431376689","6463039.0","1.643541494E9"
"2018/05/17","2448.45","-11.37","-0.46","2468.72","2472.82","2448.43","596771754","8190532.0","1.634548231E9"
"2018/05/16","2459.82","1.28","0.05","2446.64","2465.55","2444.67","691813391","9817111.0","1.642766226E9"
"2018/05/15","2458.54","-17.57","-0.71","2476.87","2480.22","2456.20","712619903","9446302.0","1.641597149E9"
"2018/05/14","2476.11","-1.60","-0.06","2482.97","2486.17","2471.91","650707583","9563127.0","1.654107231E9"
"2018/05/11","2477.71","13.55","0.55","2469.30","2483.85","2468.41","599900764","7588729.0","1.655512771E9"
"2018/05/10","2464.16","20.18","0.83","2458.67","2464.72","2448.01","490004983","8870446.0","1.646413173E9"
"2018/05/09","2443.98","-5.83","-0.24","2450.71","2451.86","2428.79","593365934","9069419.0","1.633304236E9"
"2018/05/08","2449.81","-11.57","-0.47","2468.45","2479.75","2444.08","714734325","9630703.0","1.638340178E9"
"2018/05/04","2461.38","-25.87","-1.04","2486.47","2487.77","2461.38","612024164","1.0816535E7","1.645196661E9"
"2018/05/03","2487.25","-18.36","-0.73","2506.94","2507.91","2487.25","614102408","7866074.0","1.66155651E9"
"2018/05/02","2505.61","-9.77","-0.39","2515.75","2516.57","2501.71","807588696","1.1712287E7","1.673457322E9"
"2018/04/30","2515.38","22.98","0.92","2502.29","2515.38","2500.22","746291866","9460289.0","1.680104341E9"
"2018/04/27","2492.40","16.76","0.68","2497.75","2508.13","2484.19","464957970","8299223.0","1.664373651E9"
"2018/04/26","2475.64","26.83","1.10","2460.62","2484.09","2456.20","520917204","7921705.0","1.653073967E9"
"2018/04/25","2448.81","-15.33","-0.62","2444.19","2453.54","2436.51","466095694","7527931.0","1.634741766E9"
"2018/04/24","2464.14","-9.97","-0.40","2478.47","2479.32","2454.44","524280424","8300866.0","1.644743511E9"
"2018/04/23","2474.11","-2.22","-0.09","2473.70","2478.57","2466.57","701423406","9372648.0","1.651720966E9"
"2018/04/20","2476.33","-9.77","-0.39","2478.59","2485.15","2472.37","531718615","7841558.0","1.653175539E9"
"2018/04/19","2486.10","6.12","0.25","2483.26","2490.57","2476.51","727030551","1.0118366E7","1.660195914E9"
"2018/04/18","2479.98","26.21","1.07","2467.55","2486.73","2467.55","647285560","8204323.0","1.655299464E9"
"2018/04/17","2453.77","-3.72","-0.15","2459.39","2465.63","2449.08","394700566","6360648.0","1.636624621E9"
"2018/04/16","2457.49","2.42","0.10","2466.04","2466.16","2449.97","347173891","6220737.0","1.638625626E9"
"2018/04/13","2455.07","12.36","0.51","2449.42","2457.85","2442.35","395886275","6923900.0","1.636609096E9"
"2018/04/12","2442.71","-1.51","-0.06","2450.95","2454.95","2441.58","441568798","8152885.0","1.626103067E9"
