,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,002600,조흥,174500,-500,-0.29,176000,176000,174500,21,3670500,104700000000,600000,2021,02,0.0034999999999999996,0.0035057306590257882
1,016800,퍼시스,29800,-100,-0.33,29550,29850,29550,494,14668300,342700000000,11500000,2021,02,0.004295652173913043,0.004280215932302305
2,058650,세아홀딩스,73900,-700,-0.94,74100,74200,73800,452,33437700,295600000000,4000000,2021,02,0.0113,0.011311806495263869
3,152550,한국ANKOR유전,1650,0,0.0,1660,1660,1650,8171,13484750,115533000000,70020000,2021,02,0.011669522993430449,0.011671773432698882
4,000157,두산2우B,54800,-800,-1.44,55800,55800,54600,106,5832500,48938482400,893038,2021,02,0.011869595694696082,0.011918023841295087
5,017390,서울가스,97000,-400,-0.41,97700,98000,95800,965,93403200,485000000000,5000000,2021,02,0.0193,0.01925839175257732
6,004450,삼화왕관,37700,-50,-0.13,37650,37900,37450,468,17579400,81220088300,2154379,2021,02,0.021723197264733828,0.02164415278036579
7,015350,부산가스,56500,-600,-1.05,57100,57100,55400,2748,153565900,621500000000,11000000,2021,02,0.024981818181818185,0.02470891391794047
8,003830,대한화섬,115000,500,0.44,114500,116500,110000,334,38201500,152720000000,1328000,2021,02,0.025150602409638557,0.025014078051335778
9,003465,유화증권우,2380,5,0.21,2375,2380,2335,4495,10615630,41593891500,17476425,2021,02,0.025720363289402724,0.025522088982705547
10,000227,유유제약2우B,28650,50,0.17,28600,28650,28600,44,1260000,4700892000,164080,2021,02,0.02681618722574354,0.026803423690652754
11,015360,예스코홀딩스,33550,-450,-1.32,33700,33700,33550,1675,56260500,201300000000,6000000,2021,02,0.027916666666666666,0.027948584202682564
12,003460,유화증권,2255,-10,-0.44,2265,2265,2220,16297,36620860,127863945825,56702415,2021,02,0.028741280243531075,0.02864048951697522
13,134380,미원화학,61600,-400,-0.65,62000,62100,61500,641,39544400,135474908800,2199268,2021,02,0.029146061325859333,0.029189464196930318
14,005725,넥센우,2945,-5,-0.17,2920,2945,2915,1170,3430140,10603767000,3600600,2021,02,0.032494584235960675,0.032348315461854266
15,001725,신영증권우,55800,0,0.0,55300,55900,55000,2435,134452200,393599975400,7053763,2021,02,0.03452058142582902,0.034159605793511946
16,001270,부국증권,21850,0,0.0,21750,21850,21600,3649,79389500,226582009100,10369886,2021,02,0.03518842926527833,0.035037865678453815
17,155900,바다로19호,2335,0,0.0,2335,2340,2300,6358,14833255,35492009340,15200004,2021,02,0.04182893636080622,0.041793224097015864
18,088260,이리츠코크렙,5220,-10,-0.19,5200,5250,5180,26819,139702480,330643099800,63341590,2021,02,0.04234026963958436,0.04225174518521738
19,004700,조광피혁,52600,-900,-1.68,53500,53500,51100,2877,149446500,349744658800,6649138,2021,02,0.04326876656793707,0.0427301736394666
20,268280,미원에스씨,112000,-500,-0.44,112500,112500,110000,2238,249418500,571200000000,5100000,2021,02,0.04388235294117647,0.043665703781512605
21,023450,동남합성,47400,400,0.85,47550,47550,46650,1614,75878350,171114000000,3610000,2021,02,0.04470914127423822,0.044343741599167805
22,001560,제일연마,7260,-110,-1.49,7390,7390,7160,4928,35642450,72600000000,10000000,2021,02,0.049280000000000004,0.04909428374655647
23,001275,부국증권우,19500,-100,-0.51,19550,19550,19450,1533,29899150,58500000000,3000000,2021,02,0.05109999999999999,0.05110965811965811
24,094800,맵스리얼티1,4000,-10,-0.25,4005,4005,3960,52536,209351325,371337324000,92834331,2021,02,0.05659113329528921,0.05637766835417815
25,168490,한국패러랠,1915,-15,-0.78,1930,1930,1915,45486,87181995,153238300000,80020000,2021,02,0.05684328917770558,0.05689308417021072
26,101060,SBS미디어홀딩스,1925,-20,-1.03,1940,1940,1900,81759,156577280,269300165750,139896190,2021,02,0.058442620917696184,0.058142288759434224
27,001525,동양우,6620,-80,-1.19,6640,6640,6560,362,2394040,4089379220,617731,2021,02,0.05860155957852205,0.05854287096416556
28,004080,신흥,12550,-300,-2.33,12600,12650,12300,5865,73045450,120480000000,9600000,2021,02,0.06109375,0.06062869355909695
29,000140,하이트진로홀딩스,15300,-350,-2.24,15400,15400,15200,14329,218673400,355063504500,23206765,2021,02,0.061744926533275964,0.06158712377605116
30,007815,코리아써우,6460,50,0.78,6340,6470,6030,1862,11539510,19151897400,2964690,2021,02,0.06280589201569135,0.06025256797793831
31,000480,조선내화,78800,-600,-0.76,78900,79600,78700,2564,202507900,315200000000,4000000,2021,02,0.06409999999999999,0.06424743020304569
32,006370,대구백화점,9310,-100,-1.06,9410,9410,9030,7030,65295940,100749198410,10821611,2021,02,0.06496260122453117,0.06481038165115462
33,071320,지역난방공사,36950,-550,-1.47,37450,37450,36900,8901,329942500,427834590800,11578744,2021,02,0.07687362290763143,0.07711917341303484
34,001070,대한방직,39600,-150,-0.38,39750,39800,39400,4196,165704250,209880000000,5300000,2021,02,0.07916981132075472,0.07895190108633506
35,002787,진흥기업2우B,11100,-200,-1.77,11150,11150,11100,236,2622350,3272368800,294808,2021,02,0.08005210170687363,0.08013613868950223
36,003080,성보화학,4105,-55,-1.32,4150,4150,4070,16095,65969230,82182100000,20020000,2021,02,0.0803946053946054,0.08027201787250508
37,034590,인천도시가스,24900,0,0.0,24900,24900,24650,3630,90266200,108931374600,4374754,2021,02,0.08297609419866808,0.08286519869180095
38,075180,새론오토모티브,5770,60,1.05,5650,5790,5520,16688,93497650,110784000000,19200000,2021,02,0.08691666666666667,0.0843963478480647
39,033660,우리금융캐피탈,10400,-150,-1.42,10500,10500,10300,50315,521183350,598477256000,57545890,2021,02,0.08743456743826536,0.08708490502770251
40,004255,NPC우,2450,0,0.0,2425,2450,2410,4779,11581845,12936000000,5280000,2021,02,0.09051136363636364,0.08953188775510204
41,001465,BYC우,161500,-500,-0.31,165000,165000,159000,195,31228500,34784677500,215385,2021,02,0.09053555261508461,0.08977659775629657
42,003030,세아제강지주,44300,-600,-1.34,44600,44900,44000,3974,176813350,183475405100,4141657,2021,02,0.09595193421376999,0.09636896558622178
43,000650,천일고속,64100,-600,-0.93,64800,65500,63100,1384,88603000,91613002000,1429220,2021,02,0.09683603643945649,0.09671443797901089
44,037710,광주신세계,158500,-3000,-1.86,158500,160000,158000,1603,254529500,253600000000,1600000,2021,02,0.1001875,0.10036652208201893
45,002820,선창산업,4475,-65,-1.43,4495,4500,4420,12904,57520075,56420750775,12607989,2021,02,0.102347805030604,0.10194843955441853
46,001720,신영증권,54400,-1300,-2.33,55200,55500,54300,9633,529438700,510611292800,9386237,2021,02,0.10262898752716343,0.10368722890885503
47,00499K,롯데지주우,58900,300,0.51,58600,59000,58000,1049,61290900,58170994700,987623,2021,02,0.10621461833108382,0.1053633349680369
48,034310,NICE,16950,-200,-1.17,17100,17300,16850,40371,686476250,642104985000,37882300,2021,02,0.10656955887050153,0.10691028196892134
49,172580,하이골드12호,2010,5,0.25,2005,2015,1985,13924,27869200,26219445000,13044500,2021,02,0.10674230518609375,0.10629210496255737
50,107590,미원홀딩스,72700,-1300,-1.76,74000,74000,71100,2484,180698200,168664000000,2320000,2021,02,0.10706896551724138,0.10713501399231609
51,025530,SJM홀딩스,3375,-160,-4.53,3535,3535,3365,16393,56601565,50402277000,14934008,2021,02,0.10976959433797008,0.11229961892396251
52,100220,비상교육,6600,10,0.15,6540,6630,6500,14394,94146870,85778490600,12996741,2021,02,0.11075084130706306,0.10975580164848459
53,357250,미래에셋맵스리츠,4750,20,0.42,4730,4750,4730,22453,106403130,95475000000,20100000,2021,02,0.11170646766169154,0.11144606441476827
54,000760,이화산업,16250,-250,-1.52,16500,16900,16000,3175,51465300,45500000000,2800000,2021,02,0.11339285714285713,0.11311054945054946
55,077970,STX엔진,6470,-220,-3.29,6680,6680,6340,26613,172979170,148867608880,23008904,2021,02,0.11566391862906637,0.11619664700830654
