,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,152550,한국ANKOR유전,1670,10,0.6,1660,1670,1660,732,1216615,116933400000,70020000,2020,11,0.0010454155955441301,0.0010404341274605885
1,000760,이화산업,15150,-50,-0.33,15200,15250,15000,126,1906400,42420000000,2800000,2020,11,0.0045000000000000005,0.004494106553512494
2,006570,대림통상,4040,5,0.12,4035,4070,4035,777,3142130,61509000000,15225000,2020,11,0.005103448275862069,0.005108406899803281
3,017390,서울가스,95200,800,0.85,94400,96400,94400,462,44243400,476000000000,5000000,2020,11,0.00924,0.009294831932773109
4,016800,퍼시스,29500,-50,-0.17,29550,29900,29450,1155,34164400,339250000000,11500000,2020,11,0.010043478260869565,0.010070567428150332
5,172580,하이골드12호,2145,5,0.23,2135,2150,2130,1394,2979320,27980452500,13044500,2020,11,0.010686496224462418,0.01064786211016423
6,001725,신영증권우,51400,-700,-1.34,52100,52100,51400,998,51463400,362563418200,7053763,2020,11,0.01414847649403588,0.0141943167502937
7,023450,동남합성,39000,0,0.0,38650,39000,38650,577,22466000,140790000000,3610000,2020,11,0.015983379501385044,0.015957099225797286
8,023000,삼원강재,2505,-20,-0.79,2520,2535,2505,9028,22692315,100200000000,40000000,2020,11,0.02257,0.02264702095808383
9,058650,세아홀딩스,76800,-500,-0.65,77300,77600,76500,918,70600200,307200000000,4000000,2020,11,0.022949999999999998,0.0229818359375
10,268280,미원에스씨,103500,0,0.0,102500,105000,102500,1485,153910500,527850000000,5100000,2020,11,0.02911764705882353,0.02915799943165672
11,004890,동일산업,68700,100,0.15,68600,69000,68500,715,49105000,166612270500,2425215,2020,11,0.029481922221328827,0.029472619185031752
12,003650,미창석유,65000,600,0.93,64800,65100,64500,521,33865900,113078680000,1739672,2020,11,0.029948174138573248,0.029948970044574277
13,004450,삼화왕관,39150,-300,-0.76,39450,39650,39100,657,25847250,84343937850,2154379,2020,11,0.030496026929337873,0.03064505957258907
14,134380,미원화학,60700,-700,-1.14,61000,61300,60700,694,42444500,133495567600,2199268,2020,11,0.03155595407199122,0.03179468859009518
15,001275,부국증권우,20600,-50,-0.24,20500,20700,20500,1003,20691150,61800000000,3000000,2020,11,0.033433333333333336,0.03348082524271845
16,101060,SBS미디어홀딩스,1795,0,0.0,1795,1800,1780,48011,85978570,251113661050,139896190,2020,11,0.03431901898114595,0.0342389058566115
17,300720,한일시멘트,92200,100,0.11,92100,93100,92000,2454,226553000,638591398800,6926154,2020,11,0.03543091880428879,0.03547698895189066
18,001070,대한방직,36450,200,0.55,36250,36500,36200,1892,68771800,193185000000,5300000,2020,11,0.03569811320754717,0.035598933664621996
19,000700,유수홀딩스,5490,-10,-0.18,5500,5570,5460,10109,55433440,142969547880,26041812,2020,11,0.03881834336258936,0.03877290011893125
20,002840,미원상사,105000,0,0.0,105000,105000,103500,1960,203974500,521850000000,4970000,2020,11,0.039436619718309855,0.039086806553607356
21,088260,이리츠코크렙,5930,0,0.0,5900,5960,5900,25739,152804530,375615628700,63341590,2020,11,0.040635228765176244,0.0406810894767223
22,000320,노루홀딩스,9670,20,0.21,9630,9680,9600,5412,52114820,128525430170,13291151,2020,11,0.04071882111639541,0.04054825564953796
23,155900,바다로19호,2515,0,0.0,2515,2525,2505,6370,16010275,38228010060,15200004,2020,11,0.04190788370845165,0.041881005511067396
24,003300,한일홀딩스,53000,100,0.19,53800,53800,52900,2607,138990500,305447268000,5763156,2020,11,0.04523563131034454,0.045503926392951075
25,036530,S&T홀딩스,14700,0,0.0,14650,14750,14400,7413,107687800,239667124200,16303886,2020,11,0.04546768788741531,0.04493223689292301
26,004700,조광피혁,52000,200,0.39,52000,52400,50500,3090,159655900,345755176000,6649138,2020,11,0.04647218932739853,0.046175997087603976
27,282690,동아타이어,9700,-150,-1.52,9850,9880,9700,6988,68311100,133210245500,13733015,2020,11,0.05088467463262802,0.051280665194780375
28,006220,제주은행,3465,5,0.14,3470,3470,3440,16916,58577290,111326201910,32128774,2020,11,0.052650624016963736,0.05261770274652496
29,117580,대성에너지,5430,-40,-0.73,5450,5480,5400,14555,79181040,149325000000,27500000,2020,11,0.05292727272727273,0.05302597689603215
30,006660,삼성공조,6650,-10,-0.15,6730,6730,6600,4694,31208860,54039988100,8126314,2020,11,0.057762966087699784,0.057751419082936475
31,015350,부산가스,50300,-300,-0.59,51000,51000,49950,6386,320253550,553300000000,11000000,2020,11,0.058054545454545456,0.057880634375564795
32,204210,모두투어리츠,3075,-45,-1.44,3100,3110,3075,4594,14184730,24067456125,7826815,2020,11,0.058695650785153354,0.058937388007807165
33,007590,동방아그로,6390,-20,-0.31,6410,6420,6370,8076,51641770,87016317030,13617577,2020,11,0.05930570467859297,0.059347225626885394
34,001560,제일연마,6990,-60,-0.85,7050,7060,6960,6098,42700200,69900000000,10000000,2020,11,0.06098,0.06108755364806867
35,003080,성보화학,4295,0,0.0,4295,4300,4225,12813,54405310,85985900000,20020000,2020,11,0.064000999000999,0.0632723620965763
36,000680,LS네트웍스,2245,-5,-0.22,2265,2265,2205,50740,113735440,176912770920,78803016,2020,11,0.06438839853540632,0.06428899361450349
37,168490,한국패러랠,1905,-5,-0.26,1910,1910,1905,51746,98756210,152438100000,80020000,2020,11,0.06466633341664584,0.06478446661300553
38,019440,세아특수강,11800,0,0.0,11900,11900,11700,5622,66207050,101126000000,8570000,2020,11,0.06560093348891481,0.06546985938334356
39,264900,크라운제과,8790,0,0.0,8850,8850,8720,8290,72750100,110084641500,12523850,2020,11,0.06619370241579067,0.06608560377607262
40,003465,유화증권우,2460,-60,-2.38,2510,2510,2410,11851,29028500,42992005500,17476425,2020,11,0.06781135157791139,0.06752069288789052
