,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,153360,하이골드3호,1235,0,0.0,1235,1255,1235,814,1006675,19944990650,16149790,2020,12,0.0050403132176950905,0.005047257317215138
1,002600,조흥,175000,500,0.29,175000,178000,175000,48,8459500,105000000000,600000,2020,12,0.008,0.008056666666666667
2,016800,퍼시스,29650,300,1.02,29350,29800,29350,1053,31141700,340975000000,11500000,2020,12,0.009156521739130435,0.00913313292763399
3,003465,유화증권우,2435,-5,-0.2,2440,2440,2400,2287,5543040,42555094875,17476425,2020,12,0.013086200409980875,0.013025561372338498
4,015350,부산가스,51000,200,0.39,51200,51200,50300,1489,75732800,561000000000,11000000,2020,12,0.013536363636363638,0.013499607843137255
5,001725,신영증권우,51000,-300,-0.58,51300,51400,50900,1077,54982300,359741913000,7053763,2020,12,0.0152684460762291,0.015283818207749399
6,155900,바다로19호,2365,-5,-0.21,2370,2370,2365,2638,6242560,35948009460,15200004,2020,12,0.01735525859072142,0.017365523414992447
7,134380,미원화학,61900,0,0.0,61500,61900,61500,523,32219500,136134689200,2199268,2020,12,0.023780639740131716,0.023667369565640438
8,058650,세아홀딩스,76500,800,1.06,75800,76900,75600,977,74139300,306000000000,4000000,2020,12,0.024425,0.024228529411764704
9,168490,한국패러랠,1900,0,0.0,1905,1905,1895,20023,38027615,152038000000,80020000,2020,12,0.0250224943764059,0.025011914784461776
10,003460,유화증권,2310,-5,-0.22,2350,2350,2305,14722,34011845,130982578650,56702415,2020,12,0.025963620773471467,0.02596669370121612
11,000760,이화산업,15950,-150,-0.93,16200,16200,15700,736,11638700,44660000000,2800000,2020,12,0.026285714285714287,0.026060680698611734
12,152550,한국ANKOR유전,1635,0,0.0,1635,1635,1635,18491,30232785,114482700000,70020000,2020,12,0.026408169094544413,0.026408169094544413
13,268280,미원에스씨,104500,1000,0.97,103000,105000,103000,1400,145238500,532950000000,5100000,2020,12,0.027450980392156862,0.027251805985552116
14,034590,인천도시가스,25000,-50,-0.2,25200,25200,24950,1388,34795450,109368850000,4374754,2020,12,0.031727498277617436,0.03181477175630904
15,001720,신영증권,52700,100,0.19,52400,53000,52300,3089,162232600,494654689900,9386237,2020,12,0.03290988710385216,0.03279714178648486
16,000480,조선내화,80600,-200,-0.25,80700,81200,80300,1355,109178400,322400000000,4000000,2020,12,0.033875,0.03386426799007444
17,006220,제주은행,3310,-5,-0.15,3315,3365,3270,12909,42622840,106346241940,32128774,2020,12,0.04017893742226205,0.04007931001835268
18,004255,NPC우,2285,0,0.0,2275,2290,2275,2196,5017630,12064800000,5280000,2020,12,0.041590909090909095,0.04158900271865261
19,003830,대한화섬,102000,1500,1.49,100500,102500,100000,569,57622000,135456000000,1328000,2020,12,0.04284638554216867,0.04253927474604299
20,005800,신영와코루,104500,500,0.48,104500,105000,103000,426,44283000,94050000000,900000,2020,12,0.04733333333333333,0.04708452950558214
21,001275,부국증권우,19600,-100,-0.51,19700,19700,19500,1511,29471250,58800000000,3000000,2020,12,0.05036666666666667,0.050121173469387756
22,009770,삼정펄프,29900,100,0.34,29900,29900,29850,1264,37784950,74749132900,2499971,2020,12,0.050560586502803435,0.05054901446221324
23,000540,흥국화재,2830,55,1.98,2835,2835,2755,33270,93301690,181806685350,64242645,2020,12,0.05178802958688889,0.05131917444090842
24,101530,해태제과식품,8250,-50,-0.6,8260,8320,8220,15195,125456200,240213781500,29116822,2020,12,0.05218632720287949,0.05222689523331949
25,001940,KISCO홀딩스,14200,100,0.71,14100,14250,14000,10212,144366800,262364596000,18476380,2020,12,0.05527056706995634,0.055025259581898765
26,017390,서울가스,90500,100,0.11,88700,91700,88600,2800,251537900,452500000000,5000000,2020,12,0.055999999999999994,0.0555884861878453
27,002820,선창산업,5050,10,0.2,4975,5050,4975,7201,36116415,63670344450,12607989,2020,12,0.057114580287149684,0.056724076667061286
28,264900,크라운제과,8880,-40,-0.45,8920,8920,8780,7330,64771140,111211788000,12523850,2020,12,0.05852832795027089,0.05824125406562118
29,000140,하이트진로홀딩스,15050,100,0.67,15000,15100,14950,13918,208839750,349261813250,23206765,2020,12,0.05997389123387081,0.05979461311749918
30,001620,케이비아이동국실업,694,14,2.06,680,696,680,41274,28523624,45833197968,66042072,2020,12,0.062496524942463945,0.062233545256682135
31,192400,쿠쿠홀딩스,99900,600,0.6,99100,100500,98400,4583,456307400,710532456300,7112437,2020,12,0.06443642312754405,0.06422048647519327
32,107590,미원홀딩스,77300,800,1.05,76500,77400,75900,1579,121403500,179336000000,2320000,2020,12,0.0680603448275862,0.06769611232546728
33,005720,넥센,4630,65,1.42,4665,4665,4540,36744,168475810,247908613510,53543977,2020,12,0.0686239649326011,0.06795883677240772
34,023000,삼원강재,2635,20,0.76,2645,2665,2605,27746,72811755,105400000000,40000000,2020,12,0.069365,0.0690813614800759
35,036530,S&T홀딩스,14900,100,0.68,14850,15200,14700,11418,169772950,242927901400,16303886,2020,12,0.07003238369061217,0.06988614688621354
36,000700,유수홀딩스,5740,-60,-1.03,5800,5800,5720,18275,105198630,149480000880,26041812,2020,12,0.07017560836396483,0.07037639107618929
37,172580,하이골드12호,1980,-15,-0.75,1995,1995,1945,9268,18330200,25828110000,13044500,2020,12,0.07104910115374297,0.07096996257178709
38,000670,영풍,538000,3000,0.56,537000,538000,530000,1341,716867000,991017520000,1842040,2020,12,0.07279972204729539,0.07233646081251924
39,006370,대구백화점,9140,400,4.58,9100,9290,8650,7890,71306450,98909524540,10821611,2020,12,0.07290966197177111,0.07209260213475494
40,006570,대림통상,3975,5,0.13,3970,4080,3935,11232,44432635,60519375000,15225000,2020,12,0.07377339901477833,0.07341885966271132
41,004700,조광피혁,59300,1900,3.31,57800,60300,56600,5060,297340500,394293883400,6649138,2020,12,0.07610008996654904,0.07541088323157082
42,001560,제일연마,7220,40,0.56,7200,7290,7110,7637,54691070,72200000000,10000000,2020,12,0.07637,0.07574940443213296
43,004690,삼천리,81400,400,0.49,81500,82000,80500,3102,252143100,330079035000,4055025,2020,12,0.07649767880592598,0.07638870490517521
44,005740,크라운해태홀딩스,8810,40,0.46,8740,8850,8720,11454,100615190,130805127070,14847347,2020,12,0.07714509534935769,0.07691991304450632
45,007590,동방아그로,6400,40,0.63,6400,6400,6360,10632,67868640,87152492800,13617577,2020,12,0.07807556366305107,0.07787343519335342
46,019685,대교우B,2520,5,0.2,2515,2520,2505,15612,39231785,48956014800,19426990,2020,12,0.0803624236178636,0.08013680272030639
47,009970,영원무역홀딩스,37750,-100,-0.26,37850,37850,37400,11047,414740950,514743598000,13635592,2020,12,0.08101591775406598,0.08057233768646113
48,088260,이리츠코크렙,5410,-10,-0.18,5440,5440,5350,51461,276922650,342678001900,63341590,2020,12,0.08124361892399606,0.08081132972195026
49,003650,미창석유,64300,-100,-0.16,64800,64800,64000,1418,91266300,111860909600,1739672,2020,12,0.0815096179049844,0.08158909160166529
50,071320,지역난방공사,40350,-100,-0.25,40500,41050,40300,9667,390412550,467202320400,11578744,2020,12,0.08348919364656476,0.08356391502202822
51,033660,아주캐피탈,12200,-100,-0.81,12300,12300,12150,48914,597135500,702059858000,57545890,2020,12,0.08499998870466684,0.08505478460214143
52,000157,두산2우B,65700,-200,-0.3,65900,67000,64600,781,50939100,58672596600,893038,2020,12,0.08745428525997774,0.08681923581340185
53,024090,디씨엠,12250,100,0.82,12250,12350,12050,10345,126315550,143325000000,11700000,2020,12,0.08841880341880341,0.08813225187510902
54,300720,한일시멘트,105000,1000,0.96,104500,105500,103000,6149,639248500,727246170000,6926154,2020,12,0.08877942939183853,0.08789987852393916
55,009160,SIMPAC,2470,15,0.61,2455,2485,2445,59007,145547845,161610904520,65429516,2020,12,0.0901840692203806,0.09006065861229547
56,117580,대성에너지,5330,-30,-0.56,5360,5360,5300,25114,133744420,146575000000,27500000,2020,12,0.09132363636363636,0.09124640627665018
57,002220,한일철강,1860,10,0.54,1840,1870,1830,23474,43346420,46281176580,24882353,2020,12,0.09433995249565023,0.09365885485878457
58,002840,미원상사,121500,3500,2.97,120000,124000,120000,4876,596210000,603855000000,4970000,2020,12,0.09810865191146881,0.09873396759155757
59,001790,대한제당,22950,150,0.66,22900,23000,22700,9199,210083550,205853651100,8969658,2020,12,0.10255686448691802,0.10205480878157716
60,053210,스카이라이프,8810,-10,-0.11,8790,8890,8740,50313,443531530,421311520460,47821966,2020,12,0.10520897447001656,0.10527400948251772
61,003240,태광산업,801000,-1000,-0.12,802000,809000,797000,1179,948457000,891833400000,1113400,2020,12,0.10589186276270882,0.1063491230537004
62,100220,비상교육,6650,20,0.3,6640,6680,6620,13814,91725570,86428327650,12996741,2020,12,0.10628818409168883,0.10612905802302654
63,001465,BYC우,138500,500,0.36,138500,138500,136500,229,31560500,29830822500,215385,2020,12,0.10632123871207375,0.10579828967169778
64,001270,부국증권,21300,-200,-0.93,21500,21700,21150,11083,236130100,220878571800,10369886,2020,12,0.10687677762320627,0.10690493789221431
65,023450,동남합성,49300,-300,-0.6,49950,50000,49000,3882,192489500,177973000000,3610000,2020,12,0.10753462603878117,0.10815657431183381
66,037710,광주신세계,153000,1000,0.66,152000,153500,151500,1728,263230000,244800000000,1600000,2020,12,0.108,0.10752859477124184
67,003030,세아제강지주,44550,-50,-0.11,45000,45000,44350,4652,207142350,184510819350,4141657,2020,12,0.11232219374998943,0.11226569299823555
68,002620,제일파마홀딩스,21200,300,1.44,20750,21250,20750,17963,378564100,338635126000,15973355,2020,12,0.11245602442317222,0.11179114950998911
69,000950,전방,29850,200,0.67,29400,30000,29350,1894,55981900,50148000000,1680000,2020,12,0.11273809523809523,0.11163336523889289
70,003920,남양유업,285000,2000,0.71,282000,286000,282000,841,238998500,205200000000,720000,2020,12,0.11680555555555557,0.11647100389863548
71,068400,SK렌터카,9050,20,0.22,9030,9090,9000,56580,511828920,427936852000,47285840,2020,12,0.11965527100713448,0.11960384285857205
72,075180,새론오토모티브,6180,30,0.49,6210,6360,6150,23563,146407400,118656000000,19200000,2020,12,0.12272395833333334,0.12338811353829557
73,280360,롯데제과,102000,0,0.0,101500,102500,101000,7899,803562500,654505134000,6416717,2020,12,0.12310033308310155,0.12277405603971932
74,101060,SBS미디어홀딩스,1860,10,0.54,1860,1870,1830,173811,322272515,260206913400,139896190,2020,12,0.12424284035183517,0.12385240299307128
75,001290,상상인증권,1060,5,0.47,1060,1075,1050,120831,128266135,101874943220,96108437,2020,12,0.1257236136302997,0.12590547876233704
76,128820,대성산업,3120,-5,-0.16,3125,3130,3090,56894,176540875,141134691360,45235478,2020,12,0.12577296077207364,0.1250868041718301
77,003300,한일홀딩스,10900,-250,-2.24,11400,11400,10800,36388,396623900,314092002000,28815780,2020,12,0.12627803238364535,0.12627634497996545
78,078520,에이블씨엔씨,7400,120,1.65,7280,7430,7260,35030,258662530,200047596600,27033459,2020,12,0.12958016212427717,0.12930049368061242
79,004450,삼화왕관,39400,-450,-1.13,39900,40100,39400,2836,112209100,84882532600,2154379,2020,12,0.13163886205723319,0.1321933931080657
80,000650,천일고속,70400,-500,-0.71,71800,71800,69900,1888,133171400,100617088000,1429220,2020,12,0.13210002658792908,0.1323546553046735
81,085620,미래에셋생명,3850,-40,-1.03,3880,3920,3785,237534,915470145,681512327650,177016189,2020,12,0.13418772675080018,0.13432921281948582
82,077970,STX엔진,7280,30,0.41,7300,7370,7100,30902,223914780,167504821120,23008904,2020,12,0.1343045283686698,0.13367661808348075
83,010400,우진아이엔에스,8070,70,0.88,8050,8100,7990,10262,82584060,61509540000,7622000,2020,12,0.1346365783258987,0.1342621973762119
84,214420,토니모리,8920,70,0.79,8850,8960,8810,24014,213807780,157348800000,17640000,2020,12,0.13613378684807256,0.13588141758945732
85,034310,NICE,19450,-100,-0.51,19500,19650,19100,51692,997436550,736810735000,37882300,2020,12,0.13645422796398318,0.135372152252912
86,003080,성보화학,4460,-105,-2.3,4565,4565,4395,27499,122549590,89289200000,20020000,2020,12,0.13735764235764236,0.13725018255287313
87,002240,고려제강,14700,-200,-1.34,15000,15000,14550,27482,404220400,294000000000,20000000,2020,12,0.13741,0.13748993197278914
88,002790,아모레G,54900,100,0.18,55000,55500,54400,114014,6264719900,4526954082000,82458180,2020,12,0.13826887762984824,0.13838708735548425
89,293940,신한알파리츠,7120,20,0.28,7110,7140,7080,73155,519551370,372590475760,52330123,2020,12,0.13979519979343447,0.13944300882630806
90,000430,대원강업,3825,25,0.66,3800,3835,3780,87222,332637790,237150000000,62000000,2020,12,0.1406806451612903,0.14026472274931479
91,000850,화천기공,32400,150,0.47,32400,32400,31900,3115,99926600,71280000000,2200000,2020,12,0.1415909090909091,0.1401888327721661
92,030610,교보증권,7640,0,0.0,7640,7660,7500,91691,693788960,493951181440,64653296,2020,12,0.14181952920080054,0.1404569896922646
93,035000,지투알,5700,-70,-1.21,5750,5750,5650,23496,133641110,94434231300,16567409,2020,12,0.14182060695187765,0.14151765536741337
94,007310,오뚜기,577000,3000,0.52,579000,579000,569000,5285,3030605000,2118733037000,3671981,2020,12,0.1439277599747929,0.14303854931582868
95,004250,NPC,3280,-20,-0.61,3300,3305,3260,52959,173921400,120441600000,36720000,2020,12,0.14422385620915032,0.14440309660449546
96,000400,롯데손해보험,1750,15,0.86,1745,1755,1740,453731,791866830,543088560000,310336320,2020,12,0.146206219110931,0.1458080483227266
97,018670,SK가스,104500,0,0.0,104500,105000,103500,13569,1414679500,964560498000,9230244,2020,12,0.14700586463369766,0.14666570971269446
98,282330,BGF리테일,135500,2000,1.5,133500,135500,132500,25983,3485099000,2341969263000,17283906,2020,12,0.15033060235342635,0.1488106208334981
99,003470,유안타증권,3055,85,2.86,2970,3055,2955,302596,915411780,609767539680,199596576,2020,12,0.1516038030632349,0.15012471481843706
100,004080,신흥,11000,400,3.77,10750,11100,10750,14825,161933450,105600000000,9600000,2020,12,0.15442708333333333,0.1533460700757576
101,005725,넥센우,3185,-35,-1.09,3225,3225,3145,5589,17759075,11467911000,3600600,2020,12,0.15522412931178137,0.1548588491836046
102,073240,금호타이어,3785,15,0.4,3755,3835,3730,449073,1699907045,1087280186295,287260287,2020,12,0.15632964956273263,0.15634489310364225
103,00279K,아모레G3우(전환),35800,0,0.0,35600,36050,35000,11155,398234400,253900760000,7092200,2020,12,0.1572854685429063,0.15684647812791108
104,003570,S&T중공업,5890,120,2.08,5780,5900,5770,52966,309143700,195858385330,33252697,2020,12,0.15928332068824372,0.1578404210159941
105,000050,경방,12400,100,0.81,12200,12550,12200,43805,545321050,339949348000,27415270,2020,12,0.15978321570424076,0.1604124417970644
106,011300,성안,347,4,1.17,345,353,342,90999,31362150,19729677420,56857860,2020,12,0.1600464737856824,0.15895926391684512
107,001795,대한제당우,14450,100,0.7,14450,14600,14450,1038,15034200,9367588200,648276,2020,12,0.16011698720915166,0.160491683440995
108,282690,동아타이어,9880,-60,-0.6,9990,10000,9790,22126,217625280,135682188200,13733015,2020,12,0.16111538507749393,0.1603934037968294
109,011810,STX,5600,90,1.63,5570,5650,5510,32026,179203580,110470651200,19726902,2020,12,0.16234682972521483,0.16221827069305808
110,008110,대동전자,4415,-10,-0.23,4425,4445,4400,17055,75333045,46315323505,10490447,2020,12,0.16257648506302927,0.16265252900990182
111,004365,세방우,7030,-60,-0.85,7100,7100,7000,6143,43216360,25935427500,3689250,2020,12,0.16651080842989766,0.1666306059539601
112,051900,LG생활건강,1620000,1000,0.06,1626000,1628000,1607000,26149,42315932000,25301479140000,15618197,2020,12,0.1674264961570148,0.1672468702950305
113,067830,세이브존I&C,2945,40,1.38,2915,2975,2890,68800,202580430,120865435775,41040895,2020,12,0.16763766969506877,0.1676082402723625
114,002810,삼영무역,14000,-150,-1.06,14250,14250,14000,31124,437751750,258537272000,18466948,2020,12,0.16853894861240742,0.16931862342850126
115,271560,오리온,124000,1500,1.22,123000,125000,122000,66845,8277538000,4902480368000,39536132,2020,12,0.16907319107493873,0.16884387858093305
116,001520,동양,1190,25,2.15,1175,1195,1165,406328,480177965,284034034970,238684063,2020,12,0.17023675351127235,0.16905648826582242
117,084870,TBH글로벌,1750,5,0.29,1745,1780,1730,36460,64002275,36499433250,20856819,2020,12,0.17481093353689264,0.17535142138131693
118,010050,우리종금,537,1,0.19,535,540,535,1533716,823294315,469447229022,874203406,2020,12,0.17544154935493353,0.17537526352326546
119,019680,대교,3685,45,1.24,3625,3685,3615,148742,544037005,312130002250,84702850,2020,12,0.17560448084096345,0.17429820942501212
120,357120,코람코에너지리츠,4805,-5,-0.1,4810,4810,4780,123658,593192745,334524100000,69620000,2020,12,0.17761850043091068,0.17732436766140316
121,094800,맵스리얼티1,3995,-10,-0.25,4015,4015,3985,168817,674717435,370873152345,92834331,2020,12,0.18184759687663393,0.1819267398391655
122,012750,에스원,85000,0,0.0,85300,85400,84400,69149,5869650900,3229930130000,37999178,2020,12,0.18197498903792078,0.18172686911961156
123,002170,삼양통상,62700,100,0.16,62700,63000,62100,5609,351694800,188100000000,3000000,2020,12,0.18696666666666667,0.18697224880382773
124,082640,동양생명,3520,0,0.0,3520,3545,3420,303373,1058152780,567982219200,161358585,2020,12,0.1880116883771632,0.1863003355088127
125,334890,이지스밸류리츠,4735,-20,-0.42,4770,4770,4725,45124,213808660,113640000000,24000000,2020,12,0.18801666666666667,0.1881456001407955
126,084680,이월드,3190,75,2.41,3115,3215,3115,194296,617903845,329016271430,103139897,2020,12,0.18838102969988424,0.18780343060676327
127,005820,원림,19700,350,1.81,19850,20750,19500,4189,82923350,43340000000,2200000,2020,12,0.19040909090909092,0.19133214120904476
128,049770,동원F&B,179000,1000,0.56,178000,179000,177000,7394,1318101500,690783196000,3859124,2020,12,0.1915978859451005,0.19081261785644246
129,183190,아세아시멘트,72500,100,0.14,72400,73000,71400,7514,543065000,282446152500,3895809,2020,12,0.1928739319612435,0.19227204732413553
130,006040,동원산업,222500,-500,-0.22,225000,225000,221000,7261,1614652500,818275122500,3677641,2020,12,0.19743634574445953,0.19732391412156125
131,100840,S&TC,15650,0,0.0,15650,15700,15450,14843,231085700,117480027150,7506711,2020,12,0.19772973809701744,0.1967021166116576
132,006880,신송홀딩스,4085,15,0.37,4050,4125,4005,23403,94464730,48320884930,11828858,2020,12,0.197846656033913,0.19549461922488842
133,025000,KPX케미칼,54900,0,0.0,53900,55500,53900,9622,527076500,265716000000,4840000,2020,12,0.198801652892562,0.19836084390853392
134,348950,제이알글로벌리츠,5160,20,0.39,5140,5160,5070,330108,1684524550,854496000000,165600000,2020,12,0.19934057971014493,0.1971366220555743
135,001527,동양2우B,12100,200,1.68,11850,12150,11850,617,7347250,3733684900,308569,2020,12,0.19995527742579455,0.19678280831893447
136,005830,DB손해보험,43750,100,0.23,43800,43900,43500,142810,6244023750,3097500000000,70800000,2020,12,0.20170903954802258,0.20158268765133172
137,002025,코오롱우,14800,0,0.0,14800,14800,14700,2183,32258050,15930572000,1076390,2020,12,0.20280753258577283,0.20249147362693568
138,003200,일신방직,80100,100,0.13,80000,80500,79200,4868,387387400,192240000000,2400000,2020,12,0.20283333333333334,0.201512380357886
139,284740,쿠쿠홈시스,39100,600,1.56,38550,39150,38300,46019,1784878550,877299603000,22437330,2020,12,0.205100161204564,0.20345142570411034
140,000087,하이트진로2우B,20350,-100,-0.49,20450,20650,20050,2330,47397550,22998308300,1130138,2020,12,0.20616951204189224,0.20609146282294163
141,001080,만호제강,17500,-50,-0.28,17400,17750,17350,8604,151100400,72625000000,4150000,2020,12,0.2073253012048193,0.20805562822719448
142,010955,S-Oil우,38550,250,0.65,38500,38950,38200,8366,322126500,155045285850,4021927,2020,12,0.20800974259353788,0.20776284698629552
143,009240,한샘,104500,500,0.48,103500,105000,103000,49044,5110899000,2459295476000,23533928,2020,12,0.2083970002797663,0.20781963980646953
144,003120,일성신약,82700,0,0.0,82700,82900,82200,5583,460700700,219982000000,2660000,2020,12,0.2098872180451128,0.2094265439899628
145,005305,롯데칠성우,59900,-500,-0.83,60400,60400,59500,1635,97486600,46441069000,775310,2020,12,0.21088338858005184,0.2099146339633138
146,001525,동양우,7010,10,0.14,6760,7020,6760,1304,8986570,4330294310,617731,2020,12,0.21109512069169264,0.20752792666418096
147,011700,한신기계,1630,0,0.0,1635,1645,1620,70113,114619070,52887226130,32446151,2020,12,0.21609034612456807,0.21672354250203896
148,002150,도화엔지니어링,8150,30,0.37,8120,8210,8080,73801,603594970,274818000000,33720000,2020,12,0.2188641755634638,0.2196344380644645
149,002030,아세아,90500,200,0.22,88000,90600,88000,4827,435430000,198287672000,2191024,2020,12,0.22030794733421452,0.21959509414180828
150,029780,삼성카드,32500,-600,-1.81,33050,33050,32000,256237,8312277350,3765413957500,115858891,2020,12,0.22116300077479595,0.22075334727655904
