,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,00781K,코리아써키트2우B,4870,-5,-0.1,4870,4870,4870,1,4870,3816614130,783699,2018,09,0.00012760000969760073,0.00012760000969760073
1,003465,유화증권우,13850,150,1.09,13850,13850,13750,17,233950,48409697250,3495285,2018,09,0.0004863694949052795,0.00048327094216644783
2,001755,한양증권우,8720,-30,-0.34,8720,8790,8720,5,43670,4578000000,525000,2018,09,0.0009523809523809523,0.00095391000436872
3,000760,이화산업,23550,450,1.95,23600,23600,23050,28,657350,65940000000,2800000,2018,09,0.001,0.0009968911131331515
4,004365,세방우,7120,50,0.71,7170,7170,7120,60,430060,26267460000,3689250,2018,09,0.0016263468184590363,0.0016372348144814916
5,000480,조선내화,83800,-300,-0.36,84000,84000,83700,99,8294800,335200000000,4000000,2018,09,0.0024749999999999998,0.002474582338902148
6,153360,하이골드3호,1805,-5,-0.28,1810,1810,1785,496,894080,29150370950,16149790,2018,09,0.003071247366064822,0.003067130780371767
7,005725,넥센우,4170,-95,-2.23,4140,4220,4140,114,476740,15014502000,3600600,2018,09,0.003166138976837194,0.0031751968863169755
8,003460,유화증권,14250,-150,-1.04,14350,14350,14150,449,6382500,161601882750,11340483,2018,09,0.003959266990656395,0.003949520817077238
9,006570,대림통상,4760,-30,-0.63,4790,4805,4760,609,2919040,72471000000,15225000,2018,09,0.004,0.004027873218252818
10,002840,미원상사,256500,3000,1.18,258500,258500,256500,33,8479000,203388597000,792938,2018,09,0.004161737739898958,0.0041688669498025
11,000145,하이트진로홀딩스우,8180,10,0.12,8180,8180,8180,20,163600,3851225800,470810,2018,09,0.004247998130880822,0.004247998130880822
12,003120,일성신약,101500,0,0.0,102000,102000,100000,114,11561000,269990000000,2660000,2018,09,0.004285714285714286,0.00428201044483129
13,034590,인천도시가스,30450,100,0.33,30450,30500,30300,189,5752450,133211259300,4374754,2018,09,0.004320242921087677,0.0043182911341188715
14,003650,미창석유,80000,-100,-0.12,79600,80200,79500,79,6303800,139173760000,1739672,2018,09,0.004541085905848919,0.0045294457805839265
15,002780,진흥기업,1970,-30,-1.5,2000,2000,1950,8088,15914935,286345571540,145353082,2018,09,0.005564381496912463,0.0055579469640154085
16,023000,삼원강재,3080,5,0.16,3065,3095,3030,2338,7134575,123200000000,40000000,2018,09,0.0058449999999999995,0.005791051136363637
17,000105,유한양행우,230000,500,0.22,230000,230000,230000,14,3220000,54323240000,236188,2018,09,0.005927481497789896,0.005927481497789896
18,058650,세아홀딩스,127000,3500,2.83,122500,127000,122500,238,29561500,508000000000,4000000,2018,09,0.00595,0.005819192913385827
19,280360,롯데제과,180500,-1500,-0.82,179500,181500,179500,270,48637500,759742911000,4209102,2018,09,0.0064146699224680226,0.0064018366339189175
20,005800,신영와코루,131000,-500,-0.38,130500,131000,130000,60,7822500,117900000000,900000,2018,09,0.006666666666666667,0.0066348600508905845
21,004450,삼화왕관,46300,-300,-0.64,46950,46950,46100,149,6887550,99747747700,2154379,2018,09,0.006916146137703719,0.006904967940444032
22,015360,예스코홀딩스,40600,200,0.5,40650,40650,40200,430,17441950,243600000000,6000000,2018,09,0.007166666666666667,0.007160077996715928
23,004700,조광피혁,36250,150,0.42,36600,36600,36100,495,17959350,241031252500,6649138,2018,09,0.007444574018466754,0.007451046208209037
24,001270,부국증권,22950,-50,-0.22,23000,23200,22850,794,18285050,237988883700,10369886,2018,09,0.00765678619803535,0.007683152975770691
25,017390,서울가스,88500,800,0.91,88000,88500,87800,393,34647900,442500000000,5000000,2018,09,0.00786,0.007830033898305085
26,100250,진양홀딩스,2770,10,0.36,2760,2785,2750,4475,12415125,154829958840,55895292,2018,09,0.008006041009679313,0.008018554737736312
27,145995,삼양사우,42150,-950,-2.2,43400,43600,42150,32,1375300,15598450500,370070,2018,09,0.008647012727321858,0.00881690139671245
28,004080,신흥,10300,0,0.0,10200,10350,10200,916,9435600,98880000000,9600000,2018,09,0.009541666666666667,0.00954247572815534
29,001720,신영증권,58300,-100,-0.17,58800,58800,57700,908,52870200,547217617100,9386237,2018,09,0.009673738261669718,0.00966164069793432
30,007815,코리아써우,3380,0,0.0,3375,3380,3335,289,964715,10020652200,2964690,2018,09,0.009748068094809239,0.009627267574459874
31,001725,신영증권우,52100,0,0.0,52600,52600,51900,694,36182200,367501052300,7053763,2018,09,0.00983872012711513,0.009845468407111823
32,003830,대한화섬,130000,0,0.0,132000,132000,129500,135,17540500,172640000000,1328000,2018,09,0.01016566265060241,0.010160159870250231
33,023450,동남합성,60300,100,0.17,60300,60300,60000,136,8199900,79291665900,1314953,2018,09,0.010342574981767409,0.010341439931835257
34,024090,디씨엠,12450,-50,-0.4,12450,12550,12400,1296,16094400,145665000000,11700000,2018,09,0.011076923076923078,0.01104891360313047
35,282690,동아타이어,13600,50,0.37,13400,13600,13400,1541,20842350,186769004000,13733015,2018,09,0.011221133887933566,0.011159426646618516
36,000320,노루홀딩스,13850,0,0.0,13850,13850,13650,1573,21656350,184082441350,13291151,2018,09,0.011834941909846634,0.011764484347979883
37,016380,동부제철,9150,100,1.1,9290,9290,9000,3380,30676410,249185829600,27233424,2018,09,0.012411219389820392,0.01231065588650953
38,134380,미원화학,44900,-250,-0.55,45350,45350,44400,285,12730550,98114582000,2185180,2018,09,0.013042403829432815,0.012975186501839247
39,092440,기신정기,3950,-15,-0.38,3965,3980,3925,3862,15213110,115340000000,29200000,2018,09,0.013226027397260273,0.01318979538754985
40,092230,KPX홀딩스,64400,0,0.0,64400,64800,64100,586,37685800,272067202400,4224646,2018,09,0.013870984693155355,0.013851651234533368
41,005720,넥센,6290,0,0.0,6250,6330,6210,7522,47282970,336791615330,53543977,2018,09,0.014048265409945176,0.014039236087772113
42,100840,S&TC,15000,-250,-1.64,15450,15450,15000,1048,15887050,109457250000,7297150,2018,09,0.014361771376496303,0.014514388037338777
43,008110,대동전자,3825,35,0.92,3815,3915,3775,1541,5872405,40125959775,10490447,2018,09,0.014689555173387749,0.014634927196579436
44,037710,광주신세계,207000,-2000,-0.96,210000,210000,206500,239,49745000,331200000000,1600000,2018,09,0.014937500000000001,0.015019625603864736
45,000680,LS네트웍스,3090,-35,-1.12,3105,3130,3030,12503,38387015,243501319440,78803016,2018,09,0.015866144006467974,0.01576460246222968
46,016800,퍼시스,30100,-350,-1.15,30300,30550,29950,1920,57929700,346150000000,11500000,2018,09,0.016695652173913045,0.016735432615917954
47,003547,대신증권2우B,8820,-10,-0.11,8860,8860,8780,1707,15059770,88200000000,10000000,2018,09,0.017070000000000002,0.017074569160997734
48,001460,BYC,272000,-1000,-0.37,274000,274000,270000,114,30888500,169895280000,624615,2018,09,0.018251242765543574,0.01818090532003008
49,036530,S&T홀딩스,13650,50,0.37,13600,13650,13350,3273,44290000,222548043900,16303886,2018,09,0.020074968630178106,0.019901320732300536
50,067830,세이브존I&C,3995,5,0.13,4000,4000,3950,8288,32998200,163958375525,41040895,2018,09,0.020194491372568752,0.020125961784104474
51,009770,삼정펄프,35450,50,0.14,35550,35550,33700,507,17512300,88623971950,2499971,2018,09,0.02028023525072891,0.019760229218658935
52,025530,SJM홀딩스,3875,0,0.0,3875,3915,3870,3078,11969715,57869281000,14934008,2018,09,0.020610675981960102,0.020684056883305667
53,004890,동일산업,68000,500,0.74,66500,68500,66500,520,35082500,164914620000,2425215,2018,09,0.02144139797914824,0.021273129089464597
54,152550,한국ANKOR유전,1845,5,0.27,1855,1855,1840,15188,27969165,129186900000,70020000,2018,09,0.02169094544415881,0.02165015570464188
55,002355,넥센타이어1우B,4225,0,0.0,4225,4230,4225,1433,6057530,27462500000,6500000,2018,09,0.022046153846153847,0.02205746017296313
56,019685,대교우B,4765,-15,-0.31,4810,4810,4760,4480,21353190,92569607350,19426990,2018,09,0.02306070060261523,0.023067171408932198
57,016710,대성홀딩스,7310,30,0.41,7320,7370,7280,3763,27471340,117613945290,16089459,2018,09,0.023387983399566138,0.02335721323884177
58,107590,미원홀딩스,40000,-200,-0.5,40200,40200,39650,560,22332150,93270960000,2331774,2018,09,0.024016049582849794,0.023943304539805314
59,000215,대림산업우,32400,200,0.62,32300,32400,31750,914,29250450,123120000000,3800000,2018,09,0.02405263157894737,0.02375767543859649
60,004360,세방,13350,100,0.75,13250,13350,13150,4646,61659500,257771011500,19308690,2018,09,0.02406170485931464,0.023920261491467205
61,001275,부국증권우,20250,0,0.0,20300,20300,20250,731,14803250,60750000000,3000000,2018,09,0.024366666666666665,0.024367489711934157
62,083420,그린케미칼,4395,-25,-0.57,4400,4400,4360,4883,21425030,87900000000,20000000,2018,09,0.024415,0.024374323094425485
63,013520,화승알앤에이,2340,-10,-0.43,2350,2350,2300,15842,36728605,151073231400,64561210,2018,09,0.024537953981965333,0.02431178883223385
64,006805,미래에셋대우우,4710,-15,-0.32,4765,4765,4700,3501,16510580,66296782500,14075750,2018,09,0.024872564516988434,0.024904044174391116
65,002025,코오롱우,21300,-150,-0.7,21400,21400,20950,276,5798200,22927107000,1076390,2018,09,0.02564126385417925,0.02528971492129382
66,268280,미원에스씨,67700,200,0.3,67500,68100,67500,1373,92987100,352391701500,5205195,2018,09,0.02637749402279838,0.02638742615225858
67,008500,일정실업,18600,-100,-0.53,18700,18700,18600,319,5936700,22320000000,1200000,2018,09,0.02658333333333333,0.026598118279569892
68,117580,대성에너지,5820,-10,-0.17,5830,5830,5780,7351,42693680,160050000000,27500000,2018,09,0.026730909090909093,0.02667521399562637
69,001560,제일연마,6500,-130,-1.96,6610,6730,6500,2706,17816120,65000000000,10000000,2018,09,0.02706,0.027409415384615388
70,000050,경방,13000,-100,-0.76,13000,13100,12900,7453,96596700,356398510000,27415270,2018,09,0.027185579423438105,0.02710356449021069
71,000140,하이트진로홀딩스,8000,30,0.38,7910,8000,7910,6376,50818830,185654120000,23206765,2018,09,0.027474747126538315,0.027372853346858125
72,084690,대상홀딩스,8320,-30,-0.36,8350,8370,8240,10009,83222360,301288316160,36212538,2018,09,0.027639598196624607,0.027622166388889948
73,000430,대원강업,4000,-15,-0.37,4045,4045,3980,17343,69287455,248000000000,62000000,2018,09,0.02797258064516129,0.02793848991935484
74,134790,시디즈,56600,-100,-0.18,55300,57600,55300,560,31793300,113200000000,2000000,2018,09,0.027999999999999997,0.02808595406360424
75,002810,삼영무역,16700,0,0.0,16800,16800,16550,4628,77476550,274992604100,16466623,2018,09,0.028105337688243668,0.02817404862707724
76,000540,흥국화재,5860,20,0.34,5850,5950,5780,18223,107152940,376461899700,64242645,2018,09,0.02836589309173058,0.028463156586467177
77,006370,대구백화점,9200,-80,-0.86,9280,9300,9180,3116,28656640,99558821200,10821611,2018,09,0.02879423405627868,0.028783627261348085
78,001529,동양3우B,31100,0,0.0,30600,31100,30600,26,800950,2790354200,89722,2018,09,0.028978399946501417,0.028704241203500257
79,024070,WISCOM,3075,-10,-0.32,3085,3085,3050,4427,13575820,46204704000,15025920,2018,09,0.029462422267654827,0.029381900163238793
80,004200,고려개발,6050,-20,-0.33,6070,6070,5970,9052,54422960,184155278450,30438889,2018,09,0.02973827329900247,0.029552755944911118
