,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,004365,세방우,6780,-90,-1.31,6780,6800,6780,6,40720,25013115000,3689250,2018,08,0.00016263468184590365,0.0001627945979539134
1,006570,대림통상,4680,80,1.74,4580,4680,4530,63,286600,71253000000,15225000,2018,08,0.00041379310344827585,0.0004022286780907471
2,004250,NPC,4615,0,0.0,4615,4615,4555,260,1196490,169462800000,36720000,2018,08,0.0007080610021786493,0.0007060487611440388
3,002355,넥센타이어1우B,4300,-15,-0.35,4300,4345,4300,48,206445,27950000000,6500000,2018,08,0.0007384615384615385,0.0007386225402504472
4,002840,미원상사,249500,-1500,-0.6,251000,251000,249500,11,2758000,197838031000,792938,2018,08,0.0013872459132996528,0.0013940696771289642
5,002600,조흥,206000,2000,0.98,206000,206000,206000,9,1854000,123600000000,600000,2018,08,0.0015,0.0015
6,017390,서울가스,87600,-400,-0.45,88000,88500,87500,142,12503600,438000000000,5000000,2018,08,0.00284,0.002854703196347032
7,134380,미원화학,44950,-50,-0.11,45000,45000,44750,63,2832150,98223841000,2185180,2018,08,0.002883057688611465,0.0028833631134420816
8,003925,남양유업우,208500,1000,0.48,206000,208500,206000,5,1035500,34749027000,166662,2018,08,0.003000084002352066,0.002979939553415409
9,004450,삼화왕관,47700,-250,-0.52,47300,47750,47300,74,3501650,102763878300,2154379,2018,08,0.0034348645247656052,0.0034074716310118084
10,005725,넥센우,4155,-15,-0.36,4110,4155,4110,143,591120,14960493000,3600600,2018,08,0.003971560295506304,0.003951206688175317
11,140890,트러스제7호,2965,50,1.72,2915,2965,2860,419,1217805,28718990000,9686000,2018,08,0.004325831096427834,0.004240417229157432
12,004989,성신양회3우B,10000,-100,-0.99,9990,10000,9990,15,149980,2868980000,286898,2018,08,0.005228338991557975,0.005227641879692434
13,092230,KPX홀딩스,64000,-500,-0.78,63600,64500,63600,225,14396500,270377344000,4224646,2018,08,0.005325890027235418,0.00532459554007602
14,003465,유화증권우,14000,150,1.08,13850,14000,13800,187,2590350,48933990000,3495285,2018,08,0.005350064443958075,0.005293559752638197
15,001460,BYC,259000,0,0.0,259000,259000,258000,38,9821000,161775285000,624615,2018,08,0.006083747588514525,0.006070766619264494
16,001795,대한제당우,13850,-50,-0.36,13950,13950,13800,40,557600,8978622600,648276,2018,08,0.006170211453146499,0.006210306690026152
17,204210,모두투어리츠,3425,0,0.0,3425,3430,3425,493,1690875,26806841375,7826815,2018,08,0.00629885847563792,0.006307624894505125
18,004135,대덕GDS우,8100,0,0.0,8150,8150,8010,142,1147400,17496000000,2160000,2018,08,0.006574074074074073,0.006558070416095107
