,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,000145,하이트진로홀딩스우,8790,-10,-0.11,8790,8790,8790,1,8790,4138419900,470810,2018,06,0.0002123999065440411,0.0002123999065440411
1,005800,신영와코루,143500,2500,1.77,141000,143500,141000,4,570500,129150000000,900000,2018,06,0.0004444444444444444,0.00044173441734417343
2,015360,예스코홀딩스,41050,250,0.61,40800,41800,40700,46,1900350,246300000000,6000000,2018,06,0.0007666666666666667,0.0007715590742996346
3,058650,세아홀딩스,138500,-1000,-0.72,139500,139500,137000,44,6064000,554000000000,4000000,2018,06,0.0011,0.0010945848375451264
4,002600,조흥,217000,-1000,-0.46,220000,220000,216000,12,2610500,130200000000,600000,2018,06,0.002,0.0020049923195084485
5,001790,대한제당,24400,300,1.24,24150,24400,23950,197,4749450,215696048800,8840002,2018,06,0.002228506283143375,0.0022019179425970085
6,000105,유한양행우,199500,-3000,-1.48,198500,199500,198500,6,1196000,47119506000,236188,2018,06,0.002540349213338527,0.0025382269500024046
7,001755,한양증권우,9020,-60,-0.66,9070,9070,9020,14,126370,4735500000,525000,2018,06,0.0026666666666666666,0.002668567205152571
8,004450,삼화왕관,47950,250,0.52,47700,48200,47700,63,3022100,103302473050,2154379,2018,06,0.002924276554868015,0.002925486593662919
9,008110,대동전자,3835,55,1.46,3780,3860,3780,352,1335880,40230864245,10490447,2018,06,0.003355433757970466,0.0033205351788236233
10,155900,바다로19호,2715,5,0.18,2710,2715,2710,515,1395665,41268010860,15200004,2018,06,0.003388157003116578,0.0033819536510609513
11,145995,삼양사우,45350,-200,-0.44,45550,45550,45000,15,678650,16782674500,370070,2018,06,0.004053287215932121,0.004043753574556904
12,002355,넥센타이어1우B,4485,25,0.56,4460,4485,4460,277,1235550,29152500000,6500000,2018,06,0.004261538461538462,0.004238229997427322
13,134380,미원화학,47600,-100,-0.21,47950,48050,47400,97,4625550,104014568000,2185180,2018,06,0.004438993584052572,0.00444702130570787
14,005257,녹십자홀딩스2우,21700,400,1.88,21600,21700,21600,39,845800,18357983000,845990,2018,06,0.004609983569545739,0.004607259958787411
15,007815,코리아써우,3680,-10,-0.27,3650,3705,3580,144,527710,10910059200,2964690,2018,06,0.004857168877690416,0.004836912342327161
16,092230,KPX홀딩스,64800,-400,-0.61,65200,65200,63900,220,14162400,273757060800,4224646,2018,06,0.005207536915519076,0.005173346016578799
17,000157,두산2우B,75800,300,0.4,76200,76200,74000,52,3905000,74714923000,985685,2018,06,0.005275519055276279,0.005226532857431975
18,003465,유화증권우,13900,-50,-0.36,13750,13900,13750,203,2791700,48584461500,3495285,2018,06,0.005807823968574808,0.005746075831261401
19,034590,인천도시가스,30000,0,0.0,29950,30050,29950,292,8753750,131242620000,4374754,2018,06,0.006674661020939691,0.006669898848407628
20,001275,부국증권우,20650,-150,-0.72,20800,20800,20500,221,4542750,61950000000,3000000,2018,06,0.007366666666666666,0.007332929782082324
21,006660,삼성공조,11100,50,0.45,11000,11100,10900,615,6763550,90202085400,8126314,2018,06,0.007568006847877156,0.007498219104366739
22,163560,동일고무벨트,7340,100,1.38,7400,7400,7240,1168,8490240,95420000000,13000000,2018,06,0.008984615384615384,0.008897757283588346
23,016800,퍼시스,31000,350,1.14,30500,31150,30350,1054,32212950,356500000000,11500000,2018,06,0.009165217391304348,0.009035890603085555
24,006570,대림통상,4475,-155,-3.35,4600,4600,4475,1611,7289390,68131875000,15225000,2018,06,0.01058128078817734,0.010698942308574365
