,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,005725,넥센우,3745,10,0.27,3800,3800,3735,38,142085,13484247000,3600600,2019,02,0.0010553796589457313,0.0010537110451922158
1,017390,서울가스,83200,-1700,-2.0,84500,84600,83200,87,7325400,416000000000,5000000,2019,02,0.00174,0.0017609134615384615
2,006570,대림통상,4365,-25,-0.57,4390,4390,4355,353,1545690,66457125000,15225000,2019,02,0.0023185550082101807,0.0023258454228948363
3,083370,동북아12호,5000,-30,-0.6,5000,5000,5000,39,195000,7928300000,1585660,2019,02,0.002459543660053227,0.002459543660053227
4,00781K,코리아써키트2우B,4550,-15,-0.33,4595,4595,4550,20,91045,3565830450,783699,2019,02,0.002552000193952015,0.002553262172069903
5,008500,일정실업,20050,-50,-0.25,20150,20250,20050,51,1027650,24060000000,1200000,2019,02,0.00425,0.004271197007481297
6,016800,퍼시스,30950,-100,-0.32,30950,31150,30650,586,18059800,355925000000,11500000,2019,02,0.005095652173913044,0.0050740464985600895
7,015360,예스코홀딩스,41150,50,0.12,41150,41550,41150,359,14840400,246900000000,6000000,2019,02,0.0059833333333333336,0.0060106925880923446
8,168490,한국패러랠,2455,0,0.0,2455,2460,2450,5507,13497165,196449100000,80020000,2019,02,0.006882029492626843,0.006870565963397135
9,036530,S&T홀딩스,12850,-100,-0.77,12950,13050,12850,1242,16037900,209504935100,16303886,2019,02,0.007617815777171161,0.007655141866870515
10,083380,동북아13호,5010,0,0.0,5010,5010,5010,126,631260,7944156600,1585660,2019,02,0.007946217978633503,0.007946217978633503
11,003120,일성신약,94300,600,0.64,93700,94300,93500,246,23053200,250838000000,2660000,2019,02,0.009248120300751879,0.009190473532718327
12,009770,삼정펄프,35250,100,0.28,35900,36100,35150,239,8537300,88123977750,2499971,2019,02,0.009560110897286409,0.009687828690869552
13,002070,남영비비안,6420,-110,-1.68,6530,6530,6420,695,4483710,44092206900,6867945,2019,02,0.010119475330684798,0.010168939854085644
14,003925,남양유업우,215000,3500,1.65,212000,216000,212000,18,3869000,35832330000,166662,2019,02,0.010800302408467438,0.010797511632651295
15,000157,두산2우B,72800,-400,-0.55,72100,73200,72000,109,7891800,71757868000,985685,2019,02,0.01105829955817528,0.010997818385574109
16,000320,노루홀딩스,13350,0,0.0,13350,13350,13200,1481,19645700,177436865850,13291151,2019,02,0.011142752046079379,0.011071938126210991
17,092230,KPX홀딩스,61000,0,0.0,61000,62500,60700,505,31003800,257703406000,4224646,2019,02,0.011953664283350604,0.012030807229610306
18,003650,미창석유,77300,300,0.39,77200,77300,77000,211,16255300,134476645600,1739672,2019,02,0.012128723115621794,0.012087823820614395
19,004080,신흥,10150,-150,-1.46,10300,10300,10150,1172,12004350,97440000000,9600000,2019,02,0.012208333333333333,0.012319735221674876
20,005800,신영와코루,132000,-500,-0.38,132000,137500,131500,115,15315000,118800000000,900000,2019,02,0.012777777777777779,0.012891414141414141
21,003570,S&T중공업,7080,-40,-0.56,7140,7240,7080,4596,32931420,229911948120,32473439,2019,02,0.014153105250109174,0.014323492219208986
22,003465,유화증권우,12600,-50,-0.4,12650,12800,12600,511,6467400,44040591000,3495285,2019,02,0.014619694817446932,0.014685089035249323
23,004250,NPC,3920,-80,-2.0,4000,4000,3920,5515,21854580,143942400000,36720000,2019,02,0.015019063180827887,0.015182864812591705
24,006660,삼성공조,9700,-50,-0.51,9790,9790,9700,1434,13962540,78825245800,8126314,2019,02,0.01764637694285503,0.017713284441163137
25,001725,신영증권우,55500,-200,-0.36,55800,55800,55000,1298,71948600,391483846500,7053763,2019,02,0.018401525540339247,0.018378433910682442
26,021820,세원정공,7710,-50,-0.64,7800,7880,7710,1878,14558140,77100000000,10000000,2019,02,0.01878,0.018882153047989625
27,004450,삼화왕관,45700,-600,-1.3,46300,46650,45700,439,20309250,98455120300,2154379,2019,02,0.02037710170773109,0.02062792665136787
28,075180,새론오토모티브,5300,10,0.19,5290,5300,5200,3916,20539120,101760000000,19200000,2019,02,0.020395833333333335,0.02018388364779874
29,163560,동일고무벨트,6740,-20,-0.3,6770,6800,6630,2730,18321350,87620000000,13000000,2019,02,0.021,0.02091000913033554
30,001880,삼호,15500,-150,-0.96,15400,15700,15200,3413,52781100,235286373000,15179766,2019,02,0.02248387755120863,0.022432705866905434
