,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,001725,신영증권우,65400,-100,-0.15,65400,65500,64800,621,40544600,461316100200,7053763,2021,06,0.008803811525847976,0.008788897673942489
1,134380,미원화학,80500,1000,1.26,81000,81500,79500,227,18404000,177041074000,2199268,2021,06,0.01032161610135736,0.01039532780963586
2,058650,세아홀딩스,106000,-500,-0.47,106500,107000,105000,511,54080500,424000000000,4000000,2021,06,0.012774999999999998,0.012754834905660378
3,015360,예스코홀딩스,38250,-50,-0.13,38250,38700,38100,987,37808700,229500000000,6000000,2021,06,0.01645,0.01647437908496732
4,268280,미원에스씨,180500,500,0.28,178000,180500,178000,1004,180688000,920550000000,5100000,2021,06,0.01968627450980392,0.01962826571071642
5,015350,부산가스,61800,0,0.0,61400,62200,61200,2199,135412700,679800000000,11000000,2021,06,0.01999090909090909,0.01991949102677258
6,002600,조흥,200000,500,0.25,201000,201000,198500,123,24581500,120000000000,600000,2021,06,0.0205,0.020484583333333334
7,004700,조광피혁,55600,100,0.18,55400,56000,55400,1466,81644700,369692072800,6649138,2021,06,0.022047970729438916,0.022084514656111935
8,001465,BYC우,186000,-500,-0.27,185500,186500,185500,49,9121500,40061610000,215385,2021,06,0.022749959375072543,0.022768680539798573
9,033660,우리금융캐피탈,12150,0,0.0,12150,12250,12050,13158,159792250,699182563500,57545890,2021,06,0.022865229819192995,0.022854152597871526
10,107590,미원홀딩스,125000,500,0.4,124500,125500,124500,554,69177000,290000000000,2320000,2021,06,0.023879310344827584,0.023854137931034483
11,001275,부국증권우,22850,50,0.22,22800,22850,22800,887,20244050,68550000000,3000000,2021,06,0.029566666666666668,0.029531801604668128
12,005800,신영와코루,127000,1000,0.79,126000,127000,125000,305,38577000,114300000000,900000,2021,06,0.03388888888888889,0.033750656167979
