,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,134380,미원화학,81400,300,0.37,81200,81700,81200,68,5540900,179020415200,2199268,2021,07,0.003091937862961676,0.003095121857364567
1,001465,BYC우,179000,0,0.0,179000,179000,178500,7,1250500,38553915000,215385,2021,07,0.003249994196438935,0.0032435097706679074
2,003465,유화증권우,2840,10,0.35,2830,2840,2790,1351,3821660,49633047000,17476425,2021,07,0.00773041397196509,0.007699829510769307
3,015360,예스코홀딩스,37350,-100,-0.27,37500,37500,37350,495,18538600,224100000000,6000000,2021,07,0.00825,0.008272467648371262
4,000480,조선내화,90600,-200,-0.22,90800,90900,90400,478,43339200,362400000000,4000000,2021,07,0.01195,0.011958940397350992
5,094800,맵스리얼티1,4615,-10,-0.22,4670,4670,4615,12377,57253825,428430437565,92834331,2021,07,0.013332352230771179,0.013363622184596455
6,002840,미원상사,210000,-500,-0.24,211000,211000,209000,750,157180000,1043700000000,4970000,2021,07,0.015090543259557344,0.015059883108172847
7,002600,조흥,192000,-500,-0.26,193000,196500,192000,139,26797500,115200000000,600000,2021,07,0.023166666666666665,0.02326171875
8,001725,신영증권우,65600,-800,-1.2,66400,66900,65600,1930,127121700,462726852800,7053763,2021,07,0.027361282197885018,0.027472298015724754
9,085620,미래에셋생명,4085,40,0.99,4110,4110,4040,52916,215295620,723111132065,177016189,2021,07,0.02989331105755531,0.029773517576085002
10,00499K,롯데지주우,58600,-200,-0.34,58800,58800,57900,300,17459100,57874707800,987623,2021,07,0.03037596329773608,0.03016706375492059
11,001270,부국증권,24500,-50,-0.2,24550,24550,24200,3199,77639250,254062207000,10369886,2021,07,0.030848940865888012,0.030559149633774534
12,152550,한국ANKOR유전,1570,-10,-0.63,1580,1580,1570,21953,34587545,109931400000,70020000,2021,07,0.03135247072265067,0.0314628441009575
13,004700,조광피혁,55300,-200,-0.36,55800,56600,55300,2103,117051700,367697331400,6649138,2021,07,0.031628159920879965,0.0318337094137529
