,종목명,종가,거래량_합계,거래대금_합계,years,month,시가총액,상장주식수,kospi벤치마크지수,시가총액대비거래대금,소외주,종목코드_y,PBR,업종명,업종월평균PBR,LOW P/B
150,동방아그로,6330,21100,132907400,2012,11,86199262410,13617577,0.3935360244208503,0.15418623812328744,so,007590,0.77,화학,1.4903947368421053,LOW
209,동방아그로,6330,13430,84591100,2013,5,86199262410,13617577,0.36792781989249856,0.09813436639126806,so,007590,0.76,화학,1.404102564102565,LOW
290,동방아그로,6360,36378,228427480,2014,1,86607789720,13617577,0.3379591512120073,0.2637493471874737,so,007590,0.76,화학,1.3219230769230772,LOW
485,NPC,6390,73964,466739690,2017,8,234640800000,36720000,0.320802676568448,0.19891668030453358,so,004250,1.09,화학,1.6714285714285713,LOW
480,NPC,6390,46356,296039000,2017,7,234640800000,36720000,0.33874116330043946,0.12616688998673717,so,004250,1.09,화학,1.622976190476191,LOW
122,동방아그로,6400,37504,242601140,2012,8,87152492800,13617577,0.3945662995313595,0.2783639712483359,so,007590,0.77,화학,1.5196052631578953,LOW
322,동방아그로,6400,15260,97266600,2014,5,87152492800,13617577,0.30803690559940516,0.11160506931592896,so,007590,0.76,화학,1.3388607594936706,LOW
251,동방아그로,6400,16196,103816370,2013,10,87152492800,13617577,0.3568913321082163,0.11912036783416022,so,007590,0.77,화학,1.3942307692307692,LOW
476,NPC,6410,140468,914051100,2017,6,235375200000,36720000,0.399061063237336,0.38833789626094845,so,004250,1.1,화학,1.6410714285714287,LOW
140,동방아그로,6430,13104,83227430,2012,10,87561020110,13617577,0.38447671717691295,0.09505077704147821,so,007590,0.78,화학,1.5085526315789473,LOW
342,대원강업,6450,207581,1358551250,2014,11,399900000000,62000000,0.39126724687859576,0.3397227431857964,so,000430,0.97,운수장비,1.0451219512195122,LOW
457,NPC,6450,123597,792681990,2017,3,236844000000,36720000,0.3634812111623776,0.3346852738511425,so,004250,1.3,화학,1.838674698795181,LOW
248,동방아그로,6470,8123,52106060,2013,9,88105723190,13617577,0.38404992695172885,0.05914038057168349,so,007590,0.78,화학,1.3711538461538464,LOW
311,동방아그로,6500,12870,81766400,2014,3,88514250500,13617577,0.31720100920644656,0.09237653771920036,so,007590,0.78,화학,1.4106410256410256,LOW
271,동방아그로,6550,1412,9065700,2013,11,89195129350,13617577,0.31210260052721794,0.010163895793487069,so,007590,0.79,화학,1.3774358974358973,LOW
467,NPC,6550,109927,711069410,2017,5,240516000000,36720000,0.41376125228155375,0.2956432877646394,so,004250,1.12,화학,1.6759523809523802,LOW
73,동방아그로,6570,44631,293995060,2012,5,89467480890,13617577,0.43191862856455754,0.32860549674072753,so,007590,0.79,화학,1.348157894736842,LOW
169,이화산업,6600,9690,64989900,2013,1,18480000000,2800000,0.3861445380386744,0.35167694805194805,so,000760,0.2,유통업,1.0295555555555553,LOW
267,신흥,6750,6300,42425500,2013,11,64800000000,9600000,0.31210260052721794,0.06547145061728395,so,004080,0.85,유통업,1.0556521739130436,LOW
291,신흥,6800,3840,26024700,2014,1,65280000000,9600000,0.3379591512120073,0.039866268382352944,so,004080,0.85,유통업,1.077173913043478,LOW
452,NPC,6800,120786,773595140,2017,2,249696000000,36720000,0.33287206663075286,0.3098147907855953,so,004250,1.37,화학,1.8615662650602405,LOW
380,대림통상,6820,63373,430755170,2015,10,103834500000,15225000,0.41799981423063737,0.414847829960177,so,006570,0.82,기계,2.0466666666666664,LOW
244,신흥,6860,22971,158435660,2013,9,65856000000,9600000,0.38404992695172885,0.24057892978620019,so,004080,0.86,유통업,1.0604444444444447,LOW
147,신흥,6960,18770,131554800,2012,11,66816000000,9600000,0.3935360244208503,0.19689116379310345,so,004080,0.87,유통업,0.9877777777777775,LOW
277,신흥,6970,6900,46768720,2013,12,66912000000,9600000,0.2932497775657455,0.06989586322333811,so,004080,0.87,유통업,1.0619565217391302,LOW
219,신흥,6990,30531,215740690,2013,7,67104000000,9600000,0.33432385587934893,0.3215019819980925,so,004080,0.88,유통업,1.0575555555555554,LOW
250,동원시스템즈,7000,73021,509381710,2013,10,168556878000,24079554,0.3568913321082163,0.30220167580465035,so,014820,1.01,화학,1.3942307692307692,LOW
187,신흥,7010,11826,83328990,2013,2,67296000000,9600000,0.3204307511804749,0.12382458095577746,so,004080,0.88,유통업,1.0228888888888892,LOW
192,신흥,7030,16472,115233630,2013,3,67488000000,9600000,0.33225589484901363,0.17074684388335704,so,004080,0.88,유통업,1.1002222222222222,LOW
176,신흥,7040,22740,164670300,2013,1,67584000000,9600000,0.3861445380386744,0.24365278764204545,so,004080,0.88,유통업,1.0295555555555553,LOW
67,신풍제지,7070,12996,91996340,2012,5,24715800900,3495870,0.43191862856455754,0.37221670611531754,so,002870,0.23,유통업,0.9404545454545453,LOW
186,남성,7100,5599,39069660,2013,2,25710633600,3621216,0.3204307511804749,0.151959148918057,so,004270,0.3,유통업,1.0228888888888892,LOW
161,신흥,7100,11050,77431500,2012,12,68160000000,9600000,0.36958228006440985,0.1136025528169014,so,004080,0.89,유통업,0.9813333333333337,LOW
172,남성,7110,4714,33399630,2013,1,25746845760,3621216,0.3861445380386744,0.12972319138171587,so,004270,0.3,유통업,1.0295555555555553,LOW
321,신흥,7110,18912,127468160,2014,5,68256000000,9600000,0.30803690559940516,0.18675011720581342,so,004080,0.88,유통업,1.3406521739130435,LOW
206,신흥,7120,28931,210316860,2013,5,68352000000,9600000,0.36792781989249856,0.307696716994382,so,004080,0.89,유통업,1.0753333333333333,LOW
249,동원시스템즈,7210,58851,414371840,2013,9,173613584340,24079554,0.38404992695172885,0.23867477972720486,so,014820,1.04,화학,1.3711538461538464,LOW
199,신흥,7400,35510,251485000,2013,4,71040000000,9600000,0.38786043933511843,0.354004786036036,so,004080,0.93,유통업,1.0535555555555556,LOW
136,남성,7400,13363,98021330,2012,10,26796998400,3621216,0.38447671717691295,0.3657922000696914,so,004270,0.31,유통업,1.0131818181818184,LOW
138,신흥,7480,23540,178307900,2012,10,71808000000,9600000,0.38447671717691295,0.2483120265151515,so,004080,0.93,유통업,1.0131818181818184,LOW
115,신흥,7700,17830,138609700,2012,8,73920000000,9600000,0.3945662995313595,0.18751312229437228,so,004080,0.96,유통업,1.0131818181818184,LOW
132,신흥,7700,20810,162097000,2012,9,73920000000,9600000,0.46083124214567206,0.21928706709956708,so,004080,0.96,유통업,1.0822727272727273,LOW
264,이화산업,7760,7740,59196800,2013,11,21728000000,2800000,0.31210260052721794,0.27244477172312226,so,000760,0.2,유통업,1.0556521739130436,LOW
105,남성,7790,9186,71137600,2012,7,28209272640,3621216,0.3886272337776552,0.25217807246518215,so,004270,0.33,유통업,0.9293181818181818,LOW
254,남성,7830,12542,98877530,2013,10,28354121280,3621216,0.3568913321082163,0.34872366180412984,so,004270,0.35,유통업,1.0697777777777777,LOW
221,남성,7890,7916,65204950,2013,7,28571394240,3621216,0.33432385587934893,0.22821759922626722,so,004270,0.36,유통업,1.0575555555555554,LOW
260,이화산업,7970,7241,58151670,2013,10,22316000000,2800000,0.3568913321082163,0.26058285535042125,so,000760,0.21,유통업,1.0697777777777777,LOW
127,이화산업,7990,7412,59773100,2012,9,22372000000,2800000,0.46083124214567206,0.2671781691399964,so,000760,0.24,유통업,1.0822727272727273,LOW
66,남성,8000,7000,56392800,2012,5,28969728000,3621216,0.43191862856455754,0.1946611304048143,so,004270,0.33,유통업,0.9404545454545453,LOW
114,이화산업,8180,10580,85354980,2012,8,22904000000,2800000,0.3945662995313595,0.372664076143905,so,000760,0.24,유통업,1.0131818181818184,LOW
370,제일연마,8190,36335,287454760,2015,6,81900000000,10000000,0.4629772495232563,0.3509826129426129,so,001560,1.25,비금속광물,1.5739999999999996,LOW
49,남성,8200,8500,68545300,2012,4,29693971200,3621216,0.43221843147297445,0.2308391139006695,so,004270,0.34,유통업,0.9929545454545452,LOW
356,제일연마,8280,33004,268282590,2014,12,82800000000,10000000,0.32511319304829495,0.3240127898550724,so,001560,1.33,비금속광물,1.3407142857142857,LOW
245,남성,8300,4080,32981700,2013,9,30056092800,3621216,0.38404992695172885,0.10973382408507867,so,004270,0.37,유통업,1.0604444444444447,LOW
240,이화산업,8300,2852,23420350,2013,9,23240000000,2800000,0.38404992695172885,0.10077603270223752,so,000760,0.22,유통업,1.0604444444444447,LOW
287,남성,8490,2127,17974890,2014,1,30744123840,3621216,0.3379591512120073,0.05846609938714064,so,004270,0.38,유통업,1.077173913043478,LOW
98,이화산업,8560,9263,77607900,2012,7,23968000000,2800000,0.3886272337776552,0.32379798064085447,so,000760,0.43,유통업,0.9293181818181818,LOW
275,동원시스템즈,8670,40159,344140910,2013,12,208769733180,24079554,0.2932497775657455,0.16484233837827622,so,014820,1.25,화학,1.3471794871794873,LOW
648,대구백화점,8800,26477,236339580,2018,12,95230176800,10821611,0.38276591630765733,0.24817719334529262,so,006370,0.28,유통업,1.2709615384615387,LOW
630,대구백화점,8890,16898,149666880,2018,11,96204121790,10821611,0.3790927220492406,0.15557221168413307,so,006370,0.28,유통업,1.2901923076923079,LOW
618,대구백화점,8900,28750,257531080,2018,10,96312337900,10821611,0.4244951710694468,0.2673915778759224,so,006370,0.28,유통업,1.1717307692307695,LOW
807,신흥,9080,57731,523445200,2020,7,87168000000,9600000,0.8747449423233076,0.60050156020558,so,004080,0.99,유통업,1.1353571428571427,LOW
843,메리츠금융지주,9110,1066120,9823262610,2020,9,1220842888340,134011294,0.8796248469332253,0.8046295476526754,so,138040,0.46,기타금융,0.672,LOW
832,신흥,9120,45674,414938550,2020,9,87552000000,9600000,0.8796248469332253,0.47393383360745617,so,004080,1.0,유통업,1.136607142857143,LOW
420,모토닉,9130,109075,1003170170,2016,9,301290000000,33000000,0.3494295089256394,0.3329583358226294,so,009680,0.79,운수장비,1.138888888888889,LOW
824,신흥,9150,72689,659612910,2020,8,87840000000,9600000,1.0138335236559897,0.750925443989071,so,004080,1.0,유통업,1.0691071428571428,LOW
428,모토닉,9230,106811,986133390,2016,10,304590000000,33000000,0.3457930228001626,0.32375763813651137,so,009680,0.8,운수장비,1.046304347826087,LOW
166,도화엔지니어링,9300,14852,136565020,2012,12,156798000000,16860000,0.36958228006440985,0.08709614918557634,so,002150,0.69,서비스업,2.482702702702702,LOW
310,동원시스템즈,9340,65733,599691980,2014,3,224903034360,24079554,0.31720100920644656,0.2666446816542631,so,014820,1.33,화학,1.4106410256410256,LOW
303,동원시스템즈,9350,74353,675267780,2014,2,225143829900,24079554,0.32358909492292,0.29992728661492846,so,014820,1.35,화학,1.3805128205128194,LOW
728,신흥,9470,29509,279905810,2019,9,90912000000,9600000,0.33054681921881063,0.3078865386307638,so,004080,1.04,유통업,1.1801851851851854,LOW
751,신흥,9510,24434,232969030,2019,12,91296000000,9600000,0.35086877151012275,0.25517988739922887,so,004080,1.05,유통업,1.1146296296296296,LOW
62,도화엔지니어링,9520,59524,631385200,2012,5,160507200000,16860000,0.43191862856455754,0.39336877099594286,so,002150,0.71,서비스업,2.219722222222222,LOW
581,대구백화점,9540,30873,302675470,2018,8,103238168940,10821611,0.3420772860559629,0.2931817496452393,so,006370,0.3,유통업,1.4778846153846152,LOW
721,신흥,9600,31022,298346200,2019,8,92160000000,9600000,0.3597976288584445,0.3237263454861111,so,004080,1.06,유통업,1.1405555555555553,LOW
137,도화엔지니어링,9790,21520,211587820,2012,10,165059400000,16860000,0.38447671717691295,0.1281888944222504,so,002150,0.73,서비스업,2.484166666666666,LOW
818,동아타이어,9930,118717,1237348820,2020,8,136368838950,13733015,1.0138335236559897,0.9073545170049275,so,282690,0.38,화학,1.3668041237113404,LOW
732,경방,10000,80283,803827990,2019,10,274152700000,27415270,0.3197189730302167,0.29320447692107354,so,000050,0.39,유통업,1.1140740740740742,LOW
124,도화엔지니어링,10000,29619,296887800,2012,9,168600000000,16860000,0.46083124214567206,0.1760900355871886,so,002150,0.75,서비스업,2.5913888888888885,LOW
435,신흥,10100,24807,246190180,2016,11,96960000000,9600000,0.3511889994763951,0.25390901402640265,so,004080,1.14,유통업,1.4369387755102045,LOW
603,신흥,10300,24920,257012950,2018,9,98880000000,9600000,0.3931282133529395,0.2599240999190938,so,004080,1.14,유통업,1.510576923076923,LOW
438,신흥,10300,14636,148391040,2016,12,98880000000,9600000,0.26976616841404605,0.15007184466019416,so,004080,1.17,유통업,1.4675510204081632,LOW
626,신흥,10300,27666,285057900,2018,11,98880000000,9600000,0.3790927220492406,0.28828671116504856,so,004080,1.14,유통업,1.2901923076923079,LOW
641,신흥,10300,23509,246789050,2018,12,98880000000,9600000,0.38276591630765733,0.24958439522653722,so,004080,1.14,유통업,1.2709615384615387,LOW
502,신흥,10450,31783,328231650,2017,10,100320000000,9600000,0.3839944167689832,0.3271846590909091,so,004080,1.19,유통업,1.283,LOW
817,동아타이어,10600,43733,480868950,2020,7,145569959000,13733015,0.8747449423233076,0.3303352925997595,so,282690,0.41,화학,1.289587628865979,LOW
800,동아타이어,10850,59443,646720700,2020,5,149003212750,13733015,0.7521586910500662,0.4340313796354703,so,282690,0.42,화학,1.1118749999999997,LOW
770,유화증권,10950,43316,491409550,2020,2,124178288850,11340483,0.5216620777710378,0.3957290397144975,so,003460,0.36,증권,0.4575000000000001,LOW
468,신흥,11000,30833,340125850,2017,5,105600000000,9600000,0.41376125228155375,0.3220888731060606,so,004080,1.25,유통업,1.5287755102040819,LOW
788,동아타이어,11100,34735,365738180,2020,4,152436466500,13733015,0.8701321327605142,0.23992827201882166,so,282690,0.45,화학,1.1198958333333338,LOW
239,사조대림,11150,17522,196634100,2013,9,66460411250,5960575,0.38404992695172885,0.29586651105773887,so,003960,0.47,음식료품,1.233225806451613,LOW
805,동아타이어,11400,92623,1056830350,2020,6,156556371000,13733015,0.9104022812711847,0.6750478075401991,so,282690,0.44,화학,1.1648453608247422,LOW
91,세원정공,11450,16120,185915000,2012,6,114500000000,10000000,0.3825025398805935,0.16237117903930132,so,021820,0.64,운수장비,1.114358974358974,LOW
790,KISCO홀딩스,11450,141354,1544853900,2020,5,211554551000,18476380,0.7521586910500662,0.7302390294595932,so,001940,0.26,철강금속,0.6516666666666667,LOW
39,세원정공,11450,40750,475360500,2012,4,114500000000,10000000,0.43221843147297445,0.4151620087336245,so,021820,0.64,운수장비,1.1746153846153844,LOW
231,사조대림,11500,9336,108206150,2013,8,68546612500,5960575,0.34572989982408203,0.15785776430600418,so,003960,0.48,음식료품,1.1890322580645158,LOW
232,유화증권,11650,10257,120166450,2013,8,132116626950,11340483,0.34572989982408203,0.09095482739313154,so,003460,0.37,증권,0.5700000000000001,LOW
222,사조대림,11700,13639,159007200,2013,7,69738727500,5960575,0.33432385587934893,0.22800416024224132,so,003960,0.49,음식료품,1.2812903225806451,LOW
286,부국증권,11750,12323,144300650,2014,1,121846160500,10369886,0.3379591512120073,0.11842855729541023,so,001270,0.41,증권,0.5666666666666665,LOW
253,유화증권,11850,26834,317562400,2013,10,134384723550,11340483,0.3568913321082163,0.23630840739263478,so,003460,0.37,증권,0.6,LOW
56,도화엔지니어링,11900,50970,602664200,2012,4,200634000000,16860000,0.43221843147297445,0.3003798957305342,so,002150,0.89,서비스업,2.3408333333333333,LOW
223,유화증권,12000,18903,228013050,2013,7,136085796000,11340483,0.33432385587934893,0.16755095439938492,so,003460,0.38,증권,0.6141666666666666,LOW
341,남성,12000,9171,106054600,2014,10,43454592000,3621216,0.3845987664393651,0.24405844151062334,so,004270,0.55,유통업,1.597826086956522,LOW
338,남성,12000,7804,90848250,2014,9,43454592000,3621216,0.34686112836105043,0.2090647865247475,so,004270,0.55,유통업,1.6384782608695654,LOW
211,사조대림,12100,17487,213718200,2013,6,72122957500,5960575,0.3753315123956449,0.29632478673659496,so,003960,0.51,음식료품,1.2332258064516133,LOW
740,디씨엠,12200,16052,196689150,2019,10,142740000000,11700000,0.3197189730302167,0.1377953972257251,so,024090,0.91,철강금속,0.9631707317073168,LOW
31,도화엔지니어링,12200,61011,789704500,2012,3,205692000000,16860000,0.4621616831907152,0.3839257238978667,so,002150,0.94,서비스업,2.496388888888889,LOW
499,대구백화점,12250,32907,400343200,2017,10,132564734750,10821611,0.3839944167689832,0.30199826579444045,so,006370,0.37,유통업,1.283,LOW
207,사조대림,12250,17302,209413400,2013,5,73017043750,5960575,0.36792781989249856,0.2868007101424179,so,003960,0.51,음식료품,1.3422580645161293,LOW
184,유화증권,12300,29447,364319600,2013,2,139487940900,11340483,0.3204307511804749,0.26118358164107075,so,003460,0.39,증권,0.6883333333333334,LOW
326,부국증권,12500,1769,21922850,2014,6,129623575000,10369886,0.3295624445893028,0.016912702801168692,so,001270,0.44,증권,0.5924999999999999,LOW
164,유화증권,12550,18102,230220950,2012,12,142323061650,11340483,0.36958228006440985,0.16175941364032623,so,003460,0.39,증권,0.6558333333333334,LOW
210,유화증권,12600,23234,290546350,2013,5,142890085800,11340483,0.36792781989249856,0.20333555569885453,so,003460,0.4,증권,0.685,LOW
359,남성,12600,12727,156892100,2015,1,45627321600,3621216,0.3686467131824192,0.3438555990102211,so,004270,0.58,유통업,1.7215217391304345,LOW
261,부국증권,12650,9766,128437450,2013,11,131179057900,10369886,0.31210260052721794,0.09791002623140503,so,001270,0.44,증권,0.585,LOW
652,동아타이어,12700,46516,594540350,2018,12,174409290500,13733015,0.38276591630765733,0.3408880044724452,so,282690,0.54,화학,1.477555555555555,LOW
71,유화증권,12700,34460,437178000,2012,5,144024134100,11340483,0.43191862856455754,0.3035449598304511,so,003460,0.39,증권,0.7009090909090908,LOW
85,경인전자,12850,2714,34151350,2012,6,20184741450,1570797,0.3825025398805935,0.1691938937369941,so,009140,0.36,전기전자,1.1176190476190477,LOW
344,남성,12850,7208,89194400,2014,11,46532625600,3621216,0.39126724687859576,0.19168142534385593,so,004270,0.59,유통업,1.5343478260869565,LOW
4,도화엔지니어링,12950,40008,533766350,2012,1,218337000000,16860000,0.49998729901411776,0.2444690318177863,so,002150,1.0,서비스업,2.4705555555555554,LOW
188,사조대림,13150,17031,223312450,2013,2,78381561250,5960575,0.3204307511804749,0.28490431478870293,so,003960,0.53,음식료품,1.3832258064516127,LOW
193,사조대림,13200,18515,241008000,2013,3,78679590000,5960575,0.33225589484901363,0.3063157802423729,so,003960,0.53,음식료품,1.4267741935483875,LOW
128,유화증권,13400,24474,325707350,2012,9,151962472200,11340483,0.46083124214567206,0.21433406898732987,so,003460,0.42,증권,0.6666666666666666,LOW
100,유화증권,13450,29640,391473900,2012,7,152529496350,11340483,0.3886272337776552,0.2566545549338923,so,003460,0.41,증권,0.6390909090909092,LOW
160,사조대림,13500,12846,171255950,2012,12,80467762500,5960575,0.36958228006440985,0.21282553991730538,so,003960,0.54,음식료품,1.298709677419355,LOW
621,유화증권,13500,30380,421848750,2018,10,153096520500,11340483,0.4244951710694468,0.27554430931694496,so,003460,0.44,증권,0.5313333333333333,LOW
51,신라교역,13550,46198,625936550,2012,4,216800000000,16000000,0.43221843147297445,0.2887161208487085,so,004970,0.63,"농업, 임업 및 어업",0.9575,LOW
22,도화엔지니어링,13550,81934,1093749000,2012,2,228453000000,16860000,0.5984448603881,0.47876324670720016,so,002150,1.05,서비스업,2.5838888888888882,LOW
81,사조대림,13650,22257,311012700,2012,6,81361848750,5960575,0.3825025398805935,0.3822586442887337,so,003960,0.55,음식료품,1.313225806451613,LOW
628,유화증권,13650,39086,536198900,2018,11,154797592950,11340483,0.3790927220492406,0.3463871044643398,so,003460,0.44,증권,0.5766666666666667,LOW
179,경인전자,13700,3251,43952600,2013,1,21519918900,1570797,0.3861445380386744,0.20424147602154763,so,009140,0.39,전기전자,1.2054761904761908,LOW
48,유화증권,13700,44069,579954550,2012,4,155364617100,11340483,0.43221843147297445,0.3732861193399742,so,003460,0.42,증권,0.6954545454545454,LOW
151,경인전자,13700,5642,74351400,2012,11,21519918900,1570797,0.3935360244208503,0.3455003726803078,so,009140,0.39,전기전자,1.173095238095238,LOW
10,일정실업,13950,4495,62234000,2012,1,16740000000,1200000,0.49998729901411776,0.37176821983273595,so,008500,0.35,섬유의복,0.663888888888889,LOW
256,부국증권,14100,25927,377722650,2013,10,146215392600,10369886,0.3568913321082163,0.2583330272438088,so,001270,0.5,증권,0.6,LOW
149,사조대림,14150,17713,243883400,2012,11,84342136250,5960575,0.3935360244208503,0.2891596191933068,so,003960,0.57,음식료품,1.2932258064516131,LOW
598,유화증권,14250,27403,390042550,2018,9,161601882750,11340483,0.3931282133529395,0.24136015209884676,so,003460,0.46,증권,0.6253333333333335,LOW
35,신라교역,14250,71873,1023363450,2012,3,228000000000,16000000,0.4621616831907152,0.44884361842105264,so,004970,0.77,"농업, 임업 및 어업",1.2925,LOW
588,유화증권,14250,27119,388077400,2018,8,161601882750,11340483,0.3420772860559629,0.2401441080982703,so,003460,0.46,증권,0.6113333333333333,LOW
106,녹십자홀딩스,14400,177203,2513854600,2012,7,677206224000,47028210,0.3886272337776552,0.3712096125094089,so,005250,1.28,서비스업,2.3063888888888884,LOW
107,일정실업,14400,3750,53880200,2012,7,17280000000,1200000,0.3886272337776552,0.311806712962963,so,008500,0.35,섬유의복,0.6194444444444444,LOW
768,이화산업,14450,11880,175475350,2020,1,40460000000,2800000,0.434462552200731,0.43370081562036583,so,000760,0.38,유통업,1.1160000000000003,LOW
53,대웅,14650,16370,249687500,2012,4,170356001400,11628396,0.43221843147297445,0.1465680680152428,so,003090,0.52,의약품,1.1529032258064518,LOW
451,유화증권,14800,31284,464315500,2017,2,167839148400,11340483,0.33287206663075286,0.2766431457894599,so,003460,0.47,증권,0.6715384615384615,LOW
243,부국증권,14800,4920,73288900,2013,9,153474312800,10369886,0.38404992695172885,0.047753202906017506,so,001270,0.52,증권,0.5958333333333333,LOW
65,대웅,15000,19228,287841750,2012,5,174425940000,11628396,0.43191862856455754,0.16502232982089704,so,003090,0.54,의약품,1.1212499999999999,LOW
68,사조대림,15000,18047,268834850,2012,5,89408625000,5960575,0.43191862856455754,0.3006811143779473,so,003960,0.6,음식료품,1.284,LOW
228,부국증권,15000,2930,44129000,2013,8,155548290000,10369886,0.34572989982408203,0.028369967937288156,so,001270,0.53,증권,0.5700000000000001,LOW
733,이화산업,15050,8101,122428950,2019,10,42140000000,2800000,0.3197189730302167,0.29052906976744186,so,000760,0.4,유통업,1.1140740740740742,LOW
456,유화증권,15100,20557,308692650,2017,3,171241293300,11340483,0.3634812111623776,0.18026764692742483,so,003460,0.48,증권,0.6915384615384615,LOW
462,유화증권,15150,35411,531381600,2017,4,171808317450,11340483,0.32783726249486844,0.3092874709949032,so,003460,0.48,증권,0.6976923076923077,LOW
224,부국증권,15200,13380,204253500,2013,7,157622267200,10369886,0.33432385587934893,0.12958416575802179,so,001270,0.53,증권,0.6141666666666666,LOW
15,KCTC,15300,10773,163163850,2012,1,45900000000,3000000,0.49998729901411776,0.35547679738562094,so,009070,0.38,운수창고업,1.0206250000000001,LOW
439,유화증권,15350,28152,440703850,2016,12,174076414050,11340483,0.26976616841404605,0.25316689363408906,so,003460,0.49,증권,0.6285714285714287,LOW
750,이화산업,15450,6757,102236800,2019,11,43260000000,2800000,0.3720141257896043,0.23633102172908,so,000760,0.41,유통업,1.102222222222222,LOW
469,유화증권,15600,43839,667860100,2017,5,176911534800,11340483,0.41376125228155375,0.3775107715588028,so,003460,0.51,증권,0.76,LOW
34,대웅,15600,45640,722764700,2012,3,177574971600,11383011,0.4621616831907152,0.40701946534902333,so,003090,0.47,의약품,1.8796774193548387,LOW
416,유화증권,15600,36494,568681200,2016,8,176911534800,11340483,0.33699826459224763,0.3214494750966346,so,003460,0.49,증권,0.6671428571428573,LOW
418,유화증권,15700,34492,540028900,2016,9,178045583100,11340483,0.3494295089256394,0.30330934954825056,so,003460,0.5,증권,0.6607142857142857,LOW
408,유화증권,15800,32081,501346200,2016,7,179179631400,11340483,0.3316694524569565,0.2798008881270642,so,003460,0.5,증권,0.7085714285714287,LOW
713,이화산업,15850,8452,140938150,2019,7,44380000000,2800000,0.31964141304656624,0.3175713159080667,so,000760,0.42,유통업,1.1435185185185186,LOW
198,부국증권,15850,5832,91979100,2013,4,164362693100,10369886,0.38786043933511843,0.055961056773412045,so,001270,0.54,증권,0.6691666666666666,LOW
84,대웅,15900,30960,468764900,2012,6,184891496400,11628396,0.3825025398805935,0.25353513229502966,so,003090,0.57,의약품,1.1940624999999996,LOW
96,대웅,16100,36729,597724450,2012,7,187217175600,11628396,0.3886272337776552,0.31926795609665204,so,003090,0.58,의약품,1.2271874999999999,LOW
116,대웅,16200,35294,568268800,2012,8,188380015200,11628396,0.3945662995313595,0.3016608738441168,so,003090,0.58,의약품,1.2856250000000002,LOW
204,부국증권,16350,9185,148802500,2013,5,169547636100,10369886,0.36792781989249856,0.08776442032623538,so,001270,0.55,증권,0.685,LOW
173,부국증권,16700,10133,170390900,2013,1,173177096200,10369886,0.3861445380386744,0.09839112893036256,so,001270,0.56,증권,0.6675000000000001,LOW
60,부국증권,16700,28920,491226000,2012,5,173177096200,10369886,0.43191862856455754,0.2836552932107658,so,001270,0.38,증권,0.7009090909090908,LOW
376,부국증권,16950,35279,597132200,2015,9,175769567700,10369886,0.40587282816327674,0.33972445162929077,so,001270,0.57,증권,0.7007142857142857,LOW
55,부국증권,17000,8013,136084350,2012,4,176288062000,10369886,0.43221843147297445,0.07719430825667593,so,001270,0.39,증권,0.6954545454545454,LOW
834,원림,17050,17011,299832900,2020,9,37510000000,2200000,0.8796248469332253,0.7993412423353772,so,005820,0.41,섬유의복,0.7720833333333332,LOW
190,부국증권,17100,6231,104584150,2013,2,177325050600,10369886,0.3204307511804749,0.05897877916635429,so,001270,0.58,증권,0.6883333333333334,LOW
23,부국증권,17250,4588,80125000,2012,2,178880533500,10369886,0.5984448603881,0.04479246479885974,so,001270,0.4,증권,0.7725,LOW
371,부국증권,17350,43552,782210750,2015,7,179917522100,10369886,0.5292618778990859,0.4347607397378668,so,001270,0.58,증권,0.8285714285714285,LOW
6,부국증권,17450,8140,140011000,2012,1,180954510700,10369886,0.49998729901411776,0.07737358933932338,so,001270,0.4,증권,0.7341666666666667,LOW
165,부국증권,17450,1285,22083150,2012,12,180954510700,10369886,0.36958228006440985,0.012203702419229056,so,001270,0.59,증권,0.6558333333333334,LOW
134,부국증권,17550,3090,53218950,2012,10,181991499300,10369886,0.38447671717691295,0.02924254715450877,so,001270,0.59,증권,0.6166666666666666,LOW
298,영풍제지,17850,6708,115574650,2014,2,39627000000,2220000,0.32358909492292,0.29165632018573195,so,006740,0.39,종이목재,0.704375,LOW
365,부국증권,17850,31664,540165300,2015,2,185102465100,10369886,0.3704329409264963,0.2918196144541783,so,001270,0.63,증권,0.7700000000000001,LOW
83,부국증권,18000,39262,709448700,2012,6,186657948000,10369886,0.3825025398805935,0.3800795560015478,so,001270,0.41,증권,0.6536363636363636,LOW
822,원림,18100,20283,352385850,2020,8,39820000000,2200000,1.0138335236559897,0.8849468859869413,so,005820,0.44,섬유의복,0.7841666666666667,LOW
754,일정실업,18200,3645,66084250,2019,12,21840000000,1200000,0.35086877151012275,0.30258356227106226,so,008500,0.51,섬유의복,0.8769565217391303,LOW
659,일정실업,18550,4395,80544350,2019,1,22260000000,1200000,0.40325525649193034,0.3618344564240791,so,008500,0.44,섬유의복,0.9008695652173911,LOW
276,영풍제지,18950,5578,102492700,2013,12,42069000000,2220000,0.2932497775657455,0.24362998882787804,so,006740,0.41,종이목재,0.6700000000000002,LOW
8,삼화왕관,19200,2220,41928000,2012,1,41364076800,2154379,0.49998729901411776,0.10136331629671474,so,004450,0.37,기계,1.018,LOW
69,삼화왕관,19350,6211,122767500,2012,5,41687233650,2154379,0.43191862856455754,0.294496634223173,so,004450,0.43,기계,0.8376190476190475,LOW
