종목명,years,month,상장주식수대비월거래량합계,거래대금,상장시가총액,벤치마크지수,소외주,EPS,PER,BPS,PBR,업종명,업종월평균PBR,LOW P/B
부국증권,2018,11,0.1865015680982414,5292702.0,1396110029.2727273,0.379092720665869,소외주,3797.0,6.28,35752.0,0.67,증권,0.5766666666666668,HIGH
부국증권,2020,1,0.3884999314360833,6434673.0,1482796763.9,0.4344625497397481,소외주,3194.0,6.42,34534.0,0.59,증권,0.506875,HIGH
부국증권,2020,8,0.9177246500106173,16197444.3,1596772035.0,1.0138335220437622,소외주,3070.0,6.5,36295.0,0.55,증권,0.51,HIGH
부국증권,2020,9,0.4391272960956369,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,3070.0,6.64,36295.0,0.56,증권,0.5058823529411766,HIGH
부국증권,2021,9,0.5388776694362889,14061364.421052631,2278255780.0526314,0.6175593717315779,소외주,6784.0,3.66,41949.0,0.59,증권,0.6583333333333334,LOW
삼원강재,2018,9,0.33937,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,275.0,11.2,4874.0,0.63,운수장비,0.7883673469387754,LOW
삼정펄프,2018,9,0.31068360392980554,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,4172.0,8.5,73362.0,0.48,종이목재,1.0050000000000001,LOW
삼정펄프,2018,12,0.3045235324729767,5249589.157894737,1371269442.0,0.38276591485349426,소외주,4172.0,8.02,73362.0,0.46,종이목재,0.9756250000000001,LOW
삼정펄프,2019,1,0.38328444609957474,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,4172.0,8.86,73362.0,0.5,종이목재,1.075,LOW
삼정펄프,2019,4,0.3582041551681999,5378292.2272727275,1465638150.6363637,0.36671252951950345,소외주,4172.0,8.39,73362.0,0.48,종이목재,1.065,LOW
삼정펄프,2019,5,0.34848404241489206,5382849.0,1384116388.9047618,0.3889409605308684,소외주,,,72139.0,0.48,종이목재,1.0287499999999998,LOW
삼정펄프,2019,10,0.22824264761471233,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,,,72139.0,0.45,종이목재,1.0124999999999997,LOW
삼정펄프,2019,11,0.24812287822538742,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,,,72139.0,0.46,종이목재,0.996875,LOW
삼정펄프,2020,1,0.34824403963085976,6434673.0,1482796763.9,0.4344625497397481,소외주,,,72139.0,0.42,종이목재,1.144375,LOW
삼정펄프,2020,2,0.5024458283716091,7582885.65,1460014517.3,0.5216620675978796,소외주,,,72139.0,0.4,종이목재,1.01625,LOW
삼정펄프,2020,10,0.32672378999596396,10847027.0,1611789923.5263157,0.6731917998729725,소외주,1868.0,15.23,73851.0,0.39,종이목재,1.0164705882352942,LOW
삼화왕관,2018,2,0.3388911607474822,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,5331.0,10.02,59815.0,0.89,기계,1.521923076923077,LOW
삼화왕관,2018,4,0.275392584127491,7812027.0,1638803401.1904762,0.4763979976332588,소외주,5331.0,9.57,59815.0,0.85,기계,1.5867857142857142,LOW
삼화왕관,2018,6,0.3486387492637089,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,4516.0,10.62,62303.0,0.77,기계,1.2961290322580648,LOW
삼화왕관,2018,7,0.14769917456492104,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,4516.0,10.45,62303.0,0.76,기계,1.2819354838709676,LOW
삼화왕관,2018,8,0.14992719479720143,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,4516.0,10.56,62303.0,0.77,기계,1.2845161290322578,LOW
삼화왕관,2018,10,0.2865791023770655,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,4516.0,9.63,62303.0,0.7,기계,1.0467741935483872,LOW
삼화왕관,2018,11,0.17132547244472768,5292702.0,1396110029.2727273,0.379092720665869,소외주,4516.0,9.61,62303.0,0.7,기계,1.0929032258064513,LOW
삼화왕관,2018,12,0.3671591674445397,5249589.157894737,1371269442.0,0.38276591485349426,소외주,4516.0,10.37,62303.0,0.75,기계,1.09,LOW
삼화왕관,2019,2,0.19991839875899273,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,4516.0,10.12,62303.0,0.73,기계,1.163225806451613,LOW
삼화왕관,2019,3,0.18566835269003273,4921997.25,1428377200.5,0.34430832741815387,소외주,4516.0,10.1,62303.0,0.73,기계,1.1558064516129027,LOW
삼화왕관,2019,5,0.24963110019174897,5382849.0,1384116388.9047618,0.3889409605308684,소외주,5327.0,8.55,64479.0,0.71,기계,1.1006451612903225,LOW
삼화왕관,2019,6,0.2525089596584445,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,5327.0,8.63,64479.0,0.71,기계,1.1538709677419359,LOW
삼화왕관,2019,9,0.2593322716198032,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,5327.0,8.52,64479.0,0.7,기계,1.06,LOW
삼화왕관,2019,10,0.21695347011830324,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,5327.0,8.68,64479.0,0.72,기계,1.0058064516129033,LOW
삼화왕관,2020,1,0.11093684073229454,6434673.0,1482796763.9,0.4344625497397481,소외주,5327.0,8.24,64479.0,0.68,기계,1.022258064516129,LOW
삼화왕관,2020,2,0.15633275296500757,7582885.65,1460014517.3,0.5216620675978796,소외주,5327.0,7.69,64479.0,0.64,기계,0.9438709677419354,LOW
삼화왕관,2020,3,0.7894154185498466,10096721.454545455,1203158162.5454545,0.8573532841063983,소외주,5327.0,7.11,64479.0,0.59,기계,0.7696774193548385,LOW
삼화왕관,2020,4,0.3763033338145238,10802955.45,1243969280.2,0.8701321292741879,소외주,5327.0,7.34,64479.0,0.61,기계,1.0215625,LOW
삼화왕관,2020,5,0.5438226050291058,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,4547.0,8.8,67349.0,0.59,기계,1.15375,LOW
삼화왕관,2020,7,0.8298911194362737,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,4547.0,9.06,67349.0,0.61,기계,1.2393749999999997,LOW
삼화왕관,2020,8,0.6797782562863823,16197444.3,1596772035.0,1.0138335220437622,소외주,4547.0,8.67,67349.0,0.59,기계,1.2321874999999998,LOW
삼화왕관,2020,9,0.615722674608321,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,4547.0,8.54,67349.0,0.58,기계,1.4724242424242424,LOW
삼화왕관,2020,11,0.4450934584861809,15249273.666666666,1717620789.6666667,0.8855653759387491,소외주,4547.0,8.61,67349.0,0.58,기계,1.865151515151515,LOW
삼화왕관,2021,10,0.5147190907449432,11753813.789473685,2173605748.1578946,0.5415259074732128,소외주,819.0,53.3,66914.0,0.65,기계,1.7187179487179491,LOW
새론오토모티브,2019,2,0.20176041666666666,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,691.0,7.67,11439.0,0.46,운수장비,0.797142857142857,LOW
새론오토모티브,2020,1,0.39035416666666667,6434673.0,1482796763.9,0.4344625497397481,소외주,385.0,11.82,11581.0,0.39,운수장비,0.7715686274509805,LOW
새론오토모티브,2020,9,0.6191093750000001,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,,,11092.0,0.36,운수장비,0.8535294117647058,LOW
서울가스,2017,1,0.11054000000000001,4111711.45,1332105848.55,0.3084809580932052,소외주,11453.0,7.0,173875.0,0.46,전기가스업,0.455,HIGH
서울가스,2017,2,0.09408,4484081.35,1347227097.25,0.332872062289318,소외주,11453.0,6.98,173875.0,0.46,전기가스업,0.4625,LOW
서울가스,2017,3,0.20566,5025620.090909091,1382749052.590909,0.3634812135281776,소외주,11453.0,7.07,173875.0,0.47,전기가스업,0.47250000000000003,LOW
서울가스,2017,4,0.11066,4598756.05,1400871421.9,0.32783726157889626,소외주,11453.0,6.96,173875.0,0.46,전기가스업,0.4725,LOW
서울가스,2017,5,0.20144,6208851.684210527,1500435875.631579,0.4137612507588453,소외주,5971.0,14.08,177266.0,0.47,전기가스업,0.5049999999999999,LOW
서울가스,2017,6,0.2104,6132872.19047619,1537018560.0952382,0.39906106450836776,소외주,5971.0,14.08,177266.0,0.47,전기가스업,0.51125,LOW
서울가스,2017,7,0.32792,5310060.428571428,1567589319.857143,0.3387411617151975,소외주,5971.0,14.6,177266.0,0.49,전기가스업,0.5087499999999999,LOW
서울가스,2017,9,0.14286,5271438.952380952,1543381995.1904762,0.34141436809326026,소외주,5971.0,15.78,177266.0,0.53,전기가스업,0.4799999999999999,HIGH
서울가스,2017,10,0.23676,6202413.625,1615598492.5,0.3839944110923485,소외주,5971.0,16.13,177266.0,0.54,전기가스업,0.48000000000000004,HIGH
서울가스,2017,11,0.3026,6269779.636363637,1645791085.9545455,0.3812153047557505,소외주,5971.0,16.08,177266.0,0.54,전기가스업,0.48499999999999993,HIGH
서울가스,2017,12,0.09376,5520971.631578947,1604123875.631579,0.34413165406707064,소외주,5971.0,15.79,177266.0,0.53,전기가스업,0.47250000000000003,HIGH
서울가스,2018,1,0.18404,7142576.590909091,1638788275.2272727,0.43546683537567626,소외주,5971.0,15.49,177266.0,0.52,전기가스업,0.48500000000000004,HIGH
서울가스,2018,2,0.15436,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,5971.0,14.75,177266.0,0.5,전기가스업,0.4775,HIGH
서울가스,2018,3,0.13113999999999998,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,5971.0,14.24,177266.0,0.48,전기가스업,0.46875000000000006,HIGH
서울가스,2018,4,0.07986,7812027.0,1638803401.1904762,0.4763979976332588,소외주,5971.0,14.5,177266.0,0.49,전기가스업,0.4875,HIGH
서울가스,2018,5,0.2009,9053263.1,1644402624.65,0.5506904628679582,소외주,9350.0,9.69,182485.0,0.5,전기가스업,0.5344444444444444,LOW
서울가스,2018,6,0.12468,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,9350.0,9.73,182485.0,0.5,전기가스업,0.5288888888888889,LOW
서울가스,2018,7,0.05176,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,9350.0,9.29,182485.0,0.48,전기가스업,0.5133333333333333,LOW
서울가스,2018,8,0.09305999999999999,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,9350.0,9.37,182485.0,0.48,전기가스업,0.49444444444444435,LOW
서울가스,2018,9,0.09318,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,9350.0,9.47,182485.0,0.48,전기가스업,0.5,LOW
서울가스,2018,10,0.13826000000000002,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,9350.0,9.33,182485.0,0.48,전기가스업,0.4566666666666666,HIGH
서울가스,2018,11,0.13186,5292702.0,1396110029.2727273,0.379092720665869,소외주,9350.0,9.52,182485.0,0.49,전기가스업,0.46444444444444444,HIGH
서울가스,2018,12,0.21120000000000003,5249589.157894737,1371269442.0,0.38276591485349426,소외주,9350.0,9.13,182485.0,0.47,전기가스업,0.4477777777777777,HIGH
서울가스,2019,1,0.08174000000000001,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,9350.0,8.94,182485.0,0.46,전기가스업,0.46888888888888886,LOW
서울가스,2019,2,0.06332,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,9350.0,8.9,182485.0,0.46,전기가스업,0.4633333333333332,LOW
서울가스,2019,3,0.06899999999999999,4921997.25,1428377200.5,0.34430832741815387,소외주,9350.0,8.98,182485.0,0.46,전기가스업,0.45888888888888896,HIGH
서울가스,2019,4,0.10754,5378292.2272727275,1465638150.6363637,0.36671252951950345,소외주,9350.0,8.78,182485.0,0.45,전기가스업,0.4555555555555555,LOW
서울가스,2019,5,0.12094,5382849.0,1384116388.9047618,0.3889409605308684,소외주,10653.0,7.12,188727.0,0.4,전기가스업,0.41666666666666674,LOW
서울가스,2019,6,0.06994,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,10653.0,7.25,188727.0,0.41,전기가스업,0.4188888888888889,LOW
서울가스,2019,7,0.0421,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,10653.0,6.96,188727.0,0.39,전기가스업,0.41222222222222216,LOW
서울가스,2019,8,0.05608,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,10653.0,6.58,188727.0,0.37,전기가스업,0.3888888888888889,LOW
서울가스,2019,9,0.06181999999999999,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,10653.0,6.31,188727.0,0.36,전기가스업,0.39333333333333337,LOW
서울가스,2019,10,0.03966,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,10653.0,6.36,188727.0,0.36,전기가스업,0.38555555555555554,LOW
서울가스,2019,11,0.09083999999999999,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,10653.0,6.74,188727.0,0.38,전기가스업,0.39444444444444443,LOW
서울가스,2019,12,0.22813999999999998,5065497.6,1442768030.8,0.3508687773816782,소외주,10653.0,6.63,188727.0,0.37,전기가스업,0.38555555555555565,LOW
서울가스,2020,1,0.10258,6434673.0,1482796763.9,0.4344625497397481,소외주,10653.0,6.81,188727.0,0.38,전기가스업,0.3566666666666667,HIGH
서울가스,2020,2,0.06526,7582885.65,1460014517.3,0.5216620675978796,소외주,10653.0,6.52,188727.0,0.37,전기가스업,0.33222222222222225,HIGH
서울가스,2020,3,0.19232,10096721.454545455,1203158162.5454545,0.8573532841063983,소외주,10653.0,5.75,188727.0,0.32,전기가스업,0.29666666666666663,HIGH
서울가스,2020,4,0.12918000000000002,10802955.45,1243969280.2,0.8701321292741879,소외주,10653.0,6.53,188727.0,0.37,전기가스업,0.3377777777777778,HIGH
서울가스,2020,5,0.34064,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,7512.0,9.9,192791.0,0.39,전기가스업,0.3444444444444444,HIGH
서울가스,2020,6,0.36074,13074635.409090908,1435652800.2272727,0.9104022837640375,소외주,7512.0,9.17,192791.0,0.36,전기가스업,0.32111111111111107,HIGH
서울가스,2020,7,0.11746000000000001,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,7512.0,8.89,192791.0,0.35,전기가스업,0.33,HIGH
서울가스,2020,8,0.27542,16197444.3,1596772035.0,1.0138335220437622,소외주,7512.0,9.04,192791.0,0.35,전기가스업,0.32333333333333336,HIGH
서울가스,2021,1,1.20752,26477822.2,2129149293.35,1.2436685347301648,소외주,7512.0,11.85,192791.0,0.46,전기가스업,0.396,HIGH
세아홀딩스,2017,1,0.20547500000000002,4111711.45,1332105848.55,0.3084809580932052,소외주,28989.0,4.45,381497.0,0.34,철강금속,1.01425,LOW
세아홀딩스,2017,2,0.2006,4484081.35,1347227097.25,0.332872062289318,소외주,28989.0,4.59,381497.0,0.35,철강금속,0.9984999999999997,LOW
세아홀딩스,2017,4,0.2894,4598756.05,1400871421.9,0.32783726157889626,소외주,28989.0,4.73,381497.0,0.36,철강금속,0.9677499999999999,LOW
세아홀딩스,2017,5,0.236975,6208851.684210527,1500435875.631579,0.4137612507588453,소외주,22519.0,6.64,429622.0,0.35,철강금속,0.9057500000000003,LOW
세아홀딩스,2017,6,0.326625,6132872.19047619,1537018560.0952382,0.39906106450836776,소외주,22519.0,6.86,429622.0,0.36,철강금속,0.9240000000000002,LOW
세아홀딩스,2017,9,0.33094999999999997,5271438.952380952,1543381995.1904762,0.34141436809326026,소외주,22519.0,6.42,429622.0,0.34,철강금속,0.79925,LOW
세아홀딩스,2017,11,0.22755000000000003,6269779.636363637,1645791085.9545455,0.3812153047557505,소외주,22519.0,7.17,429622.0,0.38,철강금속,0.7875000000000001,LOW
세아홀딩스,2018,1,0.2681,7142576.590909091,1638788275.2272727,0.43546683537567626,소외주,22519.0,7.02,429622.0,0.37,철강금속,0.8397500000000001,LOW
세아홀딩스,2018,2,0.329925,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,22519.0,6.19,429622.0,0.32,철강금속,0.7905,LOW
세아홀딩스,2018,4,0.38615,7812027.0,1638803401.1904762,0.4763979976332588,소외주,22519.0,6.11,429622.0,0.32,철강금속,1.0175,LOW
세아홀딩스,2018,5,0.283125,9053263.1,1644402624.65,0.5506904628679582,소외주,33612.0,4.14,466950.0,0.3,철강금속,1.0787500000000003,LOW
세아홀딩스,2018,6,0.2006,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,33612.0,4.12,466950.0,0.3,철강금속,0.8887500000000002,LOW
세아홀딩스,2018,7,0.29650000000000004,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,33612.0,3.93,466950.0,0.28,철강금속,0.8337499999999999,LOW
세아홀딩스,2018,8,0.233,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,33612.0,3.67,466950.0,0.26,철강금속,0.8934999999999998,LOW
세아홀딩스,2018,9,0.20339999999999997,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,33612.0,3.78,466950.0,0.27,철강금속,0.90075,LOW
세아홀딩스,2018,10,0.32532500000000003,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,33612.0,2.97,466950.0,0.21,철강금속,0.7584615384615385,LOW
세아홀딩스,2018,11,0.177925,5292702.0,1396110029.2727273,0.379092720665869,소외주,33612.0,3.11,466950.0,0.22,철강금속,0.7856410256410254,LOW
세아홀딩스,2018,12,0.175325,5249589.157894737,1371269442.0,0.38276591485349426,소외주,33612.0,2.89,466950.0,0.21,철강금속,0.7999999999999998,LOW
세아홀딩스,2019,1,0.251,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,33612.0,2.87,466950.0,0.21,철강금속,0.8700000000000002,LOW
세아홀딩스,2019,5,0.37225,5382849.0,1384116388.9047618,0.3889409605308684,소외주,8193.0,11.02,484651.0,0.19,철강금속,0.8136585365853657,LOW
세아홀딩스,2019,6,0.2408,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,8193.0,11.34,484651.0,0.19,철강금속,0.8707317073170733,LOW
세아홀딩스,2019,7,0.2067,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,8193.0,10.52,484651.0,0.18,철강금속,0.7682926829268293,LOW
세아홀딩스,2019,8,0.19525,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,8193.0,9.91,484651.0,0.17,철강금속,0.8841463414634144,LOW
세아홀딩스,2019,9,0.1459,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,8193.0,10.02,484651.0,0.17,철강금속,0.9765853658536587,LOW
세아홀딩스,2019,10,0.1943,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,8193.0,9.91,484651.0,0.17,철강금속,0.9631707317073169,LOW
세아홀딩스,2019,11,0.22737500000000002,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,8193.0,9.68,484651.0,0.16,철강금속,0.988780487804878,LOW
세아홀딩스,2020,1,0.4155,6434673.0,1482796763.9,0.4344625497397481,소외주,8193.0,8.73,484651.0,0.15,철강금속,0.6765853658536586,LOW
세아홀딩스,2020,2,0.3156,7582885.65,1460014517.3,0.5216620675978796,소외주,8193.0,8.1,484651.0,0.14,철강금속,0.6048780487804878,LOW
세아홀딩스,2020,4,0.488025,10802955.45,1243969280.2,0.8701321292741879,소외주,8193.0,8.25,484651.0,0.14,철강금속,0.6011904761904762,LOW
세아홀딩스,2020,5,0.23562499999999997,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,7707.0,9.12,491403.0,0.14,철강금속,0.6516666666666667,LOW
세아홀딩스,2020,6,0.37595,13074635.409090908,1435652800.2272727,0.9104022837640375,소외주,7707.0,9.32,491403.0,0.15,철강금속,0.6266666666666667,LOW
세아홀딩스,2020,7,0.13825,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,7707.0,9.58,491403.0,0.15,철강금속,0.6545238095238096,LOW
세아홀딩스,2020,8,0.345125,16197444.3,1596772035.0,1.0138335220437622,소외주,7707.0,9.38,491403.0,0.15,철강금속,0.6442857142857142,LOW
세아홀딩스,2020,9,0.198425,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,7707.0,9.15,491403.0,0.14,철강금속,0.6659523809523811,LOW
세아홀딩스,2020,10,0.19137500000000002,10847027.0,1611789923.5263157,0.6731917998729725,소외주,7707.0,9.12,491403.0,0.14,철강금속,0.6242857142857144,LOW
세아홀딩스,2020,11,0.42640000000000006,15249273.666666666,1717620789.6666667,0.8855653759387491,소외주,7707.0,9.96,491403.0,0.16,철강금속,0.7026190476190477,LOW
세아홀딩스,2020,12,0.303475,18199005.333333332,1896653999.857143,0.9590558432486715,소외주,7707.0,9.93,491403.0,0.16,철강금속,0.7404761904761904,LOW
세아홀딩스,2021,1,0.80815,26477822.2,2129149293.35,1.2436685347301648,소외주,7707.0,9.64,491403.0,0.15,철강금속,0.7319047619047617,LOW
세아홀딩스,2021,2,0.43705000000000005,19095421.888888888,2133992453.2777777,0.8955554340315732,소외주,7707.0,9.59,491403.0,0.15,철강금속,0.768095238095238,LOW
세아홀딩스,2021,3,0.598225,15133624.5,2102071782.0454545,0.7202361547618774,소외주,7707.0,10.95,491403.0,0.17,철강금속,0.805952380952381,LOW
세아홀딩스,2021,6,0.6087,16947706.772727273,2279987060.409091,0.7434450167336567,소외주,,,464459.0,0.23,철강금속,1.062325581395349,LOW
세아홀딩스,2021,7,0.5539999999999999,13814302.181818182,2283967307.909091,0.6047813477702445,소외주,,,464459.0,0.22,철강금속,1.0888636363636364,LOW
세아홀딩스,2021,12,0.353675,9919548.954545455,2210272304.318182,0.4489528193279679,소외주,,,464459.0,0.22,철강금속,1.0106666666666666,LOW
신영와코루,2017,9,0.30144444444444446,5271438.952380952,1543381995.1904762,0.34141436809326026,소외주,19255.0,8.41,333631.0,0.49,섬유의복,0.901818181818182,LOW
신영와코루,2017,10,0.18455555555555556,6202413.625,1615598492.5,0.3839944110923485,소외주,19255.0,8.31,333631.0,0.48,섬유의복,0.9413636363636363,LOW
신영와코루,2017,11,0.3477777777777778,6269779.636363637,1645791085.9545455,0.3812153047557505,소외주,19255.0,7.82,333631.0,0.45,섬유의복,1.001818181818182,LOW
신영와코루,2017,12,0.27011111111111114,5520971.631578947,1604123875.631579,0.34413165406707064,소외주,19255.0,7.79,333631.0,0.45,섬유의복,0.9413636363636363,LOW
신영와코루,2018,2,0.27599999999999997,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,19255.0,7.09,333631.0,0.41,섬유의복,0.9477272727272728,LOW
신영와코루,2018,3,0.3736666666666667,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,19255.0,7.06,333631.0,0.41,섬유의복,0.9736363636363635,LOW
신영와코루,2018,4,0.4564444444444445,7812027.0,1638803401.1904762,0.4763979976332588,소외주,19255.0,6.99,333631.0,0.4,섬유의복,1.1047826086956523,LOW
신영와코루,2018,6,0.3178888888888889,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,10140.0,14.15,338648.0,0.42,섬유의복,1.1073913043478263,LOW
신영와코루,2018,7,0.1488888888888889,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,10140.0,14.0,338648.0,0.42,섬유의복,1.0808695652173914,LOW
신영와코루,2018,8,0.15788888888888888,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,10140.0,13.51,338648.0,0.4,섬유의복,1.1821739130434783,LOW
신영와코루,2018,9,0.3736666666666667,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,10140.0,12.92,338648.0,0.39,섬유의복,1.1865217391304343,LOW
신영와코루,2018,11,0.3744444444444444,5292702.0,1396110029.2727273,0.379092720665869,소외주,10140.0,13.12,338648.0,0.39,섬유의복,0.8630434782608696,LOW
신영와코루,2019,1,0.1918888888888889,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,10140.0,13.36,338648.0,0.4,섬유의복,0.9008695652173913,LOW
신영와코루,2019,2,0.2737777777777778,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,10140.0,13.02,338648.0,0.39,섬유의복,0.9008695652173913,LOW
신영와코루,2019,3,0.21555555555555556,4921997.25,1428377200.5,0.34430832741815387,소외주,10140.0,12.38,338648.0,0.37,섬유의복,0.9460869565217389,LOW
신영와코루,2019,5,0.27455555555555555,5382849.0,1384116388.9047618,0.3889409605308684,소외주,3010.0,39.7,342569.0,0.35,섬유의복,0.8843478260869565,LOW
신영와코루,2019,6,0.2023333333333333,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,3010.0,39.7,342569.0,0.35,섬유의복,0.9082608695652172,LOW
신영와코루,2019,9,0.1471111111111111,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,3010.0,36.21,342569.0,0.32,섬유의복,0.8908695652173914,LOW
신영와코루,2019,10,0.13844444444444445,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,3010.0,33.72,342569.0,0.3,섬유의복,0.8608695652173913,LOW
신영와코루,2019,11,0.24166666666666667,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,3010.0,34.22,342569.0,0.3,섬유의복,0.866521739130435,LOW
신영와코루,2020,1,0.17855555555555555,6434673.0,1482796763.9,0.4344625497397481,소외주,3010.0,32.23,342569.0,0.28,섬유의복,0.7982608695652174,LOW
신영와코루,2020,2,0.24055555555555558,7582885.65,1460014517.3,0.5216620675978796,소외주,3010.0,30.4,342569.0,0.27,섬유의복,0.7173913043478259,LOW
신영와코루,2020,8,0.9027777777777777,16197444.3,1596772035.0,1.0138335220437622,소외주,4238.0,23.08,343727.0,0.28,섬유의복,0.7841666666666667,LOW
신영와코루,2020,9,0.603,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,4238.0,22.53,343727.0,0.28,섬유의복,0.7720833333333332,LOW
신영증권,2018,9,0.2564179873148313,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,7931.0,7.35,68060.0,0.86,증권,0.6253333333333334,HIGH
신흥,2017,5,0.32117708333333334,6208851.684210527,1500435875.631579,0.4137612507588453,소외주,121.0,90.91,8815.0,1.25,유통업,1.528775510204082,LOW
신흥,2017,10,0.33107291666666666,6202413.625,1615598492.5,0.3839944110923485,소외주,121.0,86.36,8815.0,1.19,유통업,1.2830000000000001,LOW
신흥,2018,9,0.25958333333333333,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,332.0,31.02,8997.0,1.14,유통업,1.5105769230769233,LOW
신흥,2018,11,0.2881875,5292702.0,1396110029.2727273,0.379092720665869,소외주,332.0,31.02,8997.0,1.14,유통업,1.290192307692308,LOW
신흥,2018,12,0.24488541666666663,5249589.157894737,1371269442.0,0.38276591485349426,소외주,332.0,31.02,8997.0,1.14,유통업,1.2709615384615387,LOW
신흥,2019,8,0.3231458333333333,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,320.0,30.0,9094.0,1.06,유통업,1.140555555555555,LOW
신흥,2019,9,0.30738541666666663,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,320.0,29.59,9094.0,1.04,유통업,1.1801851851851852,LOW
신흥,2019,12,0.2545208333333333,5065497.6,1442768030.8,0.3508687773816782,소외주,320.0,29.72,9094.0,1.05,유통업,1.1146296296296294,LOW
신흥,2020,7,0.6013645833333333,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,214.0,42.43,9162.0,0.99,유통업,1.1353571428571427,LOW
신흥,2020,8,0.7571770833333333,16197444.3,1596772035.0,1.0138335220437622,소외주,214.0,42.76,9162.0,1.0,유통업,1.0691071428571428,LOW
신흥,2020,9,0.47577083333333337,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,214.0,42.62,9162.0,1.0,유통업,1.136607142857143,LOW
영원무역홀딩스,2019,1,0.3225382513645172,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,6169.0,9.99,65108.0,0.95,기타금융,0.862452830188679,HIGH
예스코홀딩스,2018,6,0.38076666666666664,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,4481.0,9.16,106531.0,0.39,서비스업,1.9735714285714276,LOW
예스코홀딩스,2018,7,0.2596,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,4481.0,8.77,106531.0,0.37,서비스업,1.8650000000000004,LOW
