,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,003465,유화증권우,2800,20,0.72,2770,2800,2770,183,507840,48933990000,17476425,2021,09,0.0010471249125607782,0.0010378062365239376
1,172580,하이골드12호,2620,-5,-0.19,2625,2625,2620,290,761240,34176590000,13044500,2021,09,0.002223159185863774,0.002227372596271307
2,001725,신영증권우,63100,300,0.48,63200,63200,62500,305,19174500,445092445300,7053763,2021,09,0.004323933197075093,0.0043079814547461156
3,168490,한국패러랠,2055,5,0.24,2050,2055,2040,5953,12208750,164441100000,80020000,2021,09,0.007439390152461885,0.007424390860922239
4,134380,미원화학,79300,200,0.25,80000,80000,79100,211,16696800,174401952400,2199268,2021,09,0.00959410131007226,0.009573746033361493
5,001275,부국증권우,22900,50,0.22,22950,22950,22900,318,7283750,68700000000,3000000,2021,09,0.0106,0.010602256186317322
6,00499K,롯데지주우,53000,1800,3.52,52200,53000,52200,114,5975700,52344019000,987623,2021,09,0.01154286605313971,0.01141620401750198
7,000480,조선내화,88000,300,0.34,87700,88200,87100,522,45718600,352000000000,4000000,2021,09,0.01305,0.012988238636363636
8,058650,세아홀딩스,116000,2000,1.75,113500,118000,113000,542,62337500,464000000000,4000000,2021,09,0.01355,0.01343480603448276
9,001070,대한방직,43450,-50,-0.11,43950,43950,43400,894,38902950,230285000000,5300000,2021,09,0.016867924528301888,0.01689339296958117
10,002600,조흥,192500,500,0.26,191500,196000,191500,105,20269500,115500000000,600000,2021,09,0.017499999999999998,0.017549350649350648
11,002355,넥센타이어1우B,3540,50,1.43,3590,3590,3460,1315,4588100,23010000000,6500000,2021,09,0.02023076923076923,0.01993959148196436
12,000140,하이트진로홀딩스,14150,50,0.35,14100,14250,14000,4898,69271600,328375724750,23206765,2021,09,0.021105914589991323,0.02109522561472474
13,152550,한국ANKOR유전,1570,10,0.64,1565,1570,1565,15264,23931245,109931400000,70020000,2021,09,0.021799485861182518,0.021769253370738477
14,005720,넥센,5040,30,0.6,5010,5040,4980,12398,62033280,269861644080,53543977,2021,09,0.0231547985313082,0.02298706813688956
15,107590,미원홀딩스,128000,-1000,-0.78,128000,129000,127500,569,72570000,296960000000,2320000,2021,09,0.024525862068965516,0.024437634698275864
16,001270,부국증권,24850,0,0.0,24800,24850,24400,2745,67466450,257691667100,10369886,2021,09,0.0264708792362809,0.026181075530788862
17,001465,BYC우,186000,3000,1.64,185000,187500,185000,61,11328500,40061610000,215385,2021,09,0.02832137799753929,0.028277695279845215
18,016800,퍼시스,38150,300,0.79,37400,40250,37200,3271,125472600,438725000000,11500000,2021,09,0.028443478260869563,0.028599373183657188
19,003570,SNT중공업,9820,50,0.51,9770,9840,9720,10184,99761380,326541484540,33252697,2021,09,0.03062608726143326,0.030550905389719215
20,001720,신영증권,63000,600,0.96,62600,63000,62300,2900,182030000,591332931000,9386237,2021,09,0.030896300615464965,0.03078299726892768
21,072710,농심홀딩스,74000,-300,-0.4,74200,74700,73900,1488,110446500,343196460000,4637790,2021,09,0.03208424702282768,0.032181713063124257
22,000087,하이트진로2우B,20700,150,0.73,20800,20800,20400,382,7855800,23393856600,1130138,2021,09,0.033801181802576324,0.0335806110737637
23,000650,천일고속,69100,600,0.88,68300,69500,68300,487,33469800,98759102000,1429220,2021,09,0.03407453016330586,0.03389034460843923
24,003120,일성신약,79300,-400,-0.5,79800,79900,78400,909,72063900,210938000000,2660000,2021,09,0.03417293233082706,0.034163545686410224
25,001460,BYC,444500,-2000,-0.45,440000,446500,439500,222,98346500,277641367500,624615,2021,09,0.03554189380658485,0.03542213499578733
26,002810,삼영무역,15500,100,0.65,15350,15550,15300,6637,102350950,286237694000,18466948,2021,09,0.03593988568116399,0.03575732761458035
27,280360,롯데제과,127000,1500,1.2,125500,128500,125500,2312,293829000,814923059000,6416717,2021,09,0.03603088619928228,0.036056041948372454
28,002785,진흥기업우B,6050,40,0.67,6010,6060,6010,314,1894710,5186168900,857218,2021,09,0.03663012209262988,0.03653390463237709
29,012170,아센디오,1900,10,0.53,1895,1910,1875,23540,44477390,120667472400,63509196,2021,09,0.03706549835711981,0.0368594693461069
30,005305,롯데칠성우,73800,600,0.82,74300,74300,73600,302,22305700,57217878000,775310,2021,09,0.03895216107105545,0.038983794540580485
31,023000,삼원강재,3345,0,0.0,3345,3370,3320,16406,54802065,133800000000,40000000,2021,09,0.041015,0.04095819506726458
32,092230,KPX홀딩스,66600,1100,1.68,65500,67000,65400,1743,115362300,281361423600,4224646,2021,09,0.04125789474431704,0.04100146300226496
33,009970,영원무역홀딩스,47300,550,1.18,46750,47300,46750,5630,264989750,644963501600,13635592,2021,09,0.0412890030737206,0.04108600709073054
34,001080,만호제강,21600,-400,-1.82,21900,22100,21600,1722,37465100,89640000000,4150000,2021,09,0.041493975903614456,0.04179506916555109
35,226320,잇츠한불,22300,50,0.22,22000,22500,21950,9325,207029850,489023724500,21929315,2021,09,0.04252298806415066,0.04233533868150808
36,134790,시디즈,70000,-200,-0.28,69300,70500,69300,860,59959000,140000000000,2000000,2021,09,0.043,0.04282785714285715
37,002620,제일파마홀딩스,18300,300,1.67,18200,18350,18100,6895,125512000,292312396500,15973355,2021,09,0.043165634270320795,0.04293762478184875
38,003300,한일홀딩스,14100,0,0.0,14150,14200,14000,12607,177840850,406302498000,28815780,2021,09,0.04375033401837466,0.043770552944028415
39,004450,삼화왕관,43400,250,0.58,43150,43400,42850,943,40555600,93500048600,2154379,2021,09,0.04377131414667522,0.04337495071633578
40,003475,유안타증권우,4130,0,0.0,4125,4165,4100,5910,24428530,53327435560,12912212,2021,09,0.04577062396435251,0.04580855940937731
41,067830,세이브존I&C,3265,-15,-0.46,3255,3300,3235,19018,61904785,133998522175,41040895,2021,09,0.04633914538169794,0.04619811024419605
42,004890,동일산업,109500,1000,0.92,106000,110000,106000,1124,121292500,265561042500,2425215,2021,09,0.046346406401081966,0.045674056276533856
43,084670,동양고속,22250,200,0.91,21900,22250,21850,1353,29860600,64426410250,2895569,2021,09,0.046726567386237386,0.04634838396882433
44,036530,SNT홀딩스,18850,250,1.34,19100,19150,18650,7623,143875900,307328251100,16303886,2021,09,0.04675572437147806,0.04681505832445743
45,001045,CJ우,60600,300,0.5,60600,60600,60200,1059,63906900,136969513800,2260223,2021,09,0.04685378389654472,0.04665775487333299
46,101530,해태제과식품,8620,40,0.47,8700,8700,8420,13661,116476780,250987005640,29116822,2021,09,0.04691789509171022,0.04640749416607925
47,000230,일동홀딩스,13400,-50,-0.37,13500,13600,13350,5568,75118550,154641360000,11540400,2021,09,0.04824789435374857,0.04857597605194367
48,010400,우진아이엔에스,8100,-70,-0.86,8040,8190,8040,3710,30112150,61738200000,7622000,2021,09,0.048674888480713725,0.048773935748045776
49,025000,KPX케미칼,61300,-700,-1.13,62100,62300,61200,2418,149150500,296692000000,4840000,2021,09,0.049958677685950414,0.05027115662033355
50,003460,유화증권,2695,10,0.37,2660,2710,2660,28984,77966750,152813008425,56702415,2021,09,0.05111598862235409,0.05102101634120093
51,092440,기신정기,4315,10,0.23,4280,4365,4280,15217,65814835,125998000000,29200000,2021,09,0.05211301369863014,0.05223482515595485
52,282690,동아타이어,12500,100,0.81,12400,12550,12400,7186,89808200,171662687500,13733015,2021,09,0.052326455625367044,0.05231666899074966
53,078000,텔코웨어,11250,50,0.45,11200,11250,11100,5129,57295450,109155442500,9702706,2021,09,0.05286154192448993,0.052489778510127885
54,003555,LG우,68900,600,0.88,68800,69000,68400,1628,111898300,208189618000,3021620,2021,09,0.05387838311898915,0.05374826135662538
55,096760,JW홀딩스,3875,0,0.0,3875,3885,3840,37043,142972955,265209580250,68441182,2021,09,0.05412384607852038,0.053909423206064594
56,044820,코스맥스비티아이,18200,250,1.39,17950,18200,17950,5199,93942100,174791362200,9603921,2021,09,0.05413413958736228,0.053745275977945324
57,094800,맵스리얼티1,4775,40,0.84,4745,4800,4735,50899,242188720,443283930525,92834331,2021,09,0.05482777702141248,0.05463512284624566
58,268280,미원에스씨,188000,-5500,-2.84,192000,195500,188000,2813,534643000,958800000000,5100000,2021,09,0.05515686274509804,0.055761681268251984
59,008870,금비,71100,200,0.28,70900,71700,70400,563,39972800,71100000000,1000000,2021,09,0.0563,0.05622053445850914
60,192400,쿠쿠홀딩스,21900,-100,-0.45,22000,22250,21750,21042,461453950,778811851500,35562185,2021,09,0.059169592644546444,0.059251017959117434
61,005800,신영와코루,117500,0,0.0,117500,124500,115000,543,64272500,105750000000,900000,2021,09,0.060333333333333336,0.060777777777777785
62,009770,삼정펄프,31750,550,1.76,31200,31750,30800,1523,47424700,79374079250,2499971,2021,09,0.060920706680197494,0.05974834662412793
63,004565,현대비앤지스틸우,81300,1300,1.63,80100,81900,80000,68,5483900,8930967600,109852,2021,09,0.061901467428904344,0.06140320114922374
64,002840,미원상사,210000,-500,-0.24,211500,212000,205000,3170,658004000,1043700000000,4970000,2021,09,0.06378269617706238,0.0630453195362652
