,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,001725,신영증권우,60100,-300,-0.5,60500,60500,60100,446,26880500,423931156300,7053763,2021,12,0.006322866248837678,0.0063407700992322655
1,016800,퍼시스,35800,50,0.14,35450,35900,35400,860,30518600,411700000000,11500000,2021,12,0.007478260869565217,0.007412824872479961
2,071320,지역난방공사,38750,-150,-0.39,38750,38850,38500,887,34267150,448676330000,11578744,2021,12,0.00766058909325571,0.00763738751273106
3,005725,넥센우,3335,-10,-0.3,3380,3380,3335,319,1065215,12008001000,3600600,2021,12,0.008859634505360217,0.008870877009420635
4,134380,미원화학,81200,-900,-1.1,81900,81900,81200,212,17254200,178580561600,2199268,2021,12,0.00963957098452758,0.009661857844667008
5,280360,롯데제과,120500,-2000,-1.63,121000,122500,120000,637,77125000,773214398500,6416717,2021,12,0.009927194856809176,0.009974594388001428
6,001270,부국증권,24450,200,0.82,24300,24550,24200,1044,25482400,253543712700,10369886,2021,12,0.010067613086585523,0.010050495722665182
7,015360,예스코홀딩스,35800,-400,-1.1,36200,36200,35800,610,21899000,214800000000,6000000,2021,12,0.010166666666666666,0.010195065176908753
8,152550,한국ANKOR유전,1600,5,0.31,1595,1600,1595,7338,11740740,112032000000,70020000,2021,12,0.010479862896315337,0.010479809340188518
9,058650,세아홀딩스,104500,0,0.0,104500,107000,103500,424,44143500,418000000000,4000000,2021,12,0.0106,0.010560645933014355
10,00499K,롯데지주우,47400,-250,-0.52,46050,47450,46050,106,4958600,46813330200,987623,2021,12,0.01073284036520008,0.010592282110278068
11,004450,삼화왕관,43500,200,0.46,43150,43600,42300,264,11402050,93715486500,2154379,2021,12,0.01225411127754216,0.012166665751663147
12,001525,동양우,7930,90,1.15,7900,7950,7870,77,608940,4898606830,617731,2021,12,0.012464972617530932,0.012430881292018286
13,004700,조광피혁,54600,100,0.18,54500,54900,53500,833,45081500,363042934800,6649138,2021,12,0.012527939711884456,0.012417677271377105
14,005720,넥센,4560,35,0.77,4530,4605,4515,7207,32704930,244160535120,53543977,2021,12,0.013459963947018727,0.01339484695343012
15,003650,미창석유,79000,-500,-0.63,79300,79500,78700,235,18542500,137434088000,1739672,2021,12,0.013508293517398682,0.013491922033200382
16,001275,부국증권우,21950,-150,-0.68,22000,22000,21900,426,9353500,65850000000,3000000,2021,12,0.0142,0.014204252088078967
17,101530,해태제과식품,7970,-10,-0.13,7990,8000,7930,4220,33671640,232061071340,29116822,2021,12,0.014493339966841162,0.014509818387706491
18,005740,크라운해태홀딩스,8580,0,0.0,8580,8600,8530,2199,18833420,127390237260,14847347,2021,12,0.014810726791796543,0.014784037148436659
19,003830,대한화섬,124000,-500,-0.4,124500,125500,122500,209,25849000,164672000000,1328000,2021,12,0.015737951807228916,0.015697264865915276
20,001070,대한방직,49400,1100,2.28,48300,49950,48000,841,41179550,261820000000,5300000,2021,12,0.015867924528301887,0.01572819112367275
21,000540,흥국화재,3600,25,0.7,3560,3630,3560,10659,38414640,231273522000,64242645,2021,12,0.01659178260795458,0.016610046696136707
22,002785,진흥기업우B,5930,50,0.85,5890,5930,5880,152,897940,5083302740,857218,2021,12,0.017731778847387712,0.017664499753953275
23,168490,한국패러랠,2135,15,0.71,2125,2135,2120,15005,31884145,170842700000,80020000,2021,12,0.018751562109472632,0.018662866484783956
24,000950,전방,40200,250,0.63,39950,40300,39650,317,12721600,67536000000,1680000,2021,12,0.01886904761904762,0.01883676853826108
25,000155,두산우,80200,200,0.25,80100,80200,79200,847,67696900,320516252400,3996462,2021,12,0.02119374586822044,0.0211212066449333
26,003120,일성신약,73800,-500,-0.67,74000,74000,73200,573,42095500,196308000000,2660000,2021,12,0.021541353383458646,0.021443598834484583
27,005610,SPC삼립,70800,-400,-0.56,71200,71300,70800,1888,133968700,610933837200,8629009,2021,12,0.02187968514113266,0.021928512032333702
28,143210,핸즈코퍼레이션,4995,-45,-0.89,5050,5050,4995,5031,25256630,109207023660,21863268,2021,12,0.023011198508841403,0.023127294521488657
29,000480,조선내화,81000,-600,-0.74,81600,82400,80900,935,75984100,324000000000,4000000,2021,12,0.023375,0.023451882716049383
30,097230,한진중공업,8040,200,2.55,7840,8120,7800,20306,161308150,669525219240,83274281,2021,12,0.02438447952495681,0.024092916198602075
31,067830,세이브존I&C,2985,5,0.17,2970,2990,2955,10174,30211190,122507071575,41040895,2021,12,0.02478990772496555,0.02466077232244052
32,012320,경동인베스트,35350,0,0.0,35350,35500,34900,588,20726800,83603563050,2365023,2021,12,0.024862337491009603,0.02479176633608799
