,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,004365,세방우,7190,-10,-0.14,7050,7190,7050,21,150070,26525707500,3689250,2018,03,0.0005692213864606627,0.0005657530529581538
1,003465,유화증권우,14150,-500,-3.41,14400,14400,14000,33,467300,49458282750,3495285,2018,03,0.0009441290195220132,0.000944836686631624
2,004565,현대비앤지스틸우,43150,300,0.7,43150,43150,43150,2,86300,4740113800,109852,2018,03,0.001820631394967775,0.001820631394967775
3,140890,트러스제7호,3165,30,0.96,3145,3245,3145,195,621565,30656190000,9686000,2018,03,0.0020132149494115218,0.002027535058988087
4,004135,대덕GDS우,8800,130,1.5,8710,8890,8710,64,561710,19008000000,2160000,2018,03,0.002962962962962963,0.002955124158249158
5,005725,넥센우,4630,10,0.22,4620,4725,4510,115,528610,16670778000,3600600,2018,03,0.0031939121257568183,0.0031708778078623568
6,015350,부산가스,35850,-150,-0.42,35550,36300,35550,524,18922200,394350000000,11000000,2018,03,0.004763636363636364,0.004798326359832636
7,002250,알보젠코리아,28100,50,0.18,28200,28250,28050,895,25171950,333207608200,11857922,2018,03,0.007547696805561716,0.007554434346796527
8,003475,유안타증권우,2580,20,0.78,2590,2590,2560,1036,2661285,33313506960,12912212,2018,03,0.008023412255003248,0.007988606552877914
9,000480,조선내화,84800,700,0.83,84200,85000,84200,325,27504100,339200000000,4000000,2018,03,0.008125,0.00810852004716981
10,000157,두산2우B,72000,-100,-0.14,71400,72000,71300,84,5998800,70969320000,985685,2018,03,0.008521992320061683,0.00845266658888658
11,001275,부국증권우,21000,50,0.24,21050,21050,20600,279,5796300,63000000000,3000000,2018,03,0.0093,0.009200476190476191
12,005800,신영와코루,136000,0,0.0,133000,136500,133000,91,12343500,122400000000,900000,2018,03,0.010111111111111112,0.010084558823529412
13,058650,세아홀딩스,140000,4500,3.32,136000,140000,135000,425,57787500,560000000000,4000000,2018,03,0.010624999999999999,0.01031919642857143
14,000140,하이트진로홀딩스,9740,50,0.52,9700,9790,9680,2549,24857420,226033891100,23206765,2018,03,0.01098386612696772,0.010997209258766771
15,002000,한국유리,36200,550,1.54,35650,36400,35300,1137,41002100,364883692000,10079660,2018,03,0.011280142385755075,0.011237032758372768
16,002600,조흥,228000,-1000,-0.44,233000,233000,228000,68,15633000,136800000000,600000,2018,03,0.011333333333333332,0.011427631578947368
17,092230,KPX홀딩스,63700,600,0.95,62800,63700,62500,517,32515400,269109950200,4224646,2018,03,0.012237711751469826,0.012082570702359708
18,003120,일성신약,117000,3000,2.63,115500,117000,114000,346,40066500,311220000000,2660000,2018,03,0.013007518796992482,0.012874011952959322
19,017390,서울가스,85000,700,0.83,84300,85000,84300,651,55110900,425000000000,5000000,2018,03,0.013019999999999999,0.012967270588235295
20,002780,진흥기업,1950,15,0.78,1915,1980,1915,19402,37801955,283438509900,145353082,2018,03,0.013348186177435164,0.013336915655299245
21,004250,NPC,5670,70,1.25,5540,5730,5540,4932,27994740,208202400000,36720000,2018,03,0.013431372549019608,0.013445925695381033
