,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,134380,미원화학,80000,0,0.0,80000,80000,79900,167,13347600,175941440000,2199268,2021,08,0.007593435634038234,0.00758638783449766
1,015350,부산가스,59200,-200,-0.34,59400,59500,59000,1335,79039900,651200000000,11000000,2021,08,0.012136363636363638,0.012137576781326782
2,001270,부국증권,24600,0,0.0,24600,24700,24400,1271,31204200,255099195600,10369886,2021,08,0.01225664390138908,0.012232182828568666
3,023450,동남합성,65600,0,0.0,65300,65600,65300,460,30119700,236816000000,3610000,2021,08,0.012742382271468145,0.012718608539963518
4,004450,삼화왕관,43600,-150,-0.34,43850,44200,43600,317,13898850,93930924400,2154379,2021,08,0.014714216950685092,0.01479688408134095
5,015360,예스코홀딩스,38200,550,1.46,37800,38200,37450,937,35481250,229200000000,6000000,2021,08,0.015616666666666668,0.015480475567190228
6,280360,롯데제과,138500,-500,-0.36,138000,139000,137500,1034,142659000,888715304500,6416717,2021,08,0.016114159312308772,0.016052272226847873
7,268280,미원에스씨,186500,1000,0.54,187500,189500,186000,864,162324500,951150000000,5100000,2021,08,0.016941176470588237,0.017066130473637177
8,003465,유화증권우,2770,0,0.0,2770,2770,2685,3557,9620895,48409697250,17476425,2021,08,0.02035313286327152,0.019873900368174685
9,078000,텔코웨어,11500,0,0.0,11550,11600,11350,1987,22786400,111581119000,9702706,2021,08,0.020478823124188243,0.020421376129056385
10,001465,BYC우,179000,-500,-0.28,179000,179000,176000,45,8028000,38553915000,215385,2021,08,0.020892819834250294,0.0208227880359232
11,002840,미원상사,204000,1000,0.49,203000,205000,201000,1146,233112000,1013880000000,4970000,2021,08,0.02305835010060362,0.022992070067463607
12,001725,신영증권우,64400,500,0.78,64400,64400,63100,1658,105358500,454262337200,7053763,2021,08,0.023505184395903295,0.023193316146219133
13,152550,한국ANKOR유전,1565,0,0.0,1565,1565,1565,16772,26249180,109581300000,70020000,2021,08,0.02395315624107398,0.02395406880553525
14,005800,신영와코루,119500,1000,0.84,118500,119500,117500,216,25614500,107550000000,900000,2021,08,0.024,0.02381636448163645
15,000650,천일고속,70200,100,0.14,70300,70700,70000,392,27511900,100331244000,1429220,2021,08,0.02742754789325646,0.02742106935303224
16,005720,넥센,4975,40,0.81,4935,4980,4895,15745,77791165,266381285575,53543977,2021,08,0.02940573502786317,0.029202939250061465
17,168490,한국패러랠,2035,-5,-0.25,2040,2045,2035,24042,48996135,162840700000,80020000,2021,08,0.030044988752811794,0.0300883839236751
18,003830,대한화섬,142500,-1000,-0.7,145000,145500,142500,399,57091500,189240000000,1328000,2021,08,0.030045180722891567,0.030168833227647435
19,002600,조흥,196500,1000,0.51,195500,197500,194000,183,35798000,117900000000,600000,2021,08,0.0305,0.030363019508057674
20,004890,동일산업,110500,500,0.45,110000,111000,109500,756,83093000,267986257500,2425215,2021,08,0.03117249398506937,0.031006440694071786
21,000480,조선내화,88500,500,0.57,88500,88900,88000,1249,110494600,354000000000,4000000,2021,08,0.031224999999999996,0.03121316384180791
22,003120,일성신약,80500,400,0.5,80200,80500,80000,894,71674800,214130000000,2660000,2021,08,0.03360902255639098,0.03347256339606781
23,072710,농심홀딩스,76300,500,0.66,75500,76300,75500,1601,121522100,353863377000,4637790,2021,08,0.034520752341093495,0.03434153062977184
24,036530,SNT홀딩스,18600,0,0.0,18800,18800,18500,5640,104910550,303252279600,16303886,2021,08,0.03459297985768546,0.03459513977549668
25,023000,삼원강재,3350,20,0.6,3330,3385,3330,14027,46900640,134000000000,40000000,2021,08,0.0350675,0.0350004776119403
26,067830,세이브존I&C,3455,-10,-0.29,3465,3475,3425,14629,50273370,141796292225,41040895,2021,08,0.03564493415652851,0.03545464356728528
27,094800,맵스리얼티1,4650,5,0.11,4670,4670,4640,35827,166523830,431679639150,92834331,2021,08,0.038592403924362854,0.03857578975183871
28,071320,지역난방공사,40400,150,0.37,40750,40800,40200,4516,182055100,467781257600,11578744,2021,08,0.03900250320760179,0.03891885299852595
29,004700,조광피혁,53800,1100,2.09,52700,53800,52700,2641,141017300,357723624400,6649138,2021,08,0.03971943430862768,0.039420740029827345
30,096300,베트남개발1,232,-2,-0.85,234,235,232,55218,12854760,31941808952,137680211,2021,08,0.040105981534267116,0.040244308076969805
31,001080,만호제강,21900,0,0.0,21900,22000,21700,1731,37821950,90885000000,4150000,2021,08,0.041710843373493976,0.04161517302085052
32,002355,넥센타이어1우B,3750,0,0.0,3700,3750,3695,2726,10101645,24375000000,6500000,2021,08,0.041938461538461536,0.04144264615384616
33,000087,하이트진로2우B,21150,0,0.0,21200,21200,20950,494,10404950,23902418700,1130138,2021,08,0.04371147594364582,0.04353095027993966
34,00781K,코리아써키트2우B,9020,0,0.0,9150,9150,9000,343,3096280,7068964980,783699,2021,08,0.043766803326277054,0.043801037475220315
