,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,008000,도레이케미칼,19200,-100,-0.52,19150,19250,19150,907,17381200,890185939200,46363851,2017,05,0.0019562654534456166,0.0019525358955478772
1,004250,NPC,6550,0,0.0,6550,6550,6470,1027,6709580,240516000000,36720000,2017,05,0.0027968409586056646,0.00278966056312262
2,140890,트러스제7호,3275,-70,-2.09,3335,3335,3250,317,1037915,31721650000,9686000,2017,05,0.003272764815197192,0.0032719451857012483
3,005257,녹십자홀딩스2우,24600,250,1.03,24350,24650,23850,37,900450,20811354000,845990,2017,05,0.0043735741557228815,0.004326724729203106
4,168490,한국패러랠,2445,0,0.0,2445,2455,2440,3599,8789765,195648900000,80020000,2017,05,0.0044976255936016,0.004492621732092539
5,017390,서울가스,84100,100,0.12,84000,84300,84000,260,21852400,420500000000,5000000,2017,05,0.0052,0.0051967657550535075
6,005255,녹십자홀딩스1우,25000,0,0.0,25000,25000,25000,103,2575000,41721750000,1668870,2017,05,0.006171840826427463,0.006171840826427463
7,058650,세아홀딩스,149500,-3500,-2.29,153000,153500,149500,261,39530000,598000000000,4000000,2017,05,0.006525,0.006610367892976588
8,006570,대림통상,6100,0,0.0,6110,6140,5960,1210,7351380,92872500000,15225000,2017,05,0.007947454844006567,0.007915561657110555
9,016800,퍼시스,31100,-50,-0.16,31200,31350,30950,954,29795600,357650000000,11500000,2017,05,0.008295652173913044,0.00833093806794352
10,001725,신영증권우,48650,0,0.0,48750,48750,48500,644,31347450,343165569950,7053763,2017,05,0.0091298786193979,0.009134788785648686
11,004080,신흥,11000,50,0.46,10900,11000,10900,888,9759800,105600000000,9600000,2017,05,0.00925,0.009242234848484849
12,015350,부산가스,36000,-100,-0.28,36100,36100,35650,1215,43505950,396000000000,11000000,2017,05,0.011045454545454546,0.01098635101010101
13,002840,미원상사,230500,-1000,-0.43,228500,230500,228500,108,24711500,199382500000,865000,2017,05,0.012485549132947976,0.0123940165260241
14,000105,유한양행우,162500,2500,1.56,158500,163500,158500,30,4854500,38380550000,236188,2017,05,0.012701746066692634,0.012648333596053208
15,001275,부국증권우,19650,50,0.26,19600,19650,19550,383,7513950,58950000000,3000000,2017,05,0.012766666666666666,0.012746310432569973
16,000480,조선내화,90600,-200,-0.22,90100,90800,90100,575,52084800,362400000000,4000000,2017,05,0.014374999999999999,0.014372185430463577
17,004365,세방우,8090,60,0.75,8000,8090,8000,541,4331290,29846032500,3689250,2017,05,0.014664227146438977,0.014512113125923857
18,000157,두산2우B,74800,300,0.4,74500,75000,74000,145,10839100,73729238000,985685,2017,05,0.014710581981058858,0.014701223414244428
19,003460,유화증권,15600,0,0.0,15500,15600,15450,1724,26705150,176911534800,11340483,2017,05,0.015202174369469097,0.015095199999361488
20,000680,LS네트웍스,3145,-15,-0.47,3175,3185,3100,12884,40418050,247835485320,78803016,2017,05,0.016349628039617165,0.01630841925150995
21,006390,현대시멘트,20950,-200,-0.95,21150,21250,20750,2916,61264800,351091496800,16758544,2017,05,0.01740007962505573,0.01744981025128604
22,005800,신영와코루,174000,1500,0.87,166000,177000,166000,180,30707000,156600000000,900000,2017,05,0.02,0.019608556832694763
23,006370,대구백화점,13250,-50,-0.38,13350,13350,13150,2188,28851150,143386345750,10821611,2017,05,0.020218801063908137,0.02012126736970002
24,008110,대동전자,4815,15,0.31,4845,4845,4765,2331,11194465,50511502305,10490447,2017,05,0.022220216164287373,0.02216220957437627
25,003120,일성신약,146000,4000,2.82,146500,146500,143000,625,90521000,388360000000,2660000,2017,05,0.023496240601503758,0.02330852816973942
26,021820,세원정공,19000,-100,-0.52,19050,19300,19000,2396,45687300,190000000000,10000000,2017,05,0.02396,0.024045947368421052
27,155900,바다로19호,2840,-10,-0.35,2855,2855,2800,4003,11364415,43168011360,15200004,2017,05,0.02633551938538964,0.026326010029107814
28,003465,유화증권우,14450,-50,-0.34,14600,14750,14450,1027,14875300,50506868250,3495285,2017,05,0.029382439486336596,0.029452033981536757
29,000850,화천기공,53200,-400,-0.75,52900,53300,52600,656,34728400,117040000000,2200000,2017,05,0.02981818181818182,0.029672248803827753
30,094800,맵스리얼티1,3960,15,0.38,3965,3975,3945,27891,110233215,367623950760,92834331,2017,05,0.03004384229364458,0.029985319175236426
31,034590,인천도시가스,30750,150,0.49,30700,30800,30600,1341,41240600,134523685500,4374754,2017,05,0.030653152154383995,0.030656757467442414
32,007590,동방아그로,7280,-60,-0.82,7310,7410,7280,4257,31179850,99135960560,13617577,2017,05,0.031261067956509445,0.03145160426536548
33,032350,롯데관광개발,8570,150,1.78,8400,8630,8390,15201,129638920,389035347110,45395023,2017,05,0.03348604978127228,0.033323172550525214
34,009140,경인전자,21450,150,0.7,21650,21650,20950,530,11305550,33693595650,1570797,2017,05,0.03374083347498117,0.0335540027174274
35,019685,대교우B,5100,10,0.2,5120,5120,5080,6562,33382790,99077649000,19426990,2017,05,0.033777749409455604,0.03369356291447731
36,001530,동일방직,58800,-100,-0.17,58600,58900,58400,798,46789800,137344216800,2335786,2017,05,0.0341640886622319,0.034067542915283494
37,015360,예스코,38550,0,0.0,38550,38600,38300,2066,79598600,231300000000,6000000,2017,05,0.03443333333333333,0.03441357544314743
38,025530,SJM홀딩스,5310,0,0.0,5310,5360,5260,5174,27377730,79299582480,14934008,2017,05,0.034645756182801024,0.034524431458267626
39,019440,세아특수강,22350,-200,-0.89,22700,22700,22350,3342,74954950,191539500000,8570000,2017,05,0.03899649941656943,0.03913289425940863
40,004989,성신양회3우B,8800,-150,-1.68,8990,9050,8750,113,998670,2524702400,286898,2017,05,0.03938682040307008,0.03955594924772123
41,083420,KPX그린케미칼,4440,65,1.49,4375,4440,4355,7931,34820180,88800000000,20000000,2017,05,0.039655,0.03921191441441441
42,075180,새론오토모티브,7620,20,0.26,7630,7630,7510,7726,58414550,146304000000,19200000,2017,05,0.040239583333333336,0.0399268304352581
43,015890,태경산업,4920,40,0.82,4890,4940,4870,12238,60075060,143805450000,29228750,2017,05,0.041869734422443655,0.041775231745389343
44,002710,TCC동양,2555,25,0.99,2530,2570,2515,9822,24930705,57085087500,22342500,2017,05,0.04396106075864384,0.04367288567263736
45,012600,청호컴넷,3980,-70,-1.73,4055,4055,3965,3749,14954850,33337880960,8376352,2017,05,0.044756953862492885,0.044858430018222734
46,204210,모두투어리츠,4600,5,0.11,4600,4635,4550,3508,16040200,36003349000,7826815,2017,05,0.04482027491386982,0.0445519665406682
47,002550,KB손해보험,30300,-100,-0.33,30400,30700,30200,30589,926622650,2014950000000,66500000,2017,05,0.045998496240601504,0.04598737685798655
48,019490,하이트론,4985,0,0.0,4985,5010,4905,2866,14223260,27570713975,5530735,2017,05,0.05181951404288941,0.05158829043345439
49,020120,다우인큐브,2525,-10,-0.39,2530,2535,2515,8461,21343595,39977186225,15832549,2017,05,0.0534405420125338,0.05338943786557104
50,002250,알보젠코리아,28500,650,2.33,27700,28500,27650,6350,178325900,337950777000,11857922,2017,05,0.05355069800594067,0.05276682645413773
51,041650,상신브레이크,7230,-30,-0.41,7200,7250,7200,11531,83507670,155238583500,21471450,2017,05,0.05370387188569006,0.053793115163280274
52,092230,KPX홀딩스,66100,300,0.46,65800,66200,65100,2279,149249600,279249100600,4224646,2017,05,0.05394534832030897,0.05344676121760802
53,002200,수출포장,16700,0,0.0,16700,16700,16600,2187,36394850,66800000000,4000000,2017,05,0.054675,0.054483308383233536
