,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,083370,동북아12호,5020,30,0.6,5020,5020,5020,8,40160,7960013200,1585660,2019,09,0.0005045217764211748,0.0005045217764211748
1,003925,남양유업우,177500,0,0.0,177500,177500,177500,1,177500,29582505000,166662,2019,09,0.0006000168004704131,0.0006000168004704131
2,058650,세아홀딩스,82100,400,0.49,81900,82300,81600,29,2378300,328400000000,4000000,2019,09,0.000725,0.0007242082825822168
3,023450,동남합성,24200,100,0.41,24200,24250,24200,31,750850,87647269600,3621788,2019,09,0.0008559308275360127,0.0008566724364908226
4,015350,부산가스,35500,0,0.0,35500,35500,35100,154,5438150,390500000000,11000000,2019,09,0.0014,0.0013926120358514725
5,092230,KPX홀딩스,54600,0,0.0,55000,55000,54300,68,3697100,230665671600,4224646,2019,09,0.0016096023193422596,0.0016027959315988657
6,002600,조흥,151500,-500,-0.33,152500,152500,151500,12,1820000,90900000000,600000,2019,09,0.002,0.0020022002200220023
7,017390,서울가스,67200,-800,-1.18,68000,68000,67200,112,7563900,336000000000,5000000,2019,09,0.00224,0.0022511607142857142
8,004365,세방우,6710,70,1.05,6660,6710,6660,86,574140,24754867500,3689250,2019,09,0.002331097106457952,0.0023193014464731026
9,004080,신흥,9470,-20,-0.21,9590,9590,9470,249,2360380,90912000000,9600000,2019,09,0.00259375,0.0025963349172826466
10,024090,디씨엠,12350,-50,-0.4,12350,12400,12150,331,4068000,144495000000,11700000,2019,09,0.002829059829059829,0.00281532232949237
11,001725,신영증권우,52800,-300,-0.56,53100,53100,52700,205,10831700,372438686400,7053763,2019,09,0.0029062501816406365,0.002908317636038145
12,003120,일성신약,83900,600,0.72,83800,83900,82800,86,7153500,223174000000,2660000,2019,09,0.003233082706766917,0.003205346500936489
13,000075,삼양홀딩스우,44150,650,1.49,43750,44250,43500,12,526100,13424160700,304058,2019,09,0.003946615448368404,0.00391905320382525
14,152550,한국ANKOR유전,1760,0,0.0,1760,1760,1755,2782,4891710,123235200000,70020000,2019,09,0.0039731505284204514,0.003969409714107658
15,134790,시디즈,39100,100,0.26,39250,39800,38250,104,4050550,78200000000,2000000,2019,09,0.0052,0.005179731457800512
16,025530,SJM홀딩스,3075,-20,-0.65,3095,3115,3070,794,2460400,45922074600,14934008,2019,09,0.005316724083715503,0.005357771880802616
