,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,017390,서울가스,85400,100,0.12,86200,87000,83800,63,5355800,427000000000,5000000,2018,12,0.00126,0.0012542857142857143
1,000157,두산2우B,75200,500,0.67,74600,75300,73900,13,966500,74123512000,985685,2018,12,0.0013188797638190699,0.0013039047583174419
2,004700,조광피혁,34450,0,0.0,33950,34800,33950,91,3126500,229062804100,6649138,2018,12,0.0013685984559201508,0.0013649095112950292
3,092230,KPX홀딩스,61200,-400,-0.65,61600,61600,60700,62,3785200,258548335200,4224646,2018,12,0.0014675785852826485,0.0014640202564336605
4,159650,하이골드8호,1140,5,0.44,1140,1140,1130,268,304950,16992759060,14905929,2018,12,0.0017979422818933328,0.001794587911964427
5,003925,남양유업우,197000,500,0.25,197000,197000,197000,3,591000,32832414000,166662,2018,12,0.0018000504014112394,0.0018000504014112394
6,134380,미원화학,43200,-700,-1.59,44450,44500,43050,41,1793250,94603852800,2189904,2018,12,0.0018722281889982392,0.0018955359078145285
7,006570,대림통상,4180,0,0.0,4180,4230,4105,367,1526120,63640500000,15225000,2018,12,0.0024105090311986863,0.0023980326993031167
8,016800,퍼시스,30700,100,0.33,30450,31100,30200,304,9238800,353050000000,11500000,2018,12,0.002643478260869565,0.0026168531369494407
9,004450,삼화왕관,46850,250,0.54,46850,46850,45950,59,2723550,100932656150,2154379,2018,12,0.0027386082021779827,0.0026983833616272073
10,00781K,코리아써키트2우B,4190,-10,-0.24,4200,4200,4120,28,117220,3283698810,783699,2018,12,0.0035728002715328206,0.0035697549252393214
11,008870,금비,64900,500,0.78,64500,66000,64300,36,2336900,64900000000,1000000,2018,12,0.0036,0.003600770416024653
12,023450,동남합성,60800,-200,-0.33,60700,61800,60500,48,2925000,80312057600,1320922,2018,12,0.00363382546433476,0.0036420434084358457
13,009970,영원무역홀딩스,62500,-200,-0.32,62600,64400,62400,502,31828400,852224500000,13635592,2018,12,0.003681541659504039,0.003734743603358036
14,015360,예스코홀딩스,39950,-50,-0.13,39300,39950,39300,244,9686100,239700000000,6000000,2018,12,0.004066666666666667,0.004040926157697121
15,155900,바다로19호,2895,-5,-0.17,2900,2900,2895,620,1797430,44004011580,15200004,2018,12,0.004078946295014133,0.0040846957708213566
16,153360,하이골드3호,1845,10,0.54,1845,1845,1815,684,1261670,29796362550,16149790,2018,12,0.004235349190299069,0.0042343087948498595
17,002600,조흥,182500,3000,1.67,183000,183000,181000,27,4920000,109500000000,600000,2018,12,0.0045000000000000005,0.004493150684931507
18,015350,부산가스,37300,300,0.81,37200,37350,37000,546,20328350,410300000000,11000000,2018,12,0.004963636363636364,0.004954508895929808
19,008500,일정실업,19250,-350,-1.79,19450,19550,19250,60,1161050,23100000000,1200000,2018,12,0.005,0.005026190476190476
20,001725,신영증권우,54000,-100,-0.18,54100,54400,53900,380,20545200,380903202000,7053763,2018,12,0.005387195458650936,0.005393811312722963
21,001560,제일연마,6210,0,0.0,6160,6210,6160,544,3364490,62100000000,10000000,2018,12,0.00544,0.005417858293075685
22,002250,알보젠코리아,28000,-150,-0.53,28150,28200,27800,677,18920750,332021816000,11857922,2018,12,0.005709263393704226,0.005698646621461766
23,000140,하이트진로홀딩스,7010,70,1.01,6940,7010,6940,1369,9559940,162679422650,23206765,2018,12,0.005899141909697452,0.005876551468078375
