,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,017390,서울가스,69500,-100,-0.14,68800,70500,68800,50,3486700,347500000000,5000000,2020,02,0.001,0.0010033669064748202
1,003465,유화증권우,11850,-150,-1.25,11900,11900,11450,89,1030250,41419127250,3495285,2020,02,0.0025462873556805813,0.0024873773746645037
2,058650,세아홀딩스,66400,-1300,-1.92,67700,67700,66000,129,8588200,265600000000,4000000,2020,02,0.0032249999999999996,0.0032335090361445785
3,005800,신영와코루,91500,-1700,-1.82,92400,92400,90500,41,3739900,82350000000,900000,2020,02,0.004555555555555555,0.004541469338190649
4,004450,삼화왕관,40950,-450,-1.09,41300,41300,40500,119,4885500,88221820050,2154379,2020,02,0.005523633492528474,0.005537745647540628
5,016800,퍼시스,28300,-350,-1.22,28350,28900,28000,788,22284600,325450000000,11500000,2020,02,0.006852173913043478,0.006847319096635428
6,001275,부국증권우,17600,0,0.0,17600,17600,17500,208,3650500,52800000000,3000000,2020,02,0.006933333333333333,0.0069138257575757575
7,006570,대림통상,3755,0,0.0,3755,3785,3700,1306,4889875,57169875000,15225000,2020,02,0.00857799671592775,0.008553237172549355
8,000950,전방,13000,-200,-1.52,12700,13200,12700,173,2214550,21840000000,1680000,2020,02,0.010297619047619049,0.010139880952380952
9,083380,동북아13호,5020,10,0.2,5030,5030,5020,214,1074290,7960013200,1585660,2020,02,0.013495957519266426,0.013496083147198802
10,016380,동부제철,6990,-70,-0.99,7160,7160,6900,13810,96836270,699062190030,100008897,2020,02,0.013808771433605552,0.013852311193635619
11,000157,두산2우B,56100,-1900,-3.28,58000,58000,55000,133,7392300,50099431800,893038,2020,02,0.01489298327730735,0.014755257164413591
12,005810,풍산홀딩스,29900,-300,-0.99,30200,30200,29600,1194,35612050,234271493300,7835167,2020,02,0.015238985971836974,0.01520118794581483
13,000760,이화산업,14100,-200,-1.4,14400,14450,14050,430,6161800,39480000000,2800000,2020,02,0.015357142857142856,0.015607396149949342
14,005820,원림,17550,50,0.29,16900,17900,16900,363,6284800,38610000000,2200000,2020,02,0.0165,0.016277648277648278
