,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,058650,세아홀딩스,71800,800,1.13,71600,72000,71400,102,7304800,287200000000,4000000,2020,06,0.00255,0.0025434540389972144
1,017390,서울가스,68900,0,0.0,68900,69500,68100,130,8961200,344500000000,5000000,2020,06,0.0026,0.0026012191582002906
2,000480,조선내화,71700,200,0.28,71500,72100,71500,119,8519300,286800000000,4000000,2020,06,0.002975,0.0029704672245467224
3,016800,퍼시스,28050,50,0.18,28350,28350,28000,354,9930800,322575000000,11500000,2020,06,0.0030782608695652173,0.0030786018755328214
4,282690,동아타이어,11400,0,0.0,11400,11450,11300,468,5300400,156556371000,13733015,2020,06,0.0034078459828377093,0.0033856175677449757
5,001270,부국증권,18400,100,0.55,18350,18550,18350,466,8572100,190805902400,10369886,2020,06,0.004493781320257522,0.004492575906813247
6,003460,유화증권,2180,-10,-0.46,2185,2190,2160,3081,6695490,123611264700,56702415,2020,06,0.005433631001430891,0.00541656944959645
7,001725,신영증권우,42900,200,0.47,42700,43200,42700,417,17913400,302606432700,7053763,2020,06,0.0059117381743616845,0.0059197023143784605
8,018470,조일알미늄,540,9,1.69,548,548,524,4498,2425612,37883999700,70155555,2020,06,0.006411466632970119,0.006402734714412955
9,152550,한국ANKOR유전,1745,-5,-0.29,1755,1755,1725,5241,9123190,122184900000,70020000,2020,06,0.007485004284490146,0.00746670824299893
10,006570,대림통상,4150,80,1.97,4070,4150,4070,1509,6216160,63183750000,15225000,2020,06,0.009911330049261084,0.009838225809642512
11,023450,동남합성,29250,0,0.0,29600,29600,28550,365,10624150,105592500000,3610000,2020,06,0.010110803324099723,0.010061462698581812
12,003650,미창석유,57100,400,0.71,56800,57900,56700,183,10449200,99335271200,1739672,2020,06,0.01051922431354876,0.010519123644371749
13,155900,바다로19호,2620,0,0.0,2630,2630,2620,1662,4357305,39824010480,15200004,2020,06,0.010934207648892724,0.010941401801278353
14,092230,KPX홀딩스,42100,-300,-0.71,42400,42400,42050,513,21605200,177857596600,4224646,2020,06,0.012143029262096754,0.012147471017833377
