,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,083380,동북아13호,4950,-150,-2.94,4950,5010,4950,22,109500,7849017000,1585660,2019,08,0.0013874348851582307,0.0013950791544979455
1,023450,동남합성,24050,-300,-1.23,24250,24350,24050,54,1303750,87104001400,3621788,2019,08,0.001490976280224022,0.00149677394728734
2,017390,서울가스,70100,-500,-0.71,71800,71800,70100,80,5635200,350500000000,5000000,2019,08,0.0015999999999999999,0.0016077603423680458
3,152550,한국ANKOR유전,1780,5,0.28,1775,1780,1775,1342,2387910,124635600000,70020000,2019,08,0.001916595258497572,0.0019159132703657701
4,004080,신흥,9600,0,0.0,9590,9600,9540,263,2519560,92160000000,9600000,2019,08,0.0027395833333333335,0.002733897569444444
5,016800,퍼시스,30550,-350,-1.13,30750,30900,30500,531,16246150,351325000000,11500000,2019,08,0.004617391304347826,0.004624251049597951
6,003465,유화증권우,12650,0,0.0,12650,12650,12400,177,2196700,44215355250,3495285,2019,08,0.005063964741072616,0.0049681835361935715
7,092230,KPX홀딩스,53800,0,0.0,53900,54000,53700,216,11625700,227285954800,4224646,2019,08,0.005112854426146001,0.0051150103006716895
8,016710,대성홀딩스,7640,40,0.53,7690,7750,7640,948,7280300,122923466760,16089459,2019,08,0.005892056407863062,0.005922628275863964
9,004450,삼화왕관,46200,300,0.65,46600,46800,46150,132,6112500,99532309800,2154379,2019,08,0.00612705563877108,0.006141221892953599
10,001725,신영증권우,52400,400,0.77,52000,52400,52000,445,23269300,369617181200,7053763,2019,08,0.006308689418683333,0.006295513624245993
11,000760,이화산업,15500,150,0.98,15850,15850,15350,183,2833850,43400000000,2800000,2019,08,0.006535714285714285,0.006529608294930875
12,004255,NPC우,2320,0,0.0,2320,2320,2280,356,824170,12249600000,5280000,2019,08,0.0067424242424242425,0.006728138061650993
13,001275,부국증권우,18650,100,0.54,18550,18650,18550,220,4092550,55950000000,3000000,2019,08,0.007333333333333333,0.007314655942806077
14,004700,조광피혁,36950,-150,-0.4,37100,37300,36950,523,19422850,245685649100,6649138,2019,08,0.007865681235672954,0.007905569605367724
15,015350,부산가스,35400,100,0.28,35350,35600,35350,869,30833000,389400000000,11000000,2019,08,0.007899999999999999,0.007918079096045198
16,008870,금비,64500,1300,2.06,62800,65900,62800,85,5422100,64500000000,1000000,2019,08,0.0085,0.008406356589147287
17,00806K,대덕전자1우,6040,30,0.5,6060,6080,6000,290,1742940,19979571040,3307876,2019,08,0.008766954988639235,0.008723610714717327
18,024090,디씨엠,11700,0,0.0,11600,11750,11600,1075,12583700,136890000000,11700000,2019,08,0.009188034188034187,0.009192563372050551
19,007815,코리아써우,2470,10,0.41,2475,2475,2460,284,699355,7322784300,2964690,2019,08,0.00957941639766721,0.009550397380952487
20,009770,삼정펄프,33200,250,0.76,32900,33250,32800,256,8469650,82999037200,2499971,2019,08,0.010240118785377911,0.010204515962746614
21,003080,성보화학,4705,40,0.86,4660,4715,4660,2082,9753770,94194100000,20020000,2019,08,0.0103996003996004,0.010354969154118994
22,005725,넥센우,3525,-55,-1.54,3675,3675,3520,383,1377050,12692115000,3600600,2019,08,0.010637116036216187,0.010849649565891894
23,058650,세아홀딩스,81200,400,0.5,81100,81800,80900,449,36401800,324800000000,4000000,2019,08,0.011225,0.011207450738916255
24,003460,유화증권,11850,-50,-0.42,12000,12000,11800,1405,16680650,134384723550,11340483,2019,08,0.012389243033123016,0.012412608784207304
25,101060,SBS미디어홀딩스,2135,20,0.95,2140,2145,2085,17422,36935430,298678365650,139896190,2019,08,0.012453519999365245,0.012366289041263207
26,002355,넥센타이어1우B,3960,30,0.76,3965,3965,3900,885,3473325,25740000000,6500000,2019,08,0.013615384615384614,0.01349388111888112
27,083420,그린케미칼,3330,15,0.45,3315,3345,3315,2754,9174115,66600000000,20000000,2019,08,0.013770000000000001,0.013774947447447446
28,000050,경방,9780,100,1.03,9680,9820,9680,3800,37199620,268121340600,27415270,2019,08,0.013860888475656084,0.013874173505456507
29,005800,신영와코루,110000,-500,-0.45,110000,112500,110000,125,13902000,99000000000,900000,2019,08,0.013888888888888888,0.014042424242424243
30,083370,동북아12호,5010,0,0.0,5010,5010,5010,225,1127250,7944156600,1585660,2019,08,0.014189674961845542,0.014189674961845542
31,003830,대한화섬,94000,1100,1.18,93400,94200,92900,204,19089000,124832000000,1328000,2019,08,0.01536144578313253,0.01529175211484235
32,058430,포스코강판,16500,100,0.61,16500,16700,16400,930,15382000,99000000000,6000000,2019,08,0.0155,0.015537373737373737
33,145995,삼양사우,33950,-150,-0.44,34100,34300,33900,59,2009050,12563876500,370070,2019,08,0.015942929715999674,0.015990685677306684
34,168490,한국패러랠,2200,5,0.23,2200,2200,2190,12926,28346070,176044000000,80020000,2019,08,0.016153461634591353,0.016101696166867376
35,300720,한일시멘트,101000,0,0.0,101000,102000,101000,682,69171500,418641970000,4144970,2019,08,0.01645367758994637,0.016522829758325475
36,107590,미원홀딩스,39850,350,0.89,40000,40000,39200,385,15133350,92921193900,2331774,2019,08,0.016511034088209236,0.016286219929853914
37,006570,대림통상,4150,80,1.97,4080,4180,4080,2552,10548335,63183750000,15225000,2019,08,0.016761904761904763,0.016694696025481237
38,268280,미원에스씨,71900,-200,-0.28,71900,73200,71000,919,66495300,378761362900,5267891,2019,08,0.017445311605726085,0.01755598815329957
39,003120,일성신약,82300,-1000,-1.2,83800,83800,81900,504,41788700,218918000000,2660000,2019,08,0.018947368421052633,0.019088745557697403
40,015360,예스코홀딩스,36150,-150,-0.41,36000,36300,35750,1152,41573150,216900000000,6000000,2019,08,0.019200000000000002,0.0191669663439373
41,018470,조일알미늄,742,5,0.68,734,743,730,13531,10014765,52055421810,70155555,2019,08,0.019287139842311844,0.019238658821272164
42,138040,메리츠금융지주,12850,150,1.18,12700,12950,12700,27815,357623000,1801882434900,140224314,2019,08,0.01983607493348122,0.01984718831114235
43,001270,부국증권,19250,200,1.05,19300,19350,19050,2057,39421600,199620305500,10369886,2019,08,0.019836283638990822,0.019748291588502755
44,117580,대성에너지,5300,50,0.95,5250,5300,5240,5557,29340750,145750000000,27500000,2019,08,0.02020727272727273,0.020130874785591765
45,071320,지역난방공사,50200,-400,-0.79,50700,50900,50000,2393,120751000,581252948800,11578744,2019,08,0.02066718117267296,0.020774260199331655
46,100250,진양홀딩스,2445,20,0.82,2425,2445,2425,12054,29384125,136663988940,55895292,2019,08,0.021565322531994287,0.021501000540018335
47,002780,진흥기업,1945,10,0.52,1945,1960,1935,32089,62459555,282942544025,145471745,2019,08,0.022058579141949523,0.022074995902518373
48,003925,남양유업우,182000,4500,2.54,178000,182000,178000,37,6655500,30332484000,166662,2019,08,0.022200621617405287,0.021941823162257335
49,134380,미원화학,39900,-150,-0.37,39550,40000,39500,488,19299400,87377169600,2189904,2019,08,0.022284081859296114,0.022087462993308035
50,075180,새론오토모티브,4600,70,1.55,4565,4600,4545,4339,19777080,88320000000,19200000,2019,08,0.022598958333333332,0.022392527173913046
51,033660,아주캐피탈,10450,0,0.0,10500,10500,10400,13543,141888450,601354550500,57545890,2019,08,0.023534261091452402,0.023594807735640475
52,009970,영원무역홀딩스,49350,-150,-0.3,49600,50400,49000,3247,160618350,672916465200,13635592,2019,08,0.023812680813564968,0.023868987951165977
53,035000,지투알,7000,30,0.43,6900,7040,6870,3965,27720380,115971863000,16567409,2019,08,0.023932529220471347,0.023902677151957107
54,004365,세방우,6810,10,0.15,6810,6810,6800,909,6184790,25123792500,3689250,2019,08,0.0246391542996544,0.02461726270028699
55,004890,동일산업,57500,300,0.52,57200,57700,57000,609,34860500,139449862500,2425215,2019,08,0.025111175710194764,0.024998590443213953
56,000650,천일고속,70100,-100,-0.14,70200,70300,69900,360,25243100,100188322000,1429220,2019,08,0.025188564391766137,0.025195651046037083
57,126560,현대에이치씨엔,3735,5,0.13,3705,3795,3680,28648,107949480,421594086060,112876596,2019,08,0.025379929068732727,0.025605074541922523
58,024070,WISCOM,2645,50,1.93,2640,2645,2600,4014,10497035,40538428510,15326438,2019,08,0.02619003841597115,0.02589403532850465
59,000680,LS네트웍스,2415,25,1.05,2440,2445,2400,20643,49844040,190309283640,78803016,2019,08,0.026195697890547744,0.02619107121136973
60,282690,동아타이어,12550,150,1.21,12400,12550,12350,3620,45061200,172349338250,13733015,2019,08,0.02635983431169339,0.02614527009940521
61,007810,코리아써키트,4885,40,0.83,4940,4950,4805,6276,30638190,115387368635,23620751,2019,08,0.02656985800324469,0.026552464418281775
62,280360,롯데제과,151000,-1500,-0.98,153000,153500,150500,1719,261159500,968924267000,6416717,2019,08,0.026789400249379865,0.026953551365640423
63,155900,바다로19호,2925,0,0.0,2925,2925,2920,4074,11910180,44460011700,15200004,2019,08,0.026802624525625127,0.02678852196523376
64,003555,LG우,44950,350,0.78,45350,45350,43850,897,40124350,148994731150,3314677,2019,08,0.02706146028708076,0.026930046244121833
65,085620,미래에셋생명,4125,35,0.86,4030,4180,4030,48213,199500785,730191779625,177016189,2019,08,0.02723649191204766,0.02732169692494434
66,001755,한양증권우,8290,160,1.97,8130,8290,8110,145,1185700,4352250000,525000,2019,08,0.02761904761904762,0.02724337986099144
67,000180,성창기업지주,1785,-5,-0.28,1785,1805,1775,19575,35030760,124506606000,69751600,2019,08,0.028063872369952805,0.028135663741408225
68,001560,제일연마,6050,70,1.17,6000,6260,5960,2820,17068510,60500000000,10000000,2019,08,0.028200000000000003,0.028212413223140494
69,210980,SK디앤디,27500,50,0.18,27850,27950,27150,5428,150950700,522229510000,18990164,2019,08,0.02858321813334524,0.028905049812294217
70,002620,제일파마홀딩스,15300,300,2.0,15200,15500,15200,4605,70386600,244392331500,15973355,2019,08,0.02882925972658843,0.02880065817449759
71,001570,금양,2175,25,1.16,2155,2180,2150,12852,27765405,95804693625,44048135,2019,08,0.029177171746317978,0.02898125754535547
