,종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,years,month,상장주식수대비거래량,시가총액대비거래대금
0,001527,동양2우B,9280,20,0.22,9280,9280,9280,1,9280,2863520320,308569,2020,01,0.00032407662467713865,0.00032407662467713865
1,003465,유화증권우,12650,-50,-0.39,12700,12700,12650,81,1028550,44215355250,3495285,2020,01,0.0023174075933722143,0.0023262280585204615
2,005725,넥센우,3300,-15,-0.45,3315,3340,3300,85,281635,11881980000,3600600,2020,01,0.002360717658168083,0.0023702699381752874
3,002600,조흥,137500,0,0.0,137500,137500,136500,15,2055500,82500000000,600000,2020,01,0.0025,0.0024915151515151513
4,000760,이화산업,14450,-150,-1.03,14650,14650,14450,88,1273550,40460000000,2800000,2020,01,0.003142857142857143,0.0031476767177459216
5,006570,대림통상,3985,25,0.63,3960,4020,3940,706,2803475,60671625000,15225000,2020,01,0.0046371100164203614,0.004620734981138217
6,001465,BYC우,121000,500,0.41,118500,121500,118500,14,1688500,26061585000,215385,2020,01,0.00649998839287787,0.006478884534459435
7,003460,유화증권,11700,50,0.43,11850,11850,11650,743,8672200,132683651100,11340483,2020,01,0.0065517491627120296,0.006535997410460165
8,001275,부국증권우,18250,0,0.0,18300,18350,18050,202,3686900,54750000000,3000000,2020,01,0.006733333333333333,0.006734063926940639
9,004890,동일산업,53200,0,0.0,52600,53700,52600,172,9144700,129021438000,2425215,2020,01,0.007092154716179803,0.0070877368457170666
10,004365,세방우,6170,-100,-1.59,6270,6280,6150,305,1877800,22762672500,3689250,2020,01,0.008267262993833435,0.008249470706921606
11,004450,삼화왕관,43900,-200,-0.45,44050,44050,43600,197,8603550,94577238100,2154379,2020,01,0.009144166369984112,0.009096850545480244
12,001525,동양우,6260,50,0.81,6290,6290,6260,58,357170,3866996060,617731,2020,01,0.009389200153464857,0.009236368345304185
13,001270,부국증권,20500,550,2.76,19950,20850,19950,983,20115150,212582663000,10369886,2020,01,0.00947937132577928,0.00946227209506732
14,016380,동부제철,7190,-60,-0.83,7280,7320,7160,10622,76760450,719063969430,100008897,2020,01,0.01062105504473267,0.010675051631476931
15,002030,아세아,101500,1500,1.5,100500,102000,99800,243,24471100,222388936000,2191024,2020,01,0.011090704620305392,0.011003739862310416
16,016800,퍼시스,28550,400,1.42,28100,28550,28100,1392,39511150,328325000000,11500000,2020,01,0.012104347826086955,0.012034158227366178
17,083380,동북아13호,5000,10,0.2,5000,5000,5000,205,1025000,7928300000,1585660,2020,01,0.012928370520792605,0.012928370520792605
18,017390,서울가스,72500,3400,4.92,68700,72700,68700,673,47944400,362500000000,5000000,2020,01,0.01346,0.013226041379310344
