,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,유동자산(*)(IFRS연결),유동자산(*)(IFRS),유동자산증가율
0,0,0,(주)CMG제약,58820,16-Dec,78772201,78772201.0,
1,1,1,(주)CMG제약,58820,17-Dec,81227330,81227330.0,3.1167454620190105
2,2,2,(주)ES큐브,50120,16-Dec,50885945,43388800.0,
3,3,3,(주)ES큐브,50120,17-Dec,51038158,44761949.0,0.2991258195165658
4,4,4,(주)가비아,79940,16-Dec,60241586,12237594.0,
5,5,5,(주)가비아,79940,17-Dec,66113388,15116578.0,9.747090655946543
6,6,6,(주)강스템바이오텍,217730,16-Dec,37966496,37966496.0,
7,7,7,(주)강스템바이오텍,217730,17-Dec,25246012,24316617.0,-33.50449828185356
8,8,8,(주)강원에너지,114190,16-Dec,53716336,49882033.0,
9,9,9,(주)강원에너지,114190,17-Dec,68068421,66557788.0,26.718287338138637
10,10,10,(주)고려시멘트,198440,16-Dec,0,,
11,11,11,(주)고려시멘트,198440,17-Dec,38542950,38542950.0,inf
12,12,12,(주)고영테크놀러지,98460,16-Dec,154891864,156029191.0,
13,13,13,(주)고영테크놀러지,98460,17-Dec,161356541,159374622.0,4.17367112322955
14,14,14,(주)골드앤에스,35290,16-Dec,8660668,8552277.0,
15,15,15,(주)골드앤에스,35290,17-Dec,10831000,10974294.0,25.059637432124184
16,16,16,(주)골드퍼시픽,38530,16-Dec,5438550,5438550.0,
17,17,17,(주)골드퍼시픽,38530,17-Dec,17215160,17215160.0,216.53951880556397
18,18,18,(주)골프존,215000,16-Dec,89781733,75788492.0,
19,19,19,(주)골프존,215000,17-Dec,160591890,142686039.0,78.86922499034408
20,20,20,(주)골프존뉴딘홀딩스,121440,16-Dec,102314350,63048320.0,
21,21,21,(주)골프존뉴딘홀딩스,121440,17-Dec,117348020,46961353.0,14.69360847232084
22,22,22,(주)광림,14200,16-Dec,88113464,51509785.0,
23,23,23,(주)광림,14200,17-Dec,78175789,255751980.0,-11.27827070786821
24,24,24,(주)광무,29480,16-Dec,11893960,11893960.0,
25,25,25,(주)광무,29480,17-Dec,14949942,14949942.0,25.693562110516588
26,26,26,(주)구영테크,53270,16-Dec,54139890,39434041.0,
27,27,27,(주)구영테크,53270,17-Dec,64140319,52077454.0,18.47146161545581
28,28,28,(주)국보디자인,66620,16-Dec,128985094,118586463.0,
29,29,29,(주)국보디자인,66620,17-Dec,135628503,127549210.0,5.15052460247849
30,30,30,(주)국순당,43650,16-Dec,85261001,71906088.0,
31,31,31,(주)국순당,43650,17-Dec,86651908,75544356.0,1.6313519471815807
32,32,32,(주)국영지앤엠,6050,16-Dec,29575531,29575531.0,
33,33,33,(주)국영지앤엠,6050,17-Dec,29995395,29995395.0,1.4196330067581808
34,34,34,(주)그래디언트,35080,16-Dec,1415600914,395047.0,
35,35,35,(주)그래디언트,35080,17-Dec,1229878565,3201309.0,-13.119682755446426
36,36,36,(주)글로벌스탠다드테크놀로지,83450,16-Dec,53825575,46676903.0,
37,37,37,(주)글로벌스탠다드테크놀로지,83450,17-Dec,57916418,46766708.0,7.60018448479185
38,38,38,(주)금빛,45890,16-Dec,44895310,47657248.0,
39,39,39,(주)금빛,45890,17-Dec,53638818,56732968.0,19.47532604185158
40,40,40,(주)금화피에스시,36190,16-Dec,144728651,126330610.0,
41,41,41,(주)금화피에스시,36190,17-Dec,158082025,141168180.0,9.226489646476432
42,42,42,(주)기가레인,49080,16-Dec,46144283,43016521.0,
43,43,43,(주)기가레인,49080,17-Dec,72343064,69139156.0,56.775789538218625
44,44,44,(주)기산텔레콤,35460,16-Dec,62942880,31145919.0,
45,45,45,(주)기산텔레콤,35460,17-Dec,58352347,29268094.0,-7.29317279412699
46,46,46,(주)나노,187790,16-Dec,34297077,18258906.0,
47,47,47,(주)나노,187790,17-Dec,42822418,23979304.0,24.85733988351253
48,48,48,(주)나노신소재,121600,16-Dec,62485580,62232029.0,
49,49,49,(주)나노신소재,121600,17-Dec,61681313,61474512.0,-1.2871241652874121
50,50,50,(주)나노엔텍,39860,16-Dec,21923466,24010804.0,
51,51,51,(주)나노엔텍,39860,17-Dec,22636243,25666940.0,3.25120580842464
52,52,52,(주)나무가,190510,16-Dec,134434932,86950983.0,
53,53,53,(주)나무가,190510,17-Dec,83286111,53865520.0,-38.04726958912733
54,54,54,(주)나스미디어,89600,16-Dec,188150770,124777193.0,
55,55,55,(주)나스미디어,89600,17-Dec,241307138,172095168.0,28.252006622136072
56,56,56,(주)나이벡,138610,16-Dec,8838096,8838096.0,
57,57,57,(주)나이벡,138610,17-Dec,9993465,9993465.0,13.072600704948222
58,58,58,(주)나이스디앤비,130580,16-Dec,30111363,25827572.0,
59,59,59,(주)나이스디앤비,130580,17-Dec,28885312,23474936.0,-4.071722027329017
60,60,60,(주)나인테크,267320,17-Dec,0,,
61,61,61,(주)내츄럴엔도텍,168330,16-Dec,49604460,49333604.0,
62,62,62,(주)내츄럴엔도텍,168330,17-Dec,42040960,36803625.0,-15.247620879251588
63,63,63,(주)네오리진,94860,16-Dec,6580263,6580263.0,
64,64,64,(주)네오리진,94860,17-Dec,7853986,7496076.0,19.356718720817078
65,65,65,(주)네오오토,212560,16-Dec,34719899,34719899.0,
66,66,66,(주)네오오토,212560,17-Dec,37254793,37254793.0,7.3009832200260805
67,67,67,(주)네오위즈,95660,16-Dec,196626649,145940735.0,
68,68,68,(주)네오위즈,95660,17-Dec,188793930,140123612.0,-3.9835490457857503
69,69,69,(주)네오위즈홀딩스,42420,16-Dec,337649235,125867341.0,
70,70,70,(주)네오위즈홀딩스,42420,17-Dec,335663547,129577881.0,-0.5880919588045264
71,71,71,(주)네오티스,85910,16-Dec,33262825,32403438.0,
72,72,72,(주)네오티스,85910,17-Dec,31587247,30892970.0,-5.037389337796771
73,73,73,(주)네오팜,92730,16-Dec,33706950,33244592.0,
74,74,74,(주)네오팜,92730,17-Dec,44047409,43967604.0,30.677527928216584
75,75,75,(주)네이블커뮤니케이션즈,153460,16-Dec,28721706,28721706.0,
76,76,76,(주)네이블커뮤니케이션즈,153460,17-Dec,22181277,22181277.0,-22.771728810259397
77,77,77,(주)네이처셀,7390,16-Dec,17688832,17688832.0,
78,78,78,(주)네이처셀,7390,17-Dec,20458294,20458294.0,15.656556634151997
79,79,79,(주)네패스,33640,16-Dec,100145766,81478664.0,
80,80,80,(주)네패스,33640,17-Dec,104151054,88666368.0,3.9994581498333126
81,81,81,(주)넥스턴바이오사이언스,89140,16-Dec,89061227,89061227.0,
82,82,82,(주)넥스턴바이오사이언스,89140,17-Dec,78647176,78647176.0,-11.693136677759897
83,83,83,(주)넥스트아이,137940,16-Dec,65738919,40274493.0,
84,84,84,(주)넥스트아이,137940,17-Dec,87906605,43031637.0,33.72079483083681
85,85,85,(주)넥스트엔터테인먼트월드,160550,16-Dec,151226638,139142135.0,
86,86,86,(주)넥스트엔터테인먼트월드,160550,17-Dec,152430928,111403163.0,0.7963477968742527
87,87,87,(주)넥슨게임즈,225570,16-Dec,0,,
88,88,88,(주)넥슨게임즈,225570,17-Dec,35726056,35726056.0,inf
89,89,89,(주)넵튠,217270,16-Dec,11659252,7397844.0,
90,90,90,(주)넵튠,217270,17-Dec,12341929,9988380.0,5.855238397797735
91,91,91,(주)노블엠앤비,106520,16-Dec,28885622,21829848.0,
92,92,92,(주)노블엠앤비,106520,17-Dec,30174928,26053128.0,4.463487059409688
93,93,93,(주)녹십자셀,31390,16-Dec,21786790,14078139.0,
94,94,94,(주)녹십자셀,31390,17-Dec,66314964,66314964.0,204.38152660396506
95,95,95,(주)녹십자엠에스,142280,16-Dec,41386672,39326866.0,
96,96,96,(주)녹십자엠에스,142280,17-Dec,41573792,39016229.0,0.45212623039609934
97,97,97,(주)녹원씨엔아이,65560,16-Dec,3813631,3812777.0,
98,98,98,(주)녹원씨엔아이,65560,17-Dec,64512680,9231384.0,1591.6340359096098
99,99,99,(주)누리플랜,69140,16-Dec,17712827,17712827.0,
100,100,100,(주)누리플랜,69140,17-Dec,21403124,21091280.0,20.83403738996603
101,101,101,(주)누리플렉스,40160,16-Dec,43475220,41858534.0,
102,102,102,(주)누리플렉스,40160,17-Dec,85935939,72631277.0,97.6664844939255
103,103,103,(주)뉴로스,126870,16-Dec,60540366,60161807.0,
104,104,104,(주)뉴로스,126870,17-Dec,71715272,79301270.0,18.458603306098276
105,105,105,(주)뉴보텍,60260,16-Dec,21674541,21674541.0,
106,106,106,(주)뉴보텍,60260,17-Dec,20823614,20823614.0,-3.9259285813711076
107,107,107,(주)뉴인텍,12340,16-Dec,21589024,18340883.0,
108,108,108,(주)뉴인텍,12340,17-Dec,20912854,17157758.0,-3.1320081908288167
109,109,109,(주)뉴파워프라즈마,144960,16-Dec,80040254,79342625.0,
110,110,110,(주)뉴파워프라즈마,144960,17-Dec,81864539,81550643.0,2.279209408805727
111,111,111,(주)뉴프렉스,85670,16-Dec,49101290,50703206.0,
112,112,112,(주)뉴프렉스,85670,17-Dec,57016614,55086827.0,16.120399280752086
113,113,113,(주)다나와,119860,16-Dec,52896077,48124563.0,
114,114,114,(주)다나와,119860,17-Dec,66987528,55749145.0,26.639879172892165
115,115,115,(주)다날,64260,16-Dec,310835973,308349081.0,
116,116,116,(주)다날,64260,17-Dec,383195151,354025286.0,23.27889442834854
117,117,117,(주)다산네트웍스,39560,16-Dec,217772167,60418132.0,
118,118,118,(주)다산네트웍스,39560,17-Dec,205476226,72294566.0,-5.646240825623961
119,119,119,(주)다우데이타,32190,16-Dec,8567896129,94459295.0,
120,120,120,(주)다우데이타,32190,17-Dec,11662364360,109219370.0,36.11701384341095
121,121,121,(주)다원시스,68240,16-Dec,138007245,131123733.0,
122,122,122,(주)다원시스,68240,17-Dec,171454969,145060801.0,24.236208758460464
123,123,123,(주)대동스틸,48470,16-Dec,37749518,37749518.0,
124,124,124,(주)대동스틸,48470,17-Dec,54574376,54574376.0,44.569729340650134
125,125,125,(주)대륙제관,4780,16-Dec,86369477,86369477.0,
126,126,126,(주)대륙제관,4780,17-Dec,88539083,88539083.0,2.5120054854564033
127,127,127,(주)대림제지,17650,16-Dec,26234270,26234270.0,
128,128,128,(주)대림제지,17650,17-Dec,48727251,34920992.0,85.7389246965896
129,129,129,(주)대명소노시즌,7720,16-Dec,112356978,114266202.0,
130,130,130,(주)대명소노시즌,7720,17-Dec,76642294,79063476.0,-31.78679654413632
131,131,131,(주)대성미생물연구소,36480,16-Dec,20572568,20572568.0,
132,132,132,(주)대성미생물연구소,36480,17-Dec,19170204,19170204.0,-6.816669654464135
133,133,133,(주)대성엘텍,25440,16-Dec,58837175,49729661.0,
134,134,134,(주)대성엘텍,25440,17-Dec,53488222,46016370.0,-9.091111189481815
135,135,135,(주)대성파인텍,104040,16-Dec,35281499,34737254.0,
136,136,136,(주)대성파인텍,104040,17-Dec,32299976,31763572.0,-8.45066985390842
137,137,137,(주)대원,7680,16-Dec,306894302,236228151.0,
138,138,138,(주)대원,7680,17-Dec,329975834,274398983.0,7.52100376239635
139,139,139,(주)대창솔루션,96350,16-Dec,29894089,23890220.0,
140,140,140,(주)대창솔루션,96350,17-Dec,23956045,18238422.0,-19.863605811837914
141,141,141,(주)대창스틸,140520,16-Dec,125071680,89838103.0,
142,142,142,(주)대창스틸,140520,17-Dec,138906884,99152850.0,11.061819909990822
143,143,143,(주)대한과학,131220,16-Dec,26232649,20599433.0,
144,144,144,(주)대한과학,131220,17-Dec,23232325,16897459.0,-11.437365704088819
145,145,145,(주)대호특수강,21040,16-Dec,74492760,74492760.0,
146,146,146,(주)대호특수강,21040,17-Dec,82528308,82528308.0,10.787018765313562
147,147,147,(주)더 미동,161570,16-Dec,42595028,22587434.0,
148,148,148,(주)더 미동,161570,17-Dec,36443002,21563196.0,-14.44306128874947
149,149,149,(주)더블유게임즈,192080,16-Dec,322772334,315799820.0,
150,150,150,(주)더블유게임즈,192080,17-Dec,105102138,63348056.0,-67.4376868991504
151,151,151,(주)더블유아이,73570,16-Dec,9767094,9172729.0,
152,152,152,(주)더블유아이,73570,17-Dec,10497340,9994558.0,7.476594368806122
153,153,153,(주)덕신하우징,90410,16-Dec,55431598,58360359.0,
154,154,154,(주)덕신하우징,90410,17-Dec,51892198,52033571.0,-6.385166814061538
155,155,155,(주)데이타솔루션,263800,16-Dec,28998583,28998583.0,
156,156,156,(주)데이타솔루션,263800,17-Dec,50520087,50520087.0,74.21570909171666
157,157,157,(주)데코앤이,17680,16-Dec,36483900,35944707.0,
158,158,158,(주)데코앤이,17680,17-Dec,30911009,28862431.0,-15.274932230381078
159,159,159,(주)덱스터스튜디오,206560,16-Dec,57676890,57676890.0,
160,160,160,(주)덱스터스튜디오,206560,17-Dec,44263653,43992434.0,-23.255825686856557
161,161,161,(주)덴티스,261200,16-Dec,0,,
162,162,162,(주)덴티스,261200,17-Dec,0,,
163,163,163,(주)동구바이오제약,6620,16-Dec,32184340,32184330.0,
164,164,164,(주)동구바이오제약,6620,17-Dec,44517424,44517414.0,38.320139546127095
165,165,165,(주)동국알앤에스,75970,16-Dec,60723744,44865238.0,
166,166,166,(주)동국알앤에스,75970,17-Dec,62671475,44177135.0,3.2075278494027026
167,167,167,(주)동국에스엔씨,100130,16-Dec,222452976,133298587.0,
168,168,168,(주)동국에스엔씨,100130,17-Dec,237453561,146698536.0,6.743261101618159
169,169,169,(주)동방선기,99410,16-Dec,14069702,11886941.0,
170,170,170,(주)동방선기,99410,17-Dec,15289438,15289438.0,8.669238339234187
171,171,171,(주)동성화인텍,33500,16-Dec,147509362,147322390.0,
172,172,172,(주)동성화인텍,33500,17-Dec,98574944,94200776.0,-33.173771031563405
173,173,173,(주)동아엘텍,88130,16-Dec,151111535,86858264.0,
174,174,174,(주)동아엘텍,88130,17-Dec,185607788,90545894.0,22.828338683741123
175,175,175,(주)동양에스텍,60380,16-Dec,56288467,49158213.0,
176,176,176,(주)동양에스텍,60380,17-Dec,66628410,57036874.0,18.36955872328163
177,177,177,(주)동우팜투테이블,88910,16-Dec,98442181,98442181.0,
178,178,178,(주)동우팜투테이블,88910,17-Dec,117420452,117420452.0,19.278596641413294
179,179,179,(주)동운아나텍,94170,16-Dec,29273500,29273500.0,
180,180,180,(주)동운아나텍,94170,17-Dec,26721042,26721042.0,-8.719346849539688
181,181,181,(주)동원개발,13120,16-Dec,638367012,638367012.0,
182,182,182,(주)동원개발,13120,17-Dec,683770671,683770671.0,7.112469495839169
183,183,183,(주)동일기연,32960,16-Dec,48959067,47210728.0,
184,184,184,(주)동일기연,32960,17-Dec,56950713,49810580.0,16.323117431955957
185,185,185,(주)동진쎄미켐,5290,16-Dec,264793797,193325338.0,
186,186,186,(주)동진쎄미켐,5290,17-Dec,302835745,213662821.0,14.366631103522408
187,187,187,(주)두산테스나,131970,16-Dec,23031625,23031625.0,
188,188,188,(주)두산테스나,131970,17-Dec,31288510,31288510.0,35.85020596679564
189,189,189,(주)듀오백,73190,16-Dec,14009344,15073627.0,
190,190,190,(주)듀오백,73190,17-Dec,17293672,16550477.0,23.443838626562385
191,191,191,(주)드래곤플라이,30350,16-Dec,8218304,8212125.0,
192,192,192,(주)드래곤플라이,30350,17-Dec,1959449,1959449.0,-76.15750159643643
193,193,193,(주)드림시큐리티,203650,16-Dec,0,,
194,194,194,(주)드림시큐리티,203650,17-Dec,14180935,11774507.0,inf
195,195,195,(주)드림어스컴퍼니,60570,16-Dec,40557577,39062900.0,
196,196,196,(주)드림어스컴퍼니,60570,17-Dec,74872702,68138954.0,84.60841977813418
197,197,197,(주)드림티엔터테인먼트,220110,16-Dec,8051003,4226613.0,
198,198,198,(주)드림티엔터테인먼트,220110,17-Dec,18534125,2174748.0,130.208894469422
199,199,199,(주)디딤,217620,16-Dec,0,,
200,200,200,(주)디딤,217620,17-Dec,22391233,22177218.0,inf
201,201,201,(주)디모아,16670,16-Dec,63907850,41094280.0,
202,202,202,(주)디모아,16670,17-Dec,62471978,40848260.0,-2.2467850193677252
203,203,203,(주)디바이스이엔지,187870,16-Dec,66578665,66578665.0,
204,204,204,(주)디바이스이엔지,187870,17-Dec,62588610,62588610.0,-5.99299340111431
205,205,205,(주)디스플레이테크,66670,16-Dec,88039881,88039881.0,
206,206,206,(주)디스플레이테크,66670,17-Dec,69729143,69729143.0,-20.798231201607376
207,207,207,(주)디아크,78590,16-Dec,11677312,11677312.0,
208,208,208,(주)디아크,78590,17-Dec,13490078,13490078.0,15.52382945664208
209,209,209,(주)디알텍,214680,16-Dec,27543341,27702830.0,
210,210,210,(주)디알텍,214680,17-Dec,31258435,30295189.0,13.488174873193493
211,211,211,(주)디앤씨미디어,263720,16-Dec,9240285,9240285.0,
212,212,212,(주)디앤씨미디어,263720,17-Dec,33031636,33031636.0,257.4742121049296
213,213,213,(주)디에스앤엘,141020,16-Dec,14296567,14572877.0,
214,214,214,(주)디에스앤엘,141020,17-Dec,26136856,25828773.0,82.81910615324644
215,215,215,(주)디에스케이,109740,16-Dec,82197831,32578452.0,
216,216,216,(주)디에스케이,109740,17-Dec,111144428,110146929.0,35.2157674330847
217,217,217,(주)디에이테크놀로지,196490,16-Dec,46291371,46055799.0,
218,218,218,(주)디에이테크놀로지,196490,17-Dec,53490115,53019660.0,15.550941448677325
219,219,219,(주)디에이피,66900,16-Dec,64640413,64640413.0,
220,220,220,(주)디에이피,66900,17-Dec,66445854,66445854.0,2.7930530084948613
221,221,221,(주)디엔에이링크,127120,16-Dec,13425949,12971032.0,
222,222,222,(주)디엔에이링크,127120,17-Dec,15126333,15142615.0,12.6649073372765
223,223,223,(주)디엔에프,92070,16-Dec,30731508,30731508.0,
224,224,224,(주)디엔에프,92070,17-Dec,38984962,38984962.0,26.856651486155503
225,225,225,(주)디엠에스,68790,16-Dec,113204498,120971886.0,
226,226,226,(주)디엠에스,68790,17-Dec,149549936,137211551.0,32.106001653750546
227,227,227,(주)디오,39840,16-Dec,89531801,80109121.0,
228,228,228,(주)디오,39840,17-Dec,97076319,92498656.0,8.426634911543896
229,229,229,(주)디와이디,219550,16-Dec,0,,
230,230,230,(주)디와이디,219550,17-Dec,39660789,39660789.0,inf
231,231,231,(주)디이엔티,79810,16-Dec,40060227,37193108.0,
232,232,232,(주)디이엔티,79810,17-Dec,39175535,37736340.0,-2.208404860012403
233,233,233,(주)디지아이,43360,16-Dec,29972804,29972804.0,
234,234,234,(주)디지아이,43360,17-Dec,28241319,28241319.0,-5.776853576995999
235,235,235,(주)디지털대성,68930,16-Dec,28786944,20442228.0,
236,236,236,(주)디지털대성,68930,17-Dec,29644909,18076645.0,2.9803962518563987
237,237,237,(주)디지틀조선일보,33130,16-Dec,43248742,41724948.0,
238,238,238,(주)디지틀조선일보,33130,17-Dec,50153698,47697974.0,15.965680574015305
239,239,239,(주)디티앤씨,187220,16-Dec,30669053,27914644.0,
240,240,240,(주)디티앤씨,187220,17-Dec,30530317,20374045.0,-0.452364799134819
241,241,241,(주)딜리,131180,16-Dec,36872656,36654125.0,
242,242,242,(주)딜리,131180,17-Dec,39191059,38658143.0,6.287594254126971
243,243,243,(주)라이온켐텍,171120,16-Dec,60053849,60053849.0,
244,244,244,(주)라이온켐텍,171120,17-Dec,59926455,59926455.0,-0.21213294754846013
245,245,245,(주)라이트론,69540,16-Dec,41195676,37645481.0,
246,246,246,(주)라이트론,69540,17-Dec,49489764,46375611.0,20.13339458247996
247,247,247,(주)랩지노믹스,84650,16-Dec,24665464,24665464.0,
248,248,248,(주)랩지노믹스,84650,17-Dec,22229181,22229181.0,-9.87730455830873
249,249,249,(주)러셀,217500,16-Dec,0,,
250,250,250,(주)러셀,217500,17-Dec,0,,
251,251,251,(주)레고켐바이오사이언스,141080,16-Dec,49621538,48175821.0,
252,252,252,(주)레고켐바이오사이언스,141080,17-Dec,45209087,43741684.0,-8.892209266065066
253,253,253,(주)레드로버,60300,16-Dec,86932148,85041604.0,
254,254,254,(주)레드로버,60300,17-Dec,84063713,84030317.0,-3.299625128324224
255,255,255,(주)레드캡투어,38390,16-Dec,45857413,45138312.0,
256,256,256,(주)레드캡투어,38390,17-Dec,57914026,57443341.0,26.29152455678212
257,257,257,(주)레이언스,228850,16-Dec,136126813,134187495.0,
258,258,258,(주)레이언스,228850,17-Dec,140585349,138928048.0,3.2752812629206263
259,259,259,(주)레이크머티리얼즈,281740,17-Dec,0,,
260,260,260,(주)로보로보,215100,16-Dec,0,,
261,261,261,(주)로보로보,215100,17-Dec,16052125,15616638.0,inf
262,262,262,(주)로보스타,90360,16-Dec,100832233,100838067.0,
263,263,263,(주)로보스타,90360,17-Dec,97631669,97567704.0,-3.1741476954100567
264,264,264,(주)로지시스,67730,16-Dec,19664958,19664958.0,
265,265,265,(주)로지시스,67730,17-Dec,21349187,21349187.0,8.564620377017839
266,266,266,(주)루멘스,38060,16-Dec,198941477,192756066.0,
267,267,267,(주)루멘스,38060,17-Dec,178468593,158234100.0,-10.290907813054995
268,268,268,(주)루트로닉,85370,16-Dec,115004883,113236512.0,
269,269,269,(주)루트로닉,85370,17-Dec,113369467,118400078.0,-1.4220404884895177
270,270,270,(주)룽투코리아,60240,16-Dec,30528942,22278101.0,
271,271,271,(주)룽투코리아,60240,17-Dec,79922518,39740452.0,161.79262288224726
272,272,272,(주)리노스,39980,16-Dec,81586671,79599311.0,
273,273,273,(주)리노스,39980,17-Dec,84048897,81488436.0,3.017926788555947
274,274,274,(주)리더스코스메틱,16100,16-Dec,104167054,55877193.0,
275,275,275,(주)리더스코스메틱,16100,17-Dec,100695221,57482204.0,-3.332947286768806
276,276,276,(주)리드,197210,16-Dec,48579969,48479061.0,
277,277,277,(주)리드,197210,17-Dec,40587892,40587892.0,-16.451383491002225
278,278,278,(주)리드코프,12700,16-Dec,884833190,652751818.0,
279,279,279,(주)리드코프,12700,17-Dec,1046191558,773215503.0,18.236021187225138
280,280,280,(주)링네트,42500,16-Dec,77912680,76583647.0,
281,281,281,(주)링네트,42500,17-Dec,73664072,71905682.0,-5.4530379393957435
282,282,282,(주)링크제니시스,219420,16-Dec,9209571,9149496.0,
283,283,283,(주)링크제니시스,219420,17-Dec,12205876,12056958.0,32.534685926195685
284,284,284,(주)마이크로컨텍솔루션,98120,16-Dec,23599897,21128864.0,
285,285,285,(주)마이크로컨텍솔루션,98120,17-Dec,22622967,20916372.0,-4.139551964993748
286,286,286,(주)마이크로프랜드,147760,16-Dec,43539833,43539833.0,
287,287,287,(주)마이크로프랜드,147760,17-Dec,37200219,37200219.0,-14.560492227887046
288,288,288,(주)마크로젠,38290,16-Dec,96570988,85607543.0,
289,289,289,(주)마크로젠,38290,17-Dec,125507512,114929175.0,29.963992912654057
290,290,290,(주)맘스터치앤컴퍼니,220630,16-Dec,40497439,40481547.0,
291,291,291,(주)맘스터치앤컴퍼니,220630,17-Dec,55691663,50232710.0,37.51897496530583
292,292,292,(주)매직마이크로,127160,16-Dec,31967684,35664066.0,
293,293,293,(주)매직마이크로,127160,17-Dec,20544514,32098692.0,-35.733492610850384
294,294,294,(주)매커스,93520,16-Dec,71152438,64404463.0,
295,295,295,(주)매커스,93520,17-Dec,74252486,64331469.0,4.356910440651385
296,296,296,(주)맥스로텍,141070,16-Dec,21239330,21239330.0,
297,297,297,(주)맥스로텍,141070,17-Dec,33974741,33974741.0,59.96145358634195
298,298,298,(주)멀티캠퍼스,67280,16-Dec,56704504,47066659.0,
299,299,299,(주)멀티캠퍼스,67280,17-Dec,70573046,61656299.0,24.457566898036887
300,300,300,(주)메디아나,41920,16-Dec,33976580,31934359.0,
301,301,301,(주)메디아나,41920,17-Dec,32222993,30698985.0,-5.161163954700565
302,302,302,(주)메디콕스,54180,16-Jun,3379550,3379550.0,
303,303,303,(주)메디콕스,54180,17-Jun,8936420,8936420.0,164.42632894912043
304,304,304,(주)메디톡스,86900,16-Dec,68598147,60268419.0,
305,305,305,(주)메디톡스,86900,17-Dec,103154148,82442800.0,50.374540000329745
306,306,306,(주)메디프론디비티,65650,16-Dec,9464961,9464961.0,
307,307,307,(주)메디프론디비티,65650,17-Dec,20524280,20524280.0,116.84484489687806
308,308,308,(주)메지온,140410,16-Dec,94194167,92414000.0,
309,309,309,(주)메지온,140410,17-Dec,70500591,64915160.0,-25.15397370624871
310,310,310,(주)메카로,241770,16-Dec,23231527,23231527.0,
311,311,311,(주)메카로,241770,17-Dec,114680318,114680318.0,393.64089583952017
312,312,312,(주)메타바이오메드,59210,16-Dec,46724121,36421419.0,
313,313,313,(주)메타바이오메드,59210,17-Dec,43609656,31720536.0,-6.66564706482119
314,314,314,(주)멕아이씨에스,58110,16-Dec,10025369,9872428.0,
315,315,315,(주)멕아이씨에스,58110,17-Dec,8258773,7990451.0,-17.62125663404509
316,316,316,(주)멜파스,96640,16-Dec,52005458,52005458.0,
317,317,317,(주)멜파스,96640,17-Dec,41564647,41564647.0,-20.07637544505425
318,318,318,(주)모다,149940,16-Dec,91879361,17669794.0,
319,319,319,(주)모다,149940,17-Dec,202095514,35980341.0,119.95746574685037
320,320,320,(주)모다이노칩,80420,16-Dec,220110246,172566050.0,
321,321,321,(주)모다이노칩,80420,17-Dec,238947532,145739091.0,8.558114100694802
322,322,322,(주)모두투어네트워크,80160,16-Dec,151136372,137075479.0,
323,323,323,(주)모두투어네트워크,80160,17-Dec,208697161,178235670.0,38.0853319676087
324,324,324,(주)모바일리더,100030,16-Dec,16441662,12576775.0,
325,325,325,(주)모바일리더,100030,17-Dec,12793864,9939995.0,-22.186309388917014
326,326,326,(주)모베이스,101330,16-Dec,115114018,40047700.0,
327,327,327,(주)모베이스,101330,17-Dec,113810592,50092083.0,-1.1322912905359583
328,328,328,(주)모베이스전자,12860,16-Dec,322925126,229473803.0,
329,329,329,(주)모베이스전자,12860,17-Dec,262156502,196245546.0,-18.81817768494112
330,330,330,(주)모비스,250060,16-Dec,0,,
331,331,331,(주)모비스,250060,17-Dec,12810500,12810500.0,inf
332,332,332,(주)모헨즈,6920,16-Dec,43935048,12718862.0,
333,333,333,(주)모헨즈,6920,17-Dec,47196093,11442329.0,7.422422754608116
334,334,334,(주)미래SCI,28040,16-Dec,37667353,36882739.0,
335,335,335,(주)미래SCI,28040,17-Dec,39303470,37500024.0,4.343594305657739
336,336,336,(주)미래생명자원,218150,16-Dec,0,,
337,337,337,(주)미래생명자원,218150,17-Dec,24849220,22510675.0,inf
338,338,338,(주)미래컴퍼니,49950,16-Dec,55884421,53806645.0,
339,339,339,(주)미래컴퍼니,49950,17-Dec,121408520,118482061.0,117.24931175362809
340,340,340,(주)미래테크놀로지,213090,16-Dec,43641938,43641938.0,
341,341,341,(주)미래테크놀로지,213090,17-Dec,47413674,14841022.0,8.642457628714828
342,342,342,(주)미애부,225850,16-Dec,0,,
343,343,343,(주)미애부,225850,17-Dec,0,,
344,344,344,(주)미코,59090,16-Dec,72387218,28692202.0,
345,345,345,(주)미코,59090,17-Dec,91025783,29968236.0,25.74842011472247
346,346,346,(주)미투온,201490,16-Dec,38988994,34571735.0,
347,347,347,(주)미투온,201490,17-Dec,50394240,33634190.0,29.252475711478997
348,348,348,(주)바른손,18700,16-Mar,2881056,2933550.0,
349,349,349,(주)바른손,18700,17-Mar,17797220,17908187.0,517.7325258516322
350,350,350,(주)바른손이앤에이,35620,16-Dec,24692060,15028886.0,
351,351,351,(주)바른손이앤에이,35620,17-Dec,44970216,10386598.0,82.12419700907903
352,352,352,(주)바른전자,64520,16-Dec,78900529,77890989.0,
353,353,353,(주)바른전자,64520,17-Dec,52159723,51356219.0,-33.89179557972292
354,354,354,(주)바이넥스,53030,16-Dec,48432699,48276127.0,
355,355,355,(주)바이넥스,53030,17-Dec,54091262,46205818.0,11.683352604404718
356,356,356,(주)바이오니아,64550,16-Dec,23071555,23525666.0,
