회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원)
(주)스페코,13810,19-Dec,87795562,46084565,41710998,12025187
(주)승일,49830,18-Dec,178709061,36578885,142130176,33876221
(주)승일,49830,19-Dec,170980812,30468948,140511864,17889671
(주)시공테크,20710,18-Dec,122123723,27659952,94463771,13765987
(주)시공테크,20710,19-Dec,155221788,46873840,108347948,20794573
(주)시너지이노베이션,48870,18-Dec,122005092,51411580,70593512,13317267
(주)시너지이노베이션,48870,19-Dec,147294986,54619771,92675215,11269089
(주)시노펙스,25320,18-Dec,158378395,90147622,68230772,25900524
(주)시노펙스,25320,19-Dec,153556594,70929494,82627100,30280748
(주)시스웍,269620,18-Dec,38500483,2434741,36065742,12220543
(주)시스웍,269620,19-Dec,49384635,10390945,38993690,15284134
(주)시큐브,131090,18-Dec,32745586,6179809,26565776,13867001
(주)시큐브,131090,19-Dec,37345661,5946046,31399615,18399997
(주)시티랩스,139050,18-Dec,55805273,25515111,30290162,2413693
(주)시티랩스,139050,19-Dec,182348730,111933778,70414952,21115222
(주)신진에스엠,138070,18-Dec,109810180,37183685,72626496,11454846
(주)신진에스엠,138070,19-Dec,119152310,44967154,74185156,9741557
(주)신테카바이오,226330,18-Dec,12107766,10466046,1641721,381077
(주)신테카바이오,226330,19-Dec,47946292,1835643,46110649,17217056
(주)신화콘텍,187270,18-Dec,86006661,34714953,51291708,14482308
(주)신화콘텍,187270,19-Dec,86471265,38320618,48150647,6118445
(주)심텍,222800,18-Dec,813349229,598778410,214570818,27270787
(주)심텍,222800,19-Dec,839945994,678424016,161521978,9739294
(주)심텍홀딩스,36710,18-Dec,840326061,609955858,230370203,28497580
(주)심텍홀딩스,36710,19-Dec,865319569,680138092,185181477,14568926
(주)싸이맥스,160980,18-Dec,137272928,30353374,106919554,9043553
(주)싸이맥스,160980,19-Dec,150525335,44799943,105725392,11694677
(주)싸이토젠,217330,18-Dec,22752889,711505,22041384,2092642
(주)싸이토젠,217330,19-Dec,19716116,1796078,17920039,10065183
(주)썸에이지,208640,18-Dec,41118407,32026814,9091593,7798056
(주)썸에이지,208640,19-Dec,43489978,7943749,35546229,14327538
(주)쎄노텍,222420,18-Dec,70474521,33833312,36641209,2698901
(주)쎄노텍,222420,19-Dec,85262664,50383342,34879322,1196181
(주)쎄니트,37760,18-Dec,146231340,68131445,78099895,4366856
(주)쎄니트,37760,19-Dec,157234051,78074128,79159923,9846504
(주)쎄트렉아이,99320,18-Dec,77675670,19190741,58484930,5090227
(주)쎄트렉아이,99320,19-Dec,96315121,31846857,64468264,19832043
(주)쎌바이오텍,49960,18-Dec,112047408,6422521,105624887,13341941
(주)쎌바이오텍,49960,19-Dec,108303435,4701041,103602393,9422378
(주)쏠리드,50890,18-Dec,269361556,159063958,110297597,30724499
(주)쏠리드,50890,19-Dec,283758311,160128892,123629419,55627290
(주)씨씨에스충북방송,66790,18-Dec,35691430,11298901,24392529,1865614
(주)씨씨에스충북방송,66790,19-Dec,32952881,8680208,24272672,1487694
(주)씨에스,65770,18-Dec,32509182,9956096,22553086,165280
(주)씨에스,65770,19-Dec,27188933,5429054,21759880,1009442
(주)씨에스에이코스믹,83660,18-Dec,37467063,13843458,23623605,5131100
(주)씨에스에이코스믹,83660,19-Dec,33205505,16693787,16511719,3938251
(주)씨엔플러스,115530,18-Dec,39656788,24372824,15283963,400073
(주)씨엔플러스,115530,19-Dec,22339698,9495901,12843796,492798
(주)씨엠에스에듀,225330,18-Dec,91565795,49952908,41612887,1789463
(주)씨엠에스에듀,225330,19-Dec,102295816,63557843,38737973,4131303
(주)씨유메디칼시스템,115480,18-Dec,104868166,56406370,48461795,5413275
(주)씨유메디칼시스템,115480,19-Dec,129280916,73711593,55569323,9197258
(주)씨제이이엔엠,35760,18-Dec,6754948265,3329299954,3425648310,453401308
(주)씨제이이엔엠,35760,19-Dec,5434907588,2283014093,3151893494,269792454
(주)씨젠,96530,18-Dec,163806004,35449567,128356437,32590813
(주)씨젠,96530,19-Dec,195715540,42889888,152825653,49088991
(주)씨티씨바이오,60590,18-Dec,191687184,104721613,86965571,4625801
(주)씨티씨바이오,60590,19-Dec,186497921,111937796,74560125,15269961
(주)씨티케이,260930,18-Dec,192371545,21424869,170946675,52257540
(주)씨티케이,260930,19-Dec,202468010,27501518,174966492,36507067
(주)아가방앤컴퍼니,13990,18-Dec,191259986,40193257,151066730,6062785
(주)아가방앤컴퍼니,13990,19-Dec,187823149,52783251,135039898,4532550
(주)아나패스,123860,18-Dec,93092428,23818784,69273645,6498649
(주)아나패스,123860,19-Dec,124489670,69285735,55203935,9228074
(주)아난티,25980,18-Dec,775052683,437966753,337085931,20674882
(주)아난티,25980,19-Dec,845966626,452567634,393398992,54677672
(주)아리온테크놀로지,58220,18-Dec,77177119,51790298,25386821,4549854
(주)아리온테크놀로지,58220,19-Dec,86960616,67550834,19409782,1882583
(주)아모그린텍,125210,18-Dec,53635049,52002588,1632461,2529998
(주)아모그린텍,125210,19-Dec,88827141,50596527,38230614,5123093
(주)아모텍,52710,18-Dec,395793763,198390180,197403583,30230376
(주)아모텍,52710,19-Dec,430547774,231661227,198886547,49882001
(주)아미노로직스,74430,18-Dec,56858958,3671083,53187874,11676897
(주)아미노로직스,74430,19-Dec,57773776,5922039,51851737,8140673
(주)아바코,83930,18-Dec,212793720,93579258,119214462,10444975
(주)아바코,83930,19-Dec,198606306,68233674,130372632,18571409
(주)아바텍,149950,18-Dec,145995227,8970231,137024996,21580465
(주)아바텍,149950,19-Dec,144778503,8690701,136087802,16403298
(주)아스타,246720,18-Dec,38218233,4970403,33247830,543688
(주)아스타,246720,19-Dec,25811265,10704122,15107143,3972891
(주)아스트,67390,18-Dec,395053004,274490355,120562649,15517814
(주)아스트,67390,19-Dec,578756230,360689345,218066885,28741242
(주)아시아경제,127710,18-Dec,155657484,50166005,105491479,17919013
(주)아시아경제,127710,19-Dec,134950581,32340482,102610099,9851695
(주)아우딘퓨쳐스,227610,18-Dec,59660386,6059929,53600457,7650164
(주)아우딘퓨쳐스,227610,19-Dec,54307215,20177669,34129547,6617694
(주)아이디스,143160,18-Dec,165464307,13657947,151806360,25173598
(주)아이디스,143160,19-Dec,170723399,18355885,152367514,19502470
(주)아이디스홀딩스,54800,18-Dec,800007201,188845178,611162023,102265195
(주)아이디스홀딩스,54800,19-Dec,799552850,183216121,616336729,146644683
(주)아이비김영,339950,19-Dec,0,0,0,0
(주)아이센스,99190,18-Dec,252048100,68781171,183266928,27023852
(주)아이센스,99190,19-Dec,270042338,68951050,201091288,34473096
(주)아이스크림에듀,289010,18-Dec,68986867,20038367,48948500,11473328
(주)아이스크림에듀,289010,19-Dec,95666665,21142940,74523725,6451433
(주)아이씨디,40910,18-Dec,191224177,59825629,131398548,10750551
(주)아이씨디,40910,19-Dec,203772358,56716962,147055396,18790354
(주)아이앤씨테크놀로지,52860,18-Dec,63155378,19893634,43261744,1586075
(주)아이앤씨테크놀로지,52860,19-Dec,72454410,17345686,55108724,518679
(주)아이에스시,95340,18-Dec,216779737,38716619,178063118,15195512
(주)아이에스시,95340,19-Dec,208455083,30037441,178417642,13487444
(주)아이에스이커머스,69920,18-Dec,81502850,19098129,62404721,2039024
(주)아이에스이커머스,69920,19-Dec,78983800,29515943,49467857,2165409
(주)아이에이,38880,18-Dec,105948882,60706805,45242077,4455783
(주)아이에이,38880,19-Dec,109347269,49482285,59864984,1186064
(주)아이엘사이언스,307180,18-Dec,0,0,0,0
(주)아이엘사이언스,307180,19-Dec,27215219,15044355,12170864,6857147
(주)아이엠,101390,18-Dec,122051136,74974047,47077089,6651859
(주)아이엠,101390,19-Dec,117389823,84694644,32695179,9742288
(주)아이엠비씨,52220,18-Dec,62433022,11176045,51256977,7436425
(주)아이엠비씨,52220,19-Dec,66610004,13173172,53436832,7643809
(주)아이엠텍,226350,18-Dec,33080360,32336259,744101,5309572
(주)아이엠텍,226350,19-Dec,54274661,36964987,17309673,353180
(주)아이오케이컴퍼니,78860,18-Dec,136720227,44542383,92177843,4304968
(주)아이오케이컴퍼니,78860,19-Dec,156580009,45805133,110774875,16281704
(주)아이윈,90150,18-Dec,100355064,63310056,37045009,5594621
(주)아이윈,90150,19-Dec,96723157,52503299,44219858,4078560
(주)아이윈플러스,123010,18-Dec,17628041,11594881,6033160,2020351
(주)아이윈플러스,123010,19-Dec,28829937,21122653,7707284,10283980
(주)아이즈비전,31310,18-Dec,150804865,35496744,115308122,39107667
(주)아이즈비전,31310,19-Dec,157431620,42771096,114660524,57193931
(주)아이컴포넌트,59100,18-Dec,53507098,23466860,30040238,6100528
(주)아이컴포넌트,59100,19-Dec,49844304,21129465,28714839,6690772
(주)아이톡시,52770,18-Dec,15432012,14701694,730319,1014039
(주)아이톡시,52770,19-Dec,8560505,3432782,5127723,2445320
(주)아이티센,124500,18-Dec,403417388,227937089,175480298,55977065
(주)아이티센,124500,19-Dec,392923342,228238712,164684630,40151819
(주)아이티엑스에이아이,99520,18-Dec,20596414,5779553,14816862,2514414
(주)아이티엑스에이아이,99520,19-Dec,22007317,12176675,9830642,804896
(주)아이티엠반도체,84850,18-Dec,240843669,140061066,100782603,12061101
(주)아이티엠반도체,84850,19-Dec,430519931,164155697,266364234,44870022
(주)아즈텍더블유비이,32080,18-Dec,105938029,15259752,90678277,3749008
(주)아즈텍더블유비이,32080,19-Dec,117389875,22039542,95350332,5695596
(주)아진엑스텍,59120,18-Dec,46712263,3329384,43382879,11314191
(주)아진엑스텍,59120,19-Dec,48167634,4817198,43350436,9907204
(주)아톤,158430,19-Dec,58962831,12857623,46105208,12971129
(주)아프리카티비,67160,18-Dec,157544019,64650995,92893024,35720959
(주)아프리카티비,67160,19-Dec,228549555,106760702,121788853,27335698
(주)안랩,53800,18-Dec,244773950,50374741,194399209,35277350
(주)안랩,53800,19-Dec,260216804,54544805,205671999,24436825
(주)안트로젠,65660,18-Dec,101441141,45368412,56072729,16840811
(주)안트로젠,65660,19-Dec,84593765,16200116,68393649,42076320
(주)알로이스,297570,18-Dec,0,0,0,0
(주)알로이스,297570,19-Dec,21853390,5331079,16522310,1858020
(주)알에프세미,96610,18-Dec,104988723,52269050,52719673,5216524
(주)알에프세미,96610,19-Dec,102545695,52684251,49861444,4576959
(주)알에프텍,61040,18-Dec,177047175,55555326,121491849,60730708
(주)알에프텍,61040,19-Dec,254270323,121519540,132750784,72746846
(주)알엔투테크놀로지,148250,18-Dec,38868023,16754574,22113449,631655
(주)알엔투테크놀로지,148250,19-Dec,50518526,18848781,31669746,3816831
(주)알테오젠,196170,18-Dec,71380650,4684231,66696419,8915116
(주)알테오젠,196170,19-Dec,85979112,15774959,70204153,4413478
(주)알톤스포츠,123750,18-Dec,53806357,25681024,28125333,5434756
(주)알톤스포츠,123750,19-Dec,33706229,17839846,15866383,9429926
(주)알티캐스트,85810,18-Dec,164474400,73585406,90888993,8805660
(주)알티캐스트,85810,19-Dec,169930839,103714750,66216089,12365241
(주)알파홀딩스,117670,18-Dec,102095474,55006598,47088876,5279476
(주)알파홀딩스,117670,19-Dec,134595649,73104547,61491102,889539
(주)애니플러스,310200,18-Dec,0,0,0,0
(주)애니플러스,310200,19-Dec,0,0,0,0
(주)액션스퀘어,205500,18-Dec,21132895,9045478,12087416,988432
(주)액션스퀘어,205500,19-Dec,30255626,10055283,20200343,19733281
(주)액토즈소프트,52790,18-Dec,127196835,34998149,92198686,45199163
(주)액토즈소프트,52790,19-Dec,175372734,57267966,118104767,30919216
(주)액트로,290740,18-Dec,89041422,26009927,63031495,33700420
(주)액트로,290740,19-Dec,99003423,22999820,76003603,13912058
(주)앤디포스,238090,18-Dec,130369260,41971550,88397710,33815014
(주)앤디포스,238090,19-Dec,189924143,72294106,117630037,19918844
(주)앤씨앤,92600,18-Dec,54329936,21497866,32832070,12234603
(주)앤씨앤,92600,19-Dec,71516824,30284359,41232465,13281213
(주)야스,255440,18-Dec,236578169,96233395,140344773,1567178
(주)야스,255440,19-Dec,214004929,63370902,150634027,1432089
(주)어스앤에어로스페이스,263540,18-Dec,70479383,30936381,39543002,1864381
(주)어스앤에어로스페이스,263540,19-Dec,41897759,38878489,3019270,2579688
(주)얼라인드제네틱스,238120,18-Dec,23000867,2112790,20888077,2866120
(주)얼라인드제네틱스,238120,19-Dec,24619170,3652665,20966505,4897966
(주)에너토크,19990,18-Dec,43548601,2311095,41237505,3098600
(주)에너토크,19990,19-Dec,42867117,2806740,40060377,4509478
(주)에스디생명공학,217480,18-Dec,150157174,36358015,113799159,10019405
(주)에스디생명공학,217480,19-Dec,137235392,41025206,96210187,10119311
(주)에스디시스템,121890,18-Dec,34753913,17999986,16753928,7400247
(주)에스디시스템,121890,19-Dec,24820711,18509739,6310972,2060217
(주)에스비에스콘텐츠허브,46140,18-Dec,212504969,56408949,156096020,80916186
(주)에스비에스콘텐츠허브,46140,19-Dec,197100484,41843188,155257296,68132194
(주)에스씨디,42110,18-Dec,129128866,26674612,102454253,16897126
(주)에스씨디,42110,19-Dec,139154002,38474981,100679022,39872031
(주)에스아이리소스,65420,18-Dec,28831411,10471406,18360006,2129758
(주)에스아이리소스,65420,19-Dec,13041168,1530968,11510200,6328558
(주)에스앤더블류,103230,18-Dec,57861674,15638687,42222988,3855138
(주)에스앤더블류,103230,19-Dec,55567064,16616443,38950621,523031
(주)에스앤에스텍,101490,18-Dec,123812954,44144939,79668014,16735593
(주)에스앤에스텍,101490,19-Dec,135575184,46990904,88584280,18145542
(주)에스에너지,95910,18-Dec,320447393,197420456,123026937,31013920
(주)에스에너지,95910,19-Dec,327670045,208855239,118814806,30036860
(주)에스에스알,275630,18-Dec,25867810,4335917,21531893,3702740
(주)에스에스알,275630,19-Dec,26461298,3470783,22990515,4859444
(주)에스에이엠티,31330,18-Dec,321534151,107384968,214149183,1303838
(주)에스에이엠티,31330,19-Dec,285718635,47417913,238300721,3011845
(주)에스에이티,158300,18-Dec,45728952,34329912,11399040,646751
(주)에스에이티,60540,18-Dec,123134971,41645901,81489070,16799132
(주)에스에이티,158300,19-Dec,38585331,26669110,11916221,3695523
(주)에스에이티,60540,19-Dec,135282080,46446127,88835954,23180572
(주)에스에프에이,56190,18-Dec,1660531818,657544362,1002987456,329313713
(주)에스에프에이,56190,19-Dec,1805907173,693841815,1112065358,208984395
(주)에스에프에이반도체,36540,18-Dec,627366723,339642929,287723794,33312939
(주)에스에프에이반도체,36540,19-Dec,661228514,345386475,315842039,62386379
(주)에스엘바이오닉스,214310,18-Dec,64473790,33162258,31311532,12975462
(주)에스엘바이오닉스,214310,19-Dec,41920291,15731666,26188625,2239429
(주)에스엠라이프디자인그룹,63440,18-Dec,56362574,6076440,50286134,3180271
(주)에스엠라이프디자인그룹,63440,19-Dec,60354837,11545494,48809343,7696322
(주)에스엠엔터테인먼트,41510,18-Dec,1002473550,426345966,576127583,237328740
(주)에스엠엔터테인먼트,41510,19-Dec,1115620587,482852439,632768148,284977571
(주)에스엠컬처앤콘텐츠,48550,18-Dec,314532889,202022804,112510084,89661919
(주)에스엠컬처앤콘텐츠,48550,19-Dec,350709749,234208562,116501187,105880567
(주)에스엠코어,7820,18-Dec,105559788,29950041,75609747,22339130
(주)에스엠코어,7820,19-Dec,106789669,28277601,78512068,14451211
(주)에스제이그룹,306040,18-Dec,37567089,26894851,10672238,8736797
(주)에스제이그룹,306040,19-Dec,91857647,22442984,69414663,36712023
(주)에스제이케이,80440,18-Dec,59621123,46558266,13062857,655455
(주)에스제이케이,80440,19-Dec,55342770,42063072,13279698,280349
(주)에스지엔지,40610,18-Dec,1223906290,612617667,611288623,51233988
(주)에스지엔지,40610,19-Dec,1121522424,497214874,624307550,90383133
(주)에스코넥,96630,18-Dec,177107754,75586822,101520931,30203777
(주)에스코넥,96630,19-Dec,162129965,70721456,91408509,24381823
(주)에스텍파마,41910,18-Dec,98344936,9093985,89250951,23927247
(주)에스텍파마,41910,19-Dec,116425611,13705262,102720349,39069748
(주)에스티아이,39440,18-Dec,254794070,102146613,152647457,62711832
(주)에스티아이,39440,19-Dec,265663605,97833475,167830130,21399479
(주)에스티오,98660,18-Dec,68589039,35609216,32979823,8982292
(주)에스티오,98660,19-Dec,68168878,33043432,35125446,276940
(주)에스티큐브,52020,18-Dec,58615483,19913684,38701799,23114814
(주)에스티큐브,52020,19-Dec,52377928,23562403,28815525,18423267
(주)에스폴리텍,50760,18-Dec,103386407,57049418,46336989,9741333
(주)에스폴리텍,50760,19-Dec,109458241,53128693,56329548,25237129
(주)에스피시스템스,317830,18-Dec,48391009,28732037,19658972,4829983
(주)에스피시스템스,317830,19-Dec,59090833,28654710,30436123,7155379
(주)에스피지,58610,18-Dec,275225379,149867904,125357475,15389948
(주)에스피지,58610,19-Dec,275739191,144510273,131228918,15438290
(주)에쎈테크,43340,18-Dec,47967442,17914414,30053028,126965
(주)에쎈테크,43340,19-Dec,42894804,15146672,27748132,1070247
(주)에이디칩스,54630,18-Dec,42227702,16762247,25465454,6035317
(주)에이디칩스,54630,19-Dec,42768736,12721372,30047364,11573786
(주)에이디테크놀로지,200710,18-Dec,76845127,27991148,48853979,13735089
(주)에이디테크놀로지,200710,19-Dec,110161797,54436302,55725495,37805061
(주)에이루트,96690,18-Dec,86441024,18250867,68190156,9250556
(주)에이루트,96690,19-Dec,190315597,100759336,89556261,15745563
(주)에이비프로바이오,195990,18-Dec,176470723,60892920,115577803,7029891
(주)에이비프로바이오,195990,19-Dec,188942135,58033237,130908898,14957374
(주)에이스침대,3800,18-Dec,477104522,45485969,431618553,21190675
(주)에이스침대,3800,19-Dec,519688129,51168639,468519490,17831177
(주)에이스테크놀로지,88800,18-Dec,432084800,351157546,80927254,11002674
(주)에이스테크놀로지,88800,19-Dec,380498821,291357544,89141277,10935548
(주)에이스토리,241840,18-Dec,19456505,6671022,12785483,5390558
(주)에이스토리,241840,19-Dec,40251454,1643521,38607933,1952055
(주)에이치디,102210,18-Dec,216611504,91354028,125257476,20629666
(주)에이치디,102210,19-Dec,146820812,35041281,111779531,2761559
(주)에이치비테크놀러지,78150,18-Dec,246035426,71483036,174552390,45147247
(주)에이치비테크놀러지,78150,19-Dec,286110809,100809544,185301265,47403782
(주)에이치시티,72990,18-Dec,70953163,25682646,45270516,10520568
(주)에이치시티,72990,19-Dec,75458915,25709205,49749710,12575365
(주)에이치알에스,36640,18-Dec,103752584,32188149,71564435,10935438
(주)에이치알에스,36640,19-Dec,90079783,16899593,73180191,18229956
(주)에이치앤비디자인,227100,18-Dec,19908518,4510654,15397864,995818
(주)에이치앤비디자인,227100,19-Dec,24712438,12479226,12233213,1072206
(주)에이치엘사이언스,239610,18-Dec,71411652,8423188,62988464,8639258
(주)에이치엘사이언스,239610,19-Dec,94422424,13211995,81210430,14472537
(주)에이치케이,44780,18-Dec,84673207,36818337,47854870,4530630
(주)에이치케이,44780,19-Dec,81423667,32532195,48891472,5491729
(주)에이텍,45660,18-Dec,86461421,16560912,69900509,10228899
(주)에이텍,45660,19-Dec,91237050,15730732,75506318,3663586
(주)에이텍티앤,224110,18-Dec,104147602,25170396,78977207,16484922
(주)에이텍티앤,224110,19-Dec,128021358,44739095,83282263,26526085
(주)에이트원,230980,18-Dec,58799883,36255257,22544626,5676865
(주)에이트원,230980,19-Dec,33494934,22597753,10897180,10484903
(주)에이티세미콘,89530,18-Dec,100545397,63523394,37022003,4069404
(주)에이티세미콘,89530,19-Dec,152543768,114211198,38332570,5521170
(주)에이팩트,200470,18-Dec,123162049,66603214,56558835,32848889
(주)에이팩트,200470,19-Dec,127408208,66692061,60716147,14381181
(주)에이팸,73070,18-Dec,139724108,61421728,78302379,26720421
(주)에이팸,73070,19-Dec,119641377,74568505,45072872,8471084
(주)에이프로젠헬스케어앤게임즈,109960,18-Dec,237929701,20727924,217201777,10030951
(주)에이프로젠헬스케어앤게임즈,109960,19-Dec,218360723,8213273,210147450,17545449
(주)에치에프알,230240,18-Dec,128087701,48149714,79937987,20100261
(주)에치에프알,230240,19-Dec,136530378,54837821,81692557,34077965
(주)에코마케팅,230360,18-Dec,117361369,29482533,87878836,13000902
(주)에코마케팅,230360,19-Dec,139596964,30155129,109441835,39656111
(주)에코프로,86520,18-Dec,667514759,435653503,231861256,15680179
(주)에코프로,86520,19-Dec,927834885,480853915,446980970,34641926
(주)에코프로비엠,247540,18-Dec,464451920,303906644,160545276,9552862
(주)에코프로비엠,247540,19-Dec,650356539,280149616,370206923,20105506
(주)에프알텍,73540,18-Dec,56219782,23253952,32965830,4387713
(주)에프알텍,73540,19-Dec,60056996,28793038,31263958,511296
(주)에프앤리퍼블릭,64090,18-Dec,151707133,89772785,61934348,1347869
(주)에프앤리퍼블릭,64090,19-Dec,86585036,58694953,27890083,1571334
(주)에프에스엔,214270,18-Dec,189631623,146037852,43593771,26388958
(주)에프에스엔,214270,19-Dec,196990249,129690252,67299998,26092195
(주)에프에스티,36810,18-Dec,141867686,46331274,95536412,21936936
(주)에프에스티,36810,19-Dec,181134486,67980117,113154369,12740235
(주)에프엔씨엔터테인먼트,173940,18-Dec,84364232,18815211,65549021,12704184
(주)에프엔씨엔터테인먼트,173940,19-Dec,115339954,48438313,66901642,24861433
(주)엑사이엔씨,54940,18-Dec,125384299,64642167,60742131,11176206
(주)엑사이엔씨,54940,19-Dec,143107906,81828515,61279391,7274822
(주)엑세스바이오인코퍼레이션,950130,18-Dec,94840028,51425444,43414584,5148058
(주)엑세스바이오인코퍼레이션,950130,19-Dec,69730399,41830382,27900017,6835710
(주)엑셈,205100,18-Dec,77768734,12949481,64819253,24124221
(주)엑셈,205100,19-Dec,86036975,14200621,71836354,33897382
(주)엑시콘,92870,18-Dec,107801498,27230298,80571200,12604644
(주)엑시콘,92870,19-Dec,103959650,29071238,74888412,7395882
(주)엔바이오니아,317870,18-Dec,18027431,12353156,5674275,4242941
(주)엔바이오니아,317870,19-Dec,30141955,8588753,21553201,8302364
(주)엔에스,217820,18-Dec,73013623,45867406,27146217,11835008
(주)엔에스,217820,19-Dec,107444751,75223775,32220976,23071821
(주)엔에스엔,31860,18-Dec,30673405,13368350,17305055,1181205
(주)엔에스엔,31860,19-Dec,68332140,45549479,22782661,7361953
(주)엔에이치엔벅스,104200,18-Dec,90437496,24516095,65921400,12745776
(주)엔에이치엔벅스,104200,19-Dec,99589700,29511212,70078489,19022392
(주)엔이능률,53290,18-Dec,94960503,37970333,56990170,4514387
(주)엔이능률,53290,19-Dec,92271601,34814138,57457463,3535540
(주)엔지스테크널러지,208860,18-Dec,30992619,20394381,10598238,7088223
(주)엔지스테크널러지,208860,19-Dec,86181796,60238548,25943248,9693446
(주)엔지켐생명과학,183490,18-Dec,67045474,8228885,58816590,4540527
(주)엔지켐생명과학,183490,19-Dec,84991166,10950625,74040541,2305903
(주)엔케이맥스,182400,18-Dec,70564688,35681002,34883686,826546
(주)엔케이맥스,182400,19-Dec,182158965,74646230,107512736,12712148
(주)엔텔스,69410,18-Dec,56119424,15439375,40680049,12705876
(주)엔텔스,69410,19-Dec,65880953,23732373,42148581,13204525
(주)엔투텍,227950,18-Dec,28652327,14949650,13702677,3596412
(주)엔피,291230,18-Dec,0,0,0,0
(주)엔피,291230,19-Dec,0,0,0,0
(주)엔피디,198080,18-Dec,123220158,91575500,31644658,8084902
(주)엔피디,198080,19-Dec,170756933,122570889,48186044,24225808
(주)엔피케이,48830,18-Dec,76952969,35476900,41476070,4889525
(주)엔피케이,48830,19-Dec,76532516,36216135,40316381,7853328
(주)엘디티,96870,18-Dec,12055038,774722,11280317,2340911
(주)엘디티,96870,19-Dec,11824918,1943262,9881656,1863422
(주)엘아이에스,138690,18-Dec,141480969,105962683,35518286,1867755
(주)엘아이에스,138690,19-Dec,217824901,175997500,41827401,18760418
(주)엘앤씨바이오,290650,18-Dec,57378891,4579460,52799430,21622036
(주)엘앤씨바이오,290650,19-Dec,66226107,5955350,60270757,12766060
(주)엘앤에프,66970,18-Dec,330981611,187992117,142989495,11371558
(주)엘앤에프,66970,19-Dec,416201279,284380746,131820533,828386
(주)엘앤케이바이오메드,156100,18-Dec,91837016,49785330,42051686,3732100
(주)엘앤케이바이오메드,156100,19-Dec,71663905,40796431,30867474,702766
(주)엘엑스세미콘,108320,18-Dec,607558306,160944738,446613568,222527312
(주)엘엑스세미콘,108320,19-Dec,629733290,157526495,472206795,109686195
(주)엘엠에스,73110,18-Dec,196484605,78467037,118017568,45827734
(주)엘엠에스,73110,19-Dec,246427622,122012877,124414745,32465956
(주)엘오티베큠,83310,18-Dec,175452869,52111364,123341506,40164096
(주)엘오티베큠,83310,19-Dec,210032402,83482989,126549412,36540746
(주)엠게임,58630,18-Dec,41309375,8856502,32452874,8638576
(주)엠게임,58630,19-Dec,48508081,8553581,39954500,10866394
(주)엠디에스테크,86960,18-Dec,164467252,44347798,120119454,15540372
(주)엠디에스테크,86960,19-Dec,154474423,38339438,116134985,23444591
(주)엠씨넥스,97520,18-Dec,391053609,261344620,129708990,65210690
(주)엠씨넥스,97520,19-Dec,476580874,252013792,224567082,48419308
(주)엠아이텍,179290,18-Dec,49258408,4490274,44768134,11588414
(주)엠아이텍,179290,19-Dec,57312610,9050781,48261829,10290722
(주)엠앤씨생명과학,225860,18-Dec,0,0,0,0
(주)엠앤씨생명과학,225860,19-Dec,0,0,0,0
(주)엠에스씨,9780,18-Dec,147757769,67201187,80556582,5018080
(주)엠에스씨,9780,19-Dec,158200567,67911431,90289136,3648900
(주)엠에스오토텍,123040,18-Dec,700687470,585067325,115620146,31871651
(주)엠에스오토텍,123040,19-Dec,1008067426,795802059,212265367,65071587
(주)엠투엔,33310,18-Dec,96865232,41764432,55100800,5284889
(주)엠투엔,33310,19-Dec,99125583,38711565,60414018,5588686
(주)엠플러스,259630,18-Dec,102616127,63532014,39084113,12123862
(주)엠플러스,259630,19-Dec,142053853,100435209,41618645,3881699
(주)엠피대산,65150,18-Dec,65604175,30928362,34675813,10176201
(주)엠피대산,65150,19-Dec,92627714,57183942,35443773,5773788
(주)연우,115960,18-Dec,285761485,94173614,191587871,24209948
(주)연우,115960,19-Dec,295923408,86317767,209605641,32374431
(주)연이비앤티,90740,18-Dec,133825838,75440967,58384871,8377954
(주)연이비앤티,90740,19-Dec,237655059,135002474,102652585,16953588
(주)영우디에스피,143540,18-Dec,109698409,101868507,7829902,31741155
(주)영우디에스피,143540,19-Dec,111870864,94561367,17309497,6110862
(주)예림당,36000,18-Dec,596881313,223595110,373286203,225005786
(주)예림당,36000,19-Dec,962926087,630462022,332464065,130456359
(주)예선테크,250930,18-Dec,0,0,0,0
(주)예선테크,250930,19-Dec,48570877,12617021,35953856,8996148
(주)예스티,122640,18-Dec,126427655,78843467,47584188,1920486
(주)예스티,122640,19-Dec,172007119,113615505,58391615,6913378
(주)오공,45060,18-Dec,128678375,54293871,74384505,26514363
(주)오공,45060,19-Dec,126890976,46246148,80644827,22055521
(주)오디텍,80520,18-Dec,125186734,7336729,117850005,15655678
(주)오디텍,80520,19-Dec,124506786,6979751,117527035,13896463
(주)오르비텍,46120,18-Dec,126537694,58368345,68169349,12316790
(주)오르비텍,46120,19-Dec,126660776,57887812,68772964,12440388
(주)오리엔탈정공,14940,18-Dec,132954867,120276737,12678129,10654475
(주)오리엔탈정공,14940,19-Dec,156435187,125018875,31416312,12594113
(주)오리엔트정공,65500,18-Dec,105852808,49594481,56258327,10939421
(주)오리엔트정공,65500,19-Dec,110170921,57508507,52662414,5082046
(주)오리콤,10470,18-Dec,204813558,126521075,78292483,60235576
(주)오리콤,10470,19-Dec,195640666,112768724,82871942,61591636
(주)오스코텍,39200,18-Dec,70258505,18589269,51669237,26363208
