종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","6590","-50","-0.75","897","7.35",,,"6883","0.96","0","0.00"
"138930","BS금융지주 ","11950","450","3.91","2120","5.64",,,"15281","0.78","350","2.93"
"001460","BYC ","164000","-1000","-0.61","42935","3.82",,,"367590","0.45","850","0.52"
"001465","BYC우 ","67000","100","0.15",,,,,,,"900","1.34"
"001040","CJ ","73200","500","0.69","13147","5.57",,,"97949","0.75","650","0.89"
"079160","CJ CGV ","26050","-100","-0.38","896","29.07",,,"14832","1.76","300","1.15"
"000120","CJ대한통운 ","85000","1300","1.55","4858","17.50",,,"96993","0.88","0","0.00"
"011150","CJ씨푸드 ","2295","10","0.44","113","20.31",,,"925","2.48","0","0.00"
"011155","CJ씨푸드1우 ","5570","-10","-0.18",,,,,,,"0","0.00"
"001045","CJ우 ","18050","50","0.28",,,,,,,"700","3.88"
"097950","CJ제일제당 ","277500","-2500","-0.89","21854","12.70",,,"188796","1.47","1800","0.65"
"097955","CJ제일제당 우 ","63200","0","0.00",,,,,,,"1850","2.93"
"000590","CS홀딩스 ","32050","50","0.16","10756","2.98",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","12950","-50","-0.38",,,,,"17093","0.76","350","2.70"
"069730","DSR제강 ","2990","30","1.01","655","4.56",,,"6957","0.43","30","1.00"
"017940","E1 ","52800","400","0.76","10989","4.80",,,"148057","0.36","1500","2.84"
"007700","F&F ","6180","-100","-1.59","1279","4.83",,,"10709","0.58","150","2.43"
"114090","GKL ","24250","100","0.41","1000","24.25",,,"3578","6.78","512","2.11"
"078930","GS ","57500","2300","4.17","8171","7.04",,,"63523","0.91","1350","2.35"
"006360","GS건설 ","69500","3000","4.51","8563","8.12",,,"73237","0.95","1000","1.44"
"001250","GS글로벌 ","11200","300","2.75",,,,,"9969","1.12","125","1.12"
"007070","GS리테일 ","25350","-600","-2.31","1213","20.90",,,"18574","1.36","300","1.18"
"078935","GS우 ","20700","350","1.72",,,,,,,"1400","6.76"
"035000","GⅡR ","7200","0","0.00","465","15.48",,,"6553","1.10","200","2.78"
"001500","HMC투자증권 ","12200","200","1.67","1064","11.47",,,"21296","0.57","0","0.00"
"011420","IB스포츠 ","2050","-150","-6.82","157","13.06",,,"1215","1.69","0","0.00"
"003560","IHQ ","2295","-45","-1.92","54","42.50",,,"727","3.16","0","0.00"
"005560","JS전선 ","7980","80","1.01",,,,,"10389","0.77","0","0.00"
"001060","JW중외제약 ","12300","250","2.07",,,,,"15761","0.78","200","1.63"
"001067","JW중외제약2우B ","15800","-50","-0.32",,,,,,,"200","1.27"
"001065","JW중외제약우 ","11600","150","1.31",,,,,,,"225","1.94"
"096760","JW홀딩스 ","2495","10","0.40",,,,,"2099","1.19","40","1.60"
"105560","KB금융 ","36150","800","2.26","6461","5.60",,,"59319","0.61","720","1.99"
"002380","KCC ","285000","6500","2.33","33252","8.57",,,"474737","0.60","8000","2.81"
"009070","KCTC ","15500","150","0.98","997","15.55",,,"48434","0.32","200","1.29"
"009440","KC그린홀딩스 ","2085","25","1.21","438","4.76",,,"5136","0.41","50","2.40"
"119650","KC코트렐 ","16150","0","0.00","1705","9.47",,,"9804","1.65","420","2.60"
"092220","KEC ","700","0","0.00",,,,,"1132","0.62","0","0.00"
"109070","KGP ","926","-139","-13.05",,,,,"2893","0.32","0","0.00"
"001390","KG케미칼 ","7810","100","1.30","466","16.76",,,"16246","0.48","250","3.20"
"001940","KISCO홀딩스 ","34300","150","0.44",,,,,"167796","0.20","900","2.62"
"083420","KPX그린케미칼 ","3340","-65","-1.91","547","6.11",,,"4513","0.74","150","4.49"
"025000","KPX케미칼 ","45000","0","0.00","10506","4.28",,,"62418","0.72","1500","3.33"
"092230","KPX홀딩스 ","43000","750","1.78","8971","4.79",,,"122781","0.35","1800","4.19"
"025850","KPX화인케미칼 ","25700","0","0.00",,,,,"36011","0.71","500","1.95"
"044450","KSS해운 ","5000","5","0.10","2169","2.31",,,"11498","0.43","90","1.80"
"030200","KT ","32250","250","0.78","5946","5.42",,,"44825","0.72","2000","6.20"
"033780","KT&G ","83300","800","0.97","6451","12.91",,,"34875","2.39","3200","3.84"
"030210","KTB투자증권 ","1875","60","3.31","410","4.57",,,"6921","0.27","0","0.00"
"058850","KTcs ","1960","15","0.77","430","4.56",,,"2487","0.79","70","3.57"
"003550","LG ","58500","2000","3.54","5565","10.51",,,"59984","0.98","1000","1.71"
"034220","LG디스플레이 ","24450","750","3.16",,,,,"28271","0.86","0","0.00"
"001120","LG상사 ","37500","1000","2.74","6409","5.85",,,"34555","1.09","500","1.33"
"068870","LG생명과학 ","35600","850","2.45","339","105.01",,,"14732","2.42","0","0.00"
"068875","LG생명과학우 ","16900","0","0.00",,,,,,,"0","0.00"
"051900","LG생활건강 ","583000","11000","1.92","15786","36.93",,,"56295","10.36","3500","0.60"
"051905","LG생활건강우 ","164500","1000","0.61",,,,,,,"3550","2.16"
"003555","LG우 ","20200","200","1.00",,,,,,,"1050","5.20"
"032640","LG유플러스 ","6600","310","4.93","196","33.67",,,"7494","0.88","150","2.27"
"011070","LG이노텍 ","88400","3700","4.37",,,,,"65717","1.35","0","0.00"
"066570","LG전자 ","62400","600","0.97",,,,,"71303","0.88","200","0.32"
"066575","LG전자우 ","17950","150","0.84",,,,,,,"250","1.39"
"093050","LG패션 ","26950","50","0.19","3293","8.18",,,"28101","0.96","400","1.48"
"108670","LG하우시스 ","60900","500","0.83","4659","13.07",,,"72146","0.84","1000","1.64"
"108675","LG하우시스우 ","18200","50","0.28",,,,,,,"1050","5.77"
"051910","LG화학 ","314000","7000","2.28","29069","10.80",,,"129276","2.43","4000","1.27"
"051915","LG화학우 ","96600","1700","1.79",,,,,,,"4050","4.19"
"002550","LIG손해보험 ","21950","100","0.46","1388","15.81",,,"17451","1.26","500","2.28"
"006260","LS ","88800","2400","2.78","4237","20.96",,,"69755","1.27","1250","1.41"
"000680","LS네트웍스 ","4190","-65","-1.53","151","27.75",,,"10406","0.40","50","1.19"
"000685","LS네트웍스우 ","27600","350","1.28",,,,,,,"100","0.36"
"000687","LS네트웍스전환상환2우B ","4800","0","0.00",,,,,,,"175","3.65"
"010120","LS산전 ","65700","3400","5.46","2400","27.38",,,"25718","2.55","600","0.91"
"023150","MH에탄올 ","3175","75","2.42",,,,,"5994","0.53","0","0.00"
"035420","NHN ","275000","5500","2.04","10134","27.14",,,"32778","8.39","536","0.19"
"016420","NH농협증권 ","4930","100","2.07","970","5.08",,,"10116","0.49","50","1.01"
"034310","NICE ","48300","300","0.63","9431","5.12",,,"86725","0.56","650","1.35"
"008260","NI스틸 ","1510","-5","-0.33","226","6.68",,,"2025","0.75","50","3.31"
"004250","NPC ","2290","-5","-0.22","359","6.38",,,"2847","0.80","65","2.84"
"004255","NPC우 ","1200","0","0.00",,,,,,,"70","5.83"
"010060","OCI ","201000","4000","2.03","32588","6.17",,,"139821","1.44","2200","1.09"
"005490","POSCO ","364500","7000","1.96","47224","7.72",,,"439933","0.83","10000","2.74"
"100840","S&TC ","17900","350","1.99",,,,,"22668","0.79","0","0.00"
"000040","S&T모터스 ","579","2","0.35","16","36.19",,,"594","0.97","0","0.00"
"064960","S&T모티브 ","19700","750","3.96","3494","5.64",,,"29884","0.66","400","2.03"
"003570","S&T중공업 ","13300","400","3.10","1749","7.60",,,"20226","0.66","400","3.01"
"036530","S&T홀딩스 ","9390","90","0.97","2132","4.40",,,"31414","0.30","400","4.26"
"010950","S-Oil ","96200","700","0.73","10229","9.40",,,"44812","2.15","4800","4.99"
"010955","S-Oil우 ","55000","-600","-1.08",,,,,,,"4825","8.77"
"034120","SBS ","32800","400","1.23","3236","10.14",,,"29101","1.13","750","2.29"
"101060","SBS미디어홀딩스 ","4700","200","4.44","450","10.44",,,"4111","1.14","60","1.28"
"004060","SG세계물산 ","410","-1","-0.24","10","41.00",,,"1035","0.40","0","0.00"
"001380","SG충남방적 ","1185","30","2.60","7","169.29",,,"3132","0.38","0","0.00"
"001385","SG충남방적우 ","2950000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","1025","57","5.89","19","53.95",,,"568","1.80","0","0.00"
"002365","SH에너지화학우 ","53600","-3500","-6.13",,,,,,,"0","0.00"
"009160","SIMPAC ","4760","0","0.00","925","5.15",,,"5809","0.82","100","2.10"
"123700","SJM ","7840","-70","-0.88","1466","5.35",,,"6980","1.12","200","2.55"
"025530","SJM홀딩스 ","3615","-15","-0.41","796","4.54",,,"7545","0.48","150","4.15"
"003600","SK ","155000","2000","1.31","41315","3.75",,,"226463","0.68","1950","1.26"
"034730","SK C&C ","100000","2700","2.77","9226","10.84",,,"45147","2.21","1000","1.00"
"011790","SKC ","44700","1050","2.41","3512","12.73",,,"31121","1.44","500","1.12"
"018670","SK가스 ","78300","1800","2.35","14451","5.42",,,"94825","0.83","1700","2.17"
"001740","SK네트웍스 ","8900","240","2.77","587","15.16",,,"13013","0.68","150","1.69"
"001745","SK네트웍스우 ","10700","0","0.00",,,,,,,"175","1.64"
"003605","SK우 ","45600","-500","-1.08",,,,,,,"2000","4.39"
"096770","SK이노베이션 ","155500","3000","1.97","34004","4.57",,,"155551","1.00","2800","1.80"
"096775","SK이노베이션우 ","44650","400","0.90",,,,,,,"2850","6.38"
"001510","SK증권 ","1155","25","2.21","48","24.06",,,"1464","0.79","10","0.87"
"001515","SK증권우 ","1015","0","0.00",,,,,,,"15","1.48"
"006120","SK케미칼 ","58600","300","0.51","8658","6.77",,,"51979","1.13","400","0.68"
"006125","SK케미칼우 ","14200","250","1.79",,,,,,,"450","3.17"
"017670","SK텔레콤 ","144500","4000","2.85","22848","6.32",,,"144427","1.00","9400","6.51"
"000660","SK하이닉스 ","21700","400","1.88",,,,,"13300","1.63","0","0.00"
"011810","STX ","9390","840","9.82","4089","2.30",,,"28518","0.33","250","2.66"
"071970","STX메탈 ","4220","395","10.33","330","12.79",,,"16375","0.26","150","3.55"
"077970","STX엔진 ","10300","940","10.04","2388","4.31",,,"24568","0.42","250","2.43"
"067250","STX조선해양 ","10050","1100","12.29","906","11.09",,,"17394","0.58","200","1.99"
"028670","STX팬오션 ","3915","240","6.53",,,,,"11759","0.33","80","2.04"
"002710","TCC동양 ","4410","15","0.34","312","14.13",,,"14090","0.31","150","3.40"
"011000","VGX인터 ","1070","-10","-0.93",,,,,"661","1.62","0","0.00"
