종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","15600","-800","-4.88","813","19.19",,,"8589","1.82","0","0.00"
"006840","AK홀딩스 ","71300","8500","13.54","7296","9.77",,,"36611","1.95","200","0.28"
"027410","BGF리테일 ","56000","0","0.00","2858","19.59",,,"7860","7.12","400","0.71"
"138930","BS금융지주 ","15550","-200","-1.27","1528","10.18",,,"17557","0.89","280","1.80"
"001460","BYC ","229000","0","0.00","24570","9.32",,,"414146","0.55","750","0.33"
"001465","BYC우 ","95900","-3000","-3.03",,,,,,,"800","0.83"
"001040","CJ ","142500","0","0.00","5280","26.99",,,"103118","1.38","950","0.67"
"079160","CJ CGV ","46300","1100","2.43","613","75.53",,,"17591","2.63","350","0.76"
"000120","CJ대한통운 ","113500","-3500","-2.99",,,,,"97222","1.17","0","0.00"
"011150","CJ씨푸드 ","2550","-30","-1.16","177","14.41",,,"1232","2.07","0","0.00"
"011155","CJ씨푸드1우 ","6950","-20","-0.29",,,,,,,"0","0.00"
"001045","CJ우 ","69900","400","0.58",,,,,,,"1000","1.43"
"097950","CJ제일제당 ","330000","-5000","-1.49","8293","39.79",,,"199891","1.65","1800","0.55"
"097955","CJ제일제당 우 ","168500","500","0.30",,,,,,,"1850","1.10"
"037560","CJ헬로비전 ","15250","550","3.74","994","15.34",,,"11415","1.34","75","0.49"
"000590","CS홀딩스 ","70000","400","0.57","6959","10.06",,,"153699","0.46","0","0.00"
"139130","DGB금융지주 ","15600","150","0.97","1777","8.78",,,"20208","0.77","280","1.79"
"004840","DRB동일 ","14100","1800","14.63","2366","5.96",,,"12922","1.09","40","0.28"
"155660","DSR ","4240","-40","-0.93","451","9.40",,,"6520","0.65","30","0.71"
"069730","DSR제강 ","4285","45","1.06","126","34.01",,,"7038","0.61","30","0.70"
"017940","E1 ","70100","-200","-0.28","6462","10.85",,,"161614","0.43","2000","2.85"
"007700","F&F ","8760","-110","-1.24","544","16.10",,,"11526","0.76","100","1.14"
"114090","GKL ","41150","850","2.11","2224","18.50",,,"6395","6.43","1179","2.87"
"078930","GS ","43350","-750","-1.70","3778","11.47",,,"69423","0.62","1350","3.11"
"006360","GS건설 ","33150","-2400","-6.75",,,,,"56156","0.59","0","0.00"
"001250","GS글로벌 ","9380","-20","-0.21","847","11.07",,,"11192","0.84","125","1.33"
"007070","GS리테일 ","23000","-650","-2.75","1546","14.88",,,"20969","1.10","450","1.96"
"078935","GS우 ","27700","-350","-1.25",,,,,,,"1400","5.05"
"035000","GⅡR ","7970","-30","-0.38","738","10.80",,,"7298","1.09","200","2.51"
"001500","HMC투자증권 ","10300","-250","-2.37",,,,,"22736","0.45","0","0.00"
"011420","IB월드와이드 ","2630","120","4.78",,,,,"1095","2.40","0","0.00"
"003560","IHQ ","2945","-10","-0.34","3","981.67",,,"882","3.34","0","0.00"
"175330","JB금융지주 ","7460","50","0.67","406","18.37",,,"11789","0.63","100","1.34"
"001060","JW중외제약 ","17850","-150","-0.83","173","103.18",,,"14334","1.25","125","0.70"
"001067","JW중외제약2우B ","17400","100","0.58",,,,,,,"125","0.72"
"001065","JW중외제약우 ","12400","250","2.06",,,,,,,"150","1.21"
