종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"138930","BS금융지주 ","11600","-350","-2.93","2120","5.47",,,"15281","0.76","350","3.02"
"001460","BYC ","171500","-4500","-2.56","42935","3.99",,,"367590","0.47","850","0.50"
"001465","BYC우 ","68800","600","0.88",,,,,,,"900","1.31"
"001040","CJ ","81000","2400","3.05","13147","6.16",,,"97949","0.83","650","0.80"
"079160","CJ CGV ","25750","250","0.98","896","28.74",,,"14832","1.74","300","1.17"
"000120","CJ대한통운 ","62500","-3500","-5.30","4858","12.87",,,"96993","0.64","0","0.00"
"011150","CJ씨푸드 ","2285","-40","-1.72","113","20.22",,,"925","2.47","0","0.00"
"011155","CJ씨푸드1우 ","6940","-890","-11.37",,,,,,,"0","0.00"
"001045","CJ우 ","18400","-50","-0.27",,,,,,,"700","3.80"
"097950","CJ제일제당 ","336000","7000","2.13","21854","15.37",,,"188796","1.78","1800","0.54"
"097955","CJ제일제당 우 ","66100","0","0.00",,,,,,,"1850","2.80"
"000590","CS홀딩스 ","33050","150","0.46","10756","3.07",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","14650","300","2.09",,,,,"17093","0.86","350","2.39"
"069730","DSR제강 ","3215","-20","-0.62","655","4.91",,,"6957","0.46","30","0.93"
"017940","E1 ","47150","-400","-0.84","10989","4.29",,,"148057","0.32","1500","3.18"
"007700","F&F ","6230","-60","-0.95","1279","4.87",,,"10709","0.58","150","2.41"
"114090","GKL ","22800","-100","-0.44","1000","22.80",,,"3578","6.37","512","2.25"
"078930","GS ","55400","-200","-0.36","8171","6.78",,,"63523","0.87","1350","2.44"
"006360","GS건설 ","80500","400","0.50","8563","9.40",,,"73237","1.10","1000","1.24"
"001250","GS글로벌 ","12050","0","0.00",,,,,"9969","1.21","125","1.04"
"007070","GS리테일 ","23200","300","1.31","1213","19.13",,,"18574","1.25","300","1.29"
"078935","GS우 ","20500","0","0.00",,,,,,,"1400","6.83"
"035000","GⅡR ","6570","-660","-9.13","465","14.13",,,"6553","1.00","200","3.04"
"001500","HMC투자증권 ","12650","-50","-0.39","1064","11.89",,,"21296","0.59","0","0.00"
"011420","IB스포츠 ","2770","-15","-0.54","157","17.64",,,"1215","2.28","0","0.00"
"003560","IHQ ","2635","125","4.98","54","48.80",,,"727","3.62","0","0.00"
"005560","JS전선 ","7790","-60","-0.76",,,,,"10389","0.75","0","0.00"
"001060","JW중외제약 ","13350","600","4.71",,,,,"15761","0.85","200","1.50"
"001067","JW중외제약2우B ","16300","300","1.88",,,,,,,"200","1.23"
"001065","JW중외제약우 ","11450","-50","-0.43",,,,,,,"225","1.97"
"096760","JW홀딩스 ","2475","25","1.02",,,,,"2099","1.18","40","1.62"
