종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2725","20","0.74",,,,,"846","3.22","0","0.00"
"095570","AJ네트웍스 ","5340","90","1.71","478","11.17",,,"5613","0.95","0","0.00"
"068400","AJ렌터카 ","8880","-10","-0.11","791","11.23",,,"10172","0.87","0","0.00"
"006840","AK홀딩스 ","50500","-900","-1.75",,,,,"42342","1.19","500","0.99"
"054620","AP시스템 ","28000","150","0.54","412","67.96",,,"4548","6.16","0","0.00"
"211270","AP위성 ","8540","-30","-0.35","904","9.45",,,"3857","2.21","0","0.00"
"027410","BGF리테일 ","91700","200","0.22","3121","29.38",,,"15615","5.87","1200","1.31"
"138930","BNK금융지주 ","8530","-80","-0.93","1890","4.51",,,"22104","0.39","150","1.76"
"001460","BYC ","378500","-1500","-0.39","20803","18.19",,,"450114","0.84","850","0.22"
"001465","BYC우 ","168000","1000","0.60",,,,,,,"900","0.54"
"032040","C&S자산관리 ","2700","-30","-1.10",,,,,"2120","1.27","125","4.63"
"001040","CJ ","182500","2000","1.11","7242","25.20",,,"114710","1.59","1350","0.74"
"079160","CJ CGV ","79400","2700","3.52","2455","32.34",,,"19899","3.99","350","0.44"
"130960","CJ E&M ","87500","-800","-0.91","1409","62.10",,,"40058","2.18","200","0.23"
"000120","CJ대한통운 ","163000","500","0.31","2636","61.84",,,"101842","1.60","0","0.00"
"011150","CJ씨푸드 ","3435","25","0.73","71","48.38",,,"1384","2.48","0","0.00"
"011155","CJ씨푸드1우 ","24650","1850","8.11",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","160800","-300","-0.19","14073","11.43",,,"146709","1.10","2500","1.55"
"001045","CJ우 ","73600","700","0.96",,,,,,,"1400","1.90"
"097950","CJ제일제당 ","354500","6000","1.72","13401","26.45",,,"216981","1.63","2500","0.71"
"097955","CJ제일제당 우 ","159500","500","0.31",,,,,,,"2550","1.60"
"051500","CJ프레시웨이 ","35700","1800","5.31","915","39.02",,,"17380","2.05","200","0.56"
"037560","CJ헬로비전 ","9180","220","2.46","772","11.89",,,"12282","0.75","75","0.82"
"058820","CMG제약 ","3015","10","0.33",,,,,"501","6.02","0","0.00"
"023460","CNH ","1480","15","1.02","72","20.56",,,"2521","0.59","15","1.01"
"065770","CS ","1890","-5","-0.26",,,,,"814","2.32","0","0.00"
"083660","CSA 코스믹 ","4085","85","2.13","34","120.15",,,"1681","2.43","0","0.00"
"000590","CS홀딩스 ","84700","-1800","-2.08","18834","4.50",,,"177390","0.48","0","0.00"
"139130","DGB금융지주 ","9870","-230","-2.28","1759","5.61",,,"20624","0.48","280","2.84"
"068790","DMS ","11400","-50","-0.44","588","19.39",,,"4084","2.79","0","0.00"
