종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","10800","-100","-0.92","910","11.87",,,"7647","1.41","0","0.00"
"006840","AK홀딩스 ","40150","400","1.01","22933","1.75",,,"33073","1.21","150","0.37"
"138930","BS금융지주 ","16050","-350","-2.13","1869","8.59",,,"16833","0.95","330","2.06"
"001460","BYC ","187500","-1500","-0.79","39163","4.79",,,"396687","0.47","850","0.45"
"001465","BYC우 ","70100","600","0.86",,,,,,,"900","1.28"
"001040","CJ ","116000","-500","-0.43","7801","14.87",,,"101632","1.14","650","0.56"
"079160","CJ CGV ","55000","-1800","-3.17","2626","20.94",,,"16762","3.28","350","0.64"
"000120","CJ대한통운 ","96200","-1700","-1.74","4763","20.20",,,"100335","0.96","0","0.00"
"011150","CJ씨푸드 ","2685","0","0.00","158","16.99",,,"1080","2.49","0","0.00"
"011155","CJ씨푸드1우 ","11550","1500","14.93",,,,,,,"0","0.00"
"001045","CJ우 ","39000","50","0.13",,,,,,,"700","1.79"
"097950","CJ제일제당 ","276500","-4000","-1.43","18369","15.05",,,"206383","1.34","1800","0.65"
"097955","CJ제일제당 우 ","94700","-2000","-2.07",,,,,,,"1850","1.95"
"037560","CJ헬로비전 ","16850","0","0.00","1491","11.30",,,"9354","1.80","0","0.00"
"000590","CS홀딩스 ","38150","-600","-1.55","5708","6.68",,,"146972","0.26","0","0.00"
"139130","DGB금융지주 ","16200","-200","-1.22","2039","7.95",,,"18823","0.86","330","2.04"
"004840","DRB동일 ","7960","40","0.51","1555","5.12",,,"12043","0.66","40","0.50"
"155660","DSR ","4270","-25","-0.58","758","5.63",,,"5128","0.83","0","0.00"
"069730","DSR제강 ","3380","-15","-0.44","86","39.30",,,"6964","0.49","30","0.89"
"017940","E1 ","75700","700","0.93","15096","5.01",,,"154916","0.49","1600","2.11"
"007700","F&F ","6240","-110","-1.73","526","11.86",,,"11083","0.56","100","1.60"
"114090","GKL ","34600","-50","-0.14","2328","14.86",,,"5358","6.46","1217","3.52"
"078930","GS ","56400","-800","-1.40","5217","10.81",,,"66978","0.84","1350","2.39"
"006360","GS건설 ","37450","-1300","-3.35","2063","18.15",,,"72576","0.52","250","0.67"
"001250","GS글로벌 ","9350","-80","-0.85","906","10.32",,,"10444","0.90","125","1.34"
"007070","GS리테일 ","31400","-150","-0.48","1603","19.59",,,"19798","1.59","400","1.27"
"078935","GS우 ","28600","300","1.06",,,,,,,"1400","4.90"
"035000","GⅡR ","7800","-40","-0.51","758","10.29",,,"6815","1.14","200","2.56"
"001500","HMC투자증권 ","10900","-250","-2.24","1051","10.37",,,"23166","0.47","150","1.38"
"011420","IB월드와이드 ","1925","15","0.79","19","101.32",,,"1247","1.54","0","0.00"
"003560","IHQ ","2450","15","0.62","109","22.48",,,"842","2.91","0","0.00"
"175330","JB금융지주 ","7030","120","1.74",,,,,,,"0","0.00"
"005560","JS전선 ","6560","-110","-1.65","1040","6.31",,,"11471","0.57","300","4.57"
"001060","JW중외제약 ","16850","0","0.00",,,,,"14131","1.19","125","0.74"
"001067","JW중외제약2우B ","21850","2850","15.00",,,,,,,"125","0.57"
"001065","JW중외제약우 ","15150","1950","14.77",,,,,,,"150","0.99"
"096760","JW홀딩스 ","2805","5","0.18",,,,,"1580","1.78","25","0.89"
"105560","KB금융 ","37600","-950","-2.46","4408","8.53",,,"63438","0.59","600","1.60"
"002380","KCC ","452000","1500","0.33","45384","9.96",,,"468604","0.96","8000","1.77"
"009070","KCTC ","18750","-750","-3.85",,,,,"48172","0.39","250","1.33"
"009440","KC그린홀딩스 ","8390","280","3.45","1057","7.94",,,"5875","1.43","70","0.83"
"119650","KC코트렐 ","11600","-50","-0.43","1638","7.08",,,"7313","1.59","470","4.05"
"092220","KEC ","1495","-35","-2.29",,,,,"4794","0.31","0","0.00"
"109070","KGP ","1615","-40","-2.42",,,,,"3238","0.50","0","0.00"
"001390","KG케미칼 ","17200","250","1.47","746","23.06",,,"16723","1.03","150","0.87"
"001940","KISCO홀딩스 ","39850","-950","-2.33","9923","4.02",,,"175031","0.23","900","2.26"
"083420","KPX그린케미칼 ","4680","-95","-1.99","585","8.00",,,"4928","0.95","150","3.21"
"025000","KPX케미칼 ","67600","700","1.05","7603","8.89",,,"68667","0.98","3000","4.44"
"092230","KPX홀딩스 ","50700","-200","-0.39","4410","11.50",,,"123023","0.41","2550","5.03"
"025850","KPX화인케미칼 ","21550","200","0.94",,,,,"33703","0.64","0","0.00"
"044450","KSS해운 ","12000","-300","-2.44","1154","10.40",,,"11811","1.02","90","0.75"
"030200","KT ","35950","0","0.00","4341","8.28",,,"47141","0.76","2000","5.56"
"033780","KT&G ","77000","500","0.65","5869","13.12",,,"37081","2.08","3200","4.16"
"030210","KTB투자증권 ","2400","-310","-11.44","54","44.44",,,"6717","0.36","0","0.00"
"058850","KTcs ","3075","-25","-0.81","423","7.27",,,"2685","1.15","100","3.25"
"003550","LG ","66200","-800","-1.19","5294","12.50",,,"64357","1.03","1000","1.51"
"034220","LG디스플레이 ","25950","-800","-2.99","652","39.80",,,"28534","0.91","0","0.00"
"001120","LG상사 ","32350","-550","-1.67","5735","5.64",,,"37894","0.85","500","1.55"
"068870","LG생명과학 ","51800","-1000","-1.89","507","102.17",,,"15028","3.45","0","0.00"
"068875","LG생명과학우 ","25500","-150","-0.58",,,,,,,"0","0.00"
"051900","LG생활건강 ","545000","15000","2.83","18126","30.07",,,"67816","8.04","3750","0.69"
"051905","LG생활건강우 ","210000","3500","1.69",,,,,,,"3800","1.81"
"003555","LG우 ","36050","-350","-0.96",,,,,,,"1050","2.91"
"032640","LG유플러스 ","11550","-350","-2.94",,,,,"8582","1.35","0","0.00"
"011070","LG이노텍 ","85900","-2600","-2.94",,,,,"62876","1.37","0","0.00"
"066570","LG전자 ","71200","-400","-0.56","366","194.54",,,"68872","1.03","200","0.28"
"066575","LG전자우 ","25200","-550","-2.14",,,,,,,"250","0.99"
"093050","LG패션 ","30200","-100","-0.33","2076","14.55",,,"29701","1.02","400","1.32"
"108670","LG하우시스 ","130500","2000","1.56","2898","45.03",,,"72100","1.81","1000","0.77"
"108675","LG하우시스우 ","46250","250","0.54",,,,,,,"1050","2.27"
"051910","LG화학 ","307500","-11500","-3.61","20318","15.13",,,"143834","2.14","4000","1.30"
"051915","LG화학우 ","140000","-5000","-3.45",,,,,,,"4050","2.89"
"002550","LIG손해보험 ","24400","150","0.62","3221","7.58",,,"25974","0.94","550","2.25"
"006260","LS ","77500","-100","-0.13","6128","12.65",,,"72222","1.07","1250","1.61"
"000680","LS네트웍스 ","5170","-50","-0.96","249","20.76",,,"10165","0.51","50","0.97"
"000685","LS네트웍스우 ","55500","-6000","-9.76",,,,,,,"100","0.18"
"000687","LS네트웍스전환상환2우B ","5240","-20","-0.38",,,,,,,"175","3.34"
"010120","LS산전 ","65000","-900","-1.37","3421","19.00",,,"27810","2.34","1000","1.54"
"023150","MH에탄올 ","3495","-5","-0.14","59","59.24",,,"5589","0.63","0","0.00"
"035420","NAVER ","557000","2000","0.36","12337","45.15",,,"39134","14.23","616","0.11"
"181710","NHN엔터테인먼트 ","118000","-3500","-2.88",,,,,,,"0","0.00"
"016420","NH농협증권 ","4800","-30","-0.62","315","15.24",,,"8238","0.58","100","2.08"
"034310","NICE ","13200","-150","-1.12","1356","9.73",,,"10073","1.31","130","0.98"
"008260","NI스틸 ","1800","-25","-1.37","248","7.26",,,"2213","0.81","50","2.78"
"004250","NPC ","5050","10","0.20","505","10.00",,,"3231","1.56","65","1.29"
"004255","NPC우 ","1760","-20","-1.12",,,,,,,"70","3.98"
"010060","OCI ","172500","-3000","-1.71",,,,,"133074","1.30","400","0.23"
"005490","POSCO ","319500","-4000","-1.24","31874","10.02",,,"452524","0.71","8000","2.50"
"100840","S&TC ","19200","-400","-2.04","1298","14.79",,,"25874","0.74","200","1.04"
"000040","S&T모터스 ","567","2","0.35",,,,,"533","1.06","0","0.00"
"064960","S&T모티브 ","31500","250","0.80","1942","16.22",,,"30764","1.02","500","1.59"
"003570","S&T중공업 ","14150","100","0.71","1245","11.37",,,"21682","0.65","300","2.12"
"036530","S&T홀딩스 ","19850","-50","-0.25","1870","10.61",,,"33753","0.59","400","2.02"
"010950","S-Oil ","77900","-1100","-1.39","5025","15.50",,,"46105","1.69","2650","3.40"
"010955","S-Oil우 ","56700","100","0.18",,,,,,,"2675","4.72"
"034120","SBS ","41200","-500","-1.20","1508","27.32",,,"29862","1.38","600","1.46"
"101060","SBS미디어홀딩스 ","4405","-75","-1.67","221","19.93",,,"4346","1.01","25","0.57"
"004060","SG세계물산 ","724","-11","-1.50","4","181.00",,,"1037","0.70","0","0.00"
"001380","SG충남방적 ","1685","0","0.00",,,,,"2866","0.59","0","0.00"
"001385","SG충남방적우 ","1575000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","910","-10","-1.09","4","227.50",,,"568","1.60","0","0.00"
