종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2480","20","0.81",,,,,"704","3.52","0","0.00"
"095570","AJ네트웍스 ","4870","75","1.56","320","15.22",,,"6168","0.79","86","1.77"
"068400","AJ렌터카 ","11800","-100","-0.84","572","20.63",,,"11091","1.06","0","0.00"
"006840","AK홀딩스 ","51000","1000","2.00","7727","6.60",,,"52954","0.96","650","1.27"
"054620","APS홀딩스 ","4405","-125","-2.76","46508","0.09",,,"13639","0.32","0","0.00"
"265520","AP시스템 ","26800","-450","-1.65","1395","19.21",,,"5856","4.58","0","0.00"
"211270","AP위성 ","6330","70","1.12","5","1266.00",,,"5465","1.16","0","0.00"
"027410","BGF ","7930","60","0.76","74964","0.11",,,"21952","0.36","200","2.52"
"282330","BGF리테일 ","184000","-500","-0.27","1619","113.65",,,"22486","8.18","1000","0.54"
"138930","BNK금융지주 ","7350","150","2.08","1200","6.13",,,"21653","0.34","230","3.13"
"001460","BYC ","242500","2000","0.83","7414","32.71",,,"475434","0.51","850","0.35"
"001465","BYC우 ","113500","0","0.00",,,,,,,"900","0.79"
"001040","CJ ","120500","3000","2.55","15357","7.85",,,"117874","1.02","1450","1.20"
"079160","CJ CGV ","42650","150","0.35",,,,,"14554","2.93","350","0.82"
"035760","CJ ENM ","212300","-1200","-0.56","21705","9.78",,,"165443","1.28","3000","1.41"
"000120","CJ대한통운 ","168000","1500","0.90","1786","94.06",,,"103964","1.62","0","0.00"
"011150","CJ씨푸드 ","2395","0","0.00","127","18.86",,,"1662","1.44","0","0.00"
"011155","CJ씨푸드1우 ","28650","850","3.06",,,,,,,"0","0.00"
"001045","CJ우 ","53600","-400","-0.74",,,,,,,"1500","2.80"
"097950","CJ제일제당 ","342500","9000","2.70","26179","13.08",,,"232686","1.47","3000","0.88"
"097955","CJ제일제당 우 ","130500","3000","2.35",,,,,,,"3050","2.34"
"051500","CJ프레시웨이 ","29150","-250","-0.85",,,,,"15181","1.92","200","0.69"
"037560","CJ헬로 ","10250","150","1.49","373","27.48",,,"12746","0.80","75","0.73"
"058820","CMG제약 ","4735","-50","-1.04",,,,,"929","5.10","0","0.00"
"023460","CNH ","1485","-20","-1.33","81","18.33",,,"2752","0.54","20","1.35"
"065770","CS ","2290","-25","-1.08","53","43.21",,,"1003","2.28","0","0.00"
"083660","CSA 코스믹 ","4355","-20","-0.46",,,,,"1199","3.63","0","0.00"
"000590","CS홀딩스 ","64200","-400","-0.62","5138","12.50",,,"187283","0.34","500","0.78"
"012030","DB ","957","3","0.31",,,,,"735","1.30","0","0.00"
"306620","DB금융스팩6호 ","2020","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","4910","20","0.41","107","45.89",,,"14360","0.34","100","2.04"
"005830","DB손해보험 ","69500","100","0.14","10445","6.65",,,"65368","1.06","2300","3.31"
"000990","DB하이텍 ","12900","-700","-5.15","2546","5.07",,,"10240","1.26","250","1.94"
"000995","DB하이텍1우 ","37550","-850","-2.21",,,,,,,"300","0.80"
"139130","DGB금융지주 ","8680","190","2.24","1787","4.86",,,"23088","0.38","340","3.92"
"068790","DMS ","5110","-90","-1.73","171","29.88",,,"5892","0.87","50","0.98"
"004840","DRB동일 ","6640","10","0.15","934","7.11",,,"16974","0.39","100","1.51"
"241520","DSC인베스트먼트 ","4005","-110","-2.67","125","32.04",,,"1382","2.90","0","0.00"
"155660","DSR ","4170","-10","-0.24","692","6.03",,,"8721","0.48","50","1.20"
"069730","DSR제강 ","4710","25","0.53","348","13.53",,,"9032","0.52","40","0.85"
"017940","E1 ","60700","400","0.66","14600","4.16",,,"171187","0.35","2000","3.29"
"245620","EDGC ","6170","-30","-0.48",,,,,"384","16.07","0","0.00"
"037370","EG ","14350","-850","-5.59",,,,,"6764","2.12","50","0.35"
"079190","EMW ","2780","0","0.00",,,,,"1728","1.61","0","0.00"
"007700","F&F ","42550","-1300","-2.96","4863","8.75",,,"19218","2.21","650","1.53"
"130500","GH신소재 ","2860","-10","-0.35","233","12.27",,,"4255","0.67","90","3.15"
"114090","GKL ","25750","-150","-0.58","1302","19.78",,,"8602","2.99","730","2.83"
"032860","GMR 머티리얼즈 ","550","22","4.17","4","137.50",,,"404","1.36","0","0.00"
"078930","GS ","54400","800","1.49","10416","5.22",,,"81628","0.67","1800","3.31"
"083450","GST ","5180","0","0.00","1719","3.01",,,"7937","0.65","100","1.93"
"006360","GS건설 ","47050","-550","-1.16",,,,,"44190","1.06","300","0.64"
"001250","GS글로벌 ","2685","5","0.19","257","10.45",,,"4452","0.60","25","0.93"
"007070","GS리테일 ","36050","-850","-2.30","1535","23.49",,,"26369","1.37","600","1.66"
"078935","GS우 ","36100","300","0.84",,,,,,,"1850","5.12"
"028150","GS홈쇼핑 ","190000","-3400","-1.76","16677","11.39",,,"162004","1.17","6500","3.42"
"045890","GV ","2525","380","17.72",,,,,"1702","1.48","0","0.00"
"078150","HB테크놀러지 ","3730","-100","-2.61","490","7.61",,,"1976","1.89","40","1.07"
"012630","HDC ","18650","-250","-1.32","5763","3.24",,,"38991","0.48","1000","5.36"
"039570","HDC아이콘트롤스 ","10100","-100","-0.98","1443","7.00",,,"11953","0.84","250","2.48"
"089470","HDC현대EP ","4830","-5","-0.10","1002","4.82",,,"8772","0.55","120","2.48"
"294870","HDC현대산업개발 ","49250","-1350","-2.67",,,,,,,"0","0.00"
"036640","HRS ","3080","10","0.33","384","8.02",,,"4918","0.63","80","2.60"
"082740","HSD엔진 ","5560","-1300","-18.95",,,,,"7389","0.75","0","0.00"
"299170","IBKS제10호스팩 ","2080","-10","-0.48",,,,,,,"0","0.00"
"254120","IBKS제5호스팩 ","2140","5","0.23","11","194.55",,,"1878","1.14","0","0.00"
"264850","IBKS제6호스팩 ","2100","-10","-0.47","2","1050.00",,,"1935","1.09","0","0.00"
"276920","IBKS제7호스팩 ","2475","0","0.00",,,,,"1959","1.26","0","0.00"
"297570","IBKS제9호스팩 ","2465","-40","-1.60",,,,,,,"0","0.00"
"003560","IHQ ","1890","50","2.72","18","105.00",,,"1558","1.21","0","0.00"
"095340","ISC ","9050","50","0.56","1238","7.31",,,"11360","0.80","350","3.87"
"099520","ITX엠투엠 ","1340","-10","-0.74",,,,,"1043","1.28","0","0.00"
"175330","JB금융지주 ","6210","180","2.99","1207","5.14",,,"15630","0.40","100","1.61"
"234080","JW생명과학 ","22500","250","1.12","1060","21.23",,,"6448","3.49","500","2.22"
"067290","JW신약 ","6830","110","1.64",,,,,"1009","6.77","60","0.88"
"001060","JW중외제약 ","40400","350","0.87",,,,,"12302","3.28","275","0.68"
"001067","JW중외제약2우B ","45850","350","0.77",,,,,,,"275","0.60"
"001065","JW중외제약우 ","26050","350","1.36",,,,,,,"300","1.15"
"096760","JW홀딩스 ","7170","100","1.41","844","8.50",,,"2601","2.76","75","1.05"
"035900","JYP Ent. ","28700","1000","3.61","512","56.05",,,"2452","11.70","0","0.00"
"105560","KB금융 ","48050","1400","3.00","8305","5.79",,,"81411","0.59","1920","4.00"
"024120","KB오토시스 ","5550","50","0.91","1068","5.20",,,"7398","0.75","250","4.50"
"002380","KCC ","327000","5500","1.71","4249","76.96",,,"554654","0.59","9000","2.75"
"021320","KCC건설 ","8640","80","0.93","1051","8.22",,,"15806","0.55","130","1.50"
"036670","KCI ","9450","40","0.43","370","25.54",,,"4346","2.17","180","1.90"
"009070","KCTC ","3560","-60","-1.66","298","11.95",,,"6092","0.58","35","0.98"
"009440","KC그린홀딩스 ","4180","95","2.33","232","18.02",,,"7226","0.58","110","2.63"
"119650","KC코트렐 ","5390","110","2.08","517","10.43",,,"5861","0.92","100","1.86"
"044180","KD건설 ","108","0","0.00",,,,,"111","0.97","0","0.00"
"092220","KEC ","1140","0","0.00","10","114.00",,,"1961","0.58","12","1.05"
"151860","KG ETS ","3295","-20","-0.60","327","10.08",,,"4087","0.81","100","3.03"
"046440","KG모빌리언스 ","7900","0","0.00","511","15.46",,,"6920","1.14","200","2.53"
"035600","KG이니시스 ","14700","-100","-0.68",,,,,"6705","2.19","250","1.70"
"001390","KG케미칼 ","16750","0","0.00","377","44.43",,,"19661","0.85","350","2.09"
"060720","KH바텍 ","9370","-70","-0.74",,,,,"10464","0.90","0","0.00"
