종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","1845","-15","-0.81",,,,,"695","2.65","0","0.00"
"095570","AJ네트웍스 ","6970","-30","-0.43","288","24.20",,,"5980","1.17","60","0.86"
"068400","AJ렌터카 ","9910","30","0.30","362","27.38",,,"10537","0.94","0","0.00"
"006840","AK홀딩스 ","68500","600","0.88","5585","12.26",,,"46834","1.46","550","0.80"
"054620","APS홀딩스 ","7510","110","1.49","1749","4.29",,,"10544","0.71","0","0.00"
"265520","AP시스템 ","35100","100","0.29",,,,,,,"0","0.00"
"211270","AP위성 ","8530","70","0.83","473","18.03",,,"5373","1.59","0","0.00"
"027410","BGF ","15250","900","6.27","3816","4.00",,,"19215","0.79","800","5.25"
"282330","BGF리테일 ","210000","-2500","-1.18",,,,,,,"0","0.00"
"138930","BNK금융지주 ","9420","80","0.86","1522","6.19",,,"20810","0.45","230","2.44"
"001460","BYC ","306000","-500","-0.16","27784","11.01",,,"468849","0.65","800","0.26"
"001465","BYC우 ","152500","-500","-0.33",,,,,,,"850","0.56"
"032040","C&S자산관리 ","4375","0","0.00",,,,,"6530","0.67","0","0.00"
"001040","CJ ","181500","4000","2.25","7837","23.16",,,"118834","1.53","1350","0.74"
"079160","CJ CGV ","74200","100","0.13","583","127.27",,,"17654","4.20","350","0.47"
"130960","CJ E&M ","97700","100","0.10","1611","60.65",,,"39922","2.45","200","0.20"
"000120","CJ대한통운 ","140000","0","0.00","3166","44.22",,,"102843","1.36","0","0.00"
"011150","CJ씨푸드 ","2875","35","1.23","149","19.30",,,"1530","1.88","0","0.00"
"011155","CJ씨푸드1우 ","26150","-100","-0.38",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","231000","-8700","-3.63","3886","59.44",,,"147596","1.57","2500","1.08"
"001045","CJ우 ","77100","1300","1.72",,,,,,,"1400","1.82"
"097950","CJ제일제당 ","366000","-2000","-0.54","19522","18.75",,,"235302","1.56","2500","0.68"
"097955","CJ제일제당 우 ","150500","-2000","-1.31",,,,,,,"2550","1.69"
"051500","CJ프레시웨이 ","39800","850","2.18",,,,,"16021","2.48","200","0.50"
"037560","CJ헬로 ","7100","120","1.72","278","25.54",,,"12482","0.57","75","1.06"
"058820","CMG제약 ","6240","50","0.81","19","328.42",,,"930","6.71","0","0.00"
"023460","CNH ","1315","0","0.00","90","14.61",,,"2604","0.50","25","1.90"
"065770","CS ","1805","105","6.18",,,,,"1047","1.72","0","0.00"
"083660","CSA 코스믹 ","3785","105","2.85",,,,,"1641","2.31","0","0.00"
"000590","CS홀딩스 ","80200","100","0.12","8045","9.97",,,"185295","0.43","500","0.62"
"012030","DB ","658","8","1.23",,,,,"832","0.79","0","0.00"
"016610","DB금융투자 ","4005","50","1.26","3","1335.00",,,"14326","0.28","0","0.00"
"045890","DB라이텍 ","1935","70","3.75","105","18.43",,,"2038","0.95","0","0.00"
"005830","DB손해보험 ","71200","600","0.85","8273","8.61",,,"58894","1.21","1650","2.32"
"000990","DB하이텍 ","12000","150","1.27","2042","5.88",,,"7682","1.56","0","0.00"
"000995","DB하이텍1우 ","34150","1150","3.48",,,,,,,"0","0.00"
"139130","DGB금융지주 ","10550","-100","-0.94","1702","6.20",,,"21773","0.48","300","2.84"
"068790","DMS ","6720","200","3.07","1610","4.17",,,"5833","1.15","50","0.74"
"004840","DRB동일 ","7860","-10","-0.13","2102","3.74",,,"17081","0.46","80","1.02"
"241520","DSC인베스트먼트 ","5380","70","1.32","78","68.97",,,"915","5.88","0","0.00"
