종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","12450","-100","-0.80","910","13.68",,,"7647","1.63","0","0.00"
"006840","AK홀딩스 ","29350","3100","11.81","22933","1.28",,,"33073","0.89","150","0.51"
"138930","BS금융지주 ","15700","-300","-1.88","1869","8.40",,,"16833","0.93","330","2.10"
"001460","BYC ","217500","-22500","-9.38","39163","5.55",,,"396687","0.55","850","0.39"
"001465","BYC우 ","76200","-3700","-4.63",,,,,,,"900","1.18"
"001040","CJ ","125500","3500","2.87","7801","16.09",,,"101632","1.23","650","0.52"
"079160","CJ CGV ","54400","700","1.30","2626","20.72",,,"16762","3.25","350","0.64"
"000120","CJ대한통운 ","103000","4400","4.46","4763","21.63",,,"100335","1.03","0","0.00"
"011150","CJ씨푸드 ","2890","65","2.30","158","18.29",,,"1080","2.68","0","0.00"
"011155","CJ씨푸드1우 ","5630","50","0.90",,,,,,,"0","0.00"
"001045","CJ우 ","43950","750","1.74",,,,,,,"700","1.59"
"097950","CJ제일제당 ","296000","7500","2.60","18369","16.11",,,"206383","1.43","1800","0.61"
"097955","CJ제일제당 우 ","105500","3500","3.43",,,,,,,"1850","1.75"
"037560","CJ헬로비전 ","16900","-350","-2.03","1491","11.33",,,"9354","1.81","0","0.00"
"000590","CS홀딩스 ","35400","500","1.43","5708","6.20",,,"146972","0.24","0","0.00"
"139130","DGB금융지주 ","16950","-100","-0.59","2039","8.31",,,"18823","0.90","330","1.95"
"004840","DRB동일 ","8740","340","4.05","1555","5.62",,,"12043","0.73","40","0.46"
"155660","DSR ","5150","50","0.98","758","6.79",,,"5128","1.00","0","0.00"
"069730","DSR제강 ","3090","-95","-2.98","86","35.93",,,"6964","0.44","30","0.97"
"017940","E1 ","74900","-1300","-1.71","15096","4.96",,,"154916","0.48","1600","2.14"
"007700","F&F ","7500","-10","-0.13","526","14.26",,,"11083","0.68","100","1.33"
"114090","GKL ","37000","-900","-2.37","2328","15.89",,,"5358","6.91","1217","3.29"
"078930","GS ","55500","1200","2.21","5217","10.64",,,"66978","0.83","1350","2.43"
"006360","GS건설 ","33600","550","1.66","2063","16.29",,,"72576","0.46","250","0.74"
"001250","GS글로벌 ","10300","0","0.00","906","11.37",,,"10444","0.99","125","1.21"
"007070","GS리테일 ","29250","350","1.21","1603","18.25",,,"19798","1.48","400","1.37"
"078935","GS우 ","27600","350","1.28",,,,,,,"1400","5.07"
"035000","GⅡR ","8600","-150","-1.71","758","11.35",,,"6815","1.26","200","2.33"
"001500","HMC투자증권 ","12800","-50","-0.39","1255","10.20",,,"22706","0.56","150","1.17"
"011420","IB월드와이드 ","1840","-90","-4.66","19","96.84",,,"1247","1.48","0","0.00"
"003560","IHQ ","2675","-95","-3.43","109","24.54",,,"842","3.18","0","0.00"
"005560","JS전선 ","6910","-630","-8.36","1040","6.64",,,"11471","0.60","300","4.34"
"001060","JW중외제약 ","18200","-450","-2.41",,,,,"14131","1.29","125","0.69"
"001067","JW중외제약2우B ","16850","-200","-1.17",,,,,,,"125","0.74"
"001065","JW중외제약우 ","13000","-800","-5.80",,,,,,,"150","1.15"
"096760","JW홀딩스 ","2490","-10","-0.40",,,,,"1580","1.58","25","1.00"
"105560","KB금융 ","36950","-550","-1.47","4408","8.38",,,"63438","0.58","600","1.62"
"002380","KCC ","343500","-3500","-1.01","45384","7.57",,,"468604","0.73","8000","2.33"
"009070","KCTC ","21000","-750","-3.45",,,,,"48172","0.44","250","1.19"
"009440","KC그린홀딩스 ","10750","450","4.37","1057","10.17",,,"5875","1.83","70","0.65"
"119650","KC코트렐 ","13200","-100","-0.75","1638","8.06",,,"7313","1.81","470","3.56"
"092220","KEC ","231","-13","-5.33",,,,,"781","0.30","0","0.00"
"109070","KGP ","2175","40","1.87",,,,,"3238","0.67","0","0.00"
"001390","KG케미칼 ","17250","-700","-3.90","746","23.12",,,"16723","1.03","150","0.87"
"001940","KISCO홀딩스 ","49050","-50","-0.10","9923","4.94",,,"175031","0.28","900","1.83"
"083420","KPX그린케미칼 ","4950","-50","-1.00","585","8.46",,,"4928","1.00","150","3.03"
"025000","KPX케미칼 ","63800","-3900","-5.76","7603","8.39",,,"68667","0.93","3000","4.70"
"092230","KPX홀딩스 ","48000","-1850","-3.71","4410","10.88",,,"123023","0.39","2550","5.31"
"025850","KPX화인케미칼 ","20000","-100","-0.50",,,,,"33703","0.59","0","0.00"
"044450","KSS해운 ","10950","200","1.86","1154","9.49",,,"11811","0.93","90","0.82"
"030200","KT ","38700","300","0.78","4341","8.91",,,"47141","0.82","2000","5.17"
"033780","KT&G ","79600","-700","-0.87","5869","13.56",,,"37081","2.15","3200","4.02"
"030210","KTB투자증권 ","3805","-10","-0.26","138","27.57",,,"6702","0.57","0","0.00"
"058850","KTcs ","2960","-10","-0.34","423","7.00",,,"2685","1.10","100","3.38"
"003550","LG ","70300","1000","1.44","5294","13.28",,,"64357","1.09","1000","1.42"
"034220","LG디스플레이 ","31450","-100","-0.32","652","48.24",,,"28534","1.10","0","0.00"
"001120","LG상사 ","36250","-900","-2.42","5735","6.32",,,"37894","0.96","500","1.38"
"068870","LG생명과학 ","50500","-300","-0.59","507","99.61",,,"15028","3.36","0","0.00"
"068875","LG생명과학우 ","23600","-1000","-4.07",,,,,,,"0","0.00"
"051900","LG생활건강 ","624000","-19000","-2.95","18126","34.43",,,"67816","9.20","3750","0.60"
"051905","LG생활건강우 ","271500","-5500","-1.99",,,,,,,"3800","1.40"
"003555","LG우 ","35000","100","0.29",,,,,,,"1050","3.00"
"032640","LG유플러스 ","11700","150","1.30",,,,,"8582","1.36","0","0.00"
"011070","LG이노텍 ","105500","500","0.48",,,,,"62876","1.68","0","0.00"
"066570","LG전자 ","81200","200","0.25","366","221.86",,,"68872","1.18","200","0.25"
"066575","LG전자우 ","32700","0","0.00",,,,,,,"250","0.76"
"093050","LG패션 ","31250","-350","-1.11","2076","15.05",,,"29701","1.05","400","1.28"
"108670","LG하우시스 ","105000","1000","0.96","2898","36.23",,,"72100","1.46","1000","0.95"
"108675","LG하우시스우 ","38450","-500","-1.28",,,,,,,"1050","2.73"
"051910","LG화학 ","273500","11000","4.19","20318","13.46",,,"143834","1.90","4000","1.46"
"051915","LG화학우 ","123000","1500","1.23",,,,,,,"4050","3.29"
"002550","LIG손해보험 ","24850","50","0.20","4089","6.08",,,"21960","1.13","800","3.22"
"006260","LS ","70800","2100","3.06","6128","11.55",,,"72222","0.98","1250","1.77"
"000680","LS네트웍스 ","4595","20","0.44","249","18.45",,,"10165","0.45","50","1.09"
"000685","LS네트웍스우 ","44200","-2650","-5.66",,,,,,,"100","0.23"
"000687","LS네트웍스전환상환2우B ","4555","-95","-2.04",,,,,,,"175","3.84"
"010120","LS산전 ","61000","1500","2.52","3421","17.83",,,"27810","2.19","1000","1.64"
"023150","MH에탄올 ","3670","20","0.55","59","62.20",,,"5589","0.66","0","0.00"
"035420","NHN ","305000","-2000","-0.65","12422","24.55",,,"39403","7.74","616","0.20"
"016420","NH농협증권 ","5140","0","0.00","719","7.15",,,"10107","0.51","50","0.97"
"034310","NICE ","9900","230","2.38","1356","7.30",,,"10073","0.98","130","1.31"
"008260","NI스틸 ","1840","-35","-1.87","248","7.42",,,"2213","0.83","50","2.72"
"004250","NPC ","4580","0","0.00","505","9.07",,,"3231","1.42","65","1.42"
"004255","NPC우 ","1690","15","0.90",,,,,,,"70","4.14"
"010060","OCI ","148000","2000","1.37",,,,,"133074","1.11","400","0.27"
"005490","POSCO ","322000","-2500","-0.77","31874","10.10",,,"452524","0.71","8000","2.48"
"100840","S&TC ","19500","300","1.56","1298","15.02",,,"25874","0.75","200","1.03"
"000040","S&T모터스 ","485","-13","-2.61",,,,,"533","0.91","0","0.00"
"064960","S&T모티브 ","26700","-1550","-5.49","1942","13.75",,,"30764","0.87","500","1.87"
"003570","S&T중공업 ","13750","-700","-4.84","1245","11.04",,,"21682","0.63","300","2.18"
"036530","S&T홀딩스 ","16550","-1200","-6.76","1870","8.85",,,"33753","0.49","400","2.42"
"010950","S-Oil ","87600","700","0.81","5025","17.43",,,"46105","1.90","2650","3.03"
"010955","S-Oil우 ","59900","0","0.00",,,,,,,"2675","4.47"
"034120","SBS ","46000","500","1.10","1508","30.50",,,"29862","1.54","600","1.30"
"101060","SBS미디어홀딩스 ","5900","-250","-4.07","221","26.70",,,"4346","1.36","25","0.42"
"004060","SG세계물산 ","850","-8","-0.93","4","212.50",,,"1037","0.82","0","0.00"
"001380","SG충남방적 ","1465","-70","-4.56",,,,,"2866","0.51","0","0.00"
"001385","SG충남방적우 ","1575000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","1130","-15","-1.31","4","282.50",,,"568","1.99","0","0.00"
"002365","SH에너지화학우 ","46850","-2050","-4.19",,,,,,,"0","0.00"
"009160","SIMPAC ","7000","-80","-1.13","714","9.80",,,"6459","1.08","100","1.43"
"123700","SJM ","12000","-150","-1.23","618","19.42",,,"7823","1.53","100","0.83"
"025530","SJM홀딩스 ","6370","-100","-1.55","618","10.31",,,"7823","0.81","100","1.57"
"003600","SK ","178000","1000","0.56","25881","6.88",,,"239124","0.74","2500","1.40"
"034730","SK C&C ","102500","1500","1.49","7642","13.41",,,"44731","2.29","1250","1.22"
"011790","SKC ","34000","0","0.00","1838","18.50",,,"31798","1.07","500","1.47"
