종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2350","5","0.21","32","73.44",,,"768","3.06","0","0.00"
"095570","AJ네트웍스 ","3735","140","3.89","1124","3.32",,,"7231","0.52","100","2.68"
"006840","AK홀딩스 ","25300","-650","-2.50","8224","3.08",,,"63797","0.40","750","2.96"
"054620","APS홀딩스 ","7780","90","1.17","64","121.56",,,"11083","0.70","0","0.00"
"265520","AP시스템 ","25900","-300","-1.15","1812","14.29",,,"6964","3.72","150","0.58"
"211270","AP위성 ","6360","60","0.95",,,,,"5428","1.17","0","0.00"
"027410","BGF ","4825","60","1.26","575","8.39",,,"15719","0.31","35","0.73"
"282330","BGF리테일 ","158000","-1000","-0.63","8925","17.70",,,"30182","5.23","2680","1.70"
"138930","BNK금융지주 ","5050","80","1.61","1475","3.42",,,"23400","0.22","300","5.94"
"001460","BYC ","193000","1500","0.78","10891","17.72",,,"485043","0.40","1000","0.52"
"001465","BYC우 ","105000","500","0.48",,,,,,,"1050","1.00"
"001040","CJ ","81000","-500","-0.61","9180","8.82",,,"121743","0.67","1450","1.79"
"079160","CJ CGV ","26700","-200","-0.74",,,,,"5284","5.05","200","0.75"
"035760","CJ ENM ","127900","3500","2.81","12661","10.10",,,"126022","1.01","1200","0.94"
"00104K","CJ4우(전환) ","57400","500","0.88",,,,,,,"0","0.00"
"000120","CJ대한통운 ","148000","1500","1.02","1996","74.15",,,"116702","1.27","0","0.00"
"011150","CJ씨푸드 ","4065","-60","-1.45","60","67.75",,,"1710","2.38","0","0.00"
"011155","CJ씨푸드1우 ","34300","200","0.59",,,,,,,"0","0.00"
"001045","CJ우 ","40050","50","0.13",,,,,,,"1500","3.75"
"097950","CJ제일제당 ","272500","3000","1.11","55416","4.92",,,"291963","0.93","3500","1.28"
"097955","CJ제일제당 우 ","111500","-500","-0.45",,,,,,,"3550","3.18"
"051500","CJ프레시웨이 ","20950","150","0.72","1154","18.15",,,"16496","1.27","200","0.95"
