종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","17650","-50","-0.28","813","21.71",,,"8589","2.05","0","0.00"
"006840","AK홀딩스 ","61800","-1200","-1.90","7072","8.74",,,"35485","1.74","200","0.32"
"027410","BGF리테일 ","63500","1300","2.09","2858","22.22",,,"7860","8.08","400","0.63"
"138930","BS금융지주 ","16900","-400","-2.31","1528","11.06",,,"17557","0.96","280","1.66"
"001460","BYC ","300000","0","0.00","24570","12.21",,,"414146","0.72","750","0.25"
"001465","BYC우 ","217000","-6000","-2.69",,,,,,,"800","0.37"
"001040","CJ ","174000","-500","-0.29","5280","32.95",,,"103118","1.69","950","0.55"
"079160","CJ CGV ","53500","-1200","-2.19","613","87.28",,,"17591","3.04","350","0.65"
"000120","CJ대한통운 ","167500","4500","2.76",,,,,"97222","1.72","0","0.00"
"011150","CJ씨푸드 ","2820","-20","-0.70","177","15.93",,,"1232","2.29","0","0.00"
"011155","CJ씨푸드1우 ","7000","180","2.64",,,,,,,"0","0.00"
"001045","CJ우 ","101000","-1000","-0.98",,,,,,,"1000","0.99"
"097950","CJ제일제당 ","387500","-1500","-0.39","8293","46.73",,,"199891","1.94","1800","0.46"
"097955","CJ제일제당 우 ","218000","-6500","-2.90",,,,,,,"1850","0.85"
"037560","CJ헬로비전 ","13050","0","0.00","994","13.13",,,"11415","1.14","75","0.57"
"000590","CS홀딩스 ","84500","400","0.48","6959","12.14",,,"153699","0.55","0","0.00"
"139130","DGB금융지주 ","16800","-50","-0.30","1777","9.45",,,"20208","0.83","280","1.67"
"004840","DRB동일 ","17900","300","1.70","2366","7.57",,,"12922","1.39","40","0.22"
"155660","DSR ","4235","-5","-0.12","451","9.39",,,"6520","0.65","30","0.71"
"069730","DSR제강 ","3595","-5","-0.14","126","28.53",,,"7038","0.51","30","0.83"
"017940","E1 ","67800","-1000","-1.45","6462","10.49",,,"161614","0.42","2000","2.95"
"007700","F&F ","12850","150","1.18","544","23.62",,,"11526","1.11","100","0.78"
"114090","GKL ","41950","-150","-0.36","2224","18.86",,,"6395","6.56","1179","2.81"
"078930","GS ","40300","-200","-0.49","3778","10.67",,,"69423","0.58","1350","3.35"
"006360","GS건설 ","36650","-300","-0.81",,,,,"56156","0.65","0","0.00"
"001250","GS글로벌 ","9500","-280","-2.86","847","11.22",,,"11192","0.85","125","1.32"
"007070","GS리테일 ","26050","-150","-0.57","1546","16.85",,,"20969","1.24","450","1.73"
"078935","GS우 ","30450","50","0.16",,,,,,,"1400","4.60"
"035000","GⅡR ","8010","40","0.50","738","10.85",,,"7298","1.10","200","2.50"
"001500","HMC투자증권 ","11550","-150","-1.28",,,,,"22736","0.51","0","0.00"
"011420","IB월드와이드 ","2540","115","4.74",,,,,"1095","2.32","0","0.00"
"003560","IHQ ","2770","-230","-7.67","3","923.33",,,"882","3.14","0","0.00"
"175330","JB금융지주 ","7060","-80","-1.12","390","18.10",,,"11336","0.62","100","1.42"
"001060","JW중외제약 ","15850","-100","-0.63","173","91.62",,,"14334","1.11","125","0.79"
"001067","JW중외제약2우B ","16350","350","2.19",,,,,,,"125","0.76"
"001065","JW중외제약우 ","11600","200","1.75",,,,,,,"150","1.29"
"096760","JW홀딩스 ","2625","35","1.35","350","7.50",,,"2050","1.28","25","0.95"
"105560","KB금융 ","38550","-650","-1.66","3263","11.81",,,"66398","0.58","500","1.30"
"002380","KCC ","719000","-7000","-0.96","25297","28.42",,,"481084","1.49","8000","1.11"
"009070","KCTC ","3200","-40","-1.23","100","32.00",,,"4877","0.66","25","0.78"
"009440","KC그린홀딩스 ","9050","360","4.14","418","21.65",,,"6567","1.38","100","1.10"
"119650","KC코트렐 ","6740","-160","-2.32","381","17.69",,,"7182","0.94","100","1.48"
"092220","KEC ","1285","25","1.98",,,,,"2536","0.51","0","0.00"
"109070","KGP ","811","-33","-3.91",,,,,"414","1.96","0","0.00"
"001390","KG케미칼 ","15000","100","0.67","443","33.86",,,"18596","0.81","1000","6.67"
"001940","KISCO홀딩스 ","50300","-1000","-1.95","4139","12.15",,,"179350","0.28","900","1.79"
"083420","KPX그린케미칼 ","6310","60","0.96","535","11.79",,,"5311","1.19","150","2.38"
"025000","KPX케미칼 ","59100","100","0.17","5190","11.39",,,"71094","0.83","1500","2.54"
"092230","KPX홀딩스 ","73900","200","0.27","1660","44.52",,,"122279","0.60","2050","2.77"
"025850","KPX화인케미칼 ","18500","50","0.27",,,,,"23596","0.78","0","0.00"
"000040","KR모터스 ","877","52","6.30",,,,,"480","1.83","0","0.00"
"044450","KSS해운 ","15700","200","1.29","2286","6.87",,,"13836","1.13","130","0.83"
"030200","KT ","34300","-350","-1.01",,,,,"45020","0.76","800","2.33"
"033780","KT&G ","94500","0","0.00","4533","20.85",,,"38421","2.46","3200","3.39"
"030210","KTB투자증권 ","2195","-45","-2.01",,,,,"6039","0.36","0","0.00"
"058850","KTcs ","3085","-5","-0.16","330","9.35",,,"2690","1.15","120","3.89"
"093050","LF ","35000","2100","6.38","2332","15.01",,,"31274","1.12","400","1.14"
"003550","LG ","76800","0","0.00","5097","15.07",,,"66846","1.15","1000","1.30"
"034220","LG디스플레이 ","34000","-1300","-3.68","1191","28.55",,,"29655","1.15","0","0.00"
"001120","LG상사 ","25700","100","0.39","1246","20.63",,,"38076","0.67","300","1.17"
"068870","LG생명과학 ","37200","350","0.95","194","191.75",,,"15074","2.47","0","0.00"
"068875","LG생명과학우 ","24000","-400","-1.64",,,,,,,"0","0.00"
"051900","LG생활건강 ","507000","6000","1.20","21311","23.79",,,"79516","6.38","3750","0.74"
"051905","LG생활건강우 ","274000","-1000","-0.36",,,,,,,"3800","1.39"
"003555","LG우 ","48000","-1300","-2.64",,,,,,,"1050","2.19"
"032640","LG유플러스 ","12350","-50","-0.40","640","19.30",,,"9209","1.34","150","1.21"
"011070","LG이노텍 ","115000","-9000","-7.26","771","149.16",,,"65287","1.76","0","0.00"
"066570","LG전자 ","65700","-600","-0.90","977","67.25",,,"64917","1.01","200","0.30"
"066575","LG전자우 ","35500","300","0.85",,,,,,,"250","0.70"
"108670","LG하우시스 ","209000","-6500","-3.02","7333","28.50",,,"77836","2.69","1800","0.86"
"108675","LG하우시스우 ","115000","-2000","-1.71",,,,,,,"1850","1.61"
"051910","LG화학 ","255500","500","0.20","17211","14.85",,,"156928","1.63","4000","1.57"
"051915","LG화학우 ","164000","5000","3.14",,,,,,,"4050","2.47"
"002550","LIG손해보험 ","27900","-200","-0.71","2280","12.24",,,"24462","1.14","500","1.79"
"006260","LS ","66800","-400","-0.60","4430","15.08",,,"75016","0.89","1250","1.87"
"000680","LS네트웍스 ","5170","-30","-0.58",,,,,"9644","0.54","10","0.19"
"000687","LS네트웍스전환상환2우B ","5100","0","0.00",,,,,,,"175","3.43"
"010120","LS산전 ","58700","-1400","-2.33","3974","14.77",,,"30874","1.90","1100","1.87"
"023150","MH에탄올 ","9080","120","1.34","1022","8.88",,,"6542","1.39","0","0.00"
"035420","NAVER ","807000","-23000","-2.77","50227","16.07",,,"44636","18.08","734","0.09"
"181710","NHN엔터테인먼트 ","82500","6500","8.55","1221","67.57",,,"66167","1.25","0","0.00"
"016420","NH농협증권 ","8000","-210","-2.56","67","119.40",,,"7347","1.09","50","0.63"
"034310","NICE ","15550","0","0.00","1090","14.27",,,"11206","1.39","110","0.71"
"008260","NI스틸 ","2720","10","0.37","262","10.38",,,"2422","1.12","50","1.84"
