종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","7990","90","1.14","897","8.91",,,"6883","1.16","0","0.00"
"006840","AK홀딩스 ","22350","1050","4.93","6861","3.26",,,"38797","0.58","750","3.36"
"138930","BS금융지주 ","12350","100","0.82","2120","5.83",,,"15281","0.81","350","2.83"
"001460","BYC ","185000","-500","-0.27","42935","4.31",,,"367590","0.50","850","0.46"
"001465","BYC우 ","67400","-100","-0.15",,,,,,,"900","1.34"
"001040","CJ ","106500","-1000","-0.93","13147","8.10",,,"97949","1.09","650","0.61"
"079160","CJ CGV ","33800","350","1.05","896","37.72",,,"14832","2.28","300","0.89"
"000120","CJ대한통운 ","113500","-1500","-1.30","4858","23.36",,,"96993","1.17","0","0.00"
"011150","CJ씨푸드 ","3095","95","3.17","113","27.39",,,"925","3.35","0","0.00"
"011155","CJ씨푸드1우 ","5800","70","1.22",,,,,,,"0","0.00"
"001045","CJ우 ","23500","100","0.43",,,,,,,"700","2.98"
"097950","CJ제일제당 ","342500","2500","0.74","21854","15.67",,,"188796","1.81","1800","0.53"
"097955","CJ제일제당 우 ","66700","400","0.60",,,,,,,"1850","2.77"
"000590","CS홀딩스 ","35550","-1150","-3.13","10756","3.31",,,"141010","0.25","0","0.00"
"139130","DGB금융지주 ","13800","100","0.73",,,,,"17093","0.81","350","2.54"
"004840","DRB동일 ","5810","-170","-2.84","1348","4.31",,,"10298","0.56","30","0.52"
"069730","DSR제강 ","2940","15","0.51","655","4.49",,,"6957","0.42","30","1.02"
"017940","E1 ","62100","-700","-1.11","10989","5.65",,,"148057","0.42","1500","2.42"
"007700","F&F ","6100","60","0.99","1279","4.77",,,"10709","0.57","150","2.46"
"114090","GKL ","30700","50","0.16","1000","30.70",,,"3578","8.58","512","1.67"
"078930","GS ","68600","700","1.03","8171","8.40",,,"63523","1.08","1350","1.97"
"006360","GS건설 ","61400","0","0.00","8563","7.17",,,"73237","0.84","1000","1.63"
"001250","GS글로벌 ","13800","550","4.15",,,,,"9969","1.38","125","0.91"
"007070","GS리테일 ","31900","-1000","-3.04","1213","26.30",,,"18574","1.72","300","0.94"
"078935","GS우 ","22950","100","0.44",,,,,,,"1400","6.10"
"035000","GⅡR ","6850","50","0.74","465","14.73",,,"6553","1.05","200","2.92"
"001500","HMC투자증권 ","12900","50","0.39","1255","10.28",,,"22706","0.57","150","1.16"
"011420","IB스포츠 ","1815","15","0.83","157","11.56",,,"1215","1.49","0","0.00"
"003560","IHQ ","2525","95","3.91","54","46.76",,,"727","3.47","0","0.00"
"005560","JS전선 ","8800","230","2.68",,,,,"10389","0.85","0","0.00"
"001060","JW중외제약 ","14000","450","3.32",,,,,"15761","0.89","200","1.43"
"001067","JW중외제약2우B ","17850","-100","-0.56",,,,,,,"200","1.12"
"001065","JW중외제약우 ","12500","450","3.73",,,,,,,"225","1.80"
"096760","JW홀딩스 ","2410","35","1.47",,,,,"2099","1.15","40","1.66"
"105560","KB금융 ","37100","50","0.13","6461","5.74",,,"59319","0.63","720","1.94"
"002380","KCC ","306000","-4000","-1.29","33252","9.20",,,"474737","0.64","8000","2.61"
"009070","KCTC ","15550","100","0.65","997","15.60",,,"48434","0.32","200","1.29"
"009440","KC그린홀딩스 ","2935","65","2.26","438","6.70",,,"5136","0.57","50","1.70"
"119650","KC코트렐 ","14000","50","0.36","1705","8.21",,,"9804","1.43","420","3.00"
"092220","KEC ","542","5","0.93",,,,,"1132","0.48","0","0.00"
"109070","KGP ","1610","-80","-4.73",,,,,"5789","0.28","0","0.00"
"001390","KG케미칼 ","11550","-300","-2.53","466","24.79",,,"16246","0.71","250","2.16"
"001940","KISCO홀딩스 ","37400","2350","6.70",,,,,"167796","0.22","900","2.41"
"083420","KPX그린케미칼 ","3995","30","0.76","547","7.30",,,"4513","0.89","150","3.75"
"025000","KPX케미칼 ","50200","-300","-0.59","10506","4.78",,,"62418","0.80","1500","2.99"
"092230","KPX홀딩스 ","40400","50","0.12","8971","4.50",,,"122781","0.33","1800","4.46"
"025850","KPX화인케미칼 ","27250","0","0.00",,,,,"36011","0.76","500","1.83"
"044450","KSS해운 ","7000","10","0.14","2169","3.23",,,"11498","0.61","90","1.29"
"030200","KT ","36950","-200","-0.54","5946","6.21",,,"44825","0.82","2000","5.41"
"033780","KT&G ","83100","-200","-0.24","6451","12.88",,,"34875","2.38","3200","3.85"
"030210","KTB투자증권 ","2065","15","0.73","138","14.96",,,"6702","0.31","0","0.00"
"058850","KTcs ","2170","5","0.23","430","5.05",,,"2487","0.87","70","3.23"
"003550","LG ","66600","1000","1.52","5565","11.97",,,"59984","1.11","1000","1.50"
"034220","LG디스플레이 ","32400","-100","-0.31",,,,,"28271","1.15","0","0.00"
"001120","LG상사 ","39600","2000","5.32","6409","6.18",,,"34555","1.15","500","1.26"
"068870","LG생명과학 ","45650","-100","-0.22","339","134.66",,,"14732","3.10","0","0.00"
"068875","LG생명과학우 ","21450","-50","-0.23",,,,,,,"0","0.00"
"051900","LG생활건강 ","641000","-13000","-1.99","15786","40.61",,,"56295","11.39","3500","0.55"
"051905","LG생활건강우 ","193500","0","0.00",,,,,,,"3550","1.83"
"003555","LG우 ","22950","50","0.22",,,,,,,"1050","4.58"
"032640","LG유플러스 ","6970","-80","-1.13","196","35.56",,,"7494","0.93","150","2.15"
"011070","LG이노텍 ","75300","-400","-0.53",,,,,"65717","1.15","0","0.00"
"066570","LG전자 ","75900","200","0.26",,,,,"71303","1.06","200","0.26"
"066575","LG전자우 ","20000","200","1.01",,,,,,,"250","1.25"
"093050","LG패션 ","30400","-1100","-3.49","3293","9.23",,,"28101","1.08","400","1.32"
"108670","LG하우시스 ","78400","3200","4.26","4659","16.83",,,"72146","1.09","1000","1.28"
"108675","LG하우시스우 ","22150","100","0.45",,,,,,,"1050","4.74"
"051910","LG화학 ","306000","12000","4.08","29069","10.53",,,"129276","2.37","4000","1.31"
"051915","LG화학우 ","97500","3700","3.94",,,,,,,"4050","4.15"
"002550","LIG손해보험 ","27800","-100","-0.36","4089","6.80",,,"21960","1.27","800","2.88"
"006260","LS ","89200","100","0.11","4237","21.05",,,"69755","1.28","1250","1.40"
"000680","LS네트웍스 ","4320","35","0.82","151","28.61",,,"10406","0.42","50","1.16"
"000685","LS네트웍스우 ","30350","0","0.00",,,,,,,"100","0.33"
"000687","LS네트웍스전환상환2우B ","4700","100","2.17",,,,,,,"175","3.72"
"010120","LS산전 ","68200","4400","6.90","2400","28.42",,,"25718","2.65","600","0.88"
"023150","MH에탄올 ","3025","-30","-0.98",,,,,"5994","0.50","0","0.00"
"035420","NHN ","252500","5000","2.02","10134","24.92",,,"32778","7.70","536","0.21"
"016420","NH농협증권 ","5040","-160","-3.08","719","7.01",,,"10107","0.50","50","0.99"
"034310","NICE ","57900","900","1.58","9431","6.14",,,"86725","0.67","650","1.12"
"008260","NI스틸 ","1610","-5","-0.31","226","7.12",,,"2025","0.80","50","3.11"
"004250","NPC ","2535","-20","-0.78","359","7.06",,,"2847","0.89","65","2.56"
"004255","NPC우 ","1285","20","1.58",,,,,,,"70","5.45"
"010060","OCI ","154000","-500","-0.32","32588","4.73",,,"139821","1.10","2200","1.43"
"005490","POSCO ","343500","1000","0.29","47224","7.27",,,"439933","0.78","10000","2.91"
"100840","S&TC ","15550","-550","-3.42",,,,,"22668","0.69","0","0.00"
"000040","S&T모터스 ","552","1","0.18","16","34.50",,,"594","0.93","0","0.00"
"064960","S&T모티브 ","18950","-50","-0.26","3494","5.42",,,"29884","0.63","400","2.11"
"003570","S&T중공업 ","10950","-550","-4.78","1749","6.26",,,"20226","0.54","400","3.65"
"036530","S&T홀딩스 ","9410","-260","-2.69","2132","4.41",,,"31414","0.30","400","4.25"
"010950","S-Oil ","99900","3100","3.20","10229","9.77",,,"44812","2.23","4800","4.80"
"010955","S-Oil우 ","60400","400","0.67",,,,,,,"4825","7.99"
"034120","SBS ","40700","0","0.00","3236","12.58",,,"29101","1.40","750","1.84"
"101060","SBS미디어홀딩스 ","6600","-20","-0.30","450","14.67",,,"4111","1.61","60","0.91"
"004060","SG세계물산 ","649","12","1.88","10","64.90",,,"1035","0.63","0","0.00"
"001380","SG충남방적 ","1285","5","0.39","7","183.57",,,"3132","0.41","0","0.00"
"001385","SG충남방적우 ","1575000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","913","60","7.03","19","48.05",,,"568","1.61","0","0.00"
"002365","SH에너지화학우 ","58300","-800","-1.35",,,,,,,"0","0.00"
"009160","SIMPAC ","7500","250","3.45","925","8.11",,,"5809","1.29","100","1.33"
"123700","SJM ","7190","130","1.84","1466","4.90",,,"6980","1.03","200","2.78"
"025530","SJM홀딩스 ","3695","25","0.68","796","4.64",,,"7545","0.49","150","4.06"
"003600","SK ","152000","2000","1.33","41315","3.68",,,"226463","0.67","1950","1.28"
"034730","SK C&C ","95700","100","0.10","9226","10.37",,,"45147","2.12","1000","1.04"
"011790","SKC ","44600","-450","-1.00","3512","12.70",,,"31121","1.43","500","1.12"
"018670","SK가스 ","79000","2000","2.60","14451","5.47",,,"94825","0.83","1700","2.15"
"001740","SK네트웍스 ","9550","50","0.53","587","16.27",,,"13013","0.73","150","1.57"
"001745","SK네트웍스우 ","11250","250","2.27",,,,,,,"175","1.56"
"003605","SK우 ","46450","450","0.98",,,,,,,"2000","4.31"
"096770","SK이노베이션 ","160500","2000","1.26","34004","4.72",,,"155551","1.03","2800","1.74"
"096775","SK이노베이션우 ","48100","-100","-0.21",,,,,,,"2850","5.93"
"001510","SK증권 ","1160","5","0.43",,,,,"1397","0.83","10","0.86"
"001515","SK증권우 ","999","-1","-0.10",,,,,,,"15","1.50"
"006120","SK케미칼 ","67200","1100","1.66","8658","7.76",,,"51979","1.29","400","0.60"
"006125","SK케미칼우 ","15950","150","0.95",,,,,,,"450","2.82"
"017670","SK텔레콤 ","153500","-500","-0.32","22848","6.72",,,"144427","1.06","9400","6.12"
"000660","SK하이닉스 ","24850","550","2.26",,,,,"13300","1.87","0","0.00"
"011810","STX ","8000","80","1.01","4089","1.96",,,"28518","0.28","250","3.13"
"071970","STX메탈 ","5290","290","5.80","330","16.03",,,"16375","0.32","150","2.84"
"077970","STX엔진 ","8000","20","0.25","2388","3.35",,,"24568","0.33","250","3.13"
"067250","STX조선해양 ","7900","110","1.41","906","8.72",,,"17394","0.45","200","2.53"
"028670","STX팬오션 ","3445","0","0.00",,,,,"11759","0.29","80","2.32"
"002710","TCC동양 ","4750","35","0.74","312","15.22",,,"14090","0.34","150","3.16"
"011000","VGX인터 ","1620","-5","-0.31",,,,,"661","2.45","0","0.00"
"024070","WISCOM ","4325","10","0.23","627","6.90",,,"7669","0.56","300","6.94"
"000500","가온전선 ","21650","50","0.23",,,,,"62495","0.35","500","2.31"
