종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","13750","-250","-1.79","813","16.91",,,"8589","1.60","0","0.00"
"006840","AK홀딩스 ","60800","-800","-1.30","7072","8.60",,,"35485","1.71","200","0.33"
"027410","BGF리테일 ","64700","0","0.00","2858","22.64",,,"7860","8.23","400","0.62"
"138930","BS금융지주 ","16550","200","1.22","1528","10.83",,,"17557","0.94","280","1.69"
"001460","BYC ","227000","-7000","-2.99","24570","9.24",,,"414146","0.55","750","0.33"
"001465","BYC우 ","120000","0","0.00",,,,,,,"800","0.67"
"001040","CJ ","146000","4000","2.82","5280","27.65",,,"103118","1.42","950","0.65"
"079160","CJ CGV ","45950","0","0.00","613","74.96",,,"17591","2.61","350","0.76"
"000120","CJ대한통운 ","135500","3500","2.65",,,,,"97222","1.39","0","0.00"
"011150","CJ씨푸드 ","2590","-70","-2.63","177","14.63",,,"1232","2.10","0","0.00"
"011155","CJ씨푸드1우 ","6990","20","0.29",,,,,,,"0","0.00"
"001045","CJ우 ","84600","200","0.24",,,,,,,"1000","1.18"
"097950","CJ제일제당 ","333000","1500","0.45","8293","40.15",,,"199891","1.67","1800","0.54"
"097955","CJ제일제당 우 ","180500","-1500","-0.82",,,,,,,"1850","1.02"
"037560","CJ헬로비전 ","13600","50","0.37","994","13.68",,,"11415","1.19","75","0.55"
"000590","CS홀딩스 ","59900","-2100","-3.39","6959","8.61",,,"153699","0.39","0","0.00"
"139130","DGB금융지주 ","16800","50","0.30","1777","9.45",,,"20208","0.83","280","1.67"
"004840","DRB동일 ","14100","0","0.00","2366","5.96",,,"12922","1.09","40","0.28"
"155660","DSR ","4095","-25","-0.61","451","9.08",,,"6520","0.63","30","0.73"
"069730","DSR제강 ","3980","-180","-4.33","126","31.59",,,"7038","0.57","30","0.75"
"017940","E1 ","72000","-700","-0.96","6462","11.14",,,"161614","0.45","2000","2.78"
"007700","F&F ","8750","70","0.81","544","16.08",,,"11526","0.76","100","1.14"
"114090","GKL ","42850","-150","-0.35","2224","19.27",,,"6395","6.70","1179","2.75"
"078930","GS ","47150","300","0.64","3778","12.48",,,"69423","0.68","1350","2.86"
"006360","GS건설 ","39300","250","0.64",,,,,"56156","0.70","0","0.00"
"001250","GS글로벌 ","9380","-40","-0.42","847","11.07",,,"11192","0.84","125","1.33"
"007070","GS리테일 ","22000","500","2.33","1546","14.23",,,"20969","1.05","450","2.05"
"078935","GS우 ","31500","200","0.64",,,,,,,"1400","4.44"
"035000","GⅡR ","8070","-60","-0.74","738","10.93",,,"7298","1.11","200","2.48"
"001500","HMC투자증권 ","13250","-250","-1.85",,,,,"22736","0.58","0","0.00"
"011420","IB월드와이드 ","2800","0","0.00",,,,,"1095","2.56","0","0.00"
"003560","IHQ ","2740","5","0.18","3","913.33",,,"882","3.11","0","0.00"
"175330","JB금융지주 ","7310","80","1.11","390","18.74",,,"11336","0.64","100","1.37"
"001060","JW중외제약 ","15500","0","0.00","173","89.60",,,"14334","1.08","125","0.81"
"001067","JW중외제약2우B ","15700","-200","-1.26",,,,,,,"125","0.80"
"001065","JW중외제약우 ","11600","0","0.00",,,,,,,"150","1.29"
"096760","JW홀딩스 ","2615","0","0.00","350","7.47",,,"2050","1.28","25","0.96"
"105560","KB금융 ","40200","300","0.75","3263","12.32",,,"66398","0.61","500","1.24"
"002380","KCC ","609000","-4000","-0.65","25297","24.07",,,"481084","1.27","8000","1.31"
"009070","KCTC ","3470","-80","-2.25","100","34.70",,,"4877","0.71","25","0.72"
"009440","KC그린홀딩스 ","6510","-250","-3.70","418","15.57",,,"6567","0.99","100","1.54"
"119650","KC코트렐 ","6490","-210","-3.13","381","17.03",,,"7182","0.90","100","1.54"
"092220","KEC ","887","-25","-2.74",,,,,"2536","0.35","0","0.00"
"109070","KGP ","998","1","0.10",,,,,"414","2.41","0","0.00"
"001390","KG케미칼 ","13950","50","0.36","443","31.49",,,"18596","0.75","1000","7.17"
"001940","KISCO홀딩스 ","45400","-850","-1.84","4139","10.97",,,"179350","0.25","900","1.98"
"192530","KJB금융지주 ","12200","450","3.83",,,,,,,"0","0.00"
"192520","KNB금융지주 ","13850","550","4.14",,,,,,,"0","0.00"
"083420","KPX그린케미칼 ","6100","90","1.50","535","11.40",,,"5311","1.15","150","2.46"
"025000","KPX케미칼 ","59000","200","0.34","5190","11.37",,,"71094","0.83","1500","2.54"
"092230","KPX홀딩스 ","67600","400","0.60","1660","40.72",,,"122279","0.55","2050","3.03"
"025850","KPX화인케미칼 ","19700","-600","-2.96",,,,,"23596","0.83","0","0.00"
"000040","KR모터스 ","999","-6","-0.60",,,,,"480","2.08","0","0.00"
"044450","KSS해운 ","13650","0","0.00","2286","5.97",,,"13836","0.99","130","0.95"
"030200","KT ","33300","-50","-0.15",,,,,"45020","0.74","800","2.40"
"033780","KT&G ","99600","-2400","-2.35","4533","21.97",,,"38421","2.59","3200","3.21"
"030210","KTB투자증권 ","2605","-5","-0.19",,,,,"6039","0.43","0","0.00"
"058850","KTcs ","3355","10","0.30","330","10.17",,,"2690","1.25","120","3.58"
"093050","LF ","28950","550","1.94","2332","12.41",,,"31274","0.93","400","1.38"
"003550","LG ","69400","1600","2.36","5097","13.62",,,"66846","1.04","1000","1.44"
"034220","LG디스플레이 ","34050","1500","4.61","1191","28.59",,,"29655","1.15","0","0.00"
"001120","LG상사 ","29900","350","1.18","1246","24.00",,,"38076","0.79","300","1.00"
"068870","LG생명과학 ","31800","-300","-0.93","194","163.92",,,"15074","2.11","0","0.00"
"068875","LG생명과학우 ","20900","0","0.00",,,,,,,"0","0.00"
