종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"138930","BS금융지주 ","11650","-50","-0.43","2120","5.50",,,"15281","0.76","350","3.00"
"001460","BYC ","190500","-3500","-1.80","42935","4.44",,,"367590","0.52","850","0.45"
"001465","BYC우 ","69400","-100","-0.14",,,,,,,"900","1.30"
"001040","CJ ","78100","100","0.13","13147","5.94",,,"97949","0.80","650","0.83"
"079160","CJ CGV ","26550","450","1.72","896","29.63",,,"14832","1.79","300","1.13"
"000120","CJ대한통운 ","78100","100","0.13","4858","16.08",,,"96993","0.81","0","0.00"
"011150","CJ씨푸드 ","2625","15","0.57","113","23.23",,,"925","2.84","0","0.00"
"011155","CJ씨푸드1우 ","6660","-540","-7.50",,,,,,,"0","0.00"
"001045","CJ우 ","18900","400","2.16",,,,,,,"700","3.70"
"097950","CJ제일제당 ","374000","8500","2.33","21854","17.11",,,"188796","1.98","1800","0.48"
"097955","CJ제일제당 우 ","69200","-200","-0.29",,,,,,,"1850","2.67"
"000590","CS홀딩스 ","35400","300","0.85","10756","3.29",,,"141010","0.25","0","0.00"
"139130","DGB금융지주 ","13250","-700","-5.02",,,,,"17093","0.78","350","2.64"
"069730","DSR제강 ","3950","35","0.89","655","6.03",,,"6957","0.57","30","0.76"
"017940","E1 ","49300","-1000","-1.99","10989","4.49",,,"148057","0.33","1500","3.04"
"007700","F&F ","7000","100","1.45","1279","5.47",,,"10709","0.65","150","2.14"
"114090","GKL ","23750","150","0.64","1000","23.75",,,"3578","6.64","512","2.16"
"078930","GS ","59600","-1200","-1.97","8171","7.29",,,"63523","0.94","1350","2.27"
"006360","GS건설 ","84300","-600","-0.71","8563","9.84",,,"73237","1.15","1000","1.19"
"001250","GS글로벌 ","12250","550","4.70",,,,,"9969","1.23","125","1.02"
"007070","GS리테일 ","23850","250","1.06","1213","19.66",,,"18574","1.28","300","1.26"
"078935","GS우 ","21000","-50","-0.24",,,,,,,"1400","6.67"
"035000","GⅡR ","8260","-160","-1.90","465","17.76",,,"6553","1.26","200","2.42"
"001500","HMC투자증권 ","13400","50","0.37","1064","12.59",,,"21296","0.63","0","0.00"
"011420","IB스포츠 ","2405","65","2.78","157","15.32",,,"1215","1.98","0","0.00"
"003560","IHQ ","2580","-155","-5.67","54","47.78",,,"727","3.55","0","0.00"
"005560","JS전선 ","6970","-30","-0.43",,,,,"10389","0.67","0","0.00"
"001060","JW중외제약 ","13450","50","0.37",,,,,"15761","0.85","200","1.49"
"001067","JW중외제약2우B ","16300","-600","-3.55",,,,,,,"200","1.23"
"001065","JW중외제약우 ","10200","240","2.41",,,,,,,"225","2.21"
"096760","JW홀딩스 ","2430","50","2.10",,,,,"2099","1.16","40","1.65"
"105560","KB금융 ","38500","-1500","-3.75","6461","5.96",,,"59319","0.65","720","1.87"
"002380","KCC ","291000","-8000","-2.68","33252","8.75",,,"474737","0.61","8000","2.75"
"009070","KCTC ","16100","-50","-0.31","997","16.15",,,"48434","0.33","200","1.24"
"009440","KC그린홀딩스 ","2385","-25","-1.04","438","5.45",,,"5136","0.46","50","2.10"
"119650","KC코트렐 ","15400","-350","-2.22","1705","9.03",,,"9804","1.57","420","2.73"
"092220","KEC ","720","-8","-1.10",,,,,"1132","0.64","0","0.00"
"109070","KGP ","1320","-90","-6.38",,,,,"2893","0.46","0","0.00"
"001390","KG케미칼 ","8360","-30","-0.36","466","17.94",,,"16246","0.51","250","2.99"
"001940","KISCO홀딩스 ","37050","100","0.27",,,,,"167796","0.22","900","2.43"
"083420","KPX그린케미칼 ","3470","-30","-0.86","547","6.34",,,"4513","0.77","150","4.32"
"025000","KPX케미칼 ","51800","-1200","-2.26","10506","4.93",,,"62418","0.83","1500","2.90"
"092230","KPX홀딩스 ","43350","350","0.81","8971","4.83",,,"122781","0.35","1800","4.15"
"025850","KPX화인케미칼 ","32350","350","1.09",,,,,"36011","0.90","500","1.55"
"044450","KSS해운 ","4410","-140","-3.08","2169","2.03",,,"11498","0.38","90","2.04"
"030200","KT ","29400","-600","-2.00","5946","4.94",,,"44825","0.66","2000","6.80"
"033780","KT&G ","77600","-600","-0.77","6451","12.03",,,"34875","2.23","3200","4.12"
"030210","KTB투자증권 ","2185","-15","-0.68","410","5.33",,,"6921","0.32","0","0.00"
"058850","KTcs ","2050","0","0.00","430","4.77",,,"2487","0.82","70","3.41"
"003550","LG ","57600","-1600","-2.70","5565","10.35",,,"59984","0.96","1000","1.74"
"034220","LG디스플레이 ","24900","-1000","-3.86",,,,,"28271","0.88","0","0.00"
"001120","LG상사 ","46300","3500","8.18","6409","7.22",,,"34555","1.34","500","1.08"
"068870","LG생명과학 ","30650","350","1.16","339","90.41",,,"14732","2.08","0","0.00"
"068875","LG생명과학우 ","16300","-950","-5.51",,,,,,,"0","0.00"
"051900","LG생활건강 ","593000","9000","1.54","15786","37.56",,,"56295","10.53","3500","0.59"
"051905","LG생활건강우 ","146000","2000","1.39",,,,,,,"3550","2.43"
"003555","LG우 ","20300","-800","-3.79",,,,,,,"1050","5.17"
"032640","LG유플러스 ","5610","-60","-1.06","196","28.62",,,"7494","0.75","150","2.67"
"011070","LG이노텍 ","81400","500","0.62",,,,,"65717","1.24","0","0.00"
"066570","LG전자 ","70200","-1900","-2.64",,,,,"71303","0.98","200","0.28"
"066575","LG전자우 ","20300","-800","-3.79",,,,,,,"250","1.23"
"093050","LG패션 ","37600","-1850","-4.69","3293","11.42",,,"28101","1.34","400","1.06"
"108670","LG하우시스 ","64800","700","1.09","4659","13.91",,,"72146","0.90","1000","1.54"
"108675","LG하우시스우 ","20000","0","0.00",,,,,,,"1050","5.25"
"051910","LG화학 ","284500","-13500","-4.53","29069","9.79",,,"129276","2.20","4000","1.41"
"051915","LG화학우 ","87200","-4600","-5.01",,,,,,,"4050","4.64"
"002550","LIG손해보험 ","23500","0","0.00","1388","16.93",,,"17451","1.35","500","2.13"
"006260","LS ","75700","0","0.00","4237","17.87",,,"69755","1.09","1250","1.65"
"000680","LS네트웍스 ","4820","-10","-0.21","151","31.92",,,"10406","0.46","50","1.04"
"000685","LS네트웍스우 ","41700","-200","-0.48",,,,,,,"100","0.24"
"000687","LS네트웍스전환상환2우B ","5350","0","0.00",,,,,,,"175","3.27"
"010120","LS산전 ","57800","200","0.35","2400","24.08",,,"25718","2.25","600","1.04"
"023150","MH에탄올 ","2995","35","1.18",,,,,"5994","0.50","0","0.00"
"035420","NHN ","256000","4500","1.79","10134","25.26",,,"32778","7.81","536","0.21"
"016420","NH농협증권 ","5330","-70","-1.30","970","5.49",,,"10116","0.53","50","0.94"
"034310","NICE ","50300","-700","-1.37","9431","5.33",,,"86725","0.58","650","1.29"
"008260","NI스틸 ","1730","-20","-1.14","226","7.65",,,"2025","0.85","50","2.89"
"004250","NPC ","2475","-20","-0.80","359","6.89",,,"2847","0.87","65","2.63"
"004255","NPC우 ","1265","0","0.00",,,,,,,"70","5.53"
"010060","OCI ","214000","2500","1.18","32588","6.57",,,"139821","1.53","2200","1.03"
"005490","POSCO ","375500","-3000","-0.79","47224","7.95",,,"439933","0.85","10000","2.66"
"100840","S&TC ","18400","-600","-3.16",,,,,"22668","0.81","0","0.00"
"000040","S&T모터스 ","710","92","14.89","16","44.38",,,"594","1.20","0","0.00"
