종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","9540","170","1.81","897","10.64",,,"6883","1.39","0","0.00"
"006840","AK홀딩스 ","21700","-200","-0.91","6861","3.16",,,"38797","0.56","750","3.46"
"138930","BS금융지주 ","14400","200","1.41","2120","6.79",,,"15281","0.94","350","2.43"
"001460","BYC ","185500","500","0.27","42935","4.32",,,"367590","0.50","850","0.46"
"001465","BYC우 ","68300","-100","-0.15",,,,,,,"900","1.32"
"001040","CJ ","125000","1000","0.81","13147","9.51",,,"97949","1.28","650","0.52"
"079160","CJ CGV ","36800","1650","4.69","896","41.07",,,"14832","2.48","300","0.82"
"000120","CJ대한통운 ","120000","-1000","-0.83","4858","24.70",,,"96993","1.24","0","0.00"
"011150","CJ씨푸드 ","2760","-15","-0.54","113","24.42",,,"925","2.98","0","0.00"
"011155","CJ씨푸드1우 ","4750","15","0.32",,,,,,,"0","0.00"
"001045","CJ우 ","26900","100","0.37",,,,,,,"700","2.60"
"097950","CJ제일제당 ","371000","1000","0.27","21854","16.98",,,"188796","1.97","1800","0.49"
"097955","CJ제일제당 우 ","70200","-200","-0.28",,,,,,,"1850","2.64"
"037560","CJ헬로비전 ","15300","500","3.38","1314","11.64",,,"10947","1.40","0","0.00"
"000590","CS홀딩스 ","33350","450","1.37","10756","3.10",,,"141010","0.24","0","0.00"
"139130","DGB금융지주 ","14600","-550","-3.63",,,,,"17093","0.85","350","2.40"
"004840","DRB동일 ","6140","-10","-0.16","1305","4.70",,,"9973","0.62","30","0.49"
"069730","DSR제강 ","3035","100","3.41","655","4.63",,,"6957","0.44","30","0.99"
"017940","E1 ","66300","-900","-1.34","10989","6.03",,,"148057","0.45","1500","2.26"
"007700","F&F ","6050","10","0.17","1279","4.73",,,"10709","0.56","150","2.48"
"114090","GKL ","30750","650","2.16","1000","30.75",,,"3578","8.59","512","1.67"
"078930","GS ","71000","-100","-0.14","8171","8.69",,,"63523","1.12","1350","1.90"
"006360","GS건설 ","55700","-400","-0.71","8563","6.50",,,"73237","0.76","1000","1.80"
"001250","GS글로벌 ","10450","-50","-0.48",,,,,"9969","1.05","125","1.20"
"007070","GS리테일 ","27400","200","0.74","1213","22.59",,,"18574","1.48","300","1.09"
