종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","8200","-200","-2.38","897","9.14",,,"6883","1.19","0","0.00"
"006840","AK홀딩스 ","22450","-500","-2.18","6861","3.27",,,"38797","0.58","750","3.34"
"138930","BS금융지주 ","12000","150","1.27","2120","5.66",,,"15281","0.79","350","2.92"
"001460","BYC ","179500","1500","0.84","42935","4.18",,,"367590","0.49","850","0.47"
"001465","BYC우 ","65500","-300","-0.46",,,,,,,"900","1.37"
"001040","CJ ","100500","2500","2.55","13147","7.64",,,"97949","1.03","650","0.65"
"079160","CJ CGV ","28750","-650","-2.21","896","32.09",,,"14832","1.94","300","1.04"
"000120","CJ대한통운 ","96900","2100","2.22","4858","19.95",,,"96993","1.00","0","0.00"
"011150","CJ씨푸드 ","2485","-35","-1.39","113","21.99",,,"925","2.69","0","0.00"
"011155","CJ씨푸드1우 ","5830","60","1.04",,,,,,,"0","0.00"
"001045","CJ우 ","22800","600","2.70",,,,,,,"700","3.07"
"097950","CJ제일제당 ","307500","-1500","-0.49","21854","14.07",,,"188796","1.63","1800","0.59"
"097955","CJ제일제당 우 ","66500","0","0.00",,,,,,,"1850","2.78"
"000590","CS홀딩스 ","32650","50","0.15","10756","3.04",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","14700","-150","-1.01",,,,,"17093","0.86","350","2.38"
"069730","DSR제강 ","3050","25","0.83","655","4.66",,,"6957","0.44","30","0.98"
"017940","E1 ","61100","1200","2.00","10989","5.56",,,"148057","0.41","1500","2.45"
"007700","F&F ","6250","-20","-0.32","1279","4.89",,,"10709","0.58","150","2.40"
"114090","GKL ","29350","-1150","-3.77","1000","29.35",,,"3578","8.20","512","1.74"
"078930","GS ","66800","-500","-0.74","8171","8.18",,,"63523","1.05","1350","2.02"
"006360","GS건설 ","76600","200","0.26","8563","8.95",,,"73237","1.05","1000","1.31"
"001250","GS글로벌 ","14200","-250","-1.73",,,,,"9969","1.42","125","0.88"
"007070","GS리테일 ","30200","-500","-1.63","1213","24.90",,,"18574","1.63","300","0.99"
"078935","GS우 ","22700","0","0.00",,,,,,,"1400","6.17"
"035000","GⅡR ","6800","-50","-0.73","465","14.62",,,"6553","1.04","200","2.94"
"001500","HMC투자증권 ","15100","400","2.72","1255","12.03",,,"22706","0.67","150","0.99"
"011420","IB스포츠 ","2310","130","5.96","157","14.71",,,"1215","1.90","0","0.00"
"003560","IHQ ","2580","10","0.39","54","47.78",,,"727","3.55","0","0.00"
"005560","JS전선 ","8380","20","0.24",,,,,"10389","0.81","0","0.00"
"001060","JW중외제약 ","13300","50","0.38",,,,,"15761","0.84","200","1.50"
"001067","JW중외제약2우B ","17250","-50","-0.29",,,,,,,"200","1.16"
"001065","JW중외제약우 ","12500","650","5.49",,,,,,,"225","1.80"
"096760","JW홀딩스 ","2605","15","0.58",,,,,"2099","1.24","40","1.54"
"105560","KB금융 ","39700","200","0.51","6461","6.14",,,"59319","0.67","720","1.81"
"002380","KCC ","291500","10000","3.55","33252","8.77",,,"474737","0.61","8000","2.74"
"009070","KCTC ","18000","0","0.00","997","18.05",,,"48434","0.37","200","1.11"
"009440","KC그린홀딩스 ","2310","-25","-1.07","438","5.27",,,"5136","0.45","50","2.16"
"119650","KC코트렐 ","14900","-150","-1.00","1705","8.74",,,"9804","1.52","420","2.82"
"092220","KEC ","700","0","0.00",,,,,"1132","0.62","0","0.00"
"109070","KGP ","872","-2","-0.23",,,,,"2893","0.30","0","0.00"
"001390","KG케미칼 ","8100","-50","-0.61","466","17.38",,,"16246","0.50","250","3.09"
