종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","3400","-265","-7.23","16","212.50",,,"792","4.29","0","0.00"
"095570","AJ네트웍스 ","5350","-160","-2.90",,,,,"6089","0.88","210","3.93"
"006840","AK홀딩스 ","18950","-1150","-5.72",,,,,"50471","0.38","400","2.11"
"054620","APS홀딩스 ","13150","-1050","-7.39",,,,,"8135","1.62","0","0.00"
"265520","AP시스템 ","21300","-1200","-5.33","1736","12.27","3800","5.60","9041","2.36","120","0.56"
"211270","AP위성 ","10350","-1050","-9.21",,,,,"5321","1.95","70","0.68"
"027410","BGF ","4910","-310","-5.94","285","17.23","165","29.84","15781","0.31","110","2.24"
"282330","BGF리테일 ","146000","-1500","-1.02","7103","20.55","10210","14.30","40317","3.62","2400","1.64"
"138930","BNK금융지주 ","8000","-300","-3.61","1498","5.34","2663","3.00","26781","0.30","320","4.00"
"001460","BYC ","419000","-21000","-4.77","21904","19.13",,,"538911","0.78","1100","0.26"
"001465","BYC우 ","169500","-500","-0.29",,,,,,,"1150","0.68"
"013720","CBI ","3750","-185","-4.70",,,,,"485","7.73","0","0.00"
"001040","CJ ","80000","-2700","-3.26","2581","31.00","11730","6.82","130202","0.61","2000","2.50"
"079160","CJ CGV ","22400","-550","-2.40",,,,,"3812","5.88","0","0.00"
"035760","CJ ENM ","135800","-8700","-6.02","2870","47.32","10667","12.73","156746","0.87","1600","1.18"
"00104K","CJ4우(전환) ","67500","-500","-0.74",,,,,,,"2000","2.96"
"000120","CJ대한통운 ","124000","-5000","-3.88","5683","21.82","8307","14.93","146331","0.85","0","0.00"
"011150","CJ씨푸드 ","3310","-260","-7.28","58","57.07",,,"1823","1.82","0","0.00"
"011155","CJ씨푸드1우 ","38100","-50","-0.13",,,,,,,"0","0.00"
"001045","CJ우 ","55800","-1100","-1.93",,,,,,,"2050","3.67"
"097950","CJ제일제당 ","354000","-15000","-4.07","42783","8.27","39746","8.91","321970","1.10","4000","1.13"
"097955","CJ제일제당 우 ","173000","-7000","-3.89",,,,,,,"4050","2.34"
