종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095570","AJ네트웍스 ","32100","-950","-2.87","2391","13.43",,,"28067","1.14","0","0.00"
"068400","AJ렌터카 ","9890","-60","-0.60","791","12.50",,,"10172","0.97","0","0.00"
"006840","AK홀딩스 ","59800","-1200","-1.97",,,,,"42342","1.41","500","0.84"
"027410","BGF리테일 ","202500","-500","-0.25","6239","32.46",,,"31211","6.49","1200","0.59"
"138930","BNK금융지주 ","8850","-10","-0.11","1890","4.68",,,"22104","0.40","150","1.69"
"001460","BYC ","478000","1500","0.31","20803","22.98",,,"450114","1.06","850","0.18"
"001465","BYC우 ","195500","-500","-0.26",,,,,,,"900","0.46"
"001040","CJ ","191000","0","0.00","7242","26.37",,,"114710","1.67","1350","0.71"
"079160","CJ CGV ","82500","1000","1.23","2455","33.60",,,"19899","4.15","350","0.42"
"000120","CJ대한통운 ","201000","-5500","-2.66","2636","76.25",,,"101842","1.97","0","0.00"
"011150","CJ씨푸드 ","3280","10","0.31","71","46.20",,,"1384","2.37","0","0.00"
"011155","CJ씨푸드1우 ","14400","250","1.77",,,,,,,"0","0.00"
"001045","CJ우 ","84700","-900","-1.05",,,,,,,"1400","1.65"
"097950","CJ제일제당 ","389500","6000","1.56","13401","29.06",,,"216981","1.80","2500","0.64"
"097955","CJ제일제당 우 ","203000","3000","1.50",,,,,,,"2550","1.26"
"037560","CJ헬로비전 ","9030","110","1.23","772","11.70",,,"12282","0.74","75","0.83"
"000590","CS홀딩스 ","87800","1000","1.15","18834","4.66",,,"177390","0.49","0","0.00"
"139130","DGB금융지주 ","9140","40","0.44","1759","5.20",,,"20624","0.44","280","3.06"
"004840","DRB동일 ","13300","-200","-1.48","2377","5.60",,,"16422","0.81","60","0.45"
"155660","DSR ","4365","30","0.69","621","7.03",,,"7546","0.58","50","1.15"
"069730","DSR제강 ","4160","-60","-1.42","685","6.07",,,"8199","0.51","40","0.96"
