종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095570","AJ네트웍스 ","42100","-1050","-2.43","2732","15.41",,,"23715","1.78","0","0.00"
"068400","AJ렌터카 ","11700","-200","-1.68","860","13.60",,,"9426","1.24","0","0.00"
"006840","AK홀딩스 ","61400","-1600","-2.54","5549","11.07",,,"42221","1.45","350","0.57"
"027410","BGF리테일 ","179500","5000","2.87","4238","42.35",,,"22686","7.91","600","0.33"
"138930","BNK금융지주 ","9730","-220","-2.21","3809","2.55",,,"20333","0.48","200","2.06"
"001460","BYC ","466000","2000","0.43","30221","15.42",,,"434980","1.07","800","0.17"
"001465","BYC우 ","210000","0","0.00",,,,,,,"850","0.40"
"001040","CJ ","253000","-7000","-2.69","7375","34.31",,,"108643","2.33","950","0.38"
"079160","CJ CGV ","116000","-4500","-3.73","787","147.40",,,"18048","6.43","350","0.30"
"000120","CJ대한통운 ","192500","-500","-0.26","2510","76.69",,,"98141","1.96","0","0.00"
"011150","CJ씨푸드 ","3700","-30","-0.80","91","40.66",,,"1310","2.82","0","0.00"
"011155","CJ씨푸드1우 ","17150","-1250","-6.79",,,,,,,"0","0.00"
"001045","CJ우 ","134000","-2000","-1.47",,,,,,,"1000","0.75"
"097950","CJ제일제당 ","360500","-500","-0.14","6530","55.21",,,"206344","1.75","2000","0.55"
"097955","CJ제일제당 우 ","222500","0","0.00",,,,,,,"2050","0.92"
"037560","CJ헬로비전 ","10900","0","0.00","332","32.83",,,"11653","0.94","75","0.69"
"000590","CS홀딩스 ","80600","-1500","-1.83","6412","12.57",,,"165649","0.49","0","0.00"
"139130","DGB금융지주 ","10400","50","0.48","1714","6.07",,,"21797","0.48","320","3.08"
"004840","DRB동일 ","14050","-500","-3.44","2321","6.05",,,"14629","0.96","60","0.43"
"155660","DSR ","3740","-15","-0.40","423","8.84",,,"6948","0.54","30","0.80"
"069730","DSR제강 ","3880","-50","-1.27","507","7.65",,,"7555","0.51","30","0.77"
"017940","E1 ","66000","-900","-1.35","7096","9.30",,,"166331","0.40","2000","3.03"
"007700","F&F ","16600","-900","-5.14","908","18.28",,,"12307","1.35","150","0.90"
"114090","GKL ","23850","-300","-1.24","1884","12.66",,,"6974","3.42","1002","4.20"
"078930","GS ","50500","-1300","-2.51",,,,,"62374","0.81","1200","2.38"
