종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"068400","AJ렌터카 ","10300","200","1.98","897","11.48",,,"6883","1.50","0","0.00"
"006840","AK홀딩스 ","22450","-150","-0.66","6861","3.27",,,"38797","0.58","750","3.34"
"138930","BS금융지주 ","15650","400","2.62","2120","7.38",,,"15281","1.02","350","2.24"
"001460","BYC ","197500","500","0.25","42935","4.60",,,"367590","0.54","850","0.43"
"001465","BYC우 ","69000","-800","-1.15",,,,,,,"900","1.30"
"001040","CJ ","149500","5500","3.82","13147","11.37",,,"97949","1.53","650","0.43"
"079160","CJ CGV ","42100","850","2.06","896","46.99",,,"14832","2.84","300","0.71"
"000120","CJ대한통운 ","115000","0","0.00","4858","23.67",,,"96993","1.19","0","0.00"
"011150","CJ씨푸드 ","2830","-10","-0.35","113","25.04",,,"925","3.06","0","0.00"
"011155","CJ씨푸드1우 ","4800","0","0.00",,,,,,,"0","0.00"
"001045","CJ우 ","31200","850","2.80",,,,,,,"700","2.24"
"097950","CJ제일제당 ","386500","3500","0.91","21854","17.69",,,"188796","2.05","1800","0.47"
"097955","CJ제일제당 우 ","73000","300","0.41",,,,,,,"1850","2.53"
"037560","CJ헬로비전 ","14700","300","2.08","1314","11.19",,,"10947","1.34","0","0.00"
"000590","CS홀딩스 ","32900","150","0.46","10756","3.06",,,"141010","0.23","0","0.00"
"139130","DGB금융지주 ","16250","150","0.93",,,,,"17093","0.95","350","2.15"
"004840","DRB동일 ","5960","30","0.51","1305","4.57",,,"9973","0.60","30","0.50"
"069730","DSR제강 ","2860","15","0.53","655","4.37",,,"6957","0.41","30","1.05"
"017940","E1 ","63600","-100","-0.16","10989","5.79",,,"148057","0.43","1500","2.36"
"007700","F&F ","6110","20","0.33","1279","4.78",,,"10709","0.57","150","2.45"
"114090","GKL ","27750","50","0.18","1000","27.75",,,"3578","7.76","512","1.85"
"078930","GS ","69800","1600","2.35","8171","8.54",,,"63523","1.10","1350","1.93"
"006360","GS건설 ","54800","800","1.48","8563","6.40",,,"73237","0.75","1000","1.82"
"001250","GS글로벌 ","11100","150","1.37",,,,,"9969","1.11","125","1.13"
"007070","GS리테일 ","29500","0","0.00","1213","24.32",,,"18574","1.59","300","1.02"
"078935","GS우 ","23200","250","1.09",,,,,,,"1400","6.03"
"035000","GⅡR ","7440","50","0.68","465","16.00",,,"6553","1.14","200","2.69"
"001500","HMC투자증권 ","13800","50","0.36","1255","11.00",,,"22706","0.61","150","1.09"
"011420","IB스포츠 ","1580","30","1.94","157","10.06",,,"1215","1.30","0","0.00"
"003560","IHQ ","2150","75","3.61","54","39.81",,,"727","2.96","0","0.00"
"005560","JS전선 ","9130","90","1.00",,,,,"10389","0.88","0","0.00"
"001060","JW중외제약 ","13000","100","0.78",,,,,"15047","0.86","200","1.54"
"001067","JW중외제약2우B ","15050","-200","-1.31",,,,,,,"200","1.33"
"001065","JW중외제약우 ","10450","300","2.96",,,,,,,"225","2.15"
"096760","JW홀딩스 ","2215","5","0.23",,,,,"2001","1.11","40","1.81"
"105560","KB금융 ","39500","650","1.67","6461","6.11",,,"59319","0.67","720","1.82"
"002380","KCC ","285000","4500","1.60","33252","8.57",,,"474737","0.60","8000","2.81"
"009070","KCTC ","15450","500","3.34","997","15.50",,,"48434","0.32","200","1.29"
"009440","KC그린홀딩스 ","4110","20","0.49","438","9.38",,,"5136","0.80","50","1.22"
"119650","KC코트렐 ","12750","250","2.00","1044","12.21",,,"6005","2.12","420","3.29"
"092220","KEC ","415","3","0.73",,,,,"1132","0.37","0","0.00"
"109070","KGP ","1995","45","2.31",,,,,"5789","0.34","0","0.00"
"001390","KG케미칼 ","12400","0","0.00","466","26.61",,,"16246","0.76","250","2.02"
"001940","KISCO홀딩스 ","34700","600","1.76",,,,,"167796","0.21","900","2.59"
"083420","KPX그린케미칼 ","4970","0","0.00","547","9.09",,,"4513","1.10","150","3.02"
"025000","KPX케미칼 ","49500","500","1.02","10506","4.71",,,"62418","0.79","1500","3.03"
"092230","KPX홀딩스 ","40100","1600","4.16","8971","4.47",,,"122781","0.33","1800","4.49"
"025850","KPX화인케미칼 ","24700","200","0.82",,,,,"36011","0.69","500","2.02"
"044450","KSS해운 ","7770","-180","-2.26","2169","3.58",,,"11498","0.68","90","1.16"
"030200","KT ","35800","150","0.42","5946","6.02",,,"44825","0.80","2000","5.59"
"033780","KT&G ","77200","700","0.92","6451","11.97",,,"34875","2.21","3200","4.15"
"030210","KTB투자증권 ","2810","40","1.44","138","20.36",,,"6702","0.42","0","0.00"
"058850","KTcs ","2255","25","1.12","430","5.24",,,"2487","0.91","70","3.10"
"003550","LG ","65900","500","0.76","5565","11.84",,,"59984","1.10","1000","1.52"
"034220","LG디스플레이 ","30550","-400","-1.29",,,,,"28271","1.08","0","0.00"
"001120","LG상사 ","42500","-100","-0.23","6409","6.63",,,"34555","1.23","500","1.18"
"068870","LG생명과학 ","56200","300","0.54","339","165.78",,,"14732","3.81","0","0.00"
"068875","LG생명과학우 ","23000","-150","-0.65",,,,,,,"0","0.00"
"051900","LG생활건강 ","621000","4000","0.65","15786","39.34",,,"56295","11.03","3500","0.56"
"051905","LG생활건강우 ","172500","0","0.00",,,,,,,"3550","2.06"
"003555","LG우 ","22100","50","0.23",,,,,,,"1050","4.75"
"032640","LG유플러스 ","8500","-70","-0.82","196","43.37",,,"7494","1.13","150","1.76"
"011070","LG이노텍 ","75700","2400","3.27",,,,,"65717","1.15","0","0.00"
"066570","LG전자 ","78300","400","0.51",,,,,"71303","1.10","200","0.26"
"066575","LG전자우 ","20950","300","1.45",,,,,,,"250","1.19"
"093050","LG패션 ","29700","200","0.68","3293","9.02",,,"28101","1.06","400","1.35"
"108670","LG하우시스 ","79600","2700","3.51","4659","17.09",,,"72146","1.10","1000","1.26"
"108675","LG하우시스우 ","20550","300","1.48",,,,,,,"1050","5.11"
"051910","LG화학 ","296500","2000","0.68","29069","10.20",,,"129276","2.29","4000","1.35"
"051915","LG화학우 ","95900","1900","2.02",,,,,,,"4050","4.22"
"002550","LIG손해보험 ","23350","350","1.52","4089","5.71",,,"21960","1.06","800","3.43"
"006260","LS ","87500","1900","2.22","4237","20.65",,,"69755","1.25","1250","1.43"
"000680","LS네트웍스 ","4230","-5","-0.12","151","28.01",,,"10406","0.41","50","1.18"
"000685","LS네트웍스우 ","27100","0","0.00",,,,,,,"100","0.37"
"000687","LS네트웍스전환상환2우B ","4310","-585","-11.95",,,,,,,"175","4.06"
"010120","LS산전 ","66800","1100","1.67","2400","27.83",,,"25718","2.60","600","0.90"
"023150","MH에탄올 ","3155","15","0.48",,,,,"5994","0.53","0","0.00"
"035420","NHN ","263000","-1000","-0.38","10134","25.95",,,"32778","8.02","536","0.20"
"016420","NH농협증권 ","5350","60","1.13","719","7.44",,,"10107","0.53","50","0.93"
"034310","NICE ","72800","1300","1.82","9431","7.72",,,"86725","0.84","650","0.89"
"008260","NI스틸 ","1705","5","0.29","226","7.54",,,"2025","0.84","50","2.93"
"004250","NPC ","2940","100","3.52","359","8.19",,,"2847","1.03","65","2.21"
"004255","NPC우 ","1285","5","0.39",,,,,,,"70","5.45"
"010060","OCI ","173500","4500","2.66","32588","5.32",,,"139821","1.24","2200","1.27"
"005490","POSCO ","353500","1000","0.28","47224","7.49",,,"439933","0.80","10000","2.83"
"100840","S&TC ","15850","-50","-0.31",,,,,"22668","0.70","0","0.00"
"000040","S&T모터스 ","466","-4","-0.85","16","29.13",,,"594","0.78","0","0.00"
"064960","S&T모티브 ","23750","650","2.81","3494","6.80",,,"29884","0.79","400","1.68"
"003570","S&T중공업 ","12150","250","2.10","1749","6.95",,,"20226","0.60","400","3.29"
"036530","S&T홀딩스 ","10200","200","2.00","2132","4.78",,,"31414","0.32","400","3.92"
"010950","S-Oil ","99900","0","0.00","10229","9.77",,,"44812","2.23","4800","4.80"
"010955","S-Oil우 ","60100","0","0.00",,,,,,,"4825","8.03"
"034120","SBS ","46600","-650","-1.38","3236","14.40",,,"29101","1.60","750","1.61"
"101060","SBS미디어홀딩스 ","5680","140","2.53","450","12.62",,,"4111","1.38","60","1.06"
"004060","SG세계물산 ","1000","43","4.49","10","100.00",,,"1035","0.97","0","0.00"
"001380","SG충남방적 ","1400","40","2.94","7","200.00",,,"3132","0.45","0","0.00"
"001385","SG충남방적우 ","1575000","0","0.00",,,,,,,"0","0.00"
"002360","SH에너지화학 ","1080","-30","-2.70","19","56.84",,,"568","1.90","0","0.00"
"002365","SH에너지화학우 ","52000","-3000","-5.45",,,,,,,"0","0.00"
"009160","SIMPAC ","6480","130","2.05","925","7.01",,,"5809","1.12","100","1.54"
"123700","SJM ","7980","0","0.00","1466","5.44",,,"6980","1.14","200","2.51"
"025530","SJM홀딩스 ","4000","15","0.38","796","5.03",,,"7545","0.53","150","3.75"
"003600","SK ","176000","2500","1.44","41315","4.26",,,"226463","0.78","1950","1.11"
"034730","SK C&C ","103000","1500","1.48","9226","11.16",,,"45147","2.28","1000","0.97"
"011790","SKC ","35050","450","1.30","3512","9.98",,,"31121","1.13","500","1.43"
"018670","SK가스 ","76100","600","0.79","14451","5.27",,,"94825","0.80","1700","2.23"
"001740","SK네트웍스 ","7990","160","2.04","587","13.61",,,"13013","0.61","150","1.88"
"001745","SK네트웍스우 ","9730","30","0.31",,,,,,,"175","1.80"
"003605","SK우 ","50000","0","0.00",,,,,,,"2000","4.00"
"096770","SK이노베이션 ","178000","2500","1.42","34004","5.23",,,"155551","1.14","2800","1.57"
"096775","SK이노베이션우 ","53500","100","0.19",,,,,,,"2850","5.33"
"001510","SK증권 ","1080","5","0.47",,,,,"1397","0.77","10","0.93"
"001515","SK증권우 ","990","1","0.10",,,,,,,"15","1.52"
"006120","SK케미칼 ","57300","2100","3.80","8658","6.62",,,"51979","1.10","400","0.70"
"006125","SK케미칼우 ","14200","350","2.53",,,,,,,"450","3.17"
"017670","SK텔레콤 ","178500","2500","1.42","22848","7.81",,,"144427","1.24","9400","5.27"
"000660","SK하이닉스 ","26500","250","0.95",,,,,"13300","1.99","0","0.00"
"011810","STX ","7540","-70","-0.92","4089","1.84",,,"28518","0.26","250","3.32"
"077970","STX엔진 ","8020","0","0.00","2388","3.36",,,"24568","0.33","250","3.12"
"067250","STX조선해양 ","6650","-30","-0.45","906","7.34",,,"17394","0.38","200","3.01"
"071970","STX중공업 ","4780","30","0.63","330","14.48",,,"16375","0.29","150","3.14"
"028670","STX팬오션 ","4855","-5","-0.10",,,,,"11759","0.41","80","1.65"
"002710","TCC동양 ","4320","40","0.93","295","14.64",,,"13317","0.32","150","3.47"
"011000","VGX인터 ","1515","15","1.00",,,,,"661","2.29","0","0.00"
"024070","WISCOM ","4425","30","0.68","627","7.06",,,"7669","0.58","300","6.78"
"000500","가온전선 ","22250","350","1.60",,,,,"62495","0.36","500","2.25"
"035250","강원랜드 ","32850","1350","4.29","1875","17.52",,,"10551","3.11","910","2.77"
