종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2110","10","0.48",,,,,"745","2.83","0","0.00"
"095570","AJ네트웍스 ","4530","-80","-1.74","982","4.61",,,"6802","0.67","300","6.62"
"006840","AK홀딩스 ","20950","-1000","-4.56","2168","9.66",,,"62448","0.34","750","3.58"
"054620","APS홀딩스 ","7930","210","2.72",,,,,"10530","0.75","0","0.00"
"265520","AP시스템 ","23650","0","0.00","671","35.25",,,"7468","3.17","50","0.21"
"211270","AP위성 ","7080","0","0.00","51","138.82",,,"5479","1.29","70","0.99"
"027410","BGF ","4680","100","2.18","281","16.65",,,"15699","0.30","110","2.35"
"282330","BGF리테일 ","125500","-2000","-1.57","8763","14.32",,,"36022","3.48","2700","2.15"
"138930","BNK금융지주 ","5630","-50","-0.88","1647","3.42",,,"25415","0.22","360","6.39"
"001460","BYC ","293500","1000","0.34","33265","8.82",,,"517079","0.57","1100","0.37"
"001465","BYC우 ","140500","-2000","-1.40",,,,,,,"1150","0.82"
"001040","CJ ","79100","-1000","-1.25","8240","9.60",,,"126448","0.63","1850","2.34"
"079160","CJ CGV ","22900","150","0.66",,,,,"11590","1.98","0","0.00"
"035760","CJ ENM ","133200","-3800","-2.77","5310","25.08",,,"134364","0.99","1400","1.05"
"00104K","CJ4우(전환) ","60800","-600","-0.98",,,,,,,"1900","3.13"
"000120","CJ대한통운 ","166000","3500","2.15","1349","123.05",,,"131146","1.27","0","0.00"
"011150","CJ씨푸드 ","5270","40","0.76","51","103.33",,,"1781","2.96","0","0.00"
"011155","CJ씨푸드1우 ","45650","-250","-0.54",,,,,,,"0","0.00"
"001045","CJ우 ","50500","-100","-0.20",,,,,,,"1900","3.76"
"097950","CJ제일제당 ","361500","-5000","-1.36","9516","37.99",,,"297949","1.21","3500","0.97"
"097955","CJ제일제당 우 ","161500","-1500","-0.92",,,,,,,"3550","2.20"
"051500","CJ프레시웨이 ","19150","300","1.59","434","44.12",,,"16967","1.13","250","1.31"
"058820","CMG제약 ","4760","150","3.25","25","190.40",,,"1297","3.67","0","0.00"
"023460","CNH ","1865","-10","-0.53","424","4.40",,,"2811","0.66","30","1.61"
"065770","CS ","2470","45","1.86",,,,,"1155","2.14","0","0.00"
"083660","CSA 코스믹 ","2405","-55","-2.24",,,,,"836","2.88","0","0.00"
"000590","CS홀딩스 ","55800","-400","-0.71","8435","6.62",,,"195584","0.29","500","0.90"
"012030","DB ","735","14","1.94","23","31.96",,,"1049","0.70","0","0.00"
"322780","DB금융스팩7호 ","2000","20","1.01",,,,,,,"0","0.00"
"016610","DB금융투자 ","4640","-95","-2.01","1172","3.96",,,"16484","0.28","250","5.39"
"005830","DB손해보험 ","44000","-800","-1.79","5966","7.38",,,"84026","0.52","1500","3.41"
"000990","DB하이텍 ","35450","-1150","-3.14","2410","14.71",,,"14483","2.45","350","0.99"
"000995","DB하이텍1우 ","115500","-3500","-2.94",,,,,,,"400","0.35"
"139130","DGB금융지주 ","7300","-200","-2.67","1900","3.84",,,"27296","0.27","410","5.62"
"001530","DI동일 ","88000","1000","1.15","6888","12.78",,,"199541","0.44","1500","1.70"
"068790","DMS ","8620","-170","-1.93","768","11.22",,,"7205","1.20","75","0.87"
"004840","DRB동일 ","6840","90","1.33","461","14.84",,,"17771","0.38","100","1.46"
"241520","DSC인베스트먼트 ","4960","110","2.27","348","14.25",,,"2004","2.48","0","0.00"
"155660","DSR ","5560","-20","-0.36","546","10.18",,,"9613","0.58","50","0.90"
"069730","DSR제강 ","4640","5","0.11","469","9.89",,,"9851","0.47","40","0.86"
"017940","E1 ","45850","-350","-0.76",,,,,"166288","0.28","2200","4.80"
"245620","EDGC ","10950","-350","-3.10",,,,,"1090","10.05","0","0.00"
"037370","EG ","9240","270","3.01",,,,,"4426","2.09","0","0.00"
"079190","EMW ","2780","0","0.00","120","23.17",,,"971","2.86","0","0.00"
"007700","F&F ","85200","400","0.47","7158","11.90",,,"31366","2.72","1000","1.17"
"130500","GH신소재 ","11500","500","4.55","204","56.37",,,"3899","2.95","0","0.00"
"114090","GKL ","15200","-100","-0.65","1170","12.99",,,"9460","1.61","659","4.34"
"078930","GS ","35050","-2300","-6.16","5745","6.10",,,"93746","0.37","1900","5.42"
"083450","GST ","16900","-400","-2.31","2010","8.41",,,"10657","1.59","200","1.18"
"006360","GS건설 ","31700","-1200","-3.65","5590","5.67",,,"49623","0.64","1000","3.15"
"001250","GS글로벌 ","1910","-25","-1.29",,,,,"4351","0.44","0","0.00"
"007070","GS리테일 ","33750","100","0.30","1729","19.52",,,"28232","1.20","750","2.22"
"078935","GS우 ","31050","-550","-1.74",,,,,,,"1950","6.28"
"028150","GS홈쇼핑 ","137000","-1800","-1.30","18339","7.47",,,"174659","0.78","6500","4.74"
"045890","GV ","583","6","1.04",,,,,"811","0.72","0","0.00"
"078150","HB테크놀러지 ","2065","20","0.98","41","50.37",,,"2025","1.02","20","0.97"
"012630","HDC ","10500","0","0.00","4460","2.35",,,"36131","0.29","200","1.90"
"039570","HDC아이콘트롤스 ","9530","-20","-0.21",,,,,"10245","0.93","350","3.67"
"089470","HDC현대EP ","6300","60","0.96","445","14.16",,,"8886","0.71","120","1.90"
"294870","HDC현대산업개발 ","20050","-500","-2.43","8731","2.30",,,"47095","0.43","500","2.49"
"011200","HMM ","13350","350","2.69",,,,,"3420","3.90","0","0.00"
