종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2820","0","0.00","32","88.13",,,"768","3.67","0","0.00"
"095570","AJ네트웍스 ","4970","80","1.64","1124","4.42",,,"7231","0.69","100","2.01"
"068400","AJ렌터카 ","11800","200","1.72","172","68.60",,,"11150","1.06","0","0.00"
"006840","AK홀딩스 ","34600","-250","-0.72","8224","4.21",,,"63797","0.54","750","2.17"
"054620","APS홀딩스 ","10200","150","1.49","64","159.38",,,"11083","0.92","0","0.00"
"265520","AP시스템 ","33600","750","2.28","1812","18.54",,,"6964","4.82","150","0.45"
"211270","AP위성 ","7030","230","3.38",,,,,"5428","1.30","0","0.00"
"027410","BGF ","5600","0","0.00","575","9.74",,,"15719","0.36","35","0.63"
"282330","BGF리테일 ","169500","1000","0.59","8925","18.99",,,"30182","5.62","2680","1.58"
"138930","BNK금융지주 ","7660","40","0.52","1475","5.19",,,"23400","0.33","300","3.92"
"001460","BYC ","236500","-500","-0.21","10891","21.72",,,"485043","0.49","1000","0.42"
"001465","BYC우 ","124000","500","0.40",,,,,,,"1050","0.85"
"001040","CJ ","96600","200","0.21","9180","10.52",,,"121743","0.79","1450","1.50"
"079160","CJ CGV ","34550","600","1.77",,,,,"5284","6.54","200","0.58"
"035760","CJ ENM ","159600","900","0.57","12661","12.61",,,"126022","1.27","1200","0.75"
"00104K","CJ4우(전환) ","72400","700","0.98",,,,,,,"0","0.00"
"000120","CJ대한통운 ","155000","500","0.32","1996","77.66",,,"116702","1.33","0","0.00"
"011150","CJ씨푸드 ","2695","85","3.26","60","44.92",,,"1710","1.58","0","0.00"
"011155","CJ씨푸드1우 ","31200","-150","-0.48",,,,,,,"0","0.00"
"001045","CJ우 ","46250","-300","-0.64",,,,,,,"1500","3.24"
"097950","CJ제일제당 ","252500","2500","1.00","55416","4.56",,,"291963","0.86","3500","1.39"
"097955","CJ제일제당 우 ","109000","500","0.46",,,,,,,"3550","3.26"
"051500","CJ프레시웨이 ","28650","300","1.06","1154","24.83",,,"16496","1.74","200","0.70"
"037560","CJ헬로 ","6050","50","0.83","512","11.82",,,"13677","0.44","75","1.24"
"058820","CMG제약 ","4250","170","4.17","53","80.19",,,"911","4.67","0","0.00"
"023460","CNH ","1910","85","4.66","20","95.50",,,"2609","0.73","20","1.05"
"065770","CS ","2770","-50","-1.77","218","12.71",,,"1197","2.31","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","58500","500","0.86","5469","10.70",,,"189462","0.31","500","0.85"
"012030","DB ","880","-2","-0.23",,,,,"684","1.29","0","0.00"
"306620","DB금융스팩6호 ","2025","5","0.25",,,,,,,"0","0.00"
"322780","DB금융스팩7호 ","2010","-5","-0.25",,,,,,,"0","0.00"
"016610","DB금융투자 ","4235","-15","-0.35","1312","3.23",,,"15495","0.27","250","5.90"
"005830","DB손해보험 ","52300","-500","-0.95","8413","6.22",,,"72003","0.73","2000","3.82"
"000990","DB하이텍 ","27600","-550","-1.95","2002","13.79",,,"12545","2.20","250","0.91"
"000995","DB하이텍1우 ","67500","-5600","-7.66",,,,,,,"300","0.44"
"139130","DGB금융지주 ","7120","-30","-0.42","2233","3.19",,,"25684","0.28","360","5.06"
"001530","DI동일 ","74100","100","0.14","14","5292.86",,,"195241","0.38","1500","2.02"
"068790","DMS ","5480","-50","-0.90","662","8.28",,,"6576","0.83","100","1.82"
"004840","DRB동일 ","5260","-30","-0.57","307","17.13",,,"17183","0.31","110","2.09"
"241520","DSC인베스트먼트 ","3310","50","1.53","302","10.96",,,"1717","1.93","0","0.00"
"155660","DSR ","4590","-10","-0.22","494","9.29",,,"9127","0.50","50","1.09"
"069730","DSR제강 ","4550","0","0.00","513","8.87",,,"9454","0.48","40","0.88"
"017940","E1 ","48300","100","0.21","13507","3.58",,,"180483","0.27","2000","4.14"
"245620","EDGC ","5350","60","1.13",,,,,"1235","4.33","0","0.00"
"037370","EG ","8630","70","0.82",,,,,"4525","1.91","0","0.00"
"079190","EMW ","2780","0","0.00",,,,,"813","3.42","0","0.00"
"007700","F&F ","112000","-500","-0.44","7089","15.80",,,"25593","4.38","650","0.58"
"130500","GH신소재 ","3080","-130","-4.05","41","75.12",,,"3619","0.85","0","0.00"
"114090","GKL ","19450","250","1.30","1257","15.47",,,"9087","2.14","710","3.65"
"078930","GS ","51600","-600","-1.15","9539","5.41",,,"89656","0.58","1900","3.68"
"083450","GST ","10200","-150","-1.45","1080","9.44",,,"8694","1.17","0","0.00"
"006360","GS건설 ","31050","150","0.49","7788","3.99",,,"44671","0.70","1000","3.22"
