종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"095570","AJ네트웍스 ","34700","700","2.06","2391","14.51",,,"28067","1.24","0","0.00"
"068400","AJ렌터카 ","10300","250","2.49","791","13.02",,,"10172","1.01","0","0.00"
"006840","AK홀딩스 ","66000","100","0.15",,,,,"42342","1.56","500","0.76"
"027410","BGF리테일 ","213500","-2500","-1.16","6239","34.22",,,"31211","6.84","1200","0.56"
"138930","BNK금융지주 ","8070","-30","-0.37","1890","4.27",,,"22104","0.37","150","1.86"
"001460","BYC ","482000","2500","0.52","20803","23.17",,,"450114","1.07","850","0.18"
"001465","BYC우 ","201000","2000","1.01",,,,,,,"900","0.45"
"001040","CJ ","202000","0","0.00","7242","27.89",,,"114710","1.76","1350","0.67"
"079160","CJ CGV ","103500","-500","-0.48","2455","42.16",,,"19899","5.20","350","0.34"
"000120","CJ대한통운 ","217000","5500","2.60","2636","82.32",,,"101842","2.13","0","0.00"
"011150","CJ씨푸드 ","3175","-20","-0.63","71","44.72",,,"1384","2.29","0","0.00"
"011155","CJ씨푸드1우 ","14250","50","0.35",,,,,,,"0","0.00"
"001045","CJ우 ","99300","100","0.10",,,,,,,"1400","1.41"
"097950","CJ제일제당 ","388500","-3500","-0.89","13401","28.99",,,"216981","1.79","2500","0.64"
"097955","CJ제일제당 우 ","208000","500","0.24",,,,,,,"2550","1.23"
"037560","CJ헬로비전 ","11250","0","0.00","772","14.57",,,"12282","0.92","75","0.67"
"000590","CS홀딩스 ","76000","-500","-0.65","18834","4.04",,,"177390","0.43","0","0.00"
"139130","DGB금융지주 ","8670","-30","-0.34","1759","4.93",,,"20624","0.42","280","3.23"
"004840","DRB동일 ","13050","150","1.16","2377","5.49",,,"16422","0.79","60","0.46"
"155660","DSR ","4875","-105","-2.11","621","7.85",,,"7546","0.65","50","1.03"
"069730","DSR제강 ","3835","0","0.00","685","5.60",,,"8199","0.47","40","1.04"
"017940","E1 ","64100","100","0.16","1725","37.16",,,"167698","0.38","2600","4.06"
"007700","F&F ","14200","200","1.43","808","17.57",,,"12964","1.10","200","1.41"
"114090","GKL ","26550","-350","-1.30","1483","17.90",,,"7376","3.60","831","3.13"
"078930","GS ","47450","-400","-0.84","5198","9.13",,,"66746","0.71","1500","3.16"
"006360","GS건설 ","27750","200","0.73","363","76.45",,,"46258","0.60","0","0.00"
"001250","GS글로벌 ","2375","20","0.85",,,,,"6368","0.37","0","0.00"
"007070","GS리테일 ","54500","-600","-1.09","2133","25.55",,,"23281","2.34","850","1.56"
"078935","GS우 ","33600","-150","-0.44",,,,,,,"1550","4.61"
"001500","HMC투자증권 ","9790","-20","-0.20","1716","5.71",,,"24542","0.40","450","4.60"
"003560","IHQ ","2980","-100","-3.25","39","76.41",,,"1489","2.00","0","0.00"
"175330","JB금융지주 ","5670","70","1.25","881","6.44",,,"13767","0.41","50","0.88"
"001060","JW중외제약 ","62300","-1700","-2.66","120","519.17",,,"12687","4.91","150","0.24"
"001067","JW중외제약2우B ","39500","400","1.02",,,,,,,"150","0.38"
"001065","JW중외제약우 ","28850","-450","-1.54",,,,,,,"175","0.61"
"096760","JW홀딩스 ","12600","-200","-1.56","2","6300.00",,,"1865","6.76","45","0.36"
"105560","KB금융 ","32600","-100","-0.31","4396","7.42",,,"74234","0.44","980","3.01"
"002550","KB손해보험 ","28000","400","1.45","3117","8.98",,,"34678","0.81","400","1.43"
"002380","KCC ","380500","7500","2.01","18730","20.32",,,"554909","0.69","9000","2.37"
"009070","KCTC ","3150","-15","-0.47","296","10.64",,,"5678","0.55","35","1.11"
"009440","KC그린홀딩스 ","7350","80","1.10","615","11.95",,,"6859","1.07","80","1.09"
"119650","KC코트렐 ","5300","160","3.11",,,,,"5122","1.03","0","0.00"
"092220","KEC ","1050","-15","-1.41","13","80.77",,,"2181","0.48","0","0.00"
"109070","KGP ","1845","25","1.37",,,,,"321","5.75","0","0.00"
"001390","KG케미칼 ","13500","100","0.75","1566","8.62",,,"17281","0.78","350","2.59"
"001940","KISCO홀딩스 ","61300","400","0.66","14283","4.29",,,"190722","0.32","900","1.47"
"083420","KPX그린케미칼 ","4250","5","0.12","177","24.01",,,"5797","0.73","160","3.76"
"025000","KPX케미칼 ","50600","750","1.50","6968","7.26",,,"82337","0.61","1750","3.46"
"092230","KPX홀딩스 ","59700","-200","-0.33","8324","7.17",,,"131838","0.45","2100","3.52"
"000040","KR모터스 ","1140","5","0.44",,,,,"390","2.92","0","0.00"
"044450","KSS해운 ","17000","-150","-0.87","2031","8.37",,,"18298","0.93","260","1.53"
"030200","KT ","29650","-750","-2.47","2258","13.13",,,"41534","0.71","500","1.69"
"033780","KT&G ","136500","6500","5.00","8222","16.60",,,"45224","3.02","3400","2.49"
"030210","KTB투자증권 ","2530","-15","-0.59","379","6.68",,,"5955","0.42","0","0.00"
"058850","KTcs ","2535","-25","-0.98","296","8.56",,,"3453","0.73","100","3.94"
"093050","LF ","21150","0","0.00","1742","12.14",,,"34790","0.61","500","2.36"
"003550","LG ","63700","800","1.27","5371","11.86",,,"73778","0.86","1300","2.04"
"034220","LG디스플레이 ","26400","750","2.92","2701","9.77",,,"34076","0.77","500","1.89"
"001120","LG상사 ","37650","-200","-0.53",,,,,"30942","1.22","200","0.53"
"068870","LG생명과학 ","72000","-700","-0.96","686","104.96",,,"15312","4.70","0","0.00"
"068875","LG생명과학우 ","43200","650","1.53",,,,,,,"0","0.00"
"051900","LG생활건강 ","1117000","5000","0.45","27467","40.67",,,"114985","9.71","5500","0.49"
"051905","LG생활건강우 ","660000","12000","1.85",,,,,,,"5550","0.84"
"003555","LG우 ","43000","550","1.30",,,,,,,"1350","3.14"
"032640","LG유플러스 ","10900","0","0.00","805","13.54",,,"10187","1.07","250","2.29"
"011070","LG이노텍 ","78800","700","0.90","4018","19.61",,,"74578","1.06","350","0.44"
"066570","LG전자 ","53900","200","0.37","686","78.57",,,"64294","0.84","400","0.74"
"066575","LG전자우 ","28900","-100","-0.34",,,,,,,"450","1.56"
"108670","LG하우시스 ","127500","1500","1.19","7187","17.74",,,"87452","1.46","1800","1.41"
"108675","LG하우시스우 ","79300","1000","1.28",,,,,,,"1850","2.33"
"051910","LG화학 ","260000","3000","1.17","15674","16.59",,,"175798","1.48","4500","1.73"
"051915","LG화학우 ","191000","4000","2.14",,,,,,,"4550","2.38"
"079550","LIG넥스원 ","97100","-1400","-1.42","4044","24.01",,,"26231","3.70","940","0.97"
"006260","LS ","56100","-600","-1.06",,,,,"71509","0.78","1250","2.23"
"000680","LS네트웍스 ","3290","35","1.08",,,,,"8753","0.38","0","0.00"
"010120","LS산전 ","47550","-600","-1.25","2397","19.84",,,"33775","1.41","1000","2.10"
"023150","MH에탄올 ","7390","70","0.96","1063","6.95",,,"7845","0.94","250","3.38"
"035420","NAVER ","710000","-3000","-0.42","17619","40.30",,,"64452","11.02","1100","0.15"
"181710","NHN엔터테인먼트 ","64500","500","0.78","8969","7.19",,,"72935","0.88","0","0.00"
"005940","NH투자증권 ","9130","40","0.44","719","12.70",,,"15127","0.60","400","4.38"
"005945","NH투자증권우 ","6350","-60","-0.94",,,,,,,"450","7.09"
"034310","NICE ","20800","300","1.46","787","26.43",,,"12414","1.68","120","0.58"
"008260","NI스틸 ","2885","20","0.70","250","11.54",,,"2757","1.05","50","1.73"
"004250","NPC ","7360","30","0.41","596","12.35",,,"4960","1.48","75","1.02"
"004255","NPC우 ","3085","25","0.82",,,,,,,"80","2.59"
"010060","OCI ","90300","-1900","-2.06","4206","21.47",,,"123914","0.73","0","0.00"
"005490","POSCO ","201500","-500","-0.25","1845","109.21",,,"472954","0.43","8000","3.97"
"100840","S&TC ","22650","650","2.95","3815","5.94",,,"32662","0.69","500","2.21"
"064960","S&T모티브 ","65200","-1600","-2.40","6034","10.81",,,"45130","1.44","1000","1.53"
"003570","S&T중공업 ","9670","-160","-1.63","1077","8.98",,,"20866","0.46","200","2.07"
"036530","S&T홀딩스 ","20700","150","0.73","2141","9.67",,,"38286","0.54","250","1.21"
"010950","S-Oil ","75700","-1300","-1.69","5422","13.96",,,"46224","1.64","2400","3.17"
"010955","S-Oil우 ","51700","-200","-0.39",,,,,,,"2425","4.69"
"034120","SBS ","25750","50","0.19","1929","13.35",,,"31127","0.83","750","2.91"
"101060","SBS미디어홀딩스 ","3030","0","0.00","161","18.82",,,"4857","0.62","25","0.83"
"004060","SG세계물산 ","1190","15","1.28","7","170.00",,,"1000","1.19","0","0.00"
"001380","SG충방 ","3080","80","2.67",,,,,"2829","1.09","0","0.00"
"002360","SH에너지화학 ","1700","-45","-2.58","113","15.04",,,"807","2.11","44","2.59"
"009160","SIMPAC ","5150","20","0.39","608","8.47",,,"7977","0.65","120","2.33"
"123700","SJM ","6800","120","1.80","1517","4.48",,,"9596","0.71","200","2.94"
"025530","SJM홀딩스 ","5650","100","1.80","878","6.44",,,"8787","0.64","200","3.54"
"034730","SK ","202500","1000","0.50","107921","1.88",,,"177177","1.14","3400","1.68"
"011790","SKC ","27050","150","0.56","7488","3.61",,,"39240","0.69","750","2.77"
"018670","SK가스 ","86300","900","1.05","8130","10.62",,,"137478","0.63","2000","2.32"
"001740","SK네트웍스 ","5940","70","1.19","296","20.07",,,"10180","0.58","100","1.68"
"001745","SK네트웍스우 ","49950","100","0.20",,,,,,,"125","0.25"
"210980","SK디앤디 ","55200","1000","1.85","2194","25.16",,,"16582","3.33","400","0.72"
"03473K","SK우 ","131000","1000","0.77",,,,,,,"3450","2.63"
"096770","SK이노베이션 ","140500","-500","-0.35","8744","16.07",,,"169556","0.83","4800","3.42"
"096775","SK이노베이션우 ","80100","100","0.13",,,,,,,"4850","6.05"
"001510","SK증권 ","1065","0","0.00","73","14.59",,,"1270","0.84","0","0.00"
"001515","SK증권우 ","1785","-10","-0.56",,,,,,,"0","0.00"
"006120","SK케미칼 ","72600","-100","-0.14","2708","26.81",,,"55218","1.31","300","0.41"
"006125","SK케미칼우 ","32000","500","1.59",,,,,,,"350","1.09"
"017670","SK텔레콤 ","215500","-1500","-0.69","20988","10.27",,,"188878","1.14","10000","4.64"
"000660","SK하이닉스 ","32400","600","1.89","6002","5.40",,,"29377","1.10","500","1.54"
"011810","STX ","2300","-40","-1.71",,,,,"2421","0.95","0","0.00"
"077970","STX엔진 ","5520","-10","-0.18","1839","3.00",,,"4451","1.24","0","0.00"
"071970","STX중공업 ","2950","-20","-0.67",,,,,"4111","0.72","0","0.00"
"025620","SWH ","8750","900","11.46",,,,,"633","13.82","0","0.00"
"084870","TBH글로벌 ","8540","140","1.67",,,,,"10737","0.80","0","0.00"
"002710","TCC동양 ","2950","155","5.55",,,,,"3833","0.77","0","0.00"
"024070","WISCOM ","4415","5","0.11","186","23.74",,,"7847","0.56","150","3.40"
"037270","YG PLUS ","3370","30","0.90",,,,,"1792","1.88","0","0.00"
"000500","가온전선 ","22300","-100","-0.45","513","43.47",,,"62877","0.35","600","2.69"
"000860","강남제비스코 ","35050","-50","-0.14","6192","5.66",,,"66914","0.52","500","1.43"
"035250","강원랜드 ","41700","650","1.58","2178","19.15",,,"14011","2.98","980","2.35"
"011420","갤럭시아에스엠 ","2770","20","0.73","85","32.59",,,"1805","1.53","0","0.00"
"002100","경농 ","5230","40","0.77","380","13.76",,,"7668","0.68","240","4.59"
"012320","경동가스 ","79200","-400","-0.50",,,,,"153385","0.52","1250","1.58"
"009450","경동나비엔 ","55000","-300","-0.54","1316","41.79",,,"16004","3.44","100","0.18"
"000050","경방 ","173000","7500","4.53","6089","28.41",,,"241825","0.72","1250","0.72"
"214390","경보제약 ","20900","900","4.50","1147","18.22",,,"5137","4.07","275","1.32"
"012610","경인양행 ","4780","210","4.60","48","99.58",,,"4621","1.03","50","1.05"
"009140","경인전자 ","22450","-500","-2.18","974","23.05",,,"37957","0.59","350","1.56"
"013580","계룡건설 ","11300","-50","-0.44","1831","6.17",,,"30797","0.37","0","0.00"
"012200","계양전기 ","6250","20","0.32","282","22.16",,,"4719","1.32","55","0.88"
"012205","계양전기우 ","3700","-100","-2.63",,,,,,,"60","1.62"
"004200","고려개발 ","7890","50","0.64",,,,,,,"0","0.00"
"002140","고려산업 ","2010","40","2.03","233","8.63",,,"3088","0.65","30","1.49"
"010130","고려아연 ","508000","6000","1.20","28820","17.63",,,"269065","1.89","8500","1.67"
"002240","고려제강 ","37100","0","0.00","1024","36.23",,,"76101","0.49","350","0.94"
"009810","고려포리머 ","1205","25","2.12","65","18.54",,,"1172","1.03","0","0.00"
"001290","골든브릿지증권 ","1060","15","1.44","52","20.38",,,"2240","0.47","0","0.00"
"009290","광동제약 ","9920","20","0.20","868","11.43",,,"6676","1.49","80","0.81"
"017040","광명전기 ","2805","30","1.08","148","18.95",,,"1792","1.57","0","0.00"
"017900","광전자 ","2155","0","0.00",,,,,"3514","0.61","0","0.00"
"037710","광주신세계 ","254000","-4000","-1.55","28688","8.85",,,"307113","0.83","1250","0.49"
"192530","광주은행 ","8700","80","0.93","1026","8.48",,,"26963","0.32","200","2.30"
"030610","교보증권 ","9430","30","0.32","2276","4.14",,,"19058","0.49","150","1.59"
"007690","국도화학 ","59400","100","0.17","9618","6.18",,,"72495","0.82","1500","2.53"
"005320","국동 ","10100","110","1.10","1168","8.65",,,"6649","1.52","0","0.00"
"001140","국보 ","16900","-250","-1.46",,,,,"17909","0.94","50","0.30"
"002720","국제약품 ","6180","710","12.98",,,,,"4110","1.50","0","0.00"
"014530","극동유화 ","3365","0","0.00","416","8.09",,,"3743","0.90","100","2.97"
"014280","금강공업 ","46500","2500","5.68","1214","38.30",,,"45520","1.02","400","0.86"
"014285","금강공업우 ","30450","450","1.50",,,,,,,"450","1.48"
"008870","금비 ","70700","900","1.29","6049","11.69",,,"84444","0.84","1500","2.12"
"001570","금양 ","2660","-80","-2.92","430","6.19",,,"1452","1.83","60","2.26"
"002990","금호산업 ","8720","-50","-0.57",,,,,"8267","1.05","0","0.00"
"002995","금호산업우 ","16000","100","0.63",,,,,,,"0","0.00"
"011780","금호석유 ","59500","-100","-0.17","4257","13.98",,,"46474","1.28","800","1.34"
"011785","금호석유우 ","28100","0","0.00",,,,,,,"850","3.02"
"214330","금호에이치티 ","8010","180","2.30","1655","4.84",,,"8257","0.97","125","1.56"
"001210","금호전기 ","10600","200","1.92",,,,,"18452","0.57","0","0.00"
"073240","금호타이어 ","9550","-10","-0.10",,,,,"7234","1.32","0","0.00"
"092440","기신정기 ","5470","0","0.00","619","8.84",,,"500","10.94","100","1.83"
"000270","기아차 ","43200","-600","-1.37","6559","6.59",,,"59709","0.72","1100","2.55"
"024110","기업은행 ","11150","-50","-0.45","1672","6.67",,,"26289","0.42","450","4.04"
"013700","까뮤이앤씨 ","11950","0","0.00","1145","10.44",,,"10140","1.18","150","1.26"
"004540","깨끗한나라 ","5100","50","0.99",,,,,"5347","0.95","0","0.00"
"004545","깨끗한나라우 ","17350","0","0.00",,,,,,,"0","0.00"
"007460","나라케이아이씨 ","2830","85","3.10","288","9.83",,,"1933","1.46","0","0.00"
"001260","남광토건 ","10850","50","0.46",,,,,"4026","2.69","0","0.00"
"008350","남선알미늄 ","1240","-5","-0.40","135","9.19",,,"933","1.33","0","0.00"
"008355","남선알미우 ","8470","-80","-0.94",,,,,,,"0","0.00"
"004270","남성 ","1850","10","0.54",,,,,"1978","0.94","25","1.35"
"003920","남양유업 ","688000","4000","0.58","31486","21.85",,,"957691","0.72","1000","0.15"
"003925","남양유업우 ","257500","-2000","-0.77",,,,,,,"1050","0.41"
"002070","남영비비안 ","8880","160","1.83","1073","8.28",,,"21095","0.42","200","2.25"
"025860","남해화학 ","8720","-10","-0.11","427","20.42",,,"7762","1.12","60","0.69"
"005720","넥센 ","7840","20","0.26","1432","5.47",,,"13305","0.59","55","0.70"
"005725","넥센우 ","4345","15","0.35",,,,,,,"60","1.38"
"002350","넥센타이어 ","13200","0","0.00","1234","10.70",,,"9976","1.32","80","0.61"
"002355","넥센타이어1우B ","5120","60","1.19",,,,,,,"85","1.66"
"110570","넥솔론 ","804","-16","-1.95","1787","0.45",,,"94","8.55","0","0.00"
"090350","노루페인트 ","10500","50","0.48","1600","6.56",,,"13253","0.79","200","1.90"
"090355","노루페인트우 ","9960","0","0.00",,,,,,,"205","2.06"
"000320","노루홀딩스 ","19050","500","2.70","6182","3.08",,,"25392","0.75","400","2.10"
"000327","노루홀딩스2우B ","19550","400","2.09",,,,,,,"405","2.07"
"000325","노루홀딩스우 ","17050","0","0.00",,,,,,,"405","2.38"
"006280","녹십자 ","188000","-2000","-1.05","8213","22.89",,,"81873","2.30","1750","0.93"
"005250","녹십자홀딩스 ","37850","-150","-0.39","1439","26.30",,,"14779","2.56","300","0.79"
"005255","녹십자홀딩스1우 ","24000","-250","-1.03",,,,,,,"305","1.27"
"005257","녹십자홀딩스2우 ","24050","-450","-1.84",,,,,,,"305","1.27"
"004370","농심 ","374000","-4500","-1.19","20291","18.43",,,"268798","1.39","4000","1.07"
"072710","농심홀딩스 ","147000","1000","0.68","10264","14.32",,,"167826","0.88","2000","1.36"
"023590","다우기술 ","23300","300","1.30","2382","9.78",,,"18960","1.23","150","0.64"
"020120","다우인큐브 ","2995","35","1.18","594","5.04",,,"1912","1.57","20","0.67"
"015590","대경기계 ","1070","0","0.00",,,,,"1078","0.99","0","0.00"
"019680","대교 ","8810","50","0.57","492","17.91",,,"6101","1.44","240","2.72"
"019685","대교우B ","5400","-30","-0.55",,,,,,,"250","4.63"
"006370","대구백화점 ","13350","-150","-1.11","341","39.15",,,"47247","0.28","600","4.49"
"004130","대덕GDS ","13100","250","1.95","935","14.01",,,"19980","0.66","300","2.29"
"004135","대덕GDS우 ","7130","10","0.14",,,,,,,"305","4.28"
"008060","대덕전자 ","7210","-30","-0.41","735","9.81",,,"9349","0.77","300","4.16"
"000490","대동공업 ","7600","110","1.47","161","47.20",,,"9600","0.79","50","0.66"
"008110","대동전자 ","4965","30","0.61",,,,,"14592","0.34","350","7.05"
"005750","대림B&Co ","10900","400","3.81","530","20.57",,,"9389","1.16","130","1.19"
"000210","대림산업 ","76000","-200","-0.26","5352","14.20",,,"112559","0.68","300","0.39"
"000215","대림산업우 ","26650","-50","-0.19",,,,,,,"350","1.31"
"004440","대림씨엔에스 ","24750","-50","-0.20","3359","7.37",,,"18397","1.35","0","0.00"
"006570","대림통상 ","5670","-120","-2.07",,,,,"7781","0.73","150","2.65"
"001680","대상 ","27450","-150","-0.54","1618","16.97",,,"22027","1.25","400","1.46"
"001689","대상3우B ","27750","-350","-1.25",,,,,,,"400","1.44"
"001685","대상우 ","13700","0","0.00",,,,,,,"410","2.99"
"084690","대상홀딩스 ","13300","-200","-1.48","658","20.21",,,"12712","1.05","170","1.28"
"084695","대상홀딩스우 ","8440","10","0.12",,,,,,,"180","2.13"
"128820","대성산업 ","2980","30","1.02",,,,,"2675","1.11","0","0.00"
"117580","대성에너지 ","6230","10","0.16","499","12.48",,,"10370","0.60","250","4.01"
"005620","대성합동지주 ","25200","300","1.20",,,,,"148074","0.17","0","0.00"
"016710","대성홀딩스 ","9440","10","0.11","1197","7.89",,,"23671","0.40","250","2.65"
"003540","대신증권 ","10000","-50","-0.50","1893","5.28",,,"19954","0.50","500","5.00"
"003547","대신증권2우B ","7020","20","0.29",,,,,,,"500","7.12"
"003545","대신증권우 ","7500","60","0.81",,,,,,,"550","7.33"
"009190","대양금속 ","4510","0","0.00",,,,,"462","9.76","0","0.00"
"014160","대영포장 ","1030","10","0.98",,,,,"1206","0.85","0","0.00"
"047040","대우건설 ","5610","0","0.00","349","16.07",,,"6672","0.84","0","0.00"
"009320","대우부품 ","1460","45","3.18","29","50.34",,,"672","2.17","0","0.00"
"042660","대우조선해양 ","4230","15","0.36",,,,,"2731","1.55","0","0.00"
"003090","대웅 ","63300","-200","-0.31","4533","13.96",,,"40026","1.58","500","0.79"
"069620","대웅제약 ","104500","-500","-0.48","4160","25.12",,,"41433","2.52","700","0.67"
"000430","대원강업 ","4670","-75","-1.58","305","15.31",,,"6764","0.69","125","2.68"
"006340","대원전선 ","1785","0","0.00","50","35.70",,,"1114","1.60","0","0.00"
"006345","대원전선우 ","2425","-35","-1.42",,,,,,,"0","0.00"
"003220","대원제약 ","19650","-250","-1.26","1011","19.44",,,"8392","2.34","200","1.02"
"024890","대원화성 ","3000","110","3.81","301","9.97",,,"1556","1.93","0","0.00"
"000300","대유신소재 ","1275","0","0.00",,,,,"1041","1.22","0","0.00"
"002880","대유에이텍 ","2595","30","1.17","131","19.81",,,"1228","2.11","40","1.54"
"012800","대창 ","1115","15","1.36",,,,,"1566","0.71","0","0.00"
"015230","대창단조 ","39900","-450","-1.12","7858","5.08",,,"71848","0.56","1300","3.26"
"001070","대한방직 ","53700","500","0.94",,,,,"154537","0.35","0","0.00"
"006650","대한유화 ","239500","-1500","-0.62","32463","7.38",,,"158361","1.51","3000","1.25"
"001440","대한전선 ","2220","-35","-1.55",,,,,"368","6.03","0","0.00"
"084010","대한제강 ","8140","-160","-1.93","1587","5.13",,,"16413","0.50","250","3.07"
"001790","대한제당 ","23300","500","2.19",,,,,"44149","0.53","450","1.93"
"001799","대한제당3우B ","19100","100","0.53",,,,,,,"475","2.49"
"001795","대한제당우 ","11950","0","0.00",,,,,,,"475","3.97"
"001130","대한제분 ","177500","1000","0.57","20293","8.75",,,"387185","0.46","2000","1.13"
"003490","대한항공 ","25950","-50","-0.19",,,,,"32280","0.80","0","0.00"
"003495","대한항공우 ","11800","250","2.16",,,,,,,"0","0.00"
"005880","대한해운 ","17150","-50","-0.29","1594","10.76",,,"23056","0.74","0","0.00"
"003830","대한화섬 ","109000","1500","1.40",,,,,"311530","0.35","0","0.00"
"016090","대현 ","3285","-15","-0.45","187","17.57",,,"2589","1.27","35","1.07"
"069460","대호에이엘 ","2210","-100","-4.33",,,,,"885","2.50","0","0.00"
"012510","더존비즈온 ","23500","-550","-2.29","720","32.64",,,"4445","5.29","220","0.94"
"004830","덕성 ","12300","1200","10.81","29","424.14",,,"3719","3.31","20","0.16"
"004835","덕성우 ","4050","150","3.85",,,,,,,"25","0.62"
"024900","덕양산업 ","2170","25","1.17","23","94.35",,,"1879","1.15","20","0.92"
"008000","도레이케미칼 ","19400","-50","-0.26",,,,,"6426","3.02","0","0.00"
"002150","도화엔지니어링 ","4975","-15","-0.30","538","9.25",,,"6819","0.73","150","3.02"
"001620","동국실업 ","2550","25","0.99","174","14.66",,,"6461","0.39","0","0.00"
"001230","동국제강 ","8090","-20","-0.25",,,,,"21551","0.38","0","0.00"
