종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2455","-35","-1.41","32","76.72",,,"768","3.20","0","0.00"
"095570","AJ네트웍스 ","3190","-40","-1.24","982","3.25",,,"6802","0.47","300","9.40"
"006840","AK홀딩스 ","18050","-100","-0.55","2168","8.33",,,"62448","0.29","750","4.16"
"054620","APS홀딩스 ","8580","-420","-4.67",,,,,"10530","0.81","0","0.00"
"265520","AP시스템 ","26450","50","0.19","671","39.42",,,"7468","3.54","50","0.19"
"211270","AP위성 ","7770","-170","-2.14","51","152.35",,,"5479","1.42","70","0.90"
"027410","BGF ","4210","-35","-0.82","281","14.98",,,"15699","0.27","110","2.61"
"282330","BGF리테일 ","124500","-500","-0.40","8763","14.21",,,"36022","3.46","2700","2.17"
"138930","BNK금융지주 ","5140","-100","-1.91","1647","3.12",,,"25415","0.20","360","7.00"
"001460","BYC ","205500","-4000","-1.91","33265","6.18",,,"517079","0.40","1100","0.54"
"001465","BYC우 ","129000","-3000","-2.27",,,,,,,"1150","0.89"
"001040","CJ ","82400","200","0.24","8240","10.00",,,"126448","0.65","1850","2.25"
"079160","CJ CGV ","19700","200","1.03",,,,,"11590","1.70","0","0.00"
"035760","CJ ENM ","115100","-1900","-1.62","5310","21.68",,,"134364","0.86","1400","1.22"
"00104K","CJ4우(전환) ","57200","-300","-0.52",,,,,,,"1900","3.32"
"000120","CJ대한통운 ","153000","1000","0.66","1349","113.42",,,"131146","1.17","0","0.00"
"011150","CJ씨푸드 ","3585","-5","-0.14","51","70.29",,,"1781","2.01","0","0.00"
"011155","CJ씨푸드1우 ","44550","-450","-1.00",,,,,,,"0","0.00"
"001045","CJ우 ","42900","150","0.35",,,,,,,"1900","4.43"
"097950","CJ제일제당 ","386000","19000","5.18","9516","40.56",,,"297949","1.30","3500","0.91"
"097955","CJ제일제당 우 ","147000","5000","3.52",,,,,,,"3550","2.41"
"051500","CJ프레시웨이 ","15150","-200","-1.30","434","34.91",,,"16967","0.89","250","1.65"
"058820","CMG제약 ","4355","0","0.00","25","174.20",,,"1297","3.36","0","0.00"
"023460","CNH ","1460","5","0.34","424","3.44",,,"2811","0.52","30","2.05"
"065770","CS ","2705","120","4.64",,,,,"1155","2.34","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"836","4.99","0","0.00"
"000590","CS홀딩스 ","63800","300","0.47","8435","7.56",,,"195584","0.33","500","0.78"
"012030","DB ","724","16","2.26","23","31.48",,,"1049","0.69","0","0.00"
"322780","DB금융스팩7호 ","2040","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","3560","-10","-0.28","1172","3.04",,,"16484","0.22","250","7.02"
"005830","DB손해보험 ","47100","500","1.07","5966","7.89",,,"84026","0.56","1500","3.18"
"000990","DB하이텍 ","34100","-1050","-2.99","2410","14.15",,,"14483","2.35","350","1.03"
"000995","DB하이텍1우 ","68400","-2800","-3.93",,,,,,,"400","0.58"
"139130","DGB금융지주 ","5150","-100","-1.90","1900","2.71",,,"27296","0.19","410","7.96"
"001530","DI동일 ","73000","-1500","-2.01","6888","10.60",,,"199541","0.37","1500","2.05"
"068790","DMS ","6490","30","0.46","768","8.45",,,"7205","0.90","75","1.16"
"004840","DRB동일 ","6700","-70","-1.03","461","14.53",,,"17771","0.38","100","1.49"
"241520","DSC인베스트먼트 ","3095","-25","-0.80","348","8.89",,,"2004","1.54","0","0.00"
