종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","3650","-45","-1.22","32","114.06",,,"768","4.75","0","0.00"
"095570","AJ네트웍스 ","4365","65","1.51","1124","3.88",,,"7231","0.60","100","2.29"
"068400","AJ렌터카 ","12500","200","1.63","172","72.67",,,"11150","1.12","0","0.00"
"006840","AK홀딩스 ","31450","250","0.80","8224","3.82",,,"63797","0.49","750","2.38"
"054620","APS홀딩스 ","10100","240","2.43","64","157.81",,,"11083","0.91","0","0.00"
"265520","AP시스템 ","28950","-500","-1.70","1812","15.98",,,"6964","4.16","150","0.52"
"211270","AP위성 ","6760","-10","-0.15",,,,,"5428","1.25","0","0.00"
"027410","BGF ","6000","0","0.00","575","10.43",,,"15719","0.38","35","0.58"
"282330","BGF리테일 ","197000","5000","2.60","8925","22.07",,,"30182","6.53","2680","1.36"
"138930","BNK금융지주 ","7190","120","1.70","1475","4.87",,,"23400","0.31","300","4.17"
"001460","BYC ","240000","-5000","-2.04","10891","22.04",,,"485043","0.49","1000","0.42"
"001465","BYC우 ","130500","-1500","-1.14",,,,,,,"1050","0.80"
"001040","CJ ","82000","-700","-0.85","9180","8.93",,,"121743","0.67","1450","1.77"
"079160","CJ CGV ","33400","-300","-0.89",,,,,"5284","6.32","200","0.60"
"035760","CJ ENM ","169400","-2000","-1.17","12661","13.38",,,"126022","1.34","1200","0.71"
"00104K","CJ4우(전환) ","60000","0","0.00",,,,,,,"0","0.00"
"000120","CJ대한통운 ","144500","-2000","-1.37","1996","72.39",,,"116702","1.24","0","0.00"
"011150","CJ씨푸드 ","3100","-205","-6.20","60","51.67",,,"1710","1.81","0","0.00"
"011155","CJ씨푸드1우 ","35400","-1600","-4.32",,,,,,,"0","0.00"
"001045","CJ우 ","43800","-400","-0.90",,,,,,,"1500","3.42"
"097950","CJ제일제당 ","234500","500","0.21","55416","4.23",,,"291963","0.80","3500","1.49"
"097955","CJ제일제당 우 ","105000","-1500","-1.41",,,,,,,"3550","3.38"
"051500","CJ프레시웨이 ","27750","-50","-0.18","1154","24.05",,,"16496","1.68","200","0.72"
"037560","CJ헬로 ","6250","110","1.79","512","12.21",,,"13677","0.46","75","1.20"
"058820","CMG제약 ","2740","-65","-2.32","53","51.70",,,"911","3.01","0","0.00"
"023460","CNH ","1470","-30","-2.00","20","73.50",,,"2609","0.56","20","1.36"
"065770","CS ","3390","95","2.88","218","15.55",,,"1197","2.83","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","58100","-300","-0.51","5469","10.62",,,"189462","0.31","500","0.86"
"012030","DB ","762","-8","-1.04",,,,,"684","1.11","0","0.00"
"306620","DB금융스팩6호 ","2150","0","0.00",,,,,,,"0","0.00"
"322780","DB금융스팩7호 ","2095","-25","-1.18",,,,,,,"0","0.00"
"016610","DB금융투자 ","4535","35","0.78","1312","3.46",,,"15495","0.29","250","5.51"
