종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","3050","-30","-0.97",,,,,"704","4.33","0","0.00"
"095570","AJ네트웍스 ","4700","50","1.08","1124","4.18",,,"7231","0.65","100","2.13"
"068400","AJ렌터카 ","10750","250","2.38","172","62.50",,,"11150","0.96","0","0.00"
"006840","AK홀딩스 ","33300","-50","-0.15","8224","4.05",,,"63797","0.52","750","2.25"
"054620","APS홀딩스 ","9730","700","7.75","64","152.03",,,"11083","0.88","0","0.00"
"265520","AP시스템 ","26600","400","1.53","1812","14.68",,,"6964","3.82","150","0.56"
"211270","AP위성 ","7150","10","0.14",,,,,"5428","1.32","0","0.00"
"027410","BGF ","5750","80","1.41","575","10.00",,,"15719","0.37","35","0.61"
"282330","BGF리테일 ","203500","7000","3.56","8925","22.80",,,"30182","6.74","2680","1.32"
"138930","BNK금융지주 ","6700","220","3.40","1475","4.54",,,"23400","0.29","300","4.48"
"001460","BYC ","227500","1500","0.66","10891","20.89",,,"485043","0.47","1000","0.44"
"001465","BYC우 ","129500","2500","1.97",,,,,,,"1050","0.81"
"001040","CJ ","81500","1500","1.88","9180","8.88",,,"121743","0.67","1450","1.78"
"079160","CJ CGV ","33550","550","1.67",,,,,"5284","6.35","200","0.60"
"035760","CJ ENM ","160900","3100","1.96","12661","12.71",,,"126022","1.28","1200","0.75"
"00104K","CJ4우(전환) ","56000","900","1.63",,,,,,,"0","0.00"
"000120","CJ대한통운 ","143000","2500","1.78","1996","71.64",,,"116702","1.23","0","0.00"
"011150","CJ씨푸드 ","3610","315","9.56","60","60.17",,,"1710","2.11","0","0.00"
"011155","CJ씨푸드1우 ","34000","1500","4.62",,,,,,,"0","0.00"
"001045","CJ우 ","41650","950","2.33",,,,,,,"1500","3.60"
"097950","CJ제일제당 ","228500","6000","2.70","55416","4.12",,,"291963","0.78","3500","1.53"
"097955","CJ제일제당 우 ","106000","3500","3.41",,,,,,,"3550","3.35"
"051500","CJ프레시웨이 ","27850","350","1.27","1154","24.13",,,"16496","1.69","200","0.72"
"037560","CJ헬로 ","6290","420","7.16","512","12.29",,,"13677","0.46","75","1.19"
"058820","CMG제약 ","2800","5","0.18","53","52.83",,,"911","3.07","0","0.00"
"023460","CNH ","1405","5","0.36","20","70.25",,,"2609","0.54","20","1.42"
"065770","CS ","3010","150","5.24","218","13.81",,,"1197","2.51","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"1196","3.49","0","0.00"
"000590","CS홀딩스 ","59000","300","0.51","5469","10.79",,,"189462","0.31","500","0.85"
"012030","DB ","776","13","1.70",,,,,"684","1.13","0","0.00"
"306620","DB금융스팩6호 ","2095","-5","-0.24",,,,,,,"0","0.00"
"322780","DB금융스팩7호 ","2075","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","4295","90","2.14","1312","3.27",,,"15495","0.28","250","5.82"
"005830","DB손해보험 ","47900","700","1.48","8413","5.69",,,"72003","0.67","2000","4.18"
"000990","DB하이텍 ","14700","50","0.34","2002","7.34",,,"12545","1.17","250","1.70"
"000995","DB하이텍1우 ","36800","200","0.55",,,,,,,"300","0.82"
"139130","DGB금융지주 ","6890","200","2.99","2233","3.09",,,"25684","0.27","360","5.22"
"001530","DI동일 ","75300","-1100","-1.44","14","5378.57",,,"198666","0.38","1500","1.99"
"068790","DMS ","4915","115","2.40","662","7.42",,,"6576","0.75","100","2.03"
"004840","DRB동일 ","5300","130","2.51","307","17.26",,,"17183","0.31","110","2.08"
"241520","DSC인베스트먼트 ","3055","80","2.69","302","10.12",,,"1717","1.78","0","0.00"
"155660","DSR ","4155","85","2.09","494","8.41",,,"9127","0.46","50","1.20"
"069730","DSR제강 ","4390","125","2.93","513","8.56",,,"9454","0.46","40","0.91"
"017940","E1 ","47950","0","0.00","13507","3.55",,,"180483","0.27","2000","4.17"
"245620","EDGC ","4920","50","1.03",,,,,"1235","3.98","0","0.00"
"037370","EG ","9130","-50","-0.54",,,,,"4525","2.02","0","0.00"
"079190","EMW ","2780","0","0.00",,,,,"813","3.42","0","0.00"
"007700","F&F ","78500","900","1.16","7089","11.07",,,"25593","3.07","650","0.83"
"130500","GH신소재 ","2730","100","3.80","41","66.59",,,"3619","0.75","0","0.00"
"114090","GKL ","19300","50","0.26","1257","15.35",,,"9087","2.12","710","3.68"
"032860","GMR 머티리얼즈 ","435","5","1.16",,,,,"256","1.70","0","0.00"
"078930","GS ","48000","2000","4.35","9539","5.03",,,"89656","0.54","1900","3.96"
"083450","GST ","6600","120","1.85","1080","6.11",,,"8694","0.76","0","0.00"
"006360","GS건설 ","32400","800","2.53","7788","4.16",,,"44671","0.73","1000","3.09"
"001250","GS글로벌 ","2520","75","3.07","249","10.12",,,"4636","0.54","25","0.99"
"007070","GS리테일 ","38700","100","0.26","1566","24.71",,,"27116","1.43","650","1.68"
"078935","GS우 ","36150","950","2.70",,,,,,,"1950","5.39"
"028150","GS홈쇼핑 ","159500","2200","1.40","21838","7.30",,,"165849","0.96","7000","4.39"
"045890","GV ","2410","210","9.55",,,,,"1874","1.29","0","0.00"
"078150","HB테크놀러지 ","2925","-35","-1.18","88","33.24",,,"1960","1.49","20","0.68"
"012630","HDC ","12650","500","4.12","15943","0.79",,,"32167","0.39","150","1.19"
"039570","HDC아이콘트롤스 ","9280","170","1.87","1473","6.30",,,"12614","0.74","350","3.77"
"089470","HDC현대EP ","4525","135","3.08","275","16.45",,,"8849","0.51","60","1.33"
"294870","HDC현대산업개발 ","35850","1250","3.61","5232","6.85",,,"41976","0.85","500","1.39"
"036640","HRS ","2135","-5","-0.23",,,,,"4376","0.49","30","1.41"
"082740","HSD엔진 ","3320","120","3.75",,,,,"7012","0.47","0","0.00"
"299170","IBKS제10호스팩 ","2190","-10","-0.45",,,,,,,"0","0.00"
"254120","IBKS제5호스팩 ","2440","-35","-1.41",,,,,,,"0","0.00"
"264850","IBKS제6호스팩 ","2430","0","0.00",,,,,,,"0","0.00"
"276920","IBKS제7호스팩 ","2190","-5","-0.23",,,,,,,"0","0.00"
"297570","IBKS제9호스팩 ","3000","50","1.69",,,,,,,"0","0.00"
"003560","IHQ ","1755","40","2.33",,,,,"1387","1.27","104","5.93"
"095340","ISC ","8540","200","2.40","1010","8.46",,,"11913","0.72","150","1.76"
"099520","ITX엠투엠 ","1315","-5","-0.38",,,,,"900","1.46","0","0.00"
"175330","JB금융지주 ","5490","90","1.67","1391","3.95",,,"15898","0.35","180","3.28"
"234080","JW생명과학 ","22200","0","0.00","999","22.22",,,"6900","3.22","500","2.25"
"067290","JW신약 ","4295","5","0.12",,,,,"804","5.34","60","1.40"
"001060","JW중외제약 ","26800","-200","-0.74","336","79.76",,,"11795","2.27","325","1.21"
"001067","JW중외제약2우B ","37400","-1000","-2.60",,,,,,,"325","0.87"
"001065","JW중외제약우 ","24850","100","0.40",,,,,,,"350","1.41"
"096760","JW홀딩스 ","6140","80","1.32","360","17.06",,,"2820","2.18","85","1.38"
"035900","JYP Ent. ","19150","250","1.32","742","25.81",,,"3587","5.34","122","0.64"
"024840","KBI메탈 ","1485","55","3.85","137","10.84",,,"2557","0.58","0","0.00"
"105560","KB금융 ","39700","850","2.19","7721","5.14",,,"85393","0.46","1920","4.84"
"024120","KB오토시스 ","5610","70","1.26","1109","5.06",,,"8236","0.68","280","4.99"
"002380","KCC ","225500","7500","3.44",,,,,"542792","0.42","9000","3.99"
"021320","KCC건설 ","6320","130","2.10","1127","5.61",,,"16529","0.38","130","2.06"
"036670","KCI ","9420","140","1.51","826","11.40",,,"4927","1.91","180","1.91"
"009070","KCTC ","2905","30","1.04","241","12.05",,,"6277","0.46","45","1.55"
"009440","KC그린홀딩스 ","3950","40","1.02","579","6.82",,,"7793","0.51","80","2.03"
"119650","KC코트렐 ","6300","160","2.61","320","19.69",,,"5996","1.05","80","1.27"
"044180","KD ","495","0","0.00","70","7.07",,,"560","0.88","0","0.00"
"092220","KEC ","1110","15","1.37","13","85.38",,,"1953","0.57","0","0.00"
"151860","KG ETS ","3110","70","2.30","317","9.81",,,"4170","0.75","100","3.22"
"046440","KG모빌리언스 ","5880","190","3.34","418","14.07",,,"7146","0.82","200","3.40"
"035600","KG이니시스 ","15300","200","1.32","1276","11.99",,,"7642","2.00","300","1.96"
"001390","KG케미칼 ","11200","500","4.67","274","40.88",,,"19845","0.56","350","3.13"
"060720","KH바텍 ","8880","300","3.50",,,,,"8612","1.03","0","0.00"
"001940","KISCO홀딩스 ","12350","250","2.07","1658","7.45",,,"42154","0.29","280","2.27"
"083470","KJ프리텍 ","387","0","0.00",,,,,"463","0.84","0","0.00"
"122450","KMH ","5300","90","1.73","2115","2.51",,,"9158","0.58","120","2.26"
"052900","KMH하이텍 ","1105","5","0.45","100","11.05",,,"1400","0.79","0","0.00"
"058400","KNN ","1185","-5","-0.42","59","20.08",,,"1439","0.82","25","2.11"
"114450","KPX생명과학 ","4160","30","0.73",,,,,"3941","1.06","0","0.00"
"025000","KPX케미칼 ","55500","300","0.54","2325","23.87",,,"89874","0.62","2000","3.60"
"092230","KPX홀딩스 ","53800","0","0.00","901","59.71",,,"143401","0.38","2600","4.83"
"000040","KR모터스 ","493","3","0.61",,,,,"279","1.77","0","0.00"
"044450","KSS해운 ","6950","60","0.87","914","7.60",,,"10756","0.65","230","3.31"
"030200","KT ","27000","-100","-0.37","2809","9.61",,,"50563","0.53","1100","4.07"
"033780","KT&G ","102000","-1500","-1.45","7141","14.28",,,"58847","1.73","4000","3.92"
"030210","KTB투자증권 ","2435","75","3.18","411","5.92",,,"7360","0.33","0","0.00"
"036030","KTH ","6150","510","9.04","25","246.00",,,"5793","1.06","0","0.00"
"058850","KTcs ","2035","25","1.24","271","7.51",,,"3661","0.56","90","4.42"
"058860","KTis ","2180","30","1.40","234","9.32",,,"4605","0.47","80","3.67"
"060370","KT서브마린 ","3085","150","5.11",,,,,"4712","0.65","30","0.97"
"093050","LF ","19300","50","0.26","2846","6.78",,,"40126","0.48","500","2.59"
"003550","LG ","71200","1400","2.01","10603","6.72",,,"102340","0.70","2000","2.81"
"034220","LG디스플레이 ","13950","850","6.49",,,,,"39068","0.36","0","0.00"
"001120","LG상사 ","17200","150","0.88",,,,,"29115","0.59","250","1.45"
"051900","LG생활건강 ","1179000","24000","2.08","40740","28.94",,,"198221","5.95","9250","0.78"
"051905","LG생활건강우 ","726000","15000","2.11",,,,,,,"9300","1.28"
"003555","LG우 ","44950","350","0.78",,,,,,,"2050","4.56"
"032640","LG유플러스 ","13200","200","1.54","1103","11.97",,,"15696","0.84","400","3.03"
"011070","LG이노텍 ","98500","3200","3.36","6892","14.29",,,"89501","1.10","300","0.30"
"066570","LG전자 ","61300","1500","2.51","6882","8.91",,,"78820","0.78","750","1.22"
"066575","LG전자우 ","25850","500","1.97",,,,,,,"800","3.09"
"108670","LG하우시스 ","58900","-100","-0.17",,,,,"91675","0.64","250","0.42"
"108675","LG하우시스우 ","29050","200","0.69",,,,,,,"300","1.03"
"051910","LG화학 ","330500","5500","1.69","19217","17.20",,,"218227","1.51","6000","1.82"
"051915","LG화학우 ","180000","6000","3.45",,,,,,,"6050","3.36"
"079550","LIG넥스원 ","31150","-150","-0.48","203","153.45",,,"29552","1.05","500","1.61"
"006260","LS ","45200","1350","3.08","14555","3.11",,,"98249","0.46","1250","2.77"
"000680","LS네트웍스 ","2415","25","1.05","222","10.88",,,"8096","0.30","0","0.00"
"010120","LS산전 ","45950","1050","2.34","4486","10.24",,,"43150","1.06","1200","2.61"
"229640","LS전선아시아 ","7250","80","1.12","323","22.45",,,"4078","1.78","160","2.21"
"023150","MH에탄올 ","5830","10","0.17",,,,,"8442","0.69","350","6.00"
"065150","MP그룹 ","1315","0","0.00",,,,,"224","5.87","0","0.00"
"219550","MP한강 ","782","17","2.22","70","11.17",,,"516","1.52","0","0.00"
"035420","NAVER ","146500","1500","1.03","4437","33.02",,,"31795","4.61","314","0.21"
"160550","NEW ","3780","100","2.72",,,,,"4223","0.90","0","0.00"
"053290","NE능률 ","3115","65","2.13",,,,,"3915","0.80","0","0.00"
"181710","NHN ","60700","700","1.17","4682","12.96",,,"80873","0.75","0","0.00"
"104200","NHN벅스 ","6200","100","1.64","407","15.23",,,"4253","1.46","0","0.00"
"060250","NHN한국사이버결제 ","21000","-450","-2.10","764","27.49",,,"5053","4.16","150","0.71"
"005940","NH투자증권 ","12300","450","3.80","1203","10.22",,,"16810","0.73","500","4.07"
"005945","NH투자증권우 ","8800","210","2.44",,,,,,,"550","6.25"
"034310","NICE ","19650","0","0.00","1604","12.25",,,"17008","1.16","180","0.92"
"030190","NICE평가정보 ","13200","-100","-0.75","641","20.59",,,"3267","4.04","190","1.44"
"008260","NI스틸 ","2170","60","2.84","358","6.06",,,"3717","0.58","50","2.30"
"004250","NPC ","3970","10","0.25","282","14.08",,,"6215","0.64","95","2.39"
"004255","NPC우 ","2320","0","0.00",,,,,,,"100","4.31"
"010060","OCI ","66400","1500","2.31","4352","15.26",,,"143796","0.46","850","1.28"
"024940","PN풍년 ","2225","5","0.23","127","17.52",,,"3311","0.67","25","1.12"
"005490","POSCO ","211000","6500","3.18","20911","10.09",,,"497452","0.42","10000","4.74"
"218410","RFHIC ","33300","-50","-0.15","1084","30.72",,,"6976","4.77","200","0.60"
"091340","S&K폴리텍 ","5680","130","2.34","716","7.93",,,"6289","0.90","0","0.00"
"100840","S&TC ","17100","-150","-0.87","250","68.40",,,"30849","0.55","0","0.00"
"064960","S&T모티브 ","52300","0","0.00","4005","13.06",,,"49754","1.05","1200","2.29"
"003570","S&T중공업 ","6250","140","2.29","716","8.73",,,"18284","0.34","200","3.20"
"036530","S&T홀딩스 ","15000","-250","-1.64","1701","8.82",,,"40395","0.37","400","2.67"
"010950","S-Oil ","96700","5800","6.38","2216","43.64",,,"55480","1.74","750","0.78"
"010955","S-Oil우 ","57600","2000","3.60",,,,,,,"775","1.35"
"019550","SBI인베스트먼트 ","674","27","4.17","16","42.13",,,"514","1.31","0","0.00"
"034120","SBS ","15800","350","2.27","275","57.45",,,"30678","0.52","0","0.00"
"101060","SBS미디어홀딩스 ","2135","20","0.95","81","26.36",,,"5050","0.42","0","0.00"
"046140","SBS콘텐츠허브 ","4955","5","0.10","385","12.87",,,"7273","0.68","75","1.51"
"036120","SCI평가정보 ","2270","40","1.79","44","51.59",,,"473","4.80","0","0.00"
"099220","SDN ","1300","30","2.36","52","25.00",,,"1604","0.81","0","0.00"
"036540","SFA반도체 ","2505","35","1.42","90","27.83",,,"1890","1.33","0","0.00"
"255220","SG ","2615","10","0.38","299","8.75",,,"1653","1.58","60","2.29"
"040610","SG&G ","1915","60","3.23",,,,,"7246","0.26","0","0.00"
"049470","SGA ","740","-5","-0.67",,,,,"841","0.88","0","0.00"
"184230","SGA솔루션즈 ","1180","15","1.29",,,,,"1113","1.06","0","0.00"
"004060","SG세계물산 ","1005","24","2.45","33","30.45",,,"973","1.03","0","0.00"
"001380","SG충방 ","1870","20","1.08","74","25.27",,,"2826","0.66","0","0.00"
"002360","SH에너지화학 ","1050","30","2.94","21","50.00",,,"932","1.13","23","2.19"
"009160","SIMPAC ","2640","30","1.15","1678","1.57",,,"6649","0.40","60","2.27"
"123700","SJM ","2930","20","0.69","267","10.97",,,"10107","0.29","100","3.41"
"025530","SJM홀딩스 ","3030","25","0.83","227","13.35",,,"9797","0.31","150","4.95"
"034730","SK ","200000","5000","2.56","40310","4.96",,,"234433","0.85","5000","2.50"
"307070","SK4호스팩 ","2090","-5","-0.24",,,,,,,"0","0.00"
"011790","SKC ","46000","-750","-1.60","3404","13.51",,,"40835","1.13","1000","2.17"
"057500","SKC 솔믹스 ","3205","50","1.58","399","8.03",,,"1551","2.07","0","0.00"
"178920","SKC코오롱PI ","30700","50","0.16","1191","25.78",,,"8810","3.48","830","2.70"
"018670","SK가스 ","76500","-100","-0.13","6763","11.31",,,"171545","0.45","3000","3.92"
"001740","SK네트웍스 ","5330","10","0.19","30","177.67",,,"9410","0.57","120","2.25"
"001745","SK네트웍스우 ","97600","1800","1.88",,,,,,,"145","0.15"
"006120","SK디스커버리 ","22250","300","1.37","3942","5.64",,,"71067","0.31","600","2.70"
"006125","SK디스커버리우 ","14450","200","1.40",,,,,,,"650","4.50"
"210980","SK디앤디 ","27500","50","0.18","3237","8.50",,,"18315","1.50","600","2.18"
"036490","SK머티리얼즈 ","182300","2300","1.28","11536","15.80",,,"35670","5.11","3750","2.06"
"052260","SK바이오랜드 ","12950","500","4.02","1003","12.91",,,"9927","1.30","300","2.32"
"03473K","SK우 ","133500","3000","2.30",,,,,,,"5050","3.78"
"096770","SK이노베이션 ","165000","9000","5.77","18267","9.03",,,"193402","0.85","8000","4.85"
"096775","SK이노베이션우 ","118500","3500","3.04",,,,,,,"8050","6.79"
"001510","SK증권 ","615","13","2.16","43","14.30",,,"1136","0.54","10","1.63"
"001515","SK증권우 ","2710","90","3.44",,,,,,,"15","0.55"
"285130","SK케미칼 ","43550","600","1.40","457","95.30",,,"53061","0.82","400","0.92"
"28513K","SK케미칼우 ","19500","300","1.56",,,,,,,"450","2.31"
"017670","SK텔레콤 ","239500","-500","-0.21","44066","5.44",,,"278291","0.86","10000","4.18"
"000660","SK하이닉스 ","77400","4100","5.59","22255","3.48",,,"64348","1.20","1500","1.94"
"048550","SM C&C ","1230","30","2.50",,,,,"1196","1.03","0","0.00"
"063440","SM Life Design ","1435","95","7.09",,,,,"1135","1.26","0","0.00"
"005610","SPC삼립 ","87500","100","0.11","5199","16.83",,,"36397","2.40","1004","1.15"
"011810","STX ","8130","140","1.75","471","17.26",,,"3236","2.51","0","0.00"
"077970","STX엔진 ","7190","100","1.41","1213","5.93",,,"7999","0.90","0","0.00"
"071970","STX중공업 ","2465","0","0.00",,,,,"5479","0.45","0","0.00"
"289080","SV인베스트먼트 ","1810","75","4.32","136","13.31",,,"516","3.51","0","0.00"
"084870","TBH글로벌 ","2975","-10","-0.34",,,,,"8795","0.34","0","0.00"
"002710","TCC스틸 ","2655","-5","-0.19","465","5.71",,,"5010","0.53","80","3.01"
"089230","THE E&M ","1145","25","2.23","199","5.75",,,"277","4.13","0","0.00"
"161570","THE MIDONG ","2170","50","2.36",,,,,"2330","0.93","0","0.00"
"032540","TJ미디어 ","3185","-45","-1.39",,,,,"5594","0.57","0","0.00"
"048770","TPC ","5400","110","2.08","316","17.09",,,"2290","2.36","25","0.46"
"246690","TS인베스트먼트 ","1790","30","1.70","185","9.68",,,"1256","1.43","20","1.12"
"038340","UCI ","4530","-45","-0.98",,,,,"708","6.40","0","0.00"
"073570","WI ","8280","130","1.60",,,,,"2435","3.40","0","0.00"
"024070","WISCOM ","2645","50","1.93","69","38.33",,,"7646","0.35","0","0.00"
"052300","W홀딩컴퍼니 ","338","2","0.60",,,,,"551","0.61","0","0.00"
"037270","YG PLUS ","1145","30","2.69",,,,,"1628","0.70","0","0.00"
"040300","YTN ","1945","15","0.78","16","121.56",,,"4479","0.43","20","1.03"
"051390","YW ","3680","60","1.66","235","15.66",,,"6223","0.59","100","2.72"
"052220","iMBC ","2080","5","0.24",,,,,"2180","0.95","0","0.00"
"079940","가비아 ","7900","200","2.60","576","13.72",,,"4640","1.70","30","0.38"
"078890","가온미디어 ","9830","150","1.55","368","26.71",,,"9602","1.02","100","1.02"
"000500","가온전선 ","16750","50","0.30","24","697.92",,,"62301","0.27","600","3.58"
"192410","감마누 ","408","0","0.00",,,,,"1103","0.37","0","0.00"
"000860","강남제비스코 ","22500","200","0.90","5942","3.79",,,"79596","0.28","550","2.44"
"217730","강스템바이오텍 ","14100","750","5.62",,,,,"2290","6.16","0","0.00"
"035250","강원랜드 ","28250","-50","-0.18","1467","19.26",,,"16765","1.69","900","3.19"
"011420","갤럭시아에스엠 ","2400","-10","-0.41",,,,,"961","2.50","0","0.00"
"094480","갤럭시아컴즈 ","3100","55","1.81","133","23.31",,,"2146","1.44","35","1.13"
"063080","게임빌 ","30800","800","2.67",,,,,"35689","0.86","0","0.00"
