종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","3155","5","0.16",,,,,"695","4.54","0","0.00"
"095570","AJ네트웍스 ","5260","-10","-0.19","320","16.44",,,"6168","0.85","86","1.63"
"068400","AJ렌터카 ","11400","200","1.79","572","19.93",,,"11091","1.03","0","0.00"
"006840","AK홀딩스 ","77200","1600","2.12","7727","9.99",,,"52954","1.46","650","0.84"
"054620","APS홀딩스 ","5570","40","0.72","46508","0.12",,,"13639","0.41","0","0.00"
"265520","AP시스템 ","25500","-350","-1.35","1395","18.28",,,"5856","4.35","0","0.00"
"211270","AP위성 ","8450","40","0.48","5","1690.00",,,"5465","1.55","0","0.00"
"027410","BGF ","9510","150","1.60","74964","0.13",,,"21952","0.43","200","2.10"
"282330","BGF리테일 ","169000","4500","2.74","1619","104.39",,,"22486","7.52","1000","0.59"
"138930","BNK금융지주 ","8970","50","0.56","1200","7.48",,,"21653","0.41","230","2.56"
"001460","BYC ","257500","2000","0.78","7414","34.73",,,"475434","0.54","850","0.33"
"001465","BYC우 ","139500","2500","1.82",,,,,,,"900","0.65"
"032040","C&S자산관리 ","4375","0","0.00",,,,,"1688","2.59","0","0.00"
"001040","CJ ","140500","2500","1.81","16286","8.63",,,"125004","1.12","1450","1.03"
"079160","CJ CGV ","60100","0","0.00",,,,,"14554","4.13","350","0.58"
"035760","CJ ENM ","231900","400","0.17","21705","10.68",,,"165443","1.40","3000","1.29"
"000120","CJ대한통운 ","151000","-3000","-1.95","1786","84.55",,,"103964","1.45","0","0.00"
"011150","CJ씨푸드 ","2785","-10","-0.36","127","21.93",,,"1662","1.68","0","0.00"
"011155","CJ씨푸드1우 ","27900","-50","-0.18",,,,,,,"0","0.00"
"001045","CJ우 ","63400","0","0.00",,,,,,,"1500","2.37"
"097950","CJ제일제당 ","338000","3500","1.05","26179","12.91",,,"232686","1.45","3000","0.89"
"097955","CJ제일제당 우 ","130000","1000","0.78",,,,,,,"3050","2.35"
"051500","CJ프레시웨이 ","31000","-950","-2.97",,,,,"15181","2.04","200","0.65"
"037560","CJ헬로 ","9130","160","1.78","373","24.48",,,"12746","0.72","75","0.82"
"058820","CMG제약 ","4120","35","0.86",,,,,"929","4.43","0","0.00"
"023460","CNH ","1305","5","0.38","81","16.11",,,"2752","0.47","20","1.53"
"065770","CS ","2235","35","1.59","53","42.17",,,"1003","2.23","0","0.00"
"083660","CSA 코스믹 ","9160","-290","-3.07",,,,,"1199","7.64","0","0.00"
"000590","CS홀딩스 ","74600","-1200","-1.58","5138","14.52",,,"187283","0.40","500","0.67"
"012030","DB ","865","-10","-1.14",,,,,"735","1.18","0","0.00"
"016610","DB금융투자 ","3925","-15","-0.38","107","36.68",,,"14360","0.27","100","2.55"
"045890","DB라이텍 ","1640","30","1.86",,,,,"1702","0.96","0","0.00"
"005830","DB손해보험 ","64500","600","0.94","10445","6.18",,,"65368","0.99","2300","3.57"
"000990","DB하이텍 ","16800","50","0.30","2546","6.60",,,"10240","1.64","250","1.49"
"000995","DB하이텍1우 ","37250","-400","-1.06",,,,,,,"300","0.81"
"139130","DGB금융지주 ","9350","-200","-2.09","1787","5.23",,,"23088","0.40","340","3.64"
"068790","DMS ","6670","70","1.06","171","39.01",,,"5892","1.13","50","0.75"
"004840","DRB동일 ","6760","0","0.00","956","7.07",,,"17367","0.39","100","1.48"
"241520","DSC인베스트먼트 ","4440","-35","-0.78","125","35.52",,,"1382","3.21","0","0.00"
"155660","DSR ","4590","20","0.44","692","6.63",,,"8721","0.53","50","1.09"
"069730","DSR제강 ","4720","-5","-0.11","348","13.56",,,"9032","0.52","40","0.85"
"017940","E1 ","65400","600","0.93","14600","4.48",,,"171187","0.38","2000","3.06"
"245620","EDGC ","6280","-200","-3.09",,,,,"384","16.35","0","0.00"
"037370","EG ","8200","-100","-1.20",,,,,"6764","1.21","50","0.61"
"079190","EMW ","3135","5","0.16",,,,,"1728","1.81","0","0.00"
"007700","F&F ","78000","-1000","-1.27","4863","16.04",,,"19218","4.06","650","0.83"
"130500","GH신소재 ","3520","-50","-1.40","233","15.11",,,"4255","0.83","90","2.56"
"114090","GKL ","24650","200","0.82","1302","18.93",,,"8602","2.87","730","2.96"
"032860","GMR 머티리얼즈 ","785","-23","-2.85","4","196.25",,,"404","1.94","0","0.00"
"078930","GS ","53800","300","0.56","10416","5.17",,,"81628","0.66","1800","3.35"
"083450","GST ","6930","30","0.43","1719","4.03",,,"7937","0.87","100","1.44"
"006360","GS건설 ","45300","1350","3.07",,,,,"44190","1.03","300","0.66"
"001250","GS글로벌 ","3305","35","1.07","257","12.86",,,"4452","0.74","25","0.76"
"007070","GS리테일 ","33250","950","2.94","1535","21.66",,,"26369","1.26","600","1.80"
"078935","GS우 ","37150","100","0.27",,,,,,,"1850","4.98"
"028150","GS홈쇼핑 ","198800","11100","5.91","16677","11.92",,,"162004","1.23","6500","3.27"
"078150","HB테크놀러지 ","2845","140","5.18","490","5.81",,,"1976","1.44","40","1.41"
"012630","HDC ","26600","550","2.11","5763","4.62",,,"38991","0.68","1000","3.76"
"039570","HDC아이콘트롤스 ","13000","-450","-3.35","1443","9.01",,,"11953","1.09","250","1.92"
"089470","HDC현대EP ","5960","-60","-1.00","1002","5.95",,,"8772","0.68","120","2.01"
"294870","HDC현대산업개발 ","57500","-3200","-5.27",,,,,,,"0","0.00"
"036640","HRS ","3575","5","0.14","384","9.31",,,"4918","0.73","80","2.24"
"082740","HSD엔진 ","3875","-35","-0.90",,,,,"7389","0.52","0","0.00"
"225430","IBKS제3호스팩 ","3775","35","0.94","3","1258.33",,,"1883","2.00","0","0.00"
"254120","IBKS제5호스팩 ","2180","-10","-0.46","11","198.18",,,"1878","1.16","0","0.00"
