종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","4105","-55","-1.32","16","256.56",,,"792","5.18","0","0.00"
"095570","AJ네트웍스 ","5840","-10","-0.17",,,,,"6089","0.96","210","3.60"
"006840","AK홀딩스 ","26950","250","0.94",,,,,"50471","0.53","400","1.48"
"054620","APS홀딩스 ","16400","200","1.23",,,,,"8135","2.02","0","0.00"
"265520","AP시스템 ","24950","-200","-0.80","1736","14.37",,,"9041","2.76","120","0.48"
"211270","AP위성 ","17600","350","2.03",,,,,"5321","3.31","70","0.40"
"027410","BGF ","5980","10","0.17","285","20.98",,,"15781","0.38","110","1.84"
"282330","BGF리테일 ","170500","-2500","-1.45","7103","24.00",,,"40317","4.23","2400","1.41"
"138930","BNK금융지주 ","8840","260","3.03","1498","5.90",,,"26781","0.33","320","3.62"
"001460","BYC ","444500","-2000","-0.45","21904","20.29",,,"538911","0.82","1100","0.25"
"001465","BYC우 ","186000","3000","1.64",,,,,,,"1150","0.62"
"013720","CBI ","2805","-70","-2.43",,,,,"485","5.78","0","0.00"
"001040","CJ ","98800","800","0.82","2581","38.28",,,"130202","0.76","2000","2.02"
"079160","CJ CGV ","29700","100","0.34",,,,,"3812","7.79","0","0.00"
"035760","CJ ENM ","151400","2000","1.34","2870","52.75",,,"156746","0.97","1600","1.06"
"00104K","CJ4우(전환) ","81700","900","1.11",,,,,,,"2000","2.45"
"000120","CJ대한통운 ","153000","-3500","-2.24","5683","26.92",,,"146331","1.05","0","0.00"
"011150","CJ씨푸드 ","3940","15","0.38","58","67.93",,,"1823","2.16","0","0.00"
"011155","CJ씨푸드1우 ","39950","150","0.38",,,,,,,"0","0.00"
"001045","CJ우 ","60600","300","0.50",,,,,,,"2050","3.38"
"097950","CJ제일제당 ","409500","-1000","-0.24","42783","9.57",,,"321970","1.27","4000","0.98"
"097955","CJ제일제당 우 ","198500","-1000","-0.50",,,,,,,"4050","2.04"
"051500","CJ프레시웨이 ","33750","-300","-0.88",,,,,"15839","2.13","0","0.00"
"058820","CMG제약 ","4055","30","0.75","2","2027.50",,,"1304","3.11","0","0.00"
"023460","CNH ","3305","15","0.46","824","4.01",,,"3446","0.96","50","1.51"
"056730","CNT85 ","1550","0","0.00",,,,,"319","4.86","0","0.00"
"056000","COWON ","2860","0","0.00","20","143.00",,,"1435","1.99","0","0.00"
"065770","CS ","4405","-100","-2.22","9","489.44",,,"1170","3.76","0","0.00"
"083660","CSA 코스믹 ","1455","-20","-1.36",,,,,"313","4.65","0","0.00"
"000590","CS홀딩스 ","65400","1100","1.71","6657","9.82",,,"210057","0.31","500","0.76"
"012030","DB ","1020","5","0.49","33","30.91",,,"1559","0.65","0","0.00"
"367340","DB금융스팩8호 ","2135","0","0.00",,,,,,,"0","0.00"
"367360","DB금융스팩9호 ","2135","10","0.47",,,,,,,"0","0.00"
"016610","DB금융투자 ","6680","100","1.52","2327","2.87",,,"18855","0.35","300","4.49"
"005830","DB손해보험 ","63600","1300","2.09","9171","6.93",,,"90596","0.70","2200","3.46"
"000990","DB하이텍 ","54600","1300","2.44","3822","14.29",,,"17851","3.06","350","0.64"
"000995","DB하이텍1우 ","103000","0","0.00",,,,,,,"400","0.39"
"139130","DGB금융지주 ","9930","280","2.90","1908","5.20",,,"29493","0.34","390","3.93"
"001530","DI동일 ","317000","-5500","-1.71","10653","29.76",,,"198359","1.60","1500","0.47"
"000210","DL ","75900","2300","3.13","13077","5.80",,,"67178","1.13","1300","1.71"
"001880","DL건설 ","30600","50","0.16","7953","3.85",,,"34403","0.89","550","1.80"
"000215","DL우 ","44750","450","1.02",,,,,,,"1350","3.02"
"375500","DL이앤씨 ","134000","1000","0.75",,,,,,,"0","0.00"
"37550K","DL이앤씨우 ","76200","0","0.00",,,,,,,"0","0.00"
"068790","DMS ","6840","60","0.88","1718","3.98",,,"9256","0.74","100","1.46"
"004840","DRB동일 ","6360","-60","-0.93","121","52.56",,,"17702","0.36","50","0.79"
"241520","DSC인베스트먼트 ","5700","-50","-0.87","890","6.40",,,"2144","2.66","0","0.00"
"155660","DSR ","10850","300","2.84","558","19.44",,,"10087","1.08","50","0.46"
"069730","DSR제강 ","9350","-310","-3.21","367","25.48",,,"10157","0.92","40","0.43"
"017940","E1 ","59300","-1300","-2.15","10427","5.69",,,"172701","0.34","2200","3.71"
"245620","EDGC ","3680","-40","-1.08",,,,,"839","4.39","0","0.00"
"037370","EG ","17050","-200","-1.16",,,,,"6155","2.77","0","0.00"
"079190","EMW ","2780","0","0.00",,,,,"890","3.12","0","0.00"
"050120","ES큐브 ","4480","-25","-0.55",,,,,"5120","0.88","0","0.00"
"383220","F&F ","709000","31000","4.57",,,,,,,"0","0.00"
"007700","F&F홀딩스 ","35200","450","1.29","5599","6.29",,,"35801","0.98","1000","2.84"
"130500","GH신소재 ","5680","-490","-7.94","5","1136.00",,,"3780","1.50","0","0.00"
"114090","GKL ","16300","50","0.31",,,,,"7863","2.07","0","0.00"
"078930","GS ","44750","300","0.67",,,,,"88213","0.51","1900","4.25"
"083450","GST ","25600","-250","-0.97","1788","14.32",,,"11872","2.16","150","0.59"
"006360","GS건설 ","42750","300","0.71","3919","10.91",,,"51311","0.83","1200","2.81"
"001250","GS글로벌 ","2575","-5","-0.19",,,,,"3465","0.74","0","0.00"
"007070","GS리테일 ","32650","750","2.35","2187","14.93",,,"29928","1.09","900","2.76"
"078935","GS우 ","37050","-50","-0.13",,,,,,,"1950","5.26"
"045890","GV ","240","0","0.00",,,,,"671","0.36","0","0.00"
"297890","HB솔루션 ","19200","-350","-1.79",,,,,"5127","3.74","0","0.00"
"078150","HB테크놀러지 ","2385","40","1.71","47","50.74",,,"2086","1.14","20","0.84"
"012630","HDC ","11000","50","0.46","1869","5.89",,,"37479","0.29","250","2.27"
"039570","HDC아이콘트롤스 ","12150","50","0.41","1012","12.01",,,"9958","1.22","400","3.29"
"089470","HDC현대EP ","6140","60","0.99","477","12.87",,,"9177","0.67","140","2.28"
"294870","HDC현대산업개발 ","27500","450","1.66","3622","7.59",,,"41620","0.66","600","2.18"
"195940","HK이노엔 ","52300","2550","5.13","1257","41.61",,,"33496","1.56","0","0.00"
"011200","HMM ","33700","-3100","-8.42","103","327.18",,,"5164","6.53","0","0.00"
"036640","HRS ","7490","-130","-1.71","571","13.12",,,"4964","1.51","150","2.00"
"082740","HSD엔진 ","7970","700","9.63","184","43.32",,,"5892","1.35","0","0.00"
"335870","IBKS제12호스팩 ","2255","15","0.67",,,,,,,"0","0.00"
"351340","IBKS제13호스팩 ","2165","0","0.00",,,,,,,"0","0.00"
