종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"138930","BS금융지주 ","13300","-200","-1.48",,,,,,,"0","0.00"
"001460","BYC ","179500","0","0.00","34866","5.15",,,"337506","0.53","850","0.47"
"001465","BYC우 ","70400","0","0.00",,,,,,,"900","1.28"
"001040","CJ ","85200","400","0.47","5800","14.69",,,"112408","0.76","800","0.94"
"079160","CJ CGV ","26500","-150","-0.56","1617","16.39",,,"4539","5.84","250","0.94"
"011150","CJ씨푸드 ","3065","15","0.49","143","21.43",,,"839","3.65","0","0.00"
"011155","CJ씨푸드1우 ","9020","-70","-0.77",,,,,,,"0","0.00"
"001045","CJ우 ","19550","350","1.82",,,,,,,"850","4.35"
"097950","CJ제일제당 ","336000","-11000","-3.17","50375","6.67",,,"208403","1.61","4000","1.19"
"097955","CJ제일제당 우 ","68300","-600","-0.87",,,,,,,"4050","5.93"
"000590","CS홀딩스 ","37400","-400","-1.06","7681","4.87",,,"153614","0.24","500","1.34"
"139130","DGB금융지주 ","14850","-700","-4.50",,,,,,,"0","0.00"
"069730","DSR제강 ","4220","200","4.98","812","5.20",,,"5659","0.75","25","0.59"
"017940","E1 ","53900","1500","2.86","9263","5.82",,,"134826","0.40","1500","2.78"
"007700","F&F ","7050","-70","-0.98","1786","3.95",,,"9767","0.72","200","2.84"
"114090","GKL ","21850","0","0.00","1156","18.90",,,"3308","6.61","620","2.84"
"078930","GS ","64900","2100","3.34","8598","7.55",,,"51352","1.26","1250","1.93"
"006360","GS건설 ","99900","300","0.30","8231","12.14",,,"74159","1.35","1000","1.00"
"001250","GS글로벌 ","12650","-100","-0.78","1635","7.74",,,"8421","1.50","500","3.95"
"007070","GS리테일 ","23550","650","2.84","929","25.35",,,"18083","1.30","500","2.12"
"078935","GS우 ","21350","100","0.47",,,,,,,"1300","6.09"
"035000","GⅡR ","8690","130","1.52","703","12.36",,,"6422","1.35","150","1.73"
"001500","HMC투자증권 ","14950","50","0.34","1064","14.05",,,"21296","0.70","0","0.00"
"011420","IB스포츠 ","2245","15","0.67","22","102.05",,,"1113","2.02","0","0.00"
"003560","IHQ ","2310","-60","-2.53",,,,,"647","3.57","0","0.00"
"005560","JS전선 ","7290","40","0.55",,,,,"12344","0.59","500","6.86"
"001060","JW중외제약 ","16550","200","1.22","548","30.20",,,"18355","0.90","300","1.81"
"001067","JW중외제약2우B ","19250","150","0.79",,,,,,,"300","1.56"
"001065","JW중외제약우 ","13300","200","1.53",,,,,,,"325","2.44"
"096760","JW홀딩스 ","2550","65","2.62","22","115.91",,,"2129","1.20","40","1.57"
"105560","KB금융 ","41350","-900","-2.13","257","160.89",,,"46449","0.89","120","0.29"
"002380","KCC ","326000","5000","1.56","32770","9.95",,,"603104","0.54","8000","2.45"
"009070","KCTC ","17700","350","2.02","551","32.12",,,"40434","0.44","150","0.85"
"009440","KC그린홀딩스 ","2465","40","1.65","353","6.98",,,"4710","0.52","65","2.64"
"119650","KC코트렐 ","17200","100","0.58","3740","4.60",,,"9083","1.89","730","4.24"
"092220","KEC ","795","-5","-0.63",,,,,"1078","0.74","0","0.00"
"109070","KGP ","1455","90","6.59",,,,,"4591","0.32","0","0.00"
"001390","KG케미칼 ","8370","-30","-0.36","507","16.51",,,"19724","0.42","250","2.99"
