종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2420","10","0.41","32","75.63",,,"768","3.15","0","0.00"
"095570","AJ네트웍스 ","2860","30","1.06","982","2.91",,,"6802","0.42","300","10.49"
"006840","AK홀딩스 ","18650","650","3.61","2168","8.60",,,"62448","0.30","750","4.02"
"054620","APS홀딩스 ","8810","130","1.50",,,,,"10530","0.84","0","0.00"
"265520","AP시스템 ","23300","250","1.08","671","34.72",,,"7468","3.12","50","0.21"
"211270","AP위성 ","8160","-220","-2.63","51","160.00",,,"5479","1.49","70","0.86"
"027410","BGF ","4240","140","3.41","281","15.09",,,"15699","0.27","110","2.59"
"282330","BGF리테일 ","139000","1500","1.09","8763","15.86",,,"36022","3.86","2700","1.94"
"138930","BNK금융지주 ","5000","70","1.42","1647","3.04",,,"25415","0.20","360","7.20"
"001460","BYC ","207500","2000","0.97","33265","6.24",,,"517079","0.40","1100","0.53"
"001465","BYC우 ","115500","500","0.43",,,,,,,"1150","1.00"
"001040","CJ ","86300","2000","2.37","8240","10.47",,,"126448","0.68","1850","2.14"
"079160","CJ CGV ","20450","350","1.74",,,,,"11590","1.76","0","0.00"
"035760","CJ ENM ","110300","5300","5.05","5310","20.77",,,"134364","0.82","1400","1.27"
"00104K","CJ4우(전환) ","59400","1300","2.24",,,,,,,"1900","3.20"
"000120","CJ대한통운 ","157500","1000","0.64","1349","116.75",,,"131146","1.20","0","0.00"
"011150","CJ씨푸드 ","3825","55","1.46","51","75.00",,,"1781","2.15","0","0.00"
"011155","CJ씨푸드1우 ","50600","800","1.61",,,,,,,"0","0.00"
"001045","CJ우 ","44650","750","1.71",,,,,,,"1900","4.26"
"097950","CJ제일제당 ","326000","-2500","-0.76","9516","34.26",,,"297949","1.09","3500","1.07"
"097955","CJ제일제당 우 ","137000","500","0.37",,,,,,,"3550","2.59"
"051500","CJ프레시웨이 ","15250","50","0.33","434","35.14",,,"16967","0.90","250","1.64"
"058820","CMG제약 ","3975","30","0.76","25","159.00",,,"1297","3.06","0","0.00"
"023460","CNH ","1410","45","3.30","424","3.33",,,"2811","0.50","30","2.13"
"065770","CS ","2290","0","0.00",,,,,"1155","1.98","0","0.00"
"083660","CSA 코스믹 ","4170","0","0.00",,,,,"836","4.99","0","0.00"
"000590","CS홀딩스 ","59500","400","0.68","8435","7.05",,,"195584","0.30","500","0.84"
"012030","DB ","691","11","1.62","23","30.04",,,"1049","0.66","0","0.00"
"322780","DB금융스팩7호 ","2040","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","3175","15","0.47","1172","2.71",,,"16484","0.19","250","7.87"
"005830","DB손해보험 ","42850","1550","3.75","5966","7.18",,,"84026","0.51","1500","3.50"
"000990","DB하이텍 ","28850","100","0.35","2410","11.97",,,"14483","1.99","350","1.21"
"000995","DB하이텍1우 ","79000","8500","12.06",,,,,,,"400","0.51"
"139130","DGB금융지주 ","5110","-30","-0.58","1900","2.69",,,"27296","0.19","410","8.02"
"001530","DI동일 ","67100","800","1.21","6888","9.74",,,"199541","0.34","1500","2.24"
"068790","DMS ","5160","10","0.19","768","6.72",,,"7205","0.72","75","1.45"
"004840","DRB동일 ","6020","50","0.84","461","13.06",,,"17771","0.34","100","1.66"
"241520","DSC인베스트먼트 ","2820","-30","-1.05","348","8.10",,,"2004","1.41","0","0.00"
"155660","DSR ","3795","55","1.47","546","6.95",,,"9613","0.39","50","1.32"
"069730","DSR제강 ","3805","40","1.06","469","8.11",,,"9851","0.39","40","1.05"
"017940","E1 ","34600","100","0.29",,,,,"166288","0.21","2200","6.36"
"245620","EDGC ","11850","-300","-2.47",,,,,"1090","10.87","0","0.00"
"037370","EG ","8680","1030","13.46",,,,,"4426","1.96","0","0.00"
"079190","EMW ","2780","0","0.00","120","23.17",,,"971","2.86","0","0.00"
"007700","F&F ","92100","7100","8.35","7158","12.87",,,"31366","2.94","1000","1.09"
