종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2165","20","0.93",,,,,"745","2.91","0","0.00"
"095570","AJ네트웍스 ","4615","-45","-0.97","982","4.70",,,"6802","0.68","300","6.50"
"006840","AK홀딩스 ","25150","50","0.20","2168","11.60",,,"62448","0.40","750","2.98"
"054620","APS홀딩스 ","8210","220","2.75",,,,,"10530","0.78","0","0.00"
"265520","AP시스템 ","24850","300","1.22","671","37.03",,,"7468","3.33","50","0.20"
"211270","AP위성 ","7920","0","0.00","51","155.29",,,"5479","1.45","70","0.88"
"027410","BGF ","4895","-60","-1.21","281","17.42",,,"15699","0.31","110","2.25"
"282330","BGF리테일 ","135500","2000","1.50","8763","15.46",,,"36022","3.76","2700","1.99"
"138930","BNK금융지주 ","5680","10","0.18","1647","3.45",,,"25415","0.22","360","6.34"
"001460","BYC ","286500","1500","0.53","33265","8.61",,,"517079","0.55","1100","0.38"
"001465","BYC우 ","138500","500","0.36",,,,,,,"1150","0.83"
"001040","CJ ","92100","1000","1.10","8240","11.18",,,"126448","0.73","1850","2.01"
"079160","CJ CGV ","25200","950","3.92",,,,,"11590","2.17","0","0.00"
"035760","CJ ENM ","139500","400","0.29","5310","26.27",,,"134364","1.04","1400","1.00"
"00104K","CJ4우(전환) ","72400","1700","2.40",,,,,,,"1900","2.62"
"000120","CJ대한통운 ","165500","1500","0.91","1349","122.68",,,"131146","1.26","0","0.00"
"011150","CJ씨푸드 ","5100","70","1.39","51","100.00",,,"1781","2.86","0","0.00"
"011155","CJ씨푸드1우 ","41000","1100","2.76",,,,,,,"0","0.00"
"001045","CJ우 ","56700","1500","2.72",,,,,,,"1900","3.35"
"097950","CJ제일제당 ","381000","-2000","-0.52","9516","40.04",,,"297949","1.28","3500","0.92"
"097955","CJ제일제당 우 ","167500","0","0.00",,,,,,,"3550","2.12"
"051500","CJ프레시웨이 ","19050","200","1.06","434","43.89",,,"16967","1.12","250","1.31"
"058820","CMG제약 ","5780","50","0.87","25","231.20",,,"1297","4.46","0","0.00"
"023460","CNH ","2135","80","3.89","424","5.04",,,"2811","0.76","30","1.41"
"065770","CS ","2480","10","0.40",,,,,"1155","2.15","0","0.00"
"083660","CSA 코스믹 ","2135","35","1.67",,,,,"836","2.55","0","0.00"
"000590","CS홀딩스 ","59000","-1100","-1.83","8435","6.99",,,"195584","0.30","500","0.85"
"012030","DB ","796","15","1.92","23","34.61",,,"1049","0.76","0","0.00"
"367340","DB금융스팩8호 ","2020","0","0.00",,,,,,,"0","0.00"
"016610","DB금융투자 ","4655","40","0.87","1172","3.97",,,"16484","0.28","250","5.37"
"005830","DB손해보험 ","43750","100","0.23","5966","7.33",,,"84026","0.52","1500","3.43"
"000990","DB하이텍 ","51000","1850","3.76","2410","21.16",,,"14483","3.52","350","0.69"
"000995","DB하이텍1우 ","118000","2500","2.16",,,,,,,"400","0.34"
"139130","DGB금융지주 ","6790","-70","-1.02","1900","3.57",,,"27296","0.25","410","6.04"
"001530","DI동일 ","146000","3500","2.46","6765","21.58",,,"195965","0.75","1500","1.03"
"068790","DMS ","8680","110","1.28","768","11.30",,,"7205","1.20","75","0.86"
"004840","DRB동일 ","6890","20","0.29","461","14.95",,,"17771","0.39","100","1.45"
"241520","DSC인베스트먼트 ","5940","270","4.76","348","17.07",,,"2004","2.96","0","0.00"
"155660","DSR ","6250","60","0.97","546","11.45",,,"9613","0.65","50","0.80"
"069730","DSR제강 ","4885","80","1.66","469","10.42",,,"9851","0.50","40","0.82"
"017940","E1 ","44650","250","0.56",,,,,"166288","0.27","2200","4.93"
"245620","EDGC ","9500","400","4.40",,,,,"1090","8.72","0","0.00"
"037370","EG ","9760","-50","-0.51",,,,,"4426","2.21","0","0.00"
"079190","EMW ","2780","0","0.00","120","23.17",,,"971","2.86","0","0.00"
"007700","F&F ","84400","600","0.72","7158","11.79",,,"31366","2.69","1000","1.18"
"130500","GH신소재 ","8320","-200","-2.35","204","40.78",,,"3899","2.13","0","0.00"
"114090","GKL ","16700","350","2.14","1170","14.27",,,"9460","1.77","659","3.95"
"078930","GS ","37550","250","0.67","5745","6.54",,,"93746","0.40","1900","5.06"
"083450","GST ","17200","300","1.78","2010","8.56",,,"10657","1.61","200","1.16"
"006360","GS건설 ","37800","2050","5.73","5590","6.76",,,"49623","0.76","1000","2.65"
"001250","GS글로벌 ","1940","30","1.57",,,,,"4351","0.45","0","0.00"
"007070","GS리테일 ","34450","100","0.29","1729","19.92",,,"28232","1.22","750","2.18"
"078935","GS우 ","30400","-300","-0.98",,,,,,,"1950","6.41"
"028150","GS홈쇼핑 ","139000","-400","-0.29","18339","7.58",,,"174659","0.80","6500","4.68"
"045890","GV ","430","0","0.00",,,,,"811","0.53","0","0.00"
"078150","HB테크놀러지 ","2225","50","2.30","41","54.27",,,"2025","1.10","20","0.90"
"012630","HDC ","11050","250","2.31","4460","2.48",,,"36131","0.31","200","1.81"
"039570","HDC아이콘트롤스 ","10500","50","0.48",,,,,"10245","1.02","350","3.33"
"089470","HDC현대EP ","6620","40","0.61","445","14.88",,,"8886","0.74","120","1.81"
"294870","HDC현대산업개발 ","26100","1150","4.61","8731","2.99",,,"47095","0.55","500","1.92"
"011200","HMM ","13950","200","1.45",,,,,"3420","4.08","0","0.00"
"036640","HRS ","5660","160","2.91","60","94.33",,,"4475","1.26","0","0.00"
"082740","HSD엔진 ","8400","390","4.87",,,,,"5722","1.47","0","0.00"
"335870","IBKS제12호스팩 ","2170","0","0.00",,,,,,,"0","0.00"
"351340","IBKS제13호스팩 ","2095","-5","-0.24",,,,,,,"0","0.00"
"351320","IBKS제14호스팩 ","2130","-5","-0.23",,,,,,,"0","0.00"
"003560","IHQ ","1610","55","3.54",,,,,"933","1.73","0","0.00"
"095340","ISC ","27000","1700","6.72","311","86.82",,,"12011","2.25","50","0.19"
"099520","ITX-AI ","2525","75","3.06",,,,,"598","4.22","0","0.00"
"175330","JB금융지주 ","5640","10","0.18","1641","3.44",,,"17615","0.32","300","5.32"
"234080","JW생명과학 ","20750","350","1.72","1385","14.98",,,"7744","2.68","500","2.41"
"067290","JW신약 ","5990","10","0.17","33","181.52",,,"1514","3.96","60","1.00"
"001060","JW중외제약 ","35050","1350","4.01",,,,,"10059","3.48","325","0.93"
"001067","JW중외제약2우B ","54900","1900","3.58",,,,,,,"350","0.64"
"001065","JW중외제약우 ","40400","1900","4.94",,,,,,,"350","0.87"
"096760","JW홀딩스 ","5830","80","1.39",,,,,"2191","2.66","90","1.54"
"035900","JYP Ent. ","38400","-250","-0.65","947","40.55",,,"4477","8.58","155","0.40"
"024840","KBI메탈 ","1810","50","2.84","196","9.23",,,"2735","0.66","0","0.00"
"105560","KB금융 ","43400","0","0.00","8451","5.14",,,"92672","0.47","2210","5.09"
"024120","KB오토시스 ","7420","160","2.20","930","7.98",,,"8912","0.83","230","3.10"
