종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"060310","3S ","2345","-15","-0.64",,,,,"846","2.77","0","0.00"
"095570","AJ네트웍스 ","6750","50","0.75","288","23.44",,,"5980","1.13","60","0.89"
"068400","AJ렌터카 ","11550","50","0.43","362","31.91",,,"10537","1.10","0","0.00"
"006840","AK홀딩스 ","68800","2000","2.99","5585","12.32",,,"46834","1.47","550","0.80"
"054620","APS홀딩스 ","12800","-50","-0.39","1749","7.32",,,"10544","1.21","0","0.00"
"265520","AP시스템 ","55100","1600","2.99",,,,,,,"0","0.00"
"211270","AP위성 ","8830","-370","-4.02","473","18.67",,,"5373","1.64","0","0.00"
"027410","BGF리테일 ","139500","500","0.36","3704","37.66",,,"18649","7.48","800","0.57"
"138930","BNK금융지주 ","10000","0","0.00","1522","6.57",,,"20810","0.48","230","2.30"
"001460","BYC ","390000","2000","0.52","27784","14.04",,,"468849","0.83","800","0.21"
"001465","BYC우 ","179500","500","0.28",,,,,,,"850","0.47"
"032040","C&S자산관리 ","2395","15","0.63",,,,,"1306","1.83","0","0.00"
"001040","CJ ","211500","-500","-0.24","7837","26.99",,,"118834","1.78","1350","0.64"
"079160","CJ CGV ","84500","200","0.24","583","144.94",,,"17654","4.79","350","0.41"
"130960","CJ E&M ","78600","-100","-0.13","1611","48.79",,,"39922","1.97","200","0.25"
"000120","CJ대한통운 ","192500","4500","2.39","3166","60.80",,,"102843","1.87","0","0.00"
"011150","CJ씨푸드 ","3505","55","1.59","149","23.52",,,"1530","2.29","0","0.00"
"011155","CJ씨푸드1우 ","27700","-100","-0.36",,,,,,,"0","0.00"
"035760","CJ오쇼핑 ","191700","1400","0.74","3886","49.33",,,"147596","1.30","2500","1.30"
"001045","CJ우 ","93100","500","0.54",,,,,,,"1400","1.50"
"097950","CJ제일제당 ","381500","3500","0.93","19522","19.54",,,"235302","1.62","2500","0.66"
"097955","CJ제일제당 우 ","175500","2500","1.45",,,,,,,"2550","1.45"
"051500","CJ프레시웨이 ","42800","200","0.47",,,,,"16021","2.67","200","0.47"
"037560","CJ헬로비전 ","9530","-100","-1.04","278","34.28",,,"12482","0.76","75","0.79"
"058820","CMG제약 ","3565","105","3.03","19","187.63",,,"930","3.83","0","0.00"
"023460","CNH ","1545","5","0.32","90","17.17",,,"2604","0.59","25","1.62"
"065770","CS ","1630","30","1.88",,,,,"1047","1.56","0","0.00"
"083660","CSA 코스믹 ","6020","1385","29.88",,,,,"1641","3.67","0","0.00"
"000590","CS홀딩스 ","86300","1900","2.25","8045","10.73",,,"185295","0.47","500","0.58"
"139130","DGB금융지주 ","11500","100","0.88","1702","6.76",,,"21773","0.53","300","2.61"
"068790","DMS ","9650","100","1.05","1610","5.99",,,"5833","1.65","50","0.52"
"004840","DRB동일 ","10500","-100","-0.94","2155","4.87",,,"17513","0.60","80","0.76"
"241520","DSC인베스트먼트 ","6700","-160","-2.33","78","85.90",,,"915","7.32","0","0.00"
"155660","DSR ","6900","0","0.00","672","10.27",,,"8252","0.84","50","0.72"
"069730","DSR제강 ","6570","-70","-1.05","603","10.90",,,"8780","0.75","40","0.61"
"017940","E1 ","63300","-900","-1.40",,,,,"161644","0.39","2000","3.16"
"037370","EG ","7900","70","0.89","116","68.10",,,"7013","1.13","50","0.63"
"079190","EMW ","2630","0","0.00","81","32.47",,,"1593","1.65","0","0.00"
"007700","F&F ","30000","1350","4.71","1963","15.28",,,"14721","2.04","350","1.17"
"130500","GH신소재 ","3920","-30","-0.76","302","12.98",,,"3775","1.04","90","2.30"
"114090","GKL ","22200","-250","-1.11","1849","12.01",,,"8386","2.65","1000","4.50"
"032860","GMR 머티리얼즈 ","715","2","0.28",,,,,"372","1.92","0","0.00"
"078930","GS ","72900","-600","-0.82","8509","8.57",,,"73540","0.99","1600","2.19"
"083450","GST ","7900","-90","-1.13","458","17.25",,,"6191","1.28","0","0.00"
"006360","GS건설 ","30700","-1000","-3.15",,,,,"46180","0.66","0","0.00"
"001250","GS글로벌 ","3470","30","0.87","290","11.97",,,"3787","0.92","0","0.00"
